area_id,area_name,b25057001,b25057001_moe
1,Southwest,8058,578
2,Delridge Neighborhoods,5125,322
3,Greater Duwamish,6109,533
4,Southeast,4910,457
5,Central,5082,287
6,East,9384,421
7,Northeast,14055,782
8,North,7205,479
9,Northwest,13074,666
10,Ballard,6568,575
11,Lake Union,8165,458
12,Magnolia/Queen Anne,10490,359
13,Downtown,1957,301
