area_id,area_name,b08121001,b08121001_moe,b08121002,b08121002_moe,b08121003,b08121003_moe,b08121004,b08121004_moe,b08121005,b08121005_moe,b08121006,b08121006_moe,b08121007,b08121007_moe
1,Southwest,223923,18297,226790,25119,280992,56688,227386,36521,137073,270984,317176,320100,149603,89163
2,Delridge Neighborhoods,85569,20305,100661,22351,59814,55748,58895,8775,41053,32506,148398,157231,120411,89074
3,Greater Duwamish,215604,17956,230582,27044,211353,35917,180636,28155,396059,248813,313229,178033,140860,196654
4,Southeast,261589,19332,280114,21375,305588,33526,189845,56072,129100,100513,383005,147741,290699,127351
5,Central,322234,19565,350281,25302,328142,98610,255267,41871,407157,66796,426883,123793,340614,84001
6,East,449510,26416,502024,36646,553442,187351,445647,66880,358637,92886,709930,252481,444384,162746
7,Northeast,662736,40739,791535,67135,618111,148407,549565,69430,375980,129128,670930,210797,603452,151183
8,North,279735,17952,302671,24831,263181,48546,276921,40860,201182,86909,282656,126502,404371,129631
9,Northwest,636939,21507,673244,33285,628504,103356,636358,84726,348741,96510,645397,126388,581729,142002
10,Ballard,333574,17697,345144,22097,339454,83072,325405,38060,250904,107543,369934,95801,343647,78993
11,Lake Union,408479,23284,440301,31823,480880,128052,368966,50364,282194,136918,441040,136963,326865,115854
12,Magnolia/Queen Anne,547249,29331,594889,46495,540552,156914,552657,66159,504996,212268,654115,230366,443334,90954
13,Downtown,91889,7398,121960,17241,77917,43362,64389,26828,92443,22391,200341,173426,105091,138745
