area_id,area_name,b25104001,b25104001_moe,b25104002,b25104002_moe,b25104003,b25104003_moe,b25104004,b25104004_moe,b25104005,b25104005_moe,b25104006,b25104006_moe,b25104007,b25104007_moe,b25104008,b25104008_moe,b25104009,b25104009_moe,b25104010,b25104010_moe,b25104011,b25104011_moe,b25104012,b25104012_moe,b25104013,b25104013_moe,b25104014,b25104014_moe,b25104015,b25104015_moe
1,Southwest,23226,383,14,51,131,108,200,106,455,161,554,164,666,160,990,193,1041,197,1248,238,1104,230,4873,446,3678,379,8011,452,261,131
2,Delridge Neighborhoods,14850,356,59,84,176,102,333,114,453,173,611,164,481,156,732,213,724,205,985,236,932,215,3085,353,2596,305,3464,337,219,90
3,Greater Duwamish,16086,331,67,58,277,127,504,151,574,143,758,194,884,197,874,217,1247,253,1156,249,629,185,2794,367,2698,330,3289,332,335,137
4,Southeast,17612,387,41,60,72,54,374,141,418,141,472,143,658,160,968,240,1143,271,1277,282,892,246,3072,357,2857,372,5234,404,134,73
5,Central,13921,329,0,34,96,67,457,144,297,128,403,135,584,183,495,168,614,168,899,223,680,181,3231,345,1740,255,4274,323,151,86
6,East,29701,474,157,96,311,134,769,198,433,135,478,179,589,196,1183,254,2119,329,2716,380,2756,408,8586,622,4121,487,5089,387,394,158
7,Northeast,30311,401,78,95,145,92,246,128,267,117,724,160,1006,215,1871,303,1824,301,1720,266,1888,280,6121,469,3554,384,10486,473,381,126
8,North,19461,351,63,56,125,88,490,157,383,119,567,154,649,159,1040,229,1516,251,2059,325,1685,314,4010,401,2206,300,4281,363,387,170
9,Northwest,33168,437,111,88,520,202,605,173,540,167,840,184,1047,200,1307,245,2042,325,2186,309,1910,325,7170,552,5169,438,9476,532,245,104
10,Ballard,21236,330,0,43,39,49,329,121,397,140,344,107,745,187,963,217,1325,245,1405,255,948,201,4920,455,3358,401,6329,406,134,74
11,Lake Union,24520,524,65,72,103,84,520,173,294,116,483,169,598,184,828,184,1585,294,2010,341,1779,314,6581,530,3614,396,5911,434,149,105
12,Magnolia/Queen Anne,29974,461,38,60,77,68,194,92,260,132,288,139,371,114,895,201,1574,296,2069,300,2126,333,8056,580,3717,445,10000,512,309,125
13,Downtown,11410,381,220,153,493,151,1144,208,481,166,639,203,428,165,501,167,543,158,640,191,514,141,1942,296,1559,313,2100,308,206,118
