area_id,area_name,b25103001,b25103001_moe,b25103002,b25103002_moe,b25103003,b25103003_moe
1,Southwest,35026,833,34972,1039,34469,1987
2,Delridge Neighborhoods,22231,686,22243,820,22151,3284
3,Greater Duwamish,32411,849,32767,1044,30708,2219
4,Southeast,27651,868,27319,1151,29564,2096
5,Central,27126,1153,26960,1272,28981,4243
6,East,47669,2288,45007,2701,61952,9139
7,Northeast,67688,2281,67060,3327,68672,3449
8,North,34698,1051,34669,1289,36461,1611
9,Northwest,57715,1051,57180,1290,60566,2732
10,Ballard,32807,703,32838,1032,32876,1309
11,Lake Union,39958,2160,39218,2086,47175,8619
12,Magnolia/Queen Anne,50506,1593,50034,1679,53586,4113
13,Downtown,13994,1542,12559,2616,20987,7385
