area_id,area_name,b99011001,b99011001_moe,b99011002,b99011002_moe,b99011003,b99011003_moe
1,Southwest,49334,-1,96,-1,49238,-1
2,Delridge Neighborhoods,34331,-1,62,-1,34269,-1
3,Greater Duwamish,47182,-1,62,-1,47120,-1
4,Southeast,45972,-1,113,-1,45859,-1
5,Central,29698,-1,132,-1,29566,-1
6,East,51309,-1,97,-1,51212,-1
7,Northeast,79252,-1,172,-1,79080,-1
8,North,40013,-1,150,-1,39863,-1
9,Northwest,69963,-1,101,-1,69862,-1
10,Ballard,44470,-1,91,-1,44379,-1
11,Lake Union,44304,-1,41,-1,44263,-1
12,Magnolia/Queen Anne,59677,-1,80,-1,59597,-1
13,Downtown,17411,-1,57,-1,17354,-1
