area_id,area_name,b99162001,b99162001_moe,b99162002,b99162002_moe,b99162003,b99162003_moe,b99162004,b99162004_moe,b99162005,b99162005_moe,b99162006,b99162006_moe,b99162007,b99162007_moe
1,Southwest,46363,-1,41219,-1,5144,-1,493,-1,152,-1,341,-1,4651,-1
2,Delridge Neighborhoods,31919,-1,22043,-1,9876,-1,483,-1,254,-1,229,-1,9393,-1
3,Greater Duwamish,43591,-1,18288,-1,25303,-1,1666,-1,1155,-1,511,-1,23637,-1
4,Southeast,42970,-1,26768,-1,16202,-1,1331,-1,805,-1,526,-1,14871,-1
5,Central,27970,-1,22998,-1,4972,-1,353,-1,186,-1,167,-1,4619,-1
6,East,49787,-1,41146,-1,8641,-1,652,-1,372,-1,280,-1,7989,-1
7,Northeast,75669,-1,61463,-1,14206,-1,1286,-1,667,-1,619,-1,12920,-1
8,North,37939,-1,28673,-1,9266,-1,736,-1,515,-1,221,-1,8530,-1
9,Northwest,65998,-1,54401,-1,11597,-1,942,-1,454,-1,488,-1,10655,-1
10,Ballard,41770,-1,36796,-1,4974,-1,420,-1,162,-1,258,-1,4554,-1
11,Lake Union,42697,-1,36726,-1,5971,-1,302,-1,106,-1,196,-1,5669,-1
12,Magnolia/Queen Anne,56755,-1,49550,-1,7205,-1,621,-1,332,-1,289,-1,6584,-1
13,Downtown,16872,-1,12039,-1,4833,-1,324,-1,185,-1,139,-1,4509,-1
