area_id,area_name,b25051001,b25051001_moe,b25051002,b25051002_moe,b25051003,b25051003_moe
1,Southwest,24705,186,24365,237,340,157
2,Delridge Neighborhoods,16058,200,15849,248,209,153
3,Greater Duwamish,17184,222,16910,246,274,114
4,Southeast,19183,222,18941,256,242,127
5,Central,14991,205,14654,232,337,130
6,East,31706,304,31162,365,544,216
7,Northeast,31959,284,31205,328,754,203
8,North,20821,195,20444,238,377,157
9,Northwest,35436,245,34640,314,796,225
10,Ballard,22301,158,21910,260,391,192
11,Lake Union,26849,283,26355,336,494,184
12,Magnolia/Queen Anne,32260,226,31888,277,372,174
13,Downtown,13241,230,12791,269,450,155
