area_id,area_name,b22001001,b22001001_moe,b22001002,b22001002_moe,b22001003,b22001003_moe,b22001004,b22001004_moe,b22001005,b22001005_moe,b22001006,b22001006_moe,b22001007,b22001007_moe
1,Southwest,23226,383,931,245,299,135,632,212,22295,410,7260,392,15035,473
2,Delridge Neighborhoods,14850,356,2342,332,796,179,1546,302,12508,420,2873,279,9635,438
3,Greater Duwamish,16086,331,3302,340,1413,217,1889,306,12784,428,4184,319,8600,450
4,Southeast,17612,387,2852,405,1267,235,1585,335,14760,498,4691,339,10069,486
5,Central,13921,329,1483,256,819,186,664,187,12438,372,3075,286,9363,384
6,East,29701,474,2408,341,666,176,1742,305,27293,554,5356,406,21937,593
7,Northeast,30311,401,1049,244,303,141,746,195,29262,460,7569,352,21693,520
8,North,19461,351,1709,277,516,141,1193,247,17752,417,4866,336,12886,463
9,Northwest,33168,437,2258,345,710,165,1548,310,30910,532,8265,443,22645,592
10,Ballard,21236,330,881,207,260,110,621,185,20355,379,4842,314,15513,423
11,Lake Union,24520,524,1764,316,417,128,1347,302,22756,552,3048,282,19708,561
12,Magnolia/Queen Anne,29974,461,1048,230,314,139,734,205,28926,492,7081,381,21845,561
13,Downtown,11410,381,2762,331,1167,207,1595,301,8648,427,1656,236,6992,413
