area_id,area_name,b06012001,b06012001_moe,b06012002,b06012002_moe,b06012003,b06012003_moe,b06012004,b06012004_moe,b06012005,b06012005_moe,b06012006,b06012006_moe,b06012007,b06012007_moe,b06012008,b06012008_moe,b06012009,b06012009_moe,b06012010,b06012010_moe,b06012011,b06012011_moe,b06012012,b06012012_moe,b06012013,b06012013_moe,b06012014,b06012014_moe,b06012015,b06012015_moe,b06012016,b06012016_moe,b06012017,b06012017_moe,b06012018,b06012018_moe,b06012019,b06012019_moe,b06012020,b06012020_moe
3.2,Georgetown,1184,151,144,93,138,80,902,165,398,119,60,50,81,75,257,87,455,131,75,56,32,33,348,113,33,39,0,12,25,36,8,13,298,101,9,16,0,12,289,97
3.3,Duwamish/SODO,2332,380,591,222,101,63,1640,207,788,186,168,85,38,32,582,158,889,237,306,159,42,38,541,110,8,17,0,12,0,12,8,17,647,243,117,83,21,33,509,225
3.4,South Beacon Hill/NewHolly,15525,1272,3770,1164,1989,555,9766,1042,5279,573,1432,449,649,239,3198,495,2047,413,492,312,285,119,1270,263,275,132,0,24,66,89,209,102,7924,984,1846,691,989,345,5089,812
3.5,Beacon Hill,9320,697,773,308,663,350,7884,753,2797,413,212,158,184,130,2401,418,1736,355,202,115,89,102,1445,320,148,108,13,25,21,34,114,101,4639,637,346,182,369,181,3924,637
3.6,North Beacon Hill/Jefferson Park,14179,731,1935,491,1863,549,10381,851,4511,483,561,234,896,336,3054,550,4273,521,446,174,358,168,3469,440,220,102,79,75,11,26,130,92,5175,524,849,254,598,221,3728,524
4.1,Rainier Beach,15138,981,2791,759,2609,862,9738,1053,6531,811,1229,530,1335,538,3967,727,3975,552,511,234,685,301,2779,507,283,187,18,37,0,27,265,183,4349,602,1033,445,589,344,2727,473
4.2,Columbia City,16119,813,2516,560,2323,808,11280,885,5608,650,854,319,700,351,4054,547,4678,503,627,223,432,184,3619,457,533,188,110,86,43,67,380,159,5300,665,925,304,1148,493,3227,572
4.3,Seward Park,8605,545,969,454,458,261,7178,453,3251,370,349,218,101,81,2801,303,3005,304,231,140,90,87,2684,263,172,77,0,17,38,46,134,71,2177,388,389,231,229,160,1559,346
4.4,Mt. Baker/North Rainier,5483,466,763,312,88,69,4632,491,1927,339,306,167,37,42,1584,309,2400,294,208,125,31,34,2161,225,121,76,0,17,0,17,121,76,1035,273,249,161,20,29,766,301
5.1,Madrona/Leschi,9909,573,816,369,428,232,8665,527,3580,494,320,181,286,195,2974,500,5044,536,390,161,123,88,4531,532,305,161,63,104,0,21,242,126,980,248,43,51,19,37,918,257
5.2,Judkins Park,2740,281,703,231,265,122,1772,289,766,207,123,73,58,42,585,194,865,143,162,90,83,54,620,117,73,62,10,17,0,12,63,60,1036,244,408,174,124,89,504,195
5.3,Central Area/Squire Park,16547,778,2362,520,1605,374,12580,728,5703,616,624,230,469,220,4610,532,8279,521,1054,225,886,228,6339,429,181,69,14,25,32,34,135,59,2384,479,670,373,218,119,1496,302
6.1,First Hill,11455,600,3284,492,914,273,7257,556,2755,361,941,253,279,124,1535,279,5787,502,1128,277,433,140,4226,450,186,83,49,67,0,24,137,74,2727,414,1166,273,202,178,1359,295
6.2,Capitol Hill,20192,772,2901,481,2168,554,15123,759,5224,569,921,288,360,190,3943,489,11537,747,1443,284,1213,310,8881,696,394,169,14,33,54,55,326,152,3037,541,523,219,541,374,1973,402
6.3,North Capitol Hill,3918,239,272,123,118,77,3528,250,1046,206,44,37,49,68,953,174,2336,248,228,111,52,47,2056,231,142,93,0,12,0,12,142,93,394,142,0,12,17,27,377,140
6.4,Miller Park,7235,363,669,193,642,327,5924,302,2533,261,260,108,285,182,1988,278,3868,290,311,110,308,161,3249,233,230,92,0,17,10,20,220,91,604,144,98,61,39,37,467,126
6.5,Madison Park,5090,381,199,129,175,145,4716,400,2303,311,94,80,83,76,2126,275,2115,375,27,31,7,12,2081,374,217,101,0,17,26,41,191,95,455,179,78,95,59,74,318,144
7.1,Montlake/Portage Bay,9337,471,593,213,307,120,8437,459,3431,313,122,64,134,69,3175,326,4860,461,419,176,162,82,4279,385,157,78,0,21,0,21,157,78,889,214,52,49,11,23,826,215
7.2,University District,11460,1195,5520,925,867,271,5073,545,4459,877,2240,687,398,179,1821,345,4805,541,1956,458,316,157,2533,345,239,119,159,103,0,29,80,75,1957,335,1165,252,153,106,639,225
7.3,Ravenna/Bryant,23800,805,3843,560,1399,346,18558,618,10299,632,1707,332,373,149,8219,529,9864,585,1378,283,610,191,7876,492,501,155,30,45,53,89,418,119,3136,550,728,333,363,184,2045,354
7.4,Wedgwood/View Ridge,14935,464,785,182,416,180,13734,451,6673,444,303,114,186,144,6184,424,5967,463,253,95,180,105,5534,444,287,104,41,41,0,27,246,97,2008,330,188,120,50,49,1770,299
7.5,Laurelhurst/Sand Point,10719,526,1162,326,401,235,9156,523,4878,482,577,228,216,217,4085,408,4018,449,390,173,116,73,3512,408,156,81,23,27,0,21,133,76,1667,364,172,142,69,87,1426,326
8.1,Northgate/Maple Leaf,13238,586,1896,381,1083,330,10259,653,5316,449,819,264,227,108,4270,401,4412,429,430,153,346,194,3636,397,324,127,26,35,21,39,277,123,3186,439,621,197,489,261,2076,386
8.2,Olympic Hills/Victory Heights,14584,680,1750,410,800,239,12034,672,6211,480,639,234,269,123,5303,474,5192,489,297,121,272,115,4623,469,232,123,89,100,15,32,128,67,2949,573,725,302,244,137,1980,466
8.3,Cedar Park/Meadowbrook,11961,577,1687,412,736,250,9538,568,4835,476,626,207,334,131,3875,410,4815,433,553,187,235,117,4027,430,150,101,44,88,14,31,92,47,2161,426,464,193,153,131,1544,419
9.1,Broadview/Bitter Lake,13281,760,2084,613,706,263,10491,619,6165,620,687,293,200,181,5278,509,4807,496,737,300,336,139,3734,412,172,82,17,36,0,27,155,76,2137,421,643,263,170,106,1324,354
9.2,Licton Springs,8914,500,1240,331,629,348,7045,511,3419,400,370,163,163,130,2886,377,3636,422,350,133,282,189,3004,338,305,126,36,60,16,25,253,112,1554,345,484,224,168,136,902,240
9.3,Greenwood/Phinney Ridge,23500,811,1721,347,1324,336,20455,892,9690,622,574,202,674,205,8442,595,10969,677,851,238,419,141,9699,670,473,142,34,47,14,33,425,132,2368,381,262,116,217,137,1889,375
9.4,Green Lake,13763,616,1036,297,564,176,12163,645,5576,494,413,152,156,78,5007,493,6418,562,491,187,344,153,5583,505,268,150,52,64,0,24,216,136,1501,269,80,60,64,65,1357,256
9.5,Haller Lake,9784,516,1058,352,517,218,8209,500,4035,467,400,204,237,144,3398,427,3503,381,205,123,223,103,3075,354,75,55,0,21,0,21,75,55,2171,403,453,258,57,54,1661,309
10.1,North Beach/Blue Ridge,11477,488,691,225,701,345,10085,461,5435,429,319,150,298,176,4818,450,4546,378,240,97,212,101,4094,360,234,100,33,52,0,21,201,94,1262,374,99,62,191,272,972,192
10.2,Whittier Heights,11798,443,667,222,444,163,10687,452,5008,479,233,130,291,128,4484,441,5830,457,300,123,153,99,5377,438,181,84,15,29,0,24,166,80,779,194,119,117,0,24,660,171
10.3,Sunset Hill/Loyal Heights,13956,595,1048,308,538,210,12370,547,6586,593,462,185,283,156,5841,539,6017,488,451,165,218,108,5348,442,132,78,16,30,14,28,102,73,1221,249,119,85,23,27,1079,233
10.4,Ballard,7096,492,567,254,382,178,6147,460,2433,385,256,139,125,102,2052,394,3555,418,159,112,159,113,3237,388,173,106,21,33,19,31,133,93,935,401,131,138,79,68,725,362
11.1,Fremont,15458,537,1303,278,658,256,13497,526,5539,535,265,133,235,139,5039,504,7973,558,848,202,299,142,6826,561,457,160,53,54,13,30,391,150,1489,297,137,89,111,96,1241,267
11.2,Wallingford,16326,901,3646,593,1261,397,11419,529,6256,580,1372,353,559,263,4325,438,8098,651,1695,393,543,203,5860,415,324,172,102,86,69,83,153,68,1648,295,477,184,90,66,1081,227
11.3,Cascade/Eastlake,12264,809,2397,583,840,287,9027,704,3139,521,655,226,274,204,2210,397,6604,638,957,254,478,166,5169,605,289,123,39,39,0,21,250,118,2232,535,746,460,88,87,1398,301
12.1,Magnolia,12566,648,567,281,274,137,11725,647,5444,511,152,102,34,39,5258,521,5314,478,234,116,155,100,4925,467,295,130,0,24,54,86,241,105,1513,279,181,142,31,33,1301,245
12.2,Interbay,9731,512,623,237,214,109,8894,493,3231,409,197,106,19,23,3015,417,4960,422,306,136,168,107,4486,423,193,106,0,21,0,21,193,106,1347,387,120,119,27,31,1200,360
12.3,Queen Anne,35082,1062,3106,647,1613,375,30363,991,12781,960,1136,383,721,245,10924,817,17879,882,1529,408,736,220,15614,867,838,210,25,42,36,50,777,206,3584,456,416,187,120,101,3048,415
13.1,Belltown,8165,571,1351,378,554,199,6260,474,1854,360,315,166,225,127,1314,309,4571,443,594,206,231,136,3746,391,200,114,105,87,0,21,95,74,1540,385,337,263,98,71,1105,276
13.2,Downtown Commercial Core,3641,418,1095,341,294,149,2252,298,682,185,285,145,163,115,234,104,2145,400,578,278,118,98,1449,256,141,110,0,12,0,12,141,110,673,187,232,130,13,21,428,158
13.3,Pioneer Square/International District,5245,568,2271,570,585,207,2389,305,1300,320,567,303,164,77,569,150,1417,220,416,141,54,43,947,202,58,48,0,17,0,17,58,48,2470,361,1288,334,367,184,815,178
