area_id,area_name,b19201001,b19201001_moe,b19201002,b19201002_moe,b19201003,b19201003_moe,b19201004,b19201004_moe,b19201005,b19201005_moe,b19201006,b19201006_moe,b19201007,b19201007_moe,b19201008,b19201008_moe,b19201009,b19201009_moe,b19201010,b19201010_moe,b19201011,b19201011_moe,b19201012,b19201012_moe,b19201013,b19201013_moe,b19201014,b19201014_moe,b19201015,b19201015_moe,b19201016,b19201016_moe,b19201017,b19201017_moe
8.3,Cedar Park/Meadowbrook,3083,280,414,139,222,122,150,83,201,115,207,119,117,61,222,82,204,103,191,111,245,114,273,99,341,122,114,52,98,60,41,37,43,31
9.1,Broadview/Bitter Lake,3690,294,605,220,469,151,293,100,298,119,433,163,256,143,168,85,146,78,174,130,117,65,328,114,279,134,87,54,8,27,18,31,11,29
9.2,Licton Springs,2678,252,301,120,65,50,159,105,166,95,114,102,132,93,88,61,95,57,162,101,231,98,384,135,377,168,181,85,142,106,56,45,25,40
9.3,Greenwood/Phinney Ridge,5526,331,476,151,237,104,313,128,274,117,293,111,300,102,128,54,350,111,335,133,516,138,610,157,558,141,481,128,240,101,262,104,153,73
9.4,Green Lake,3736,275,195,82,203,118,96,68,156,77,167,86,204,98,185,88,115,64,184,84,225,85,524,150,363,143,376,172,264,101,219,93,260,110
9.5,Haller Lake,2086,249,316,164,142,69,50,40,134,112,77,50,82,51,177,108,265,130,78,55,68,45,177,89,247,92,93,53,55,74,50,48,75,57
10.1,North Beach/Blue Ridge,1944,186,99,67,88,53,63,40,93,49,130,76,96,56,156,62,101,53,64,48,219,96,260,107,237,74,155,66,63,45,71,44,49,49
10.2,Whittier Heights,2732,250,93,63,70,51,131,67,75,52,104,60,235,134,37,34,202,110,180,88,299,122,363,140,408,143,240,115,151,80,41,38,103,76
10.3,Sunset Hill/Loyal Heights,3163,266,369,134,162,81,157,72,87,52,149,75,221,130,117,81,172,80,244,133,182,101,290,97,431,143,343,128,95,61,74,52,70,51
10.4,Ballard,2858,276,174,123,143,96,128,89,151,90,101,70,248,148,198,157,123,85,25,29,333,126,308,150,316,146,259,131,110,94,148,135,93,84
11.1,Fremont,5613,314,272,116,153,84,156,77,213,114,226,114,194,110,217,99,420,200,444,171,642,202,873,217,655,171,575,151,191,90,149,78,233,114
11.2,Wallingford,4934,280,777,196,217,84,238,116,291,111,226,105,244,97,172,67,377,156,207,80,365,140,450,154,423,156,343,121,151,90,286,109,167,77
11.3,Cascade/Eastlake,7296,470,1047,265,566,179,340,131,169,80,236,103,430,167,351,169,275,108,218,92,802,232,485,166,1052,301,747,202,230,119,101,65,247,130
12.1,Magnolia,2246,245,221,107,61,65,87,62,48,62,133,89,106,65,52,42,98,54,124,68,175,76,215,109,352,143,186,89,93,77,143,94,152,75
12.2,Interbay,3211,270,187,97,115,67,15,27,200,102,156,92,169,92,224,98,345,136,133,86,417,152,478,166,355,149,129,73,55,52,129,73,104,75
12.3,Queen Anne,12371,543,766,194,522,192,432,176,620,164,554,169,686,179,615,174,715,212,506,141,1349,280,1490,266,1836,345,860,204,546,162,441,170,433,142
13.1,Belltown,4823,309,737,209,319,155,338,147,107,68,119,87,173,125,138,92,154,89,182,96,348,165,288,164,780,205,443,139,168,92,128,76,401,183
13.2,Downtown Commercial Core,2012,225,411,121,274,128,102,92,102,66,89,75,49,49,159,129,64,57,12,20,28,34,109,58,158,107,142,98,91,53,142,105,80,55
13.3,Pioneer Square/International District,2274,185,786,158,155,80,153,82,142,67,156,74,164,78,99,58,53,48,39,30,25,43,120,69,225,102,72,66,29,27,15,17,41,27
