area_id,area_name,b25098001,b25098001_moe,b25098002,b25098002_moe,b25098003,b25098003_moe,b25098004,b25098004_moe,b25098005,b25098005_moe,b25098006,b25098006_moe,b25098007,b25098007_moe,b25098008,b25098008_moe,b25098009,b25098009_moe,b25098010,b25098010_moe,b25098011,b25098011_moe,b25098012,b25098012_moe,b25098013,b25098013_moe,b25098014,b25098014_moe,b25098015,b25098015_moe,b25098016,b25098016_moe,b25098017,b25098017_moe,b25098018,b25098018_moe,b25098019,b25098019_moe
1.1,Arbor Heights,2173,132,1663,143,10,21,59,42,20,23,115,62,287,82,279,83,394,112,499,117,510,104,0,17,43,22,64,39,117,52,113,68,67,39,64,42,42,30
1.2,Fauntleroy/Seaview,4581,249,3540,266,56,46,101,64,91,66,106,55,356,116,407,133,1060,196,1363,234,1041,154,51,50,149,80,171,77,145,72,107,58,167,84,104,63,147,65
1.3,West Seattle Junction/Genesee Hill,4963,275,3819,262,20,32,141,75,132,88,163,80,522,144,563,156,1076,208,1202,201,1144,187,34,44,117,69,192,106,210,102,193,94,219,94,127,72,52,43
1.4,Alki/Admiral,3091,242,2118,232,26,30,131,105,62,61,101,68,185,84,257,89,558,152,798,167,973,172,58,47,139,63,76,52,99,59,158,71,156,75,108,61,179,88
2.1,North Delridge,1294,174,1039,161,0,12,5,14,31,43,123,102,217,93,28,37,262,98,373,124,255,81,19,28,51,47,45,36,30,35,54,48,39,40,0,12,17,28
2.2,High Point,1098,171,936,156,20,23,0,17,0,17,97,79,190,88,166,100,237,91,226,86,162,97,47,75,0,17,57,51,25,26,17,22,16,29,0,17,0,17
2.3,Riverview,1161,125,941,130,19,22,24,23,18,20,87,53,190,84,201,85,250,98,152,63,220,66,0,12,66,43,40,31,38,27,11,16,49,31,0,12,16,20
2.4,Roxhill/Westwood,2881,214,2277,224,0,21,82,45,89,59,135,77,501,120,493,132,666,159,311,80,604,115,14,21,114,52,95,57,102,54,113,69,74,49,58,43,34,36
2.5,Highland Park,1290,156,1098,154,0,21,52,49,80,70,74,58,381,135,121,71,247,97,143,99,192,89,16,29,11,22,0,21,51,59,28,34,52,44,34,37,0,21
3.1,South Park,610,110,446,97,14,26,27,23,34,36,142,71,62,39,110,53,51,33,6,15,164,67,7,16,39,42,46,42,44,39,14,26,0,17,14,17,0,17
3.2,Georgetown,195,59,174,60,0,12,13,16,8,13,12,17,23,24,79,37,22,25,17,29,21,22,4,8,0,12,0,12,13,19,4,7,0,12,0,12,0,12
3.3,Duwamish/SODO,494,93,344,84,0,12,14,21,5,8,20,21,74,39,47,31,128,55,56,35,150,47,6,10,22,24,0,12,24,27,41,35,39,32,13,19,5,8
3.4,South Beacon Hill/NewHolly,2403,205,1752,201,37,47,85,55,22,27,200,81,484,139,426,122,288,103,210,93,651,128,38,35,117,55,163,66,59,43,151,62,64,44,43,35,16,27
3.5,Beacon Hill,2074,222,1375,232,46,44,65,49,49,44,132,76,285,106,154,89,360,137,284,132,699,156,47,41,147,74,46,40,92,64,126,69,107,84,92,62,42,41
3.6,North Beacon Hill/Jefferson Park,2583,244,1884,239,0,24,97,55,63,51,217,112,451,156,207,105,575,149,274,120,699,143,11,25,170,76,33,43,92,54,169,79,63,50,113,73,48,47
4.1,Rainier Beach,3197,260,2576,267,18,32,110,82,145,86,314,150,684,181,489,161,553,146,263,128,621,137,43,42,209,83,55,44,60,61,69,55,27,33,101,64,57,52
4.2,Columbia City,3378,280,2661,270,31,40,165,81,120,77,229,102,473,149,578,168,593,163,472,145,717,151,39,39,99,55,104,75,105,63,68,49,106,57,105,58,91,62
4.3,Seward Park,2646,140,2072,154,36,45,105,62,35,26,162,72,435,134,322,100,474,123,503,133,574,123,62,59,17,22,60,42,55,34,149,85,75,43,59,38,97,50
4.4,Mt. Baker/North Rainier,1640,130,1232,135,12,21,26,29,0,17,25,28,110,72,272,120,235,89,552,118,408,115,0,17,13,21,14,22,74,51,96,56,27,31,43,36,141,86
5.1,Madrona/Leschi,2999,239,2474,271,76,78,101,105,39,43,167,101,227,131,342,157,383,115,1139,183,525,126,45,42,43,42,41,48,27,33,52,44,66,41,55,46,196,84
5.2,Judkins Park,417,95,337,90,5,9,0,12,36,35,52,44,97,65,69,53,51,36,27,26,80,36,4,7,8,11,0,12,0,12,61,31,7,14,0,12,0,12
5.3,Central Area/Squire Park,3478,250,2700,239,56,50,90,58,219,104,143,68,384,119,374,108,699,150,735,154,778,158,42,42,141,86,101,67,110,64,105,70,67,47,141,91,71,47
6.1,First Hill,1118,179,788,160,0,24,62,54,27,37,88,69,150,75,125,68,173,81,163,80,330,107,67,49,21,29,33,40,65,57,43,33,28,30,26,35,47,41
6.2,Capitol Hill,2655,326,2288,317,84,87,100,81,101,82,150,91,417,152,547,191,522,153,367,180,367,121,53,53,25,31,23,37,25,36,160,92,0,29,45,53,36,38
6.3,North Capitol Hill,1181,173,794,129,16,25,0,12,17,26,114,99,32,36,143,82,87,59,385,82,387,139,26,29,14,21,37,57,0,12,33,29,0,12,111,80,166,105
6.4,Miller Park,1539,129,1163,128,7,17,10,20,15,16,56,44,153,78,62,42,292,88,568,98,376,80,6,15,37,26,43,35,14,21,27,22,39,31,120,51,90,46
6.5,Madison Park,1515,141,1005,143,33,36,12,22,100,67,41,36,125,62,33,36,201,107,460,125,510,135,0,17,15,25,29,35,70,48,50,46,66,46,64,51,216,86
7.1,Montlake/Portage Bay,2427,160,1699,189,0,21,11,25,0,21,145,70,164,84,226,112,338,88,815,121,728,117,0,21,86,51,65,46,17,26,61,40,85,51,137,63,277,99
7.2,University District,774,113,571,109,0,29,13,32,0,29,16,35,72,56,61,55,126,70,283,82,203,67,14,33,34,43,0,29,9,30,55,41,33,39,0,29,58,53
7.3,Ravenna/Bryant,5892,251,4547,259,61,54,152,78,79,51,84,50,432,127,653,147,1142,195,1944,211,1345,163,35,37,140,60,106,51,161,69,223,79,147,74,251,93,282,94
7.4,Wedgwood/View Ridge,4860,199,3227,250,34,35,53,39,82,55,213,83,361,105,458,144,901,161,1125,180,1633,176,45,41,137,65,112,61,241,87,304,102,235,78,318,93,241,88
7.5,Laurelhurst/Sand Point,2853,202,2110,182,36,34,37,28,80,80,23,25,297,92,115,76,313,102,1209,167,743,143,22,26,107,61,32,31,71,42,89,54,106,80,81,50,235,83
8.1,Northgate/Maple Leaf,2723,187,1993,201,48,61,109,62,27,31,197,85,260,92,357,110,552,130,443,114,730,150,45,38,226,105,72,44,100,56,91,54,95,55,29,32,72,51
8.2,Olympic Hills/Victory Heights,3497,241,2589,259,30,37,106,62,177,119,181,84,481,139,345,102,773,174,496,136,908,160,92,62,131,66,82,79,135,73,218,110,79,55,115,61,56,43
8.3,Cedar Park/Meadowbrook,2854,179,2049,199,20,30,41,39,53,39,144,84,317,104,353,116,529,115,592,124,805,138,24,31,134,64,48,40,118,71,141,60,98,47,166,67,76,38
9.1,Broadview/Bitter Lake,3285,224,2432,221,91,73,93,61,38,35,190,107,429,126,408,118,601,156,582,131,853,163,63,72,107,61,50,42,179,80,170,81,73,74,51,42,160,67
9.2,Licton Springs,1802,240,1536,232,0,17,35,35,77,60,154,92,196,108,304,116,470,155,300,129,266,80,0,17,53,50,31,36,33,35,53,39,32,30,52,46,12,22
9.3,Greenwood/Phinney Ridge,6353,313,4885,311,84,70,87,54,251,100,278,94,631,141,762,162,1612,229,1180,191,1468,189,106,59,195,78,185,76,159,70,251,97,268,90,155,73,149,63
9.4,Green Lake,3442,241,2698,247,9,25,58,50,86,59,140,74,314,126,305,110,663,172,1123,173,744,153,8,25,69,61,90,55,64,42,141,58,63,49,161,76,148,70
9.5,Haller Lake,2687,222,1933,228,7,16,21,26,102,70,329,142,318,114,300,95,482,151,374,124,754,157,106,87,91,72,96,59,137,70,103,59,88,59,59,42,74,47
10.1,North Beach/Blue Ridge,3604,180,2587,207,16,22,67,59,97,59,135,60,501,143,402,115,669,132,700,139,1017,158,86,66,86,49,80,49,139,59,230,87,99,52,154,70,143,66
10.2,Whittier Heights,3010,236,2303,241,0,24,56,47,53,43,161,99,337,113,447,133,807,167,442,117,707,143,30,36,86,55,45,42,112,59,207,89,88,61,72,55,67,49
10.3,Sunset Hill/Loyal Heights,4062,235,2902,229,149,96,85,50,47,44,118,77,251,98,486,147,925,178,841,162,1160,197,27,30,95,56,84,55,128,92,304,98,186,78,188,85,148,75
10.4,Ballard,926,189,744,145,0,17,0,17,42,38,49,46,194,85,200,125,116,66,143,70,182,90,0,17,55,64,27,22,53,53,16,26,0,17,17,28,14,24
11.1,Fremont,3272,278,2715,297,0,24,90,57,12,27,88,58,468,160,492,145,750,162,815,186,557,138,12,30,27,33,26,35,58,73,115,69,112,66,129,65,78,54
11.2,Wallingford,2998,202,2330,202,67,50,57,38,47,38,116,61,229,90,243,83,554,131,1017,154,668,112,63,51,81,48,91,56,53,41,98,49,75,42,67,41,140,57
11.3,Cascade/Eastlake,914,176,672,174,0,21,28,33,0,21,33,53,144,85,45,37,217,98,205,113,242,73,0,21,13,26,14,29,13,18,16,26,109,65,14,26,63,40
12.1,Magnolia,4234,252,3176,264,47,42,113,89,88,55,125,70,320,115,115,63,756,179,1612,205,1058,190,21,36,82,72,45,43,147,69,233,103,163,83,124,68,243,109
12.2,Interbay,2230,221,1787,207,17,21,45,43,17,27,102,73,350,132,367,142,461,132,428,132,443,134,15,27,14,27,59,72,57,47,121,74,76,55,41,38,60,59
12.3,Queen Anne,7628,391,6074,392,137,106,180,73,210,104,415,150,848,214,736,197,1234,205,2314,266,1554,219,29,46,113,62,212,89,123,67,257,114,268,96,178,78,374,129
13.1,Belltown,1587,279,1167,254,0,21,0,21,7,21,72,59,202,142,235,118,283,122,368,155,420,176,0,21,14,25,46,68,45,72,129,113,14,29,13,26,159,98
13.2,Downtown Commercial Core,444,105,281,99,33,32,0,12,13,21,0,12,13,22,43,42,43,35,136,69,163,82,14,22,14,24,15,24,15,24,31,35,16,26,25,31,33,30
13.3,Pioneer Square/International District,144,59,104,51,12,22,9,20,0,17,8,18,11,21,11,21,0,17,53,37,40,32,0,17,8,17,0,17,10,20,3,16,0,17,10,19,9,18
