area_id,area_name,b99142001,b99142001_moe,b99142002,b99142002_moe,b99142003,b99142003_moe
1.1,Arbor Heights,1176,-1,98,-1,1078,-1
1.2,Fauntleroy/Seaview,2483,-1,129,-1,2354,-1
1.3,West Seattle Junction/Genesee Hill,3734,-1,218,-1,3516,-1
1.4,Alki/Admiral,2004,-1,18,-1,1986,-1
2.1,North Delridge,667,-1,66,-1,601,-1
2.2,High Point,1698,-1,51,-1,1647,-1
2.3,Riverview,1038,-1,50,-1,988,-1
2.4,Roxhill/Westwood,2792,-1,92,-1,2700,-1
2.5,Highland Park,1400,-1,108,-1,1292,-1
3.1,South Park,1083,-1,80,-1,1003,-1
3.2,Georgetown,232,-1,59,-1,173,-1
3.3,Duwamish/SODO,386,-1,23,-1,363,-1
3.4,South Beacon Hill/NewHolly,5269,-1,893,-1,4376,-1
3.5,Beacon Hill,1624,-1,235,-1,1389,-1
3.6,North Beacon Hill/Jefferson Park,2835,-1,180,-1,2655,-1
4.1,Rainier Beach,4089,-1,540,-1,3549,-1
4.2,Columbia City,3552,-1,165,-1,3387,-1
4.3,Seward Park,1746,-1,204,-1,1542,-1
4.4,Mt. Baker/North Rainier,1502,-1,154,-1,1348,-1
5.1,Madrona/Leschi,1921,-1,188,-1,1733,-1
5.2,Judkins Park,479,-1,23,-1,456,-1
5.3,Central Area/Squire Park,3705,-1,174,-1,3531,-1
6.1,First Hill,4185,-1,222,-1,3963,-1
6.2,Capitol Hill,3308,-1,99,-1,3209,-1
6.3,North Capitol Hill,528,-1,0,-1,528,-1
6.4,Miller Park,1811,-1,56,-1,1755,-1
6.5,Madison Park,983,-1,77,-1,906,-1
7.1,Montlake/Portage Bay,1938,-1,44,-1,1894,-1
7.2,University District,14323,-1,1122,-1,13201,-1
7.3,Ravenna/Bryant,8550,-1,312,-1,8238,-1
7.4,Wedgwood/View Ridge,3835,-1,160,-1,3675,-1
7.5,Laurelhurst/Sand Point,3496,-1,249,-1,3247,-1
8.1,Northgate/Maple Leaf,3238,-1,148,-1,3090,-1
8.2,Olympic Hills/Victory Heights,3197,-1,57,-1,3140,-1
8.3,Cedar Park/Meadowbrook,2515,-1,90,-1,2425,-1
9.1,Broadview/Bitter Lake,3001,-1,180,-1,2821,-1
9.2,Licton Springs,1437,-1,67,-1,1370,-1
9.3,Greenwood/Phinney Ridge,4664,-1,183,-1,4481,-1
9.4,Green Lake,2838,-1,29,-1,2809,-1
9.5,Haller Lake,1880,-1,85,-1,1795,-1
10.1,North Beach/Blue Ridge,2462,-1,210,-1,2252,-1
10.2,Whittier Heights,2263,-1,167,-1,2096,-1
10.3,Sunset Hill/Loyal Heights,2943,-1,195,-1,2748,-1
10.4,Ballard,942,-1,25,-1,917,-1
11.1,Fremont,3148,-1,101,-1,3047,-1
11.2,Wallingford,5185,-1,268,-1,4917,-1
11.3,Cascade/Eastlake,2350,-1,38,-1,2312,-1
12.1,Magnolia,2882,-1,180,-1,2702,-1
12.2,Interbay,1904,-1,91,-1,1813,-1
12.3,Queen Anne,7986,-1,523,-1,7463,-1
13.1,Belltown,1007,-1,24,-1,983,-1
13.2,Downtown Commercial Core,266,-1,3,-1,263,-1
13.3,Pioneer Square/International District,784,-1,85,-1,699,-1
