area_id,area_name,b17006001,b17006001_moe,b17006002,b17006002_moe,b17006003,b17006003_moe,b17006004,b17006004_moe,b17006005,b17006005_moe,b17006006,b17006006_moe,b17006007,b17006007_moe,b17006008,b17006008_moe,b17006009,b17006009_moe,b17006010,b17006010_moe,b17006011,b17006011_moe,b17006012,b17006012_moe,b17006013,b17006013_moe,b17006014,b17006014_moe,b17006015,b17006015_moe,b17006016,b17006016_moe,b17006017,b17006017_moe,b17006018,b17006018_moe,b17006019,b17006019_moe,b17006020,b17006020_moe,b17006021,b17006021_moe,b17006022,b17006022_moe,b17006023,b17006023_moe,b17006024,b17006024_moe,b17006025,b17006025_moe,b17006026,b17006026_moe,b17006027,b17006027_moe,b17006028,b17006028_moe,b17006029,b17006029_moe
6.4,Miller Park,1334,172,11,21,0,17,0,17,0,17,0,17,11,21,0,17,0,17,0,17,0,17,11,21,0,17,0,17,11,21,1323,170,1210,213,317,113,86,48,807,224,113,102,22,26,0,17,0,17,22,26,91,99,77,98,0,17,14,20
6.5,Madison Park,883,202,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,883,202,796,197,165,110,0,17,631,161,87,61,8,14,0,17,0,17,8,14,79,59,0,17,15,24,64,56
7.1,Montlake/Portage Bay,1117,117,34,43,0,21,0,21,0,21,0,21,34,43,0,21,0,21,0,21,0,21,34,43,8,21,0,21,26,43,1083,127,901,116,292,90,124,57,485,108,182,106,81,71,0,21,0,21,81,71,101,74,34,42,12,25,55,51
7.2,University District,536,102,9,33,0,29,0,29,0,29,0,29,9,33,0,29,0,29,0,29,0,29,9,33,5,27,0,29,4,26,527,99,473,94,194,129,0,29,279,93,54,39,13,32,13,32,0,29,0,29,41,33,0,29,14,33,27,32
7.3,Ravenna/Bryant,3967,270,198,100,78,65,49,47,13,34,16,37,120,80,32,44,0,32,0,32,32,44,88,75,29,36,0,32,59,62,3769,277,3353,283,1300,226,226,86,1827,212,416,181,66,62,61,61,5,31,0,32,350,170,106,77,0,32,244,130
7.4,Wedgwood/View Ridge,3066,217,93,76,11,29,0,27,0,27,11,29,82,78,46,66,0,27,0,27,46,66,36,48,0,27,0,27,36,48,2973,207,2576,229,767,159,144,66,1665,212,397,155,129,129,0,27,0,27,129,129,268,101,55,40,7,26,206,96
7.5,Laurelhurst/Sand Point,2539,260,211,122,50,45,36,43,0,21,14,27,161,116,19,32,0,21,0,21,19,32,142,114,86,82,0,21,56,82,2328,237,2106,229,462,121,141,93,1503,233,222,109,83,65,11,22,0,21,72,59,139,85,33,34,0,21,106,80
8.1,Northgate/Maple Leaf,1839,271,222,120,74,73,11,27,0,24,63,72,148,97,23,28,0,24,0,24,23,28,125,98,83,88,12,28,30,40,1617,268,1347,241,529,160,192,81,626,150,270,158,39,33,9,26,0,24,30,31,231,156,53,51,0,24,178,125
8.2,Olympic Hills/Victory Heights,2231,272,361,184,60,80,32,42,0,24,28,50,301,167,0,24,0,24,0,24,0,24,301,167,130,81,56,71,115,101,1870,246,1485,227,594,193,67,51,824,180,385,159,133,99,0,24,0,24,133,99,252,122,33,53,0,24,219,116
8.3,Cedar Park/Meadowbrook,1933,283,342,189,147,133,41,41,6,26,100,110,195,136,37,63,0,27,0,27,37,63,158,133,66,64,40,67,52,71,1591,218,1162,182,365,117,89,50,708,173,429,190,74,67,3,25,0,27,71,66,355,183,125,86,24,40,206,138
9.1,Broadview/Bitter Lake,1944,275,137,109,0,27,0,27,0,27,0,27,137,109,0,27,0,27,0,27,0,27,137,109,78,88,15,33,44,47,1807,284,1365,192,387,159,41,35,937,185,442,263,149,145,0,27,0,27,149,145,293,214,7,27,0,27,286,214
9.2,Licton Springs,1007,256,103,89,52,61,17,30,0,17,35,55,51,62,0,17,0,17,0,17,0,17,51,62,17,30,0,17,34,56,904,246,752,238,539,205,18,31,195,137,152,84,40,37,25,30,0,17,15,29,112,76,52,60,0,17,60,47
9.3,Greenwood/Phinney Ridge,4023,442,152,100,57,71,17,39,0,29,40,54,95,74,11,32,0,29,0,29,11,32,84,71,70,67,0,29,14,37,3871,448,3441,453,1347,283,267,99,1827,278,430,137,77,70,8,30,0,29,69,69,353,122,48,48,19,33,286,106
9.4,Green Lake,1752,193,85,76,51,64,39,63,0,24,12,28,34,48,8,25,0,24,8,25,0,24,26,45,0,24,0,24,26,45,1667,193,1420,164,635,144,91,50,694,146,247,116,74,62,15,32,0,24,59,58,173,98,0,24,35,42,138,88
9.5,Haller Lake,1631,312,176,157,131,152,43,69,0,21,88,96,45,55,16,34,0,21,0,21,16,34,29,47,7,24,4,16,18,23,1455,275,1241,269,494,203,125,56,622,169,214,87,95,60,36,43,0,21,59,44,119,66,14,23,22,37,83,57
10.1,North Beach/Blue Ridge,2110,273,103,75,53,62,20,35,10,23,23,43,50,46,20,34,0,21,0,21,20,34,30,39,0,21,0,21,30,39,2007,267,1605,281,494,123,37,32,1074,244,402,160,140,93,46,54,0,21,94,79,262,139,0,21,24,43,238,150
10.2,Whittier Heights,2094,286,96,90,71,79,0,24,0,24,71,79,25,33,25,33,12,25,0,24,13,28,0,24,0,24,0,24,0,24,1998,271,1528,208,757,175,158,67,613,159,470,240,213,168,45,44,21,30,147,158,257,162,85,76,26,36,146,95
10.3,Sunset Hill/Loyal Heights,2356,224,122,108,86,99,0,24,0,24,86,99,36,42,0,24,0,24,0,24,0,24,36,42,22,38,0,24,14,29,2234,202,1914,207,909,187,77,52,928,173,320,162,125,133,28,32,0,24,97,129,195,111,18,31,0,24,177,102
10.4,Ballard,557,126,39,45,39,45,17,26,0,17,22,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,518,122,392,113,247,117,42,49,103,87,126,81,0,17,0,17,0,17,0,17,126,81,0,17,0,17,126,81
11.1,Fremont,1491,213,49,57,14,29,14,29,0,24,0,24,35,55,0,24,0,24,0,24,0,24,35,55,14,31,0,24,21,36,1442,215,1200,223,520,161,132,79,548,185,242,112,123,72,53,50,0,24,70,54,119,95,13,30,15,33,91,89
11.2,Wallingford,1818,207,96,130,0,27,0,27,0,27,0,27,96,130,0,27,0,27,0,27,0,27,96,130,52,67,0,27,44,71,1722,159,1376,161,588,120,90,55,698,133,346,141,115,85,8,27,0,27,107,84,231,118,64,52,38,44,129,89
11.3,Cascade/Eastlake,410,132,54,67,0,21,0,21,0,21,0,21,54,67,0,21,0,21,0,21,0,21,54,67,46,66,0,21,8,23,356,144,188,103,144,89,44,53,0,21,168,126,52,84,52,84,0,21,0,21,116,92,16,40,0,21,100,85
12.1,Magnolia,2788,354,56,90,56,90,0,24,28,47,28,47,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,2732,363,2564,362,808,223,239,102,1517,285,168,105,94,81,0,24,14,29,80,79,74,69,0,24,0,24,74,69
12.2,Interbay,1231,248,56,58,47,56,31,52,0,21,16,30,9,22,0,21,0,21,0,21,0,21,9,22,0,21,0,21,9,22,1175,240,963,236,311,137,127,98,525,146,212,115,33,49,0,21,0,21,33,49,179,107,73,78,0,21,106,67
12.3,Queen Anne,4056,366,83,74,34,62,0,40,0,40,34,62,49,57,0,40,0,40,0,40,0,40,49,57,31,50,0,40,18,48,3973,371,3495,385,1446,269,316,176,1733,296,478,189,83,62,14,43,0,40,69,58,395,183,197,149,16,44,182,111
13.1,Belltown,229,83,27,46,27,46,0,21,0,21,27,46,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,202,71,139,40,139,40,0,21,0,21,63,58,0,21,0,21,0,21,0,21,63,58,26,32,0,21,37,40
13.2,Downtown Commercial Core,60,68,13,20,13,20,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,65,47,65,47,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
13.3,Pioneer Square/International District,714,399,511,389,149,144,74,84,7,16,68,69,362,378,218,338,94,144,29,47,95,149,144,189,58,62,0,17,86,141,203,100,127,89,68,46,0,17,59,60,76,56,28,35,0,17,0,17,28,35,48,39,8,20,0,17,40,35
