area_id,area_name,b25127001,b25127001_moe,b25127002,b25127002_moe,b25127003,b25127003_moe,b25127004,b25127004_moe,b25127005,b25127005_moe,b25127006,b25127006_moe,b25127007,b25127007_moe,b25127008,b25127008_moe,b25127009,b25127009_moe,b25127010,b25127010_moe,b25127011,b25127011_moe,b25127012,b25127012_moe,b25127013,b25127013_moe,b25127014,b25127014_moe,b25127015,b25127015_moe,b25127016,b25127016_moe,b25127017,b25127017_moe,b25127018,b25127018_moe,b25127019,b25127019_moe,b25127020,b25127020_moe,b25127021,b25127021_moe,b25127022,b25127022_moe,b25127023,b25127023_moe,b25127024,b25127024_moe,b25127025,b25127025_moe,b25127026,b25127026_moe,b25127027,b25127027_moe,b25127028,b25127028_moe,b25127029,b25127029_moe,b25127030,b25127030_moe,b25127031,b25127031_moe,b25127032,b25127032_moe,b25127033,b25127033_moe,b25127034,b25127034_moe,b25127035,b25127035_moe,b25127036,b25127036_moe,b25127037,b25127037_moe,b25127038,b25127038_moe,b25127039,b25127039_moe,b25127040,b25127040_moe,b25127041,b25127041_moe,b25127042,b25127042_moe,b25127043,b25127043_moe,b25127044,b25127044_moe,b25127045,b25127045_moe,b25127046,b25127046_moe,b25127047,b25127047_moe,b25127048,b25127048_moe,b25127049,b25127049_moe,b25127050,b25127050_moe,b25127051,b25127051_moe,b25127052,b25127052_moe,b25127053,b25127053_moe,b25127054,b25127054_moe,b25127055,b25127055_moe,b25127056,b25127056_moe,b25127057,b25127057_moe,b25127058,b25127058_moe,b25127059,b25127059_moe,b25127060,b25127060_moe,b25127061,b25127061_moe,b25127062,b25127062_moe,b25127063,b25127063_moe,b25127064,b25127064_moe,b25127065,b25127065_moe,b25127066,b25127066_moe,b25127067,b25127067_moe,b25127068,b25127068_moe,b25127069,b25127069_moe,b25127070,b25127070_moe,b25127071,b25127071_moe,b25127072,b25127072_moe,b25127073,b25127073_moe
3.6,North Beacon Hill/Jefferson Park,5765,192,2583,244,368,114,340,111,15,28,0,24,0,24,13,29,0,24,394,139,321,126,16,31,22,30,0,24,13,27,22,37,149,89,112,75,37,58,0,24,0,24,0,24,0,24,670,170,657,170,13,28,0,24,0,24,0,24,0,24,1002,166,980,162,22,40,0,24,0,24,0,24,0,24,3182,273,580,151,97,88,127,106,18,28,179,153,159,71,0,24,231,119,25,36,45,48,81,82,0,24,80,66,0,24,668,176,245,133,97,68,183,83,0,24,143,87,0,24,774,209,229,114,156,91,274,144,55,74,60,78,0,24,929,214,410,156,276,129,182,88,45,50,16,33,0,24
4.1,Rainier Beach,5403,197,3197,260,140,79,140,79,0,27,0,27,0,27,0,27,0,27,410,133,401,131,9,26,0,27,0,27,0,27,0,27,572,167,525,162,0,27,15,31,0,27,32,37,0,27,1194,189,1186,188,0,27,0,27,8,25,0,27,0,27,881,220,872,220,0,27,0,27,0,27,9,26,0,27,2206,294,93,75,0,27,0,27,36,61,26,36,31,41,0,27,406,165,194,119,149,118,47,62,0,27,0,27,16,34,881,247,235,141,133,97,54,61,199,139,237,137,23,44,677,223,294,145,114,97,99,93,127,90,11,28,32,42,149,113,131,109,18,36,0,27,0,27,0,27,0,27
4.2,Columbia City,6493,254,3378,280,442,163,403,155,0,27,0,27,39,62,0,27,0,27,315,114,302,112,0,27,0,27,0,27,0,27,13,31,333,105,333,105,0,27,0,27,0,27,0,27,0,27,824,187,824,187,0,27,0,27,0,27,0,27,0,27,1464,223,1435,222,29,30,0,27,0,27,0,27,0,27,3115,312,725,211,107,74,114,124,162,141,14,31,328,114,0,27,227,108,108,79,36,47,0,27,14,32,69,61,0,27,963,241,225,104,91,77,462,205,93,84,92,58,0,27,933,251,186,94,177,108,288,159,94,89,188,122,0,27,267,106,229,100,11,27,27,34,0,27,0,27,0,27
4.3,Seward Park,3376,140,2646,140,244,81,235,81,0,17,9,18,0,17,0,17,0,17,262,95,262,95,0,17,0,17,0,17,0,17,0,17,322,105,322,105,0,17,0,17,0,17,0,17,0,17,1141,162,1130,159,11,22,0,17,0,17,0,17,0,17,677,140,677,140,0,17,0,17,0,17,0,17,0,17,730,135,51,42,7,17,20,33,18,29,6,18,0,17,0,17,12,16,0,17,0,17,8,18,0,17,4,14,0,17,240,106,46,32,4,27,41,31,48,58,91,76,10,19,239,104,87,54,0,17,28,26,51,47,73,65,0,17,188,87,96,47,37,58,11,22,6,17,38,46,0,17
4.4,Mt. Baker/North Rainier,2340,165,1640,130,104,62,81,56,23,34,0,17,0,17,0,17,0,17,228,83,211,72,0,17,0,17,0,17,0,17,17,25,58,45,58,45,0,17,0,17,0,17,0,17,0,17,266,116,266,116,0,17,0,17,0,17,0,17,0,17,984,137,984,137,0,17,0,17,0,17,0,17,0,17,700,146,15,26,15,26,0,17,0,17,0,17,0,17,0,17,171,81,122,74,0,17,15,25,0,17,34,35,0,17,318,130,0,17,105,94,51,45,53,63,109,58,0,17,68,52,27,33,0,17,0,17,14,22,27,32,0,17,128,93,94,85,20,31,0,17,14,22,0,17,0,17
5.1,Madrona/Leschi,4262,205,2999,239,239,120,165,89,0,21,52,86,22,40,0,21,0,21,394,124,370,124,0,21,24,27,0,21,0,21,0,21,180,100,180,100,0,21,0,21,0,21,0,21,0,21,427,146,355,119,72,86,0,21,0,21,0,21,0,21,1759,236,1686,235,56,37,17,34,0,21,0,21,0,21,1263,209,109,64,57,54,7,21,0,21,45,30,0,21,0,21,155,86,51,49,58,59,15,26,14,26,17,30,0,21,429,159,131,95,106,103,37,48,102,114,53,43,0,21,244,150,67,54,92,111,16,30,69,88,0,21,0,21,326,162,141,93,109,89,76,74,0,21,0,21,0,21
5.2,Judkins Park,1553,98,417,95,211,76,92,64,29,40,5,8,15,23,70,33,0,12,49,33,7,10,10,15,0,12,7,11,25,30,0,12,10,15,10,15,0,12,0,12,0,12,0,12,0,12,31,24,31,24,0,12,0,12,0,12,0,12,0,12,116,63,116,63,0,12,0,12,0,12,0,12,0,12,1136,129,413,106,41,40,11,18,12,19,26,24,323,103,0,12,202,94,19,23,27,28,34,45,8,13,114,69,0,12,324,103,0,12,30,29,49,39,85,57,160,59,0,12,115,63,0,12,33,31,38,45,19,27,25,30,0,12,82,63,35,36,30,47,9,14,0,12,8,14,0,12
5.3,Central Area/Squire Park,8106,238,3478,250,562,134,478,123,11,27,10,28,38,37,0,24,25,36,453,137,251,94,25,34,153,91,24,33,0,24,0,24,234,107,207,105,10,25,4,22,13,29,0,24,0,24,408,122,399,122,9,25,0,24,0,24,0,24,0,24,1821,197,1495,182,61,43,50,50,119,56,81,40,15,32,4628,310,435,151,57,36,0,24,8,27,115,99,255,103,0,24,610,178,75,57,30,33,124,76,269,124,112,79,0,24,1013,220,98,65,137,78,229,123,206,96,343,145,0,24,651,179,127,68,33,34,356,144,84,68,51,38,0,24,1919,249,632,166,430,146,518,160,272,103,67,64,0,24
6.1,First Hill,7537,281,1118,179,294,121,30,44,0,24,58,56,66,65,140,77,0,24,203,63,39,44,12,26,0,24,29,40,123,59,0,24,289,96,0,24,0,24,0,24,106,46,183,85,0,24,158,84,0,24,0,24,24,31,0,24,134,79,0,24,174,85,33,42,23,42,33,46,75,53,10,26,0,24,6419,309,1164,220,20,36,60,58,95,54,222,121,767,159,0,24,885,174,84,61,97,62,43,39,232,84,429,130,0,24,1460,223,50,51,91,46,70,53,221,80,1022,208,6,24,1159,202,80,75,115,68,51,48,228,104,685,154,0,24,1751,267,42,54,139,77,209,83,531,158,830,209,0,24
6.2,Capitol Hill,13942,322,2655,326,425,136,86,63,0,29,15,33,108,80,216,103,0,29,951,213,69,73,0,29,408,165,119,65,355,95,0,29,546,178,50,66,0,29,55,48,219,131,222,101,0,29,170,99,53,70,0,29,42,57,33,46,42,43,0,29,563,204,133,88,13,34,182,153,235,94,0,29,0,29,11287,402,1153,324,129,184,20,39,215,206,213,91,576,166,0,29,1273,237,30,53,54,68,151,66,569,197,469,130,0,29,2423,391,0,29,104,92,916,238,857,227,546,204,0,29,1444,288,90,78,123,81,631,179,500,187,100,89,0,29,4994,455,230,168,391,181,1317,276,2319,360,737,210,0,29
6.3,North Capitol Hill,2363,123,1181,173,107,59,63,52,0,12,44,37,0,12,0,12,0,12,88,53,44,40,0,12,30,34,0,12,0,12,14,21,209,108,23,26,0,12,155,104,19,30,0,12,12,20,105,70,93,68,0,12,12,21,0,12,0,12,0,12,672,157,567,145,16,28,45,44,44,41,0,12,0,12,1182,192,62,63,0,12,0,12,18,29,44,71,0,12,0,12,33,40,0,12,0,12,0,12,33,40,0,12,0,12,245,118,15,24,18,34,131,74,81,78,0,12,0,12,350,136,62,78,49,39,122,62,87,94,30,26,0,12,492,154,19,31,130,84,306,111,37,44,0,12,0,12
6.4,Miller Park,3180,100,1539,129,179,67,170,67,0,17,9,19,0,17,0,17,0,17,155,75,66,52,16,28,73,53,0,17,0,17,0,17,48,32,37,28,0,17,11,21,0,17,0,17,0,17,46,32,22,24,0,17,24,30,0,17,0,17,0,17,1111,120,998,110,10,21,26,24,77,44,0,17,0,17,1641,131,128,65,18,24,13,23,11,21,86,66,0,17,0,17,133,78,40,60,0,17,44,43,33,27,16,27,0,17,300,89,30,23,71,46,115,58,45,34,39,30,0,17,196,72,76,57,20,24,56,41,44,35,0,17,0,17,884,132,198,79,203,82,346,98,80,39,57,49,0,17
6.5,Madison Park,2679,129,1515,141,143,72,110,62,33,36,0,17,0,17,0,17,0,17,204,66,174,66,13,22,0,17,17,27,0,17,0,17,275,110,63,41,0,17,25,29,89,56,98,66,0,17,286,93,236,83,0,17,14,24,36,39,0,17,0,17,607,114,607,114,0,17,0,17,0,17,0,17,0,17,1164,153,0,17,0,17,0,17,0,17,0,17,0,17,0,17,61,52,25,28,17,28,19,32,0,17,0,17,0,17,331,122,0,17,0,17,89,79,37,42,205,94,0,17,204,136,15,24,16,25,88,93,85,85,0,17,0,17,568,148,146,116,20,32,289,124,18,27,95,66,0,17
7.1,Montlake/Portage Bay,4576,111,2427,160,163,58,68,48,14,25,14,28,67,42,0,21,0,21,165,80,99,64,0,21,15,27,39,40,0,21,12,24,178,74,70,49,0,21,15,27,28,26,0,21,65,58,189,68,189,68,0,21,0,21,0,21,0,21,0,21,1732,162,1530,138,54,50,119,74,14,25,0,21,15,27,2149,176,293,129,27,33,0,21,89,98,81,81,96,44,0,21,177,91,0,21,0,21,96,65,81,67,0,21,0,21,523,143,81,77,92,62,274,111,76,53,0,21,0,21,429,165,76,76,113,82,109,76,73,63,58,73,0,21,727,161,258,119,212,98,219,122,24,28,14,25,0,21
7.2,University District,5280,209,774,113,0,29,0,29,0,29,0,29,0,29,0,29,0,29,23,32,9,28,0,29,0,29,14,33,0,29,0,29,16,34,16,34,0,29,0,29,0,29,0,29,0,29,4,25,0,29,0,29,0,29,0,29,0,29,4,25,731,116,587,109,0,29,35,41,83,53,26,38,0,29,4506,235,436,129,0,29,0,29,31,31,124,91,281,103,0,29,738,191,58,49,45,58,262,133,276,118,97,70,0,29,1208,275,40,42,147,112,365,124,413,148,243,153,0,29,413,152,131,97,65,80,110,72,68,55,39,42,0,29,1711,294,330,140,82,60,482,195,371,154,446,159,0,29
7.3,Ravenna/Bryant,9895,238,5892,251,408,105,257,89,6,31,0,32,31,41,105,62,9,33,243,91,219,87,0,32,7,31,0,32,0,32,17,32,355,122,274,115,13,33,16,33,0,32,39,35,13,35,2038,207,1990,201,0,32,29,41,0,32,19,40,0,32,2848,229,2834,228,14,35,0,32,0,32,0,32,0,32,4003,299,597,136,50,47,58,50,159,86,163,95,167,70,0,32,793,166,41,39,118,62,258,105,204,95,172,92,0,32,997,212,218,114,210,105,409,150,57,49,103,57,0,32,771,179,472,139,43,51,179,100,0,32,77,76,0,32,845,185,566,138,86,67,130,100,25,33,0,32,38,69
7.4,Wedgwood/View Ridge,6148,153,4860,199,280,95,280,95,0,27,0,27,0,27,0,27,0,27,510,143,422,128,30,50,25,29,0,27,7,26,26,48,895,159,731,149,0,27,63,48,28,38,63,42,10,28,2835,215,2810,216,15,27,10,29,0,27,0,27,0,27,340,85,340,85,0,27,0,27,0,27,0,27,0,27,1288,178,97,54,63,45,0,27,24,34,0,27,0,27,10,28,191,86,20,33,64,65,41,36,46,35,20,30,0,27,303,99,55,38,58,49,94,51,80,81,0,27,16,30,625,144,440,126,81,57,31,38,73,66,0,27,0,27,72,47,62,44,10,29,0,27,0,27,0,27,0,27
7.5,Laurelhurst/Sand Point,4412,158,2853,202,206,87,206,87,0,21,0,21,0,21,0,21,0,21,97,61,47,44,0,21,17,30,24,28,9,22,0,21,514,121,257,97,6,20,48,34,66,38,137,65,0,21,1218,182,1218,182,0,21,0,21,0,21,0,21,0,21,818,135,818,135,0,21,0,21,0,21,0,21,0,21,1559,212,272,97,51,64,12,24,147,71,0,21,62,52,0,21,334,118,0,21,90,89,92,58,77,61,39,31,36,52,400,124,38,34,66,64,146,61,116,78,34,43,0,21,430,132,253,105,99,71,11,22,67,61,0,21,0,21,123,70,68,44,0,21,22,39,27,45,6,21,0,21
8.1,Northgate/Maple Leaf,6976,196,2723,187,160,69,120,55,0,24,23,39,0,24,17,34,0,24,441,114,93,44,15,29,95,88,78,44,160,51,0,24,393,110,210,75,0,24,0,24,87,48,96,70,0,24,964,160,953,159,0,24,11,28,0,24,0,24,0,24,765,121,765,121,0,24,0,24,0,24,0,24,0,24,4253,238,602,135,84,96,30,37,74,88,39,54,375,99,0,24,1097,218,37,33,17,24,309,148,219,99,515,159,0,24,1637,246,119,82,221,146,401,139,429,153,467,139,0,24,716,179,289,105,51,55,201,101,35,44,140,96,0,24,201,85,136,72,20,26,11,28,0,24,34,43,0,24
8.2,Olympic Hills/Victory Heights,6737,204,3497,241,332,124,231,95,9,25,0,24,68,77,24,30,0,24,503,133,376,119,0,24,50,41,14,28,29,37,34,39,791,149,516,134,43,43,134,74,27,33,71,58,0,24,1516,201,1489,201,14,30,0,24,0,24,0,24,13,26,355,135,355,135,0,24,0,24,0,24,0,24,0,24,3240,292,379,153,76,48,0,24,99,97,66,44,138,116,0,24,806,199,69,47,67,81,231,122,290,109,149,70,0,24,1241,228,173,105,100,81,412,143,327,133,229,100,0,24,579,171,333,121,110,89,107,103,12,28,17,33,0,24,235,127,219,124,16,30,0,24,0,24,0,24,0,24
8.3,Cedar Park/Meadowbrook,5748,207,2854,179,114,56,114,56,0,27,0,27,0,27,0,27,0,27,371,107,371,107,0,27,0,27,0,27,0,27,0,27,549,134,534,134,0,27,0,27,15,31,0,27,0,27,1165,159,1162,158,3,25,0,27,0,27,0,27,0,27,655,155,655,155,0,27,0,27,0,27,0,27,0,27,2894,245,456,119,80,60,0,27,12,28,69,71,295,99,0,27,800,175,7,26,55,42,359,152,181,88,198,73,0,27,1090,200,96,53,207,127,271,123,161,83,312,117,43,73,325,110,162,70,38,53,105,84,6,26,14,30,0,27,223,97,216,97,7,26,0,27,0,27,0,27,0,27
9.1,Broadview/Bitter Lake,6683,218,3285,224,177,102,121,77,40,65,0,27,0,27,16,33,0,27,429,139,159,77,0,27,107,62,112,87,51,37,0,27,576,134,448,115,0,27,37,47,48,44,43,49,0,27,1670,174,1670,174,0,27,0,27,0,27,0,27,0,27,433,136,433,136,0,27,0,27,0,27,0,27,0,27,3398,253,661,175,81,78,0,27,0,27,65,82,515,168,0,27,1132,211,35,42,32,42,122,86,360,138,583,161,0,27,1087,251,191,133,40,44,272,129,174,107,410,161,0,27,403,138,173,93,0,27,0,27,120,80,110,78,0,27,115,85,100,83,15,31,0,27,0,27,0,27,0,27
9.2,Licton Springs,4422,146,1802,240,560,158,456,149,16,28,75,82,13,24,0,17,0,17,524,153,290,113,21,29,213,108,0,17,0,17,0,17,119,75,89,73,0,17,19,25,11,22,0,17,0,17,291,87,291,87,0,17,0,17,0,17,0,17,0,17,308,108,308,108,0,17,0,17,0,17,0,17,0,17,2620,254,417,175,147,95,93,93,103,98,44,56,30,49,0,17,840,198,178,98,184,113,263,119,148,77,64,58,3,13,616,164,179,90,64,47,208,102,117,76,48,43,0,17,624,228,280,147,80,92,197,148,19,33,34,54,14,24,123,72,88,56,16,28,19,42,0,17,0,17,0,17
9.3,Greenwood/Phinney Ridge,10923,235,6353,313,403,105,302,93,0,29,0,29,60,47,41,38,0,29,645,145,329,103,0,29,75,60,219,78,22,38,0,29,481,146,275,118,85,63,65,41,47,50,0,29,9,30,794,167,771,164,23,36,0,29,0,29,0,29,0,29,4030,279,3923,278,107,64,0,29,0,29,0,29,0,29,4570,322,328,104,41,34,13,34,10,31,114,82,150,79,0,29,901,197,50,54,69,69,227,90,303,121,252,109,0,29,1249,225,158,85,325,119,607,157,105,86,54,39,0,29,549,137,221,94,77,50,150,73,8,30,93,54,0,29,1543,248,962,211,293,130,258,99,21,32,0,29,9,30
