area_id,area_name,b25014001,b25014001_moe,b25014002,b25014002_moe,b25014003,b25014003_moe,b25014004,b25014004_moe,b25014005,b25014005_moe,b25014006,b25014006_moe,b25014007,b25014007_moe,b25014008,b25014008_moe,b25014009,b25014009_moe,b25014010,b25014010_moe,b25014011,b25014011_moe,b25014012,b25014012_moe,b25014013,b25014013_moe
3.5,Beacon Hill,2893,137,2074,222,1508,214,457,124,68,47,41,49,0,17,819,197,440,149,335,124,32,36,12,22,0,17
3.6,North Beacon Hill/Jefferson Park,5765,192,2583,244,1881,236,631,180,61,52,0,24,10,26,3182,273,1799,254,1125,248,64,63,120,94,74,80
4.1,Rainier Beach,5403,197,3197,260,2443,270,638,188,116,63,0,27,0,27,2206,294,1378,257,622,203,157,131,49,75,0,27
4.2,Columbia City,6493,254,3378,280,2569,276,705,158,79,51,25,30,0,27,3115,312,1974,290,985,249,124,86,32,43,0,27
4.3,Seward Park,3376,140,2646,140,2205,170,417,103,24,24,0,17,0,17,730,135,437,122,179,65,49,58,65,64,0,17
4.4,Mt. Baker/North Rainier,2340,165,1640,130,1408,155,215,79,17,25,0,17,0,17,700,146,459,141,204,94,37,38,0,17,0,17
5.1,Madrona/Leschi,4262,205,2999,239,2651,227,306,144,42,36,0,21,0,21,1263,209,958,208,290,143,0,21,15,27,0,21
5.2,Judkins Park,1553,98,417,95,259,74,147,70,11,17,0,12,0,12,1136,129,583,105,488,111,20,26,45,30,0,12
5.3,Central Area/Squire Park,8106,238,3478,250,2882,247,596,143,0,24,0,24,0,24,4628,310,3277,310,1233,237,118,93,0,24,0,24
6.1,First Hill,7537,281,1118,179,931,165,175,83,0,24,12,28,0,24,6419,309,3904,318,2374,303,45,42,96,91,0,24
6.2,Capitol Hill,13942,322,2655,326,2116,305,495,162,0,29,44,43,0,29,11287,402,7227,499,3766,477,102,87,192,128,0,29
6.3,North Capitol Hill,2363,123,1181,173,1094,182,87,52,0,12,0,12,0,12,1182,192,849,182,289,126,0,12,44,71,0,12
6.4,Miller Park,3180,100,1539,129,1293,136,237,96,9,19,0,17,0,17,1641,131,1152,157,478,122,11,20,0,17,0,17
6.5,Madison Park,2679,129,1515,141,1348,146,167,81,0,17,0,17,0,17,1164,153,1005,171,159,108,0,17,0,17,0,17
7.1,Montlake/Portage Bay,4576,111,2427,160,2207,162,209,87,0,21,11,25,0,21,2149,176,1420,176,729,194,0,21,0,21,0,21
7.2,University District,5280,209,774,113,660,129,114,72,0,29,0,29,0,29,4506,235,2137,290,2279,304,35,61,55,70,0,29
7.3,Ravenna/Bryant,9895,238,5892,251,5056,275,823,148,0,32,0,32,13,35,4003,299,2476,272,1511,228,16,35,0,32,0,32
7.4,Wedgwood/View Ridge,6148,153,4860,199,4270,212,587,135,3,25,0,27,0,27,1288,178,920,160,319,102,6,26,34,57,9,28
7.5,Laurelhurst/Sand Point,4412,158,2853,202,2380,199,461,112,12,22,0,21,0,21,1559,212,964,186,489,149,84,60,22,39,0,21
8.1,Northgate/Maple Leaf,6976,196,2723,187,2203,188,502,121,9,25,0,24,9,24,4253,238,2448,318,1656,327,120,91,29,35,0,24
8.2,Olympic Hills/Victory Heights,6737,204,3497,241,2799,228,688,153,10,28,0,24,0,24,3240,292,1995,273,1138,227,52,75,55,71,0,24
8.3,Cedar Park/Meadowbrook,5748,207,2854,179,2458,194,396,112,0,27,0,27,0,27,2894,245,2043,261,751,172,100,66,0,27,0,27
9.1,Broadview/Bitter Lake,6683,218,3285,224,2756,236,481,118,0,27,0,27,48,76,3398,253,2043,249,1338,226,17,37,0,27,0,27
9.2,Licton Springs,4422,146,1802,240,1473,210,296,129,17,25,16,29,0,17,2620,254,1813,263,772,212,35,55,0,17,0,17
9.3,Greenwood/Phinney Ridge,10923,235,6353,313,5232,318,1097,176,24,37,0,29,0,29,4570,322,3103,313,1315,239,123,82,0,29,29,54
9.4,Green Lake,6673,219,3442,241,2932,260,501,128,9,26,0,24,0,24,3231,254,2154,258,1028,213,0,24,49,80,0,24
9.5,Haller Lake,4467,139,2687,222,2289,218,398,122,0,21,0,21,0,21,1780,238,1071,225,604,194,105,75,0,21,0,21
10.1,North Beach/Blue Ridge,5103,114,3604,180,3286,175,311,106,7,21,0,21,0,21,1499,180,874,162,571,189,45,40,0,21,9,23
10.2,Whittier Heights,5610,116,3010,236,2456,227,554,133,0,24,0,24,0,24,2600,254,1890,245,677,212,12,27,21,37,0,24
10.3,Sunset Hill/Loyal Heights,6432,193,4062,235,3382,245,680,153,0,24,0,24,0,24,2370,246,1928,248,418,152,24,28,0,24,0,24
10.4,Ballard,4091,212,926,189,757,188,169,87,0,17,0,17,0,17,3165,293,1741,263,1382,319,25,41,17,27,0,17
11.1,Fremont,8389,231,3272,278,2781,267,491,134,0,24,0,24,0,24,5117,318,3786,352,1258,228,33,36,40,62,0,24
11.2,Wallingford,7409,188,2998,202,2564,209,418,102,11,29,5,26,0,27,4411,250,2622,268,1718,245,41,42,30,34,0,27
11.3,Cascade/Eastlake,8722,431,914,176,673,146,220,112,8,29,13,23,0,21,7808,430,4574,449,2723,412,61,62,450,204,0,21
12.1,Magnolia,5548,152,4234,252,3906,260,328,103,0,24,0,24,0,24,1314,210,925,192,354,158,13,27,22,39,0,24
12.2,Interbay,5251,185,2230,221,1884,258,346,129,0,21,0,21,0,21,3021,259,2156,282,865,191,0,21,0,21,0,21
12.3,Queen Anne,19175,394,7628,391,6209,396,1374,252,0,40,45,58,0,40,11547,494,8034,525,3350,453,67,72,96,83,0,40
13.1,Belltown,5934,298,1587,279,1241,254,327,134,0,21,19,38,0,21,4347,335,2648,315,1576,294,0,21,123,86,0,21
13.2,Downtown Commercial Core,2452,178,444,105,351,100,71,59,0,12,22,18,0,12,2008,197,1221,198,746,173,13,20,28,38,0,12
13.3,Pioneer Square/International District,3024,156,144,59,115,56,17,24,9,18,0,17,3,16,2880,161,1332,198,1367,189,100,67,66,45,15,22
