area_id,area_name,b08303001,b08303001_moe,b08303002,b08303002_moe,b08303003,b08303003_moe,b08303004,b08303004_moe,b08303005,b08303005_moe,b08303006,b08303006_moe,b08303007,b08303007_moe,b08303008,b08303008_moe,b08303009,b08303009_moe,b08303010,b08303010_moe,b08303011,b08303011_moe,b08303012,b08303012_moe,b08303013,b08303013_moe
10.1,North Beach/Blue Ridge,6016,365,143,87,489,156,589,147,869,204,1068,206,384,127,1078,193,258,104,402,117,537,123,166,78,33,32
10.2,Whittier Heights,7078,463,138,100,315,135,768,189,883,188,1089,223,527,196,1473,298,415,157,333,118,755,187,302,142,80,54
10.3,Sunset Hill/Loyal Heights,7744,571,112,90,428,133,877,209,807,256,1407,288,525,147,1464,329,345,120,611,174,749,164,323,113,96,61
10.4,Ballard,4536,442,207,251,249,132,768,283,449,180,601,227,316,130,990,329,218,100,223,119,358,218,96,100,61,51
11.1,Fremont,10414,513,210,103,721,194,1419,272,1753,270,1606,278,823,198,1819,263,280,121,781,216,524,163,434,151,44,41
11.2,Wallingford,9739,825,184,78,700,209,1164,243,2264,401,1862,305,806,194,1632,322,177,77,408,171,372,131,122,62,48,43
11.3,Cascade/Eastlake,7996,668,262,160,735,200,1205,269,1190,320,1349,304,544,211,1079,328,363,158,398,212,642,237,212,115,17,33
12.1,Magnolia,5767,402,150,163,254,132,651,198,793,182,1038,217,448,182,1056,209,189,98,442,173,443,134,243,104,60,48
12.2,Interbay,6097,465,90,60,672,217,845,237,927,239,989,209,530,170,829,206,86,52,355,149,360,142,331,139,83,62
12.3,Queen Anne,22071,1004,642,172,2093,400,3745,543,3948,579,3160,400,1442,287,3477,448,665,191,908,197,1276,284,495,171,220,116
13.1,Belltown,5075,498,206,124,541,197,795,208,820,205,866,309,500,175,662,180,116,73,158,106,265,126,146,103,0,21
13.2,Downtown Commercial Core,1686,217,61,54,230,105,377,119,307,168,146,80,91,86,181,82,14,21,55,55,199,98,25,34,0,12
13.3,Pioneer Square/International District,2116,229,61,53,224,81,399,125,419,113,331,100,80,56,208,81,16,22,117,78,183,110,67,52,11,22
