area_id,area_name,c27004001,c27004001_moe,c27004002,c27004002_moe,c27004003,c27004003_moe,c27004004,c27004004_moe,c27004005,c27004005_moe,c27004006,c27004006_moe,c27004007,c27004007_moe,c27004008,c27004008_moe,c27004009,c27004009_moe,c27004010,c27004010_moe,c27004011,c27004011_moe,c27004012,c27004012_moe,c27004013,c27004013_moe,c27004014,c27004014_moe,c27004015,c27004015_moe,c27004016,c27004016_moe,c27004017,c27004017_moe,c27004018,c27004018_moe,c27004019,c27004019_moe,c27004020,c27004020_moe,c27004021,c27004021_moe
9.1,Broadview/Bitter Lake,13305,764,6134,499,1122,218,675,177,447,192,4119,434,2578,338,1541,401,893,161,457,114,436,132,7171,451,854,208,460,131,394,184,4538,413,2717,292,1821,372,1779,229,762,168,1017,215
9.2,Licton Springs,8916,503,4334,363,658,221,422,177,236,145,3381,303,2159,283,1222,256,295,100,121,62,174,95,4582,374,429,178,241,127,188,134,3753,328,2478,315,1275,294,400,93,136,70,264,86
9.3,Greenwood/Phinney Ridge,23508,807,11219,542,2057,303,1494,216,563,232,8386,394,5700,392,2686,304,776,142,303,98,473,120,12289,518,1997,294,1336,205,661,247,9186,360,6740,373,2446,319,1106,145,443,117,663,129
9.4,Green Lake,13753,613,7131,514,849,171,646,156,203,95,5585,464,4327,414,1258,279,697,162,346,123,351,121,6622,450,904,153,648,147,256,113,5019,390,3730,328,1289,274,699,139,225,90,474,123
9.5,Haller Lake,9784,516,4752,336,788,209,362,114,426,178,3472,243,2327,244,1145,248,492,121,210,73,282,92,5032,373,843,207,562,187,281,130,3350,271,2178,270,1172,233,839,161,323,109,516,147
10.1,North Beach/Blue Ridge,11516,481,5763,401,1146,232,933,169,213,148,3919,246,2799,229,1120,247,698,92,326,92,372,92,5753,325,1003,203,711,150,292,153,3898,204,2976,217,922,178,852,100,355,89,497,108
10.2,Whittier Heights,11717,428,5728,329,1115,197,940,180,175,98,4313,270,3258,275,1055,238,300,81,187,72,113,52,5989,316,979,189,793,184,186,79,4548,249,3356,238,1192,249,462,87,204,71,258,82
10.3,Sunset Hill/Loyal Heights,13970,595,6797,390,1337,198,1045,198,292,126,4776,297,3781,277,995,206,684,134,277,98,407,113,7173,405,1019,180,706,163,313,132,5334,349,3950,276,1384,299,820,138,336,96,484,138
10.4,Ballard,7123,503,3672,386,217,93,106,71,111,68,3219,372,2343,346,876,272,236,118,92,98,144,76,3451,395,367,118,286,117,81,71,2662,325,2077,316,585,178,422,133,200,120,222,86
11.1,Fremont,15385,538,7849,487,779,176,513,136,266,163,6631,440,4690,426,1941,343,439,125,125,59,314,113,7536,502,776,179,520,145,256,135,6390,413,4846,419,1544,272,370,118,67,47,303,110
11.2,Wallingford,16358,901,8576,593,1037,163,719,141,318,135,7010,570,4613,454,2397,408,529,133,268,66,261,134,7782,636,835,160,552,124,283,135,6346,611,4222,409,2124,412,601,103,214,84,387,99
11.3,Cascade/Eastlake,12372,808,6745,649,190,108,92,92,98,61,6030,617,3828,448,2202,505,525,140,201,102,324,117,5627,552,220,113,148,103,72,59,4876,499,3273,425,1603,325,531,133,193,84,338,117
12.1,Magnolia,12491,624,5850,317,1314,214,1077,195,237,119,3667,207,2789,240,878,198,869,123,486,117,383,106,6641,543,1474,299,1020,186,454,248,4176,452,3060,294,1116,338,991,151,470,133,521,118
12.2,Interbay,9757,514,4594,410,561,208,455,201,106,67,3660,327,2630,373,1030,258,373,100,219,87,154,79,5163,394,703,201,529,173,174,110,3831,312,2922,335,909,224,629,112,207,79,422,112
12.3,Queen Anne,36820,1129,18112,968,2320,296,1680,237,640,227,14294,928,10467,801,3827,482,1498,208,663,171,835,164,18708,865,1767,256,1340,219,427,151,14782,802,11116,765,3666,436,2159,212,908,184,1251,195
13.1,Belltown,8214,581,4765,472,165,50,165,50,0,21,4138,459,2556,362,1582,372,462,141,152,96,310,138,3449,381,64,59,37,40,27,46,2921,370,2074,332,847,211,464,132,81,47,383,138
13.2,Downtown Commercial Core,3653,422,2221,340,67,70,60,68,7,16,1914,272,992,194,922,249,240,99,96,61,144,82,1432,215,5,11,0,12,5,11,1211,175,547,136,664,183,216,97,71,46,145,83
13.3,Pioneer Square/International District,5239,567,3033,364,353,235,38,34,315,228,2065,237,841,202,1224,197,615,140,52,36,563,138,2206,315,374,205,39,33,335,202,1293,185,570,131,723,155,539,122,82,45,457,119
