area_id,area_name,b14006001,b14006001_moe,b14006002,b14006002_moe,b14006003,b14006003_moe,b14006004,b14006004_moe,b14006005,b14006005_moe,b14006006,b14006006_moe,b14006007,b14006007_moe,b14006008,b14006008_moe,b14006009,b14006009_moe,b14006010,b14006010_moe,b14006011,b14006011_moe,b14006012,b14006012_moe,b14006013,b14006013_moe,b14006014,b14006014_moe,b14006015,b14006015_moe,b14006016,b14006016_moe,b14006017,b14006017_moe,b14006018,b14006018_moe,b14006019,b14006019_moe,b14006020,b14006020_moe,b14006021,b14006021_moe
1.1,Arbor Heights,5987,283,161,72,13,17,0,17,0,17,0,17,0,17,0,17,13,17,0,17,148,71,5826,290,1163,191,238,88,93,57,296,97,195,82,162,76,126,63,53,37,4663,225
1.2,Fauntleroy/Seaview,13137,588,782,272,188,139,0,24,11,25,0,24,68,65,23,28,86,89,0,24,594,209,12355,617,2295,339,202,104,182,112,460,153,558,182,341,124,299,130,253,102,10060,515
1.3,West Seattle Junction/Genesee Hill,17041,574,1242,344,265,130,7,27,0,29,19,38,0,29,86,78,153,102,0,29,977,312,15799,655,3454,398,379,146,287,120,685,140,653,144,544,148,568,168,338,146,12345,508
1.4,Alki/Admiral,10787,511,785,245,242,124,0,24,0,24,38,43,0,24,30,37,135,83,39,60,543,192,10002,460,1718,250,261,114,17,27,329,117,315,102,278,102,370,134,148,91,8284,399
2.1,North Delridge,4420,278,396,172,120,105,0,12,0,12,0,12,0,12,1,2,119,104,0,12,276,126,4024,297,547,196,71,48,0,12,122,90,61,58,118,113,131,96,44,44,3477,261
2.2,High Point,6047,413,2035,442,856,244,17,24,8,19,234,193,215,133,212,117,170,114,0,17,1179,271,4012,484,820,270,123,78,61,63,116,82,157,99,150,93,172,120,41,39,3192,370
2.3,Riverview,4494,281,397,215,135,151,0,12,0,12,15,26,29,48,28,45,57,56,6,13,262,156,4097,282,892,147,31,29,52,34,159,61,232,85,272,92,139,61,7,11,3205,236
2.4,Roxhill/Westwood,12065,683,1763,548,580,240,54,58,27,46,179,95,117,95,131,99,72,61,0,21,1183,370,10302,697,2202,382,138,71,140,70,404,125,304,104,633,239,411,151,172,72,8100,489
2.5,Highland Park,5566,420,640,205,223,136,0,21,0,21,33,54,13,25,16,27,138,94,23,37,417,142,4926,438,1177,219,8,21,97,55,95,68,199,107,301,133,399,169,78,78,3749,408
3.1,South Park,4071,493,923,387,375,254,47,61,0,17,113,97,106,84,83,87,26,39,0,17,548,203,3148,567,701,178,39,35,48,52,186,83,147,83,115,72,135,77,31,29,2447,456
3.2,Georgetown,1160,143,144,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,144,93,1016,126,232,103,0,12,7,11,19,12,36,24,15,19,152,86,3,9,784,151
3.3,Duwamish/SODO,2322,378,591,222,60,38,0,12,0,12,0,12,0,12,0,12,19,26,41,32,531,216,1731,232,324,126,0,12,0,12,75,76,31,33,77,54,59,48,82,76,1407,221
3.4,South Beacon Hill/NewHolly,15058,1203,3569,1052,1738,566,126,98,54,49,328,174,588,227,358,177,272,131,12,28,1831,530,11489,971,3475,544,170,89,230,124,618,183,556,148,737,213,1022,241,142,70,8014,588
3.5,Beacon Hill,8857,645,773,308,238,160,27,38,10,24,56,73,83,125,20,27,42,45,0,17,535,210,8084,671,1349,249,54,41,125,88,172,101,261,106,301,121,418,140,18,25,6735,596
3.6,North Beacon Hill/Jefferson Park,13523,670,1864,457,394,222,0,24,11,28,113,125,49,60,63,68,108,86,50,50,1470,350,11659,738,2441,407,265,109,183,97,401,182,544,236,309,129,543,180,196,105,9218,598
4.1,Rainier Beach,14415,979,2584,682,1031,396,51,57,120,98,195,157,201,139,247,149,202,132,15,35,1553,392,11831,1054,3033,622,74,69,117,79,434,200,902,248,667,240,732,232,107,96,8798,690
4.2,Columbia City,15387,747,2441,552,789,289,37,41,43,58,202,127,101,81,160,92,216,106,30,38,1652,393,12946,894,2633,447,181,91,271,112,333,118,407,142,691,245,583,190,167,88,10313,724
