area_id,area_name,b17021001,b17021001_moe,b17021002,b17021002_moe,b17021003,b17021003_moe,b17021004,b17021004_moe,b17021005,b17021005_moe,b17021006,b17021006_moe,b17021007,b17021007_moe,b17021008,b17021008_moe,b17021009,b17021009_moe,b17021010,b17021010_moe,b17021011,b17021011_moe,b17021012,b17021012_moe,b17021013,b17021013_moe,b17021014,b17021014_moe,b17021015,b17021015_moe,b17021016,b17021016_moe,b17021017,b17021017_moe,b17021018,b17021018_moe,b17021019,b17021019_moe,b17021020,b17021020_moe,b17021021,b17021021_moe,b17021022,b17021022_moe,b17021023,b17021023_moe,b17021024,b17021024_moe,b17021025,b17021025_moe,b17021026,b17021026_moe,b17021027,b17021027_moe,b17021028,b17021028_moe,b17021029,b17021029_moe,b17021030,b17021030_moe,b17021031,b17021031_moe,b17021032,b17021032_moe,b17021033,b17021033_moe,b17021034,b17021034_moe,b17021035,b17021035_moe
1.1,Arbor Heights,6244,300,161,72,88,61,40,42,0,17,40,42,48,44,37,39,0,17,37,39,11,22,0,17,11,22,73,47,38,44,10,21,28,41,35,33,6083,303,4695,397,3985,441,3985,441,0,17,710,281,215,139,206,130,9,19,495,234,452,202,43,48,1388,236,1016,145,685,124,331,105,372,129
1.2,Fauntleroy/Seaview,13669,592,793,279,281,197,238,192,238,192,0,24,43,47,14,28,0,24,14,28,29,44,0,24,29,44,512,196,324,146,221,114,103,88,188,129,12876,625,9303,724,7644,726,7644,726,0,24,1659,468,182,131,163,112,19,34,1477,460,1352,425,125,83,3573,467,2696,296,2007,254,689,192,877,264
1.3,West Seattle Junction/Genesee Hill,17609,602,1252,347,523,270,209,125,143,101,66,77,314,242,52,66,38,65,14,32,262,231,185,210,77,93,729,224,533,203,452,187,81,83,196,106,16357,682,11648,777,9535,737,9465,731,70,56,2113,522,435,201,410,193,25,37,1678,479,1496,420,182,105,4709,502,3693,347,2740,294,953,223,1016,252
1.4,Alki/Admiral,11105,559,785,245,351,202,310,183,173,137,137,105,41,65,0,24,0,24,0,24,41,65,41,65,0,24,434,165,266,117,179,94,87,74,168,116,10320,500,6630,591,5873,558,5873,558,0,24,757,371,328,302,305,289,23,41,429,206,365,168,64,58,3690,328,3045,254,2471,246,574,148,645,185
2.1,North Delridge,4760,357,411,178,83,91,0,12,0,12,0,12,83,91,45,72,30,48,15,24,38,57,38,57,0,12,328,180,138,77,106,69,32,36,190,141,4349,359,2718,499,2199,470,2199,470,0,12,519,231,213,137,213,137,0,12,306,183,272,167,34,39,1631,291,1270,207,828,207,442,163,361,145
2.2,High Point,6430,409,2199,507,1539,481,528,506,491,494,37,59,1011,391,0,17,0,17,0,17,1011,391,988,385,23,28,660,254,411,159,378,162,33,30,249,204,4231,534,3181,571,2129,496,2129,496,0,17,1052,394,120,115,106,99,14,25,932,372,895,357,37,37,1050,253,806,194,497,163,309,123,244,124
2.3,Riverview,4674,298,397,215,309,215,8,12,0,12,8,12,301,216,12,17,0,12,12,17,289,215,242,219,47,39,88,54,39,38,20,24,19,31,49,41,4277,299,3457,349,2274,381,2266,380,8,12,1183,316,416,239,407,235,9,15,767,320,698,269,69,77,820,207,545,113,356,100,189,81,275,132
2.4,Roxhill/Westwood,12545,705,1877,565,1530,556,1181,525,1067,508,114,127,349,220,50,80,34,56,16,30,299,204,256,197,43,45,347,129,245,95,137,58,108,84,102,69,10668,724,7812,816,5584,799,5483,792,101,60,2228,515,963,398,856,365,107,80,1265,338,1219,324,46,43,2856,316,2283,217,1788,211,495,136,573,188
2.5,Highland Park,5822,462,640,205,174,118,62,75,0,21,62,75,112,101,42,71,27,46,15,28,70,114,70,114,0,21,466,164,330,122,307,119,23,37,136,104,5182,482,4149,520,2895,582,2884,579,11,22,1254,464,287,224,287,224,0,21,967,435,935,420,32,43,1033,222,885,185,688,166,197,82,148,69
3.1,South Park,4287,602,981,434,697,413,146,138,94,119,52,67,551,397,50,76,50,76,0,17,501,394,501,394,0,17,284,161,178,80,124,64,54,45,106,143,3306,651,2792,686,2099,701,1977,619,122,120,693,278,334,227,317,223,17,27,359,221,344,214,15,29,514,175,322,94,241,83,81,53,192,124
