area_id,area_name,b19067001,b19067001_moe
1.1,Arbor Heights,17600,27402
1.2,Fauntleroy/Seaview,462400,384350
1.3,West Seattle Junction/Genesee Hill,819900,578347
1.4,Alki/Admiral,880900,686134
2.1,North Delridge,22600,26959
2.2,High Point,864700,498028
2.3,Riverview,395900,252354
2.4,Roxhill/Westwood,2692000,1864783
2.5,Highland Park,252700,180213
3.1,South Park,527300,354768
3.2,Georgetown,46400,67945
3.3,Duwamish/SODO,280300,204590
3.4,South Beacon Hill/NewHolly,1336700,661423
3.5,Beacon Hill,559200,418577
3.6,North Beacon Hill/Jefferson Park,1223700,780095
4.1,Rainier Beach,712600,434548
4.2,Columbia City,840200,501554
4.3,Seward Park,366100,279336
4.4,Mt. Baker/North Rainier,219600,170563
5.1,Madrona/Leschi,283700,264840
5.2,Judkins Park,713600,476653
5.3,Central Area/Squire Park,1409600,811347
6.1,First Hill,944300,406906
6.2,Capitol Hill,364400,255475
6.3,North Capitol Hill,14500,24267
6.4,Miller Park,348000,349371
7.1,Montlake/Portage Bay,22500,26759
7.2,University District,1400,2429
7.3,Ravenna/Bryant,282000,178659
7.4,Wedgwood/View Ridge,162600,175344
7.5,Laurelhurst/Sand Point,627200,591918
8.1,Northgate/Maple Leaf,744500,477868
8.2,Olympic Hills/Victory Heights,576400,445231
8.3,Cedar Park/Meadowbrook,714400,450011
9.1,Broadview/Bitter Lake,1501400,1076340
9.2,Licton Springs,460400,252083
9.3,Greenwood/Phinney Ridge,325800,200297
9.4,Green Lake,1403300,889311
9.5,Haller Lake,457900,567700
10.1,North Beach/Blue Ridge,144500,104833
10.2,Whittier Heights,330500,270553
10.3,Sunset Hill/Loyal Heights,487800,438528
10.4,Ballard,246700,318240
11.1,Fremont,1285400,861557
11.2,Wallingford,1060300,827088
11.3,Cascade/Eastlake,392200,291891
12.1,Magnolia,390600,451157
12.2,Interbay,166200,195641
12.3,Queen Anne,1907800,1026894
13.1,Belltown,965800,626727
13.2,Downtown Commercial Core,215200,251197
13.3,Pioneer Square/International District,503300,304268
