area_id,area_name,b07009001,b07009001_moe,b07009002,b07009002_moe,b07009003,b07009003_moe,b07009004,b07009004_moe,b07009005,b07009005_moe,b07009006,b07009006_moe,b07009007,b07009007_moe,b07009008,b07009008_moe,b07009009,b07009009_moe,b07009010,b07009010_moe,b07009011,b07009011_moe,b07009012,b07009012_moe,b07009013,b07009013_moe,b07009014,b07009014_moe,b07009015,b07009015_moe,b07009016,b07009016_moe,b07009017,b07009017_moe,b07009018,b07009018_moe,b07009019,b07009019_moe,b07009020,b07009020_moe,b07009021,b07009021_moe,b07009022,b07009022_moe,b07009023,b07009023_moe,b07009024,b07009024_moe,b07009025,b07009025_moe,b07009026,b07009026_moe,b07009027,b07009027_moe,b07009028,b07009028_moe,b07009029,b07009029_moe,b07009030,b07009030_moe,b07009031,b07009031_moe,b07009032,b07009032_moe,b07009033,b07009033_moe,b07009034,b07009034_moe,b07009035,b07009035_moe,b07009036,b07009036_moe
3.5,Beacon Hill,7079,588,1852,425,1270,279,1730,298,1783,404,444,143,6175,515,1641,379,1076,255,1617,295,1483,337,358,122,668,289,146,96,123,74,73,54,240,172,86,74,82,72,36,56,0,17,8,18,38,47,0,17,111,97,29,68,50,60,21,35,11,23,0,17,43,41,0,17,21,32,11,23,11,23,0,17
3.6,North Beacon Hill/Jefferson Park,10287,521,2299,408,2027,374,2400,393,2337,355,1224,260,8789,486,1912,342,1848,368,2033,346,1966,317,1030,242,1016,302,286,198,153,83,299,166,175,102,103,96,80,62,8,22,26,47,32,33,14,28,0,24,197,118,5,24,0,24,26,35,118,89,48,49,205,195,88,140,0,24,10,28,64,75,43,70
4.1,Rainier Beach,9895,593,1838,343,2158,379,3127,441,2029,332,743,225,8546,539,1551,307,1714,306,2788,418,1769,318,724,222,1167,375,254,138,429,251,326,169,155,131,3,22,80,73,33,56,0,27,13,30,18,37,16,42,69,70,0,27,0,27,0,27,69,70,0,27,33,42,0,27,15,32,0,27,18,35,0,27
4.2,Columbia City,11969,635,2292,373,2042,359,3216,419,2673,395,1746,303,10087,601,1863,334,1803,352,2704,393,2186,340,1531,277,1449,404,310,164,157,112,475,203,390,203,117,116,51,50,0,27,23,42,15,33,0,27,13,30,199,114,53,54,25,30,22,34,14,33,85,86,183,152,66,104,34,58,0,27,83,69,0,27
4.3,Seward Park,6525,395,682,277,1038,202,1616,252,1552,223,1637,236,5876,396,653,274,987,198,1458,248,1282,211,1496,236,372,117,29,29,29,30,44,29,189,77,81,69,58,57,0,17,16,27,35,38,7,20,0,17,219,89,0,17,6,14,79,42,74,49,60,50,0,17,0,17,0,17,0,17,0,17,0,17
4.4,Mt. Baker/North Rainier,3991,376,309,117,449,161,700,219,1118,209,1415,194,3413,240,285,113,359,131,590,172,886,187,1293,174,406,218,24,31,90,94,64,81,146,106,82,62,116,155,0,17,0,17,46,72,70,86,0,17,56,72,0,17,0,17,0,17,16,25,40,49,0,17,0,17,0,17,0,17,0,17,0,17
5.1,Madrona/Leschi,7436,397,171,112,598,259,1350,253,2429,359,2888,332,6163,463,171,112,565,254,929,219,2016,315,2482,301,1025,364,0,21,19,35,407,197,329,195,270,156,26,32,0,21,0,21,0,21,26,32,0,21,222,108,0,21,14,36,14,37,58,53,136,90,0,21,0,21,0,21,0,21,0,21,0,21
5.2,Judkins Park,2243,231,484,126,402,131,479,133,561,157,317,113,1606,206,373,106,310,112,321,105,371,132,231,78,411,201,90,66,92,71,88,73,124,88,17,20,46,34,13,20,0,12,26,27,0,12,7,12,180,103,8,14,0,12,44,54,66,46,62,76,0,12,0,12,0,12,0,12,0,12,0,12
5.3,Central Area/Squire Park,12894,604,822,243,1327,274,3380,438,4215,457,3150,336,10088,601,698,222,953,224,2679,375,3201,408,2557,285,1977,361,102,79,280,162,550,189,646,234,399,155,185,112,22,31,32,55,55,64,74,60,2,21,585,241,0,24,58,75,92,62,243,105,192,141,59,48,0,24,4,23,4,22,51,45,0,24
6.1,First Hill,10558,590,1220,246,1653,305,2653,332,3198,442,1834,308,6842,452,785,199,1022,245,1695,264,2026,343,1314,253,2401,350,327,100,432,136,658,164,604,191,380,143,369,136,59,56,125,93,154,75,31,34,0,24,830,266,49,95,66,60,146,79,447,188,122,76,116,104,0,24,8,26,0,24,90,101,18,28
6.2,Capitol Hill,16571,707,507,204,1255,323,5329,625,6258,609,3222,465,11875,796,417,160,866,270,4004,600,4349,486,2239,393,3126,560,90,129,248,147,752,275,1441,369,595,200,163,106,0,29,20,35,111,96,32,42,0,29,1059,302,0,29,18,40,418,186,325,158,298,143,348,199,0,29,103,116,44,77,111,100,90,115
6.3,North Capitol Hill,3366,205,93,101,188,105,609,164,1186,243,1290,190,2765,271,50,76,167,96,481,157,923,218,1144,192,427,193,41,67,21,34,112,84,165,105,88,87,20,30,2,5,0,12,0,12,18,30,0,12,154,89,0,12,0,12,16,27,80,64,58,55,0,12,0,12,0,12,0,12,0,12,0,12
6.4,Miller Park,5325,298,159,80,372,158,937,185,2001,214,1856,220,4186,336,152,79,295,141,753,172,1559,218,1427,188,798,212,7,19,68,66,159,74,312,136,252,113,48,43,0,17,0,17,8,20,29,28,11,20,189,101,0,17,9,16,17,29,52,48,111,80,104,69,0,17,0,17,0,17,49,53,55,49
6.5,Madison Park,4058,255,27,38,181,104,748,207,1535,253,1567,252,3178,280,16,28,126,77,604,174,1280,225,1152,201,473,203,0,17,55,69,89,83,152,113,177,108,75,77,11,26,0,17,0,17,20,32,44,69,303,218,0,17,0,17,55,87,68,91,180,139,29,52,0,17,0,17,0,17,15,26,14,26
7.1,Montlake/Portage Bay,7117,305,45,35,382,156,1038,207,3123,334,2529,296,5639,320,43,36,345,149,768,180,2378,303,2105,276,1024,243,0,21,37,45,226,133,548,165,213,110,108,71,2,17,0,21,12,24,44,49,50,40,318,140,0,21,0,21,32,30,138,86,148,89,28,30,0,21,0,21,0,21,15,26,13,26
7.2,University District,4699,558,184,155,361,165,1060,380,1674,319,1420,244,3350,439,118,143,216,122,755,289,1196,273,1065,201,778,298,47,66,76,63,255,249,251,119,149,98,59,54,0,29,40,50,15,35,4,25,0,29,324,128,0,29,29,39,35,47,132,75,128,71,188,124,19,40,0,29,0,29,91,85,78,69
7.3,Ravenna/Bryant,15722,487,241,102,1222,259,2384,318,6188,484,5687,410,13116,416,197,94,1041,242,2033,293,4966,400,4879,384,1745,369,21,40,128,78,270,124,795,211,531,168,227,137,23,52,42,57,24,39,100,83,38,47,414,155,0,32,11,33,45,51,221,119,137,76,220,109,0,32,0,32,12,34,106,87,102,63
7.4,Wedgwood/View Ridge,10976,362,219,98,1000,250,2234,276,3647,353,3876,377,10021,365,192,95,945,248,2069,270,3295,356,3520,366,724,178,27,36,43,33,143,63,285,100,226,89,66,58,0,27,12,30,15,31,11,24,28,32,70,60,0,27,0,27,0,27,43,55,27,37,95,73,0,27,0,27,7,27,13,31,75,68
7.5,Laurelhurst/Sand Point,7131,323,110,57,333,128,1055,239,2543,279,3090,352,6005,305,87,59,272,115,910,223,2161,263,2575,300,672,230,23,25,38,40,94,91,232,118,285,145,16,26,0,21,1,12,14,26,1,12,0,21,235,147,0,21,1,12,18,30,58,52,158,133,203,134,0,21,21,23,19,26,91,87,72,77
8.1,Northgate/Maple Leaf,9797,435,656,184,1348,272,2599,323,3220,333,1974,292,8052,412,524,163,1071,226,2094,298,2729,316,1634,269,1244,328,104,75,221,142,345,149,338,114,236,104,194,140,28,36,0,24,134,114,19,37,13,29,216,126,0,24,56,78,11,28,66,50,83,76,91,73,0,24,0,24,15,31,68,66,8,22
8.2,Olympic Hills/Victory Heights,11016,469,1003,239,1562,340,2692,359,3673,394,2086,321,9582,468,787,216,1360,309,2437,336,3181,364,1817,297,845,243,131,89,107,82,183,115,274,115,150,87,207,126,67,80,78,85,31,36,31,30,0,24,353,198,12,26,17,33,41,43,170,118,113,89,29,34,6,25,0,24,0,24,17,32,6,26
8.3,Cedar Park/Meadowbrook,9295,433,682,198,1481,387,2437,322,2517,290,2178,271,7752,499,485,136,1094,323,2074,333,2141,265,1958,249,798,259,131,109,177,145,198,90,209,100,83,59,358,152,53,60,117,95,90,85,62,42,36,62,313,170,0,27,93,123,65,52,79,56,76,68,74,51,13,34,0,27,10,24,26,36,25,27
9.1,Broadview/Bitter Lake,10661,621,833,258,1693,374,3383,426,3251,340,1501,261,8705,458,704,256,1370,254,2736,345,2591,307,1304,241,1081,342,90,56,205,161,302,160,356,145,128,68,398,202,13,25,55,49,221,179,93,85,16,35,433,185,26,34,63,86,124,108,167,114,53,50,44,47,0,27,0,27,0,27,44,47,0,27
9.2,Licton Springs,6724,490,457,198,792,262,1833,321,2291,347,1351,299,5243,473,445,200,640,242,1552,311,1579,311,1027,249,966,290,12,22,85,71,217,117,503,187,149,123,125,80,0,17,0,17,36,42,89,69,0,17,232,139,0,17,38,62,13,25,85,64,96,85,158,145,0,17,29,49,15,29,35,55,79,74
9.3,Greenwood/Phinney Ridge,18221,547,686,206,1946,276,4610,462,6696,492,4283,380,15402,593,624,199,1670,268,3789,434,5626,473,3693,355,1990,384,29,36,143,68,626,223,780,204,412,134,354,124,0,29,92,66,118,55,101,63,43,46,393,153,33,53,41,44,77,50,129,73,113,69,82,70,0,29,0,29,0,29,60,62,22,44
9.4,Green Lake,10868,560,172,72,715,205,1877,365,4686,442,3418,383,8739,594,156,73,629,191,1326,281,3696,442,2932,356,1512,365,0,24,61,48,332,184,736,245,383,141,147,160,16,30,2,18,110,158,2,18,17,28,354,194,0,24,23,39,55,68,230,142,46,49,116,120,0,24,0,24,54,64,22,33,40,64
9.5,Haller Lake,7437,328,499,177,1426,260,2611,374,1942,319,959,237,6281,413,468,185,1236,234,2140,356,1592,279,845,203,950,299,31,49,164,152,389,197,271,142,95,95,139,102,0,21,11,22,49,58,79,90,0,21,34,39,0,21,15,29,0,21,0,21,19,33,33,42,0,21,0,21,33,42,0,21,0,21
10.1,North Beach/Blue Ridge,8738,285,489,209,1075,192,2422,270,2996,306,1756,247,7982,326,477,208,1002,186,2241,264,2665,311,1597,237,514,160,3,18,22,29,142,87,221,95,126,73,73,63,0,21,11,23,23,29,39,47,0,21,124,72,9,23,26,43,16,23,40,40,33,43,45,56,0,21,14,29,0,21,31,37,0,21
10.2,Whittier Heights,9097,374,279,119,991,229,2156,385,3622,389,2049,321,7438,434,279,119,809,208,1720,340,2838,355,1792,288,1135,344,0,24,83,61,259,154,619,251,174,135,132,96,0,24,46,59,63,66,23,30,0,24,281,150,0,24,29,34,103,72,111,88,38,44,111,73,0,24,24,28,11,25,31,34,45,44
10.3,Sunset Hill/Loyal Heights,10709,375,242,112,1009,245,2616,381,4192,407,2650,315,9278,382,242,112,892,239,2387,369,3518,379,2239,280,1180,291,0,24,75,64,229,90,560,225,316,121,93,72,0,24,29,38,0,24,31,35,33,38,97,76,0,24,0,24,0,24,50,50,47,45,61,49,0,24,13,27,0,24,33,37,15,29
10.4,Ballard,6003,452,274,122,774,381,1427,389,2225,396,1303,420,4274,406,202,111,375,226,1156,369,1760,363,781,248,1114,392,54,64,267,199,142,113,264,133,387,292,124,139,0,17,99,137,0,17,25,39,0,17,401,141,0,17,14,24,129,90,142,77,116,60,90,104,18,29,19,31,0,17,34,52,19,29
11.1,Fremont,12664,455,173,96,575,150,2605,399,5995,444,3316,369,9888,477,116,67,476,143,2203,378,4465,424,2628,330,1874,323,39,49,90,59,334,135,1012,245,399,150,205,108,18,33,0,24,52,51,89,83,46,50,508,177,0,24,9,25,16,30,382,133,101,89,189,107,0,24,0,24,0,24,47,44,142,89
11.2,Wallingford,10442,496,262,99,689,164,1770,271,4068,384,3653,382,8323,449,221,82,598,159,1218,189,3302,342,2984,324,1586,321,28,44,55,41,461,178,541,151,501,211,121,84,0,27,25,37,74,74,0,27,22,33,362,128,13,25,11,23,2,21,225,111,111,57,50,53,0,27,0,27,15,33,0,27,35,47
11.3,Cascade/Eastlake,10448,711,470,186,934,265,2903,378,3961,514,2180,315,6433,582,377,153,599,218,1647,298,2469,402,1341,273,2249,457,83,91,206,121,861,241,791,231,308,130,142,113,0,21,3,18,62,77,77,84,0,21,1523,423,10,30,126,113,316,180,584,259,487,176,101,67,0,21,0,21,17,32,40,48,44,42
12.1,Magnolia,9283,318,193,90,456,155,1779,315,3945,352,2910,332,7884,403,193,90,357,124,1548,275,3366,338,2420,314,940,255,0,24,42,67,92,79,474,165,332,144,35,48,0,24,6,22,1,17,28,49,0,24,387,210,0,24,51,79,121,140,67,70,148,103,37,47,0,24,0,24,17,31,10,24,10,24
12.2,Interbay,7853,406,162,98,777,253,2083,289,3218,357,1613,273,6036,453,88,68,515,210,1655,255,2528,330,1250,262,1179,304,31,38,190,123,231,119,523,204,204,113,91,80,0,21,72,75,19,31,0,21,0,21,504,209,0,21,0,21,178,145,167,111,159,115,43,61,43,61,0,21,0,21,0,21,0,21
12.3,Queen Anne,27447,787,391,170,1869,352,6102,581,10957,678,8128,622,21049,838,291,141,1579,323,4695,500,8081,617,6403,542,3713,536,46,53,138,79,916,287,1848,348,765,229,635,262,37,93,0,40,251,143,169,85,178,153,1763,398,17,50,152,109,240,107,611,186,743,299,287,145,0,40,0,40,0,40,248,139,39,50
13.1,Belltown,7079,496,265,136,528,205,1743,341,2604,384,1939,323,4949,518,191,108,440,197,1128,302,2030,368,1160,236,828,247,46,44,36,43,250,145,207,106,289,140,237,175,0,21,12,22,83,135,89,82,53,59,943,225,28,64,40,49,282,104,184,96,409,136,122,109,0,21,0,21,0,21,94,96,28,47
13.2,Downtown Commercial Core,3576,395,387,180,573,182,756,177,992,204,868,171,2279,322,327,162,390,156,422,155,585,172,555,130,691,228,29,36,131,63,192,108,232,121,107,71,154,93,14,26,41,33,79,64,7,16,13,19,388,180,17,39,11,27,63,47,142,99,155,101,64,63,0,12,0,12,0,12,26,41,38,48
13.3,Pioneer Square/International District,4099,297,1320,224,633,192,948,163,870,181,328,115,3145,286,1186,233,489,165,717,161,566,135,187,70,639,179,117,67,108,86,154,75,173,94,87,83,97,76,2,13,26,35,16,22,53,65,0,17,189,93,15,37,0,17,53,55,67,52,54,53,29,30,0,17,10,20,8,18,11,22,0,17
