area_id,area_name,b16007001,b16007001_moe,b16007002,b16007002_moe,b16007003,b16007003_moe,b16007004,b16007004_moe,b16007005,b16007005_moe,b16007006,b16007006_moe,b16007007,b16007007_moe,b16007008,b16007008_moe,b16007009,b16007009_moe,b16007010,b16007010_moe,b16007011,b16007011_moe,b16007012,b16007012_moe,b16007013,b16007013_moe,b16007014,b16007014_moe,b16007015,b16007015_moe,b16007016,b16007016_moe,b16007017,b16007017_moe,b16007018,b16007018_moe,b16007019,b16007019_moe
1.1,Arbor Heights,5810,258,870,137,790,138,32,38,8,18,40,60,0,17,4115,202,3688,237,210,123,102,67,115,76,0,17,825,102,715,87,0,17,27,33,67,66,16,29
1.2,Fauntleroy/Seaview,12872,589,1612,277,1547,279,43,54,17,33,5,20,0,24,9465,476,8557,492,228,123,334,166,289,123,57,56,1795,164,1597,178,33,39,113,77,52,48,0,24
1.3,West Seattle Junction/Genesee Hill,17051,622,2443,303,2090,295,24,43,172,106,142,104,15,33,12160,483,10766,538,333,179,549,190,483,169,29,43,2448,273,2172,267,35,39,179,115,46,33,16,33
1.4,Alki/Admiral,10630,475,1152,199,937,208,110,106,67,78,0,24,38,43,7553,422,6672,436,264,162,323,189,213,130,81,86,1925,241,1688,185,11,24,179,136,47,45,0,24
2.1,North Delridge,4387,280,302,141,260,147,0,12,28,41,14,23,0,12,3746,259,2881,333,207,167,242,198,309,159,107,157,339,59,248,60,0,12,30,34,61,58,0,12
2.2,High Point,5917,439,1102,248,653,231,22,40,0,17,119,82,308,127,4353,397,2935,413,65,67,25,30,868,226,460,173,462,136,250,116,0,17,20,26,187,98,5,16
2.3,Riverview,4430,272,779,180,621,141,11,18,0,12,90,68,57,93,3297,222,2635,256,103,90,42,41,470,167,47,49,354,61,243,63,0,12,12,19,99,53,0,12
2.4,Roxhill/Westwood,11695,653,1663,297,847,199,562,243,42,54,185,112,27,49,8850,558,5827,440,1534,477,179,107,1006,280,304,200,1182,158,909,137,26,43,38,41,173,92,36,40
2.5,Highland Park,5490,406,727,205,412,175,65,71,0,21,224,130,26,30,3931,317,2663,338,387,222,44,41,580,238,257,134,832,162,659,163,27,33,26,46,93,62,27,30
3.1,South Park,4021,516,940,256,289,168,402,185,0,17,242,147,7,18,2781,439,1218,154,1031,447,14,24,506,123,12,23,300,80,157,54,29,39,0,17,114,57,0,17
3.2,Georgetown,1160,143,109,40,29,30,32,47,0,12,48,33,0,12,965,152,719,151,140,121,24,24,82,54,0,12,86,49,22,17,4,7,26,40,34,23,0,12
3.3,Duwamish/SODO,2371,376,177,39,109,90,0,12,0,12,68,68,0,12,1888,307,1478,247,161,141,19,26,212,87,18,25,306,127,177,105,19,32,10,22,100,67,0,12
3.4,South Beacon Hill/NewHolly,14310,1112,3419,648,1117,274,13,26,0,24,1064,327,1225,545,9245,668,2732,386,168,86,58,38,4650,659,1637,439,1646,207,780,168,37,43,12,25,733,190,84,74
3.5,Beacon Hill,8677,661,954,207,368,172,37,66,14,25,466,138,69,86,6332,563,2392,422,282,212,141,95,3287,579,230,154,1391,178,432,131,41,70,60,72,845,177,13,23
3.6,North Beacon Hill/Jefferson Park,13052,659,1588,270,502,196,274,187,0,24,473,173,339,151,9627,617,5270,566,743,330,150,102,3017,469,447,160,1837,203,497,167,46,62,60,66,1189,200,45,62
4.1,Rainier Beach,14176,977,2827,582,1727,477,301,184,0,27,491,315,308,250,9601,631,5598,558,710,309,141,110,2365,426,787,336,1748,228,1166,204,0,27,0,27,522,182,60,70
4.2,Columbia City,15434,778,2210,364,1264,260,181,115,10,23,616,207,139,146,11195,632,6166,606,697,293,236,127,2850,448,1246,448,2029,306,1340,250,36,42,53,45,581,172,19,39
4.3,Seward Park,8158,537,1126,202,807,158,102,132,31,29,105,62,81,77,5670,378,3838,316,502,323,196,142,813,167,321,136,1362,207,906,193,74,52,63,43,264,77,55,50
4.4,Mt. Baker/North Rainier,5202,458,911,199,570,197,44,51,96,73,165,128,36,51,3694,397,2941,418,164,108,56,67,400,116,133,134,597,143,445,123,0,17,40,37,94,64,18,25
5.1,Madrona/Leschi,9385,499,1176,230,1013,231,28,33,90,105,45,31,0,21,6892,438,6115,494,266,157,214,110,224,107,73,76,1317,185,1168,173,56,53,14,26,63,53,16,32
5.2,Judkins Park,2772,286,198,92,128,95,0,12,0,12,53,57,17,29,1847,222,1076,178,135,170,87,95,483,149,66,78,727,153,263,82,14,22,4,9,446,156,0,12
5.3,Central Area/Squire Park,15813,730,1413,312,1057,238,135,89,13,29,7,25,201,209,12815,617,10767,604,515,186,547,163,579,240,407,219,1585,198,1411,215,36,39,36,54,102,73,0,24
6.1,First Hill,14487,744,330,165,193,131,46,77,0,24,71,52,20,27,12185,724,9116,696,846,234,722,239,1205,317,296,160,1972,217,1435,191,0,24,176,96,263,99,98,68
6.2,Capitol Hill,19665,701,254,93,150,102,0,29,44,55,29,52,31,43,18145,720,15235,750,850,359,1032,342,717,254,311,215,1266,256,978,197,7,29,196,154,85,94,0,29
6.3,North Capitol Hill,3798,196,216,75,189,64,0,12,27,33,0,12,0,12,3131,219,2835,255,64,51,99,89,133,94,0,12,451,88,451,88,0,12,0,12,0,12,0,12
6.4,Miller Park,6894,407,942,230,918,229,5,16,7,17,12,20,0,17,5369,280,4852,277,106,66,211,96,196,97,4,16,583,107,502,108,8,18,50,32,14,17,9,19
6.5,Madison Park,4943,328,727,168,704,161,0,17,23,26,0,17,0,17,3117,240,2650,272,63,50,278,157,115,88,11,19,1099,166,938,164,13,21,62,49,68,90,18,29
7.1,Montlake/Portage Bay,9065,471,806,137,751,142,12,23,43,53,0,21,0,21,7144,455,6436,468,213,126,277,109,206,118,12,24,1115,102,1019,106,0,21,72,59,24,27,0,21
7.2,University District,19198,1379,401,126,384,118,0,29,0,29,17,32,0,29,18144,1387,13134,1323,603,255,718,212,3559,581,130,84,653,258,455,241,65,77,111,113,22,31,0,29
7.3,Ravenna/Bryant,23083,819,2466,227,2221,221,55,47,49,52,109,73,32,44,18292,791,15247,722,547,163,926,280,1447,527,125,79,2325,165,1959,164,18,33,189,103,159,83,0,32
7.4,Wedgwood/View Ridge,14184,443,2272,203,1986,216,54,53,56,45,176,84,0,27,9828,343,7824,369,317,118,617,186,944,236,126,93,2084,130,1802,145,8,27,95,64,153,96,26,43
7.5,Laurelhurst/Sand Point,10139,551,1964,285,1647,265,81,79,46,47,190,138,0,21,6907,375,5590,407,211,138,308,135,705,246,93,130,1268,113,1008,133,1,12,106,55,153,91,0,21
8.1,Northgate/Maple Leaf,12617,560,1204,228,928,199,11,28,100,78,131,88,34,57,9603,496,6812,419,588,267,438,147,1188,287,577,264,1810,240,1416,223,62,94,152,76,170,70,10,26
8.2,Olympic Hills/Victory Heights,13808,625,1457,235,1156,210,161,108,24,29,99,63,17,32,10481,575,7930,546,636,234,240,169,1360,389,315,202,1870,162,1406,200,0,24,61,81,358,140,45,52
8.3,Cedar Park/Meadowbrook,11514,593,1433,254,1018,197,158,97,85,105,87,68,85,92,8763,460,6827,440,645,263,385,148,662,193,244,171,1318,148,1180,146,0,27,41,41,97,68,0,27
9.1,Broadview/Bitter Lake,13154,757,1504,299,1139,241,87,68,88,75,53,48,137,180,8674,724,6725,679,265,139,471,176,768,300,445,238,2976,255,2505,283,63,63,223,118,171,86,14,30
9.2,Licton Springs,8315,423,397,180,332,168,16,25,35,55,14,25,0,17,7189,405,5621,455,708,287,188,144,607,217,65,69,729,153,420,140,45,62,42,38,222,84,0,17
9.3,Greenwood/Phinney Ridge,22196,705,2534,300,2251,296,71,82,68,48,124,80,20,45,17636,540,15706,540,589,254,517,161,697,154,127,82,2026,191,1680,204,24,37,165,87,157,91,0,29
9.4,Green Lake,13131,597,1064,200,875,188,1,21,157,97,31,42,0,24,10625,551,9107,534,398,186,595,177,489,153,36,47,1442,243,1243,242,46,53,40,43,113,81,0,24
9.5,Haller Lake,9202,414,1037,215,609,164,172,125,54,67,150,80,52,69,6827,308,5092,406,250,168,331,234,861,197,293,192,1338,171,1096,191,1,17,95,72,146,70,0,21
10.1,North Beach/Blue Ridge,10959,453,1589,241,1425,209,106,135,0,21,58,57,0,21,7817,332,6906,340,472,198,132,72,252,106,55,70,1553,117,1238,135,0,21,197,87,96,67,22,37
10.2,Whittier Heights,10903,426,1195,269,1135,262,0,24,24,32,36,55,0,24,8943,365,7987,384,362,187,233,135,322,110,39,49,765,81,655,83,11,25,49,37,35,42,15,32
10.3,Sunset Hill/Loyal Heights,12999,565,1379,214,1307,215,18,32,28,35,26,34,0,24,10110,521,9020,493,208,128,501,227,364,179,17,33,1510,174,1377,175,33,40,67,45,33,49,0,24
10.4,Ballard,6909,509,320,124,265,113,15,24,0,17,0,17,40,65,5890,444,4920,430,210,180,538,324,200,193,22,35,699,177,561,199,0,17,90,87,48,50,0,17
11.1,Fremont,14884,517,941,192,838,189,11,27,33,38,21,33,38,64,13094,466,11569,480,437,152,553,175,471,176,64,68,849,172,802,169,0,24,0,24,29,27,18,36
