area_id,area_name,b25078001,b25078001_moe
1.1,Arbor Heights,1162500,93470
1.2,Fauntleroy/Seaview,1320800,64444
1.3,West Seattle Junction/Genesee Hill,1599800,86680
1.4,Alki/Admiral,1549000,165080
2.1,North Delridge,546100,114211
2.2,High Point,793700,43385
2.3,Riverview,387000,22921
2.4,Roxhill/Westwood,1123500,45883
2.5,Highland Park,736300,51687
3.1,South Park,323000,36524
3.2,Georgetown,339200,39935
3.3,Duwamish/SODO,454700,32373
3.4,South Beacon Hill/NewHolly,1139200,34568
3.5,Beacon Hill,891900,48454
3.6,North Beacon Hill/Jefferson Park,1232200,69172
4.1,Rainier Beach,1256500,217517
4.2,Columbia City,1415500,92997
4.3,Seward Park,1238200,90012
4.4,Mt. Baker/North Rainier,750900,75471
5.1,Madrona/Leschi,796000,170335
5.2,Judkins Park,371600,23113
5.3,Central Area/Squire Park,2142400,133837
6.1,First Hill,1946400,500120
6.2,Capitol Hill,1723500,289370
6.4,Miller Park,661100,77337
7.1,Montlake/Portage Bay,1823700,59665
7.2,University District,1000900,52952
7.3,Ravenna/Bryant,3890400,223155
7.4,Wedgwood/View Ridge,2597900,92674
7.5,Laurelhurst/Sand Point,847900,98592
8.1,Northgate/Maple Leaf,1406200,90091
8.2,Olympic Hills/Victory Heights,1354200,87434
8.3,Cedar Park/Meadowbrook,2289100,174354
9.1,Broadview/Bitter Lake,1592800,86221
9.2,Licton Springs,785600,49957
9.3,Greenwood/Phinney Ridge,3382000,101911
9.4,Green Lake,2076600,72373
9.5,Haller Lake,804900,29541
10.1,North Beach/Blue Ridge,2052300,127963
10.2,Whittier Heights,1069100,54874
10.3,Sunset Hill/Loyal Heights,1356000,42862
10.4,Ballard,478400,40949
11.1,Fremont,1890800,78327
11.2,Wallingford,2678800,101142
11.3,Cascade/Eastlake,1817500,564457
12.1,Magnolia,819600,76088
12.2,Interbay,1325300,83310
12.3,Queen Anne,5394000,328635
13.1,Belltown,1404000,372764
13.3,Pioneer Square/International District,370800,24075
