area_id,area_name,b25018001,b25018001_moe
1.1,Arbor Heights,13,0
1.2,Fauntleroy/Seaview,12,0
1.3,West Seattle Junction/Genesee Hill,16,1
1.4,Alki/Admiral,10,1
2.1,North Delridge,5,0
2.2,High Point,9,0
2.3,Riverview,6,0
2.4,Roxhill/Westwood,14,1
2.5,Highland Park,11,3
3.1,South Park,5,0
3.2,Georgetown,4,0
3.3,Duwamish/SODO,4,0
3.4,South Beacon Hill/NewHolly,16,1
3.5,Beacon Hill,12,1
3.6,North Beacon Hill/Jefferson Park,14,1
4.1,Rainier Beach,19,3
4.2,Columbia City,15,1
4.3,Seward Park,13,1
4.4,Mt. Baker/North Rainier,6,0
5.1,Madrona/Leschi,13,0
5.2,Judkins Park,3,0
5.3,Central Area/Squire Park,19,1
6.1,First Hill,11,1
6.2,Capitol Hill,12,0
6.3,North Capitol Hill,4,0
6.4,Miller Park,11,1
6.5,Madison Park,5,1
7.1,Montlake/Portage Bay,12,0
7.2,University District,9,1
7.3,Ravenna/Bryant,34,1
7.4,Wedgwood/View Ridge,27,1
7.5,Laurelhurst/Sand Point,11,1
8.1,Northgate/Maple Leaf,13,1
8.2,Olympic Hills/Victory Heights,16,1
8.3,Cedar Park/Meadowbrook,23,1
9.1,Broadview/Bitter Lake,15,1
9.2,Licton Springs,8,0
9.3,Greenwood/Phinney Ridge,31,1
9.4,Green Lake,16,1
9.5,Haller Lake,10,0
10.1,North Beach/Blue Ridge,19,1
10.2,Whittier Heights,10,0
10.3,Sunset Hill/Loyal Heights,12,0
10.4,Ballard,3,0
11.1,Fremont,13,0
11.2,Wallingford,20,1
11.3,Cascade/Eastlake,8,0
12.1,Magnolia,14,0
12.2,Interbay,8,0
12.3,Queen Anne,31,1
13.1,Belltown,5,0
13.2,Downtown Commercial Core,2,0
13.3,Pioneer Square/International District,4,0
