area_id,area_name,b17003001,b17003001_moe,b17003002,b17003002_moe,b17003003,b17003003_moe,b17003004,b17003004_moe,b17003005,b17003005_moe,b17003006,b17003006_moe,b17003007,b17003007_moe,b17003008,b17003008_moe,b17003009,b17003009_moe,b17003010,b17003010_moe,b17003011,b17003011_moe,b17003012,b17003012_moe,b17003013,b17003013_moe,b17003014,b17003014_moe,b17003015,b17003015_moe,b17003016,b17003016_moe,b17003017,b17003017_moe,b17003018,b17003018_moe,b17003019,b17003019_moe,b17003020,b17003020_moe,b17003021,b17003021_moe,b17003022,b17003022_moe,b17003023,b17003023_moe
1.1,Arbor Heights,4667,205,103,59,67,51,0,17,10,21,44,44,13,22,36,31,2,13,23,36,11,15,0,17,4564,205,2202,126,53,41,467,117,637,136,1045,139,2362,147,42,33,381,101,738,137,1201,153
1.2,Fauntleroy/Seaview,10837,473,668,226,379,173,22,34,85,77,93,68,179,118,289,125,29,38,48,49,100,80,112,72,10169,480,4640,315,129,119,592,184,1341,220,2578,304,5529,299,99,91,634,163,1673,262,3123,291
1.3,West Seattle Junction/Genesee Hill,13385,479,917,254,474,186,146,131,26,36,120,71,182,109,443,172,32,35,92,88,156,106,163,86,12468,517,5832,366,204,89,756,181,1374,246,3498,342,6636,383,214,143,812,196,1804,291,3806,355
1.4,Alki/Admiral,9012,386,590,200,193,86,13,27,31,43,92,62,57,50,397,159,5,20,102,76,146,117,144,82,8422,373,3999,283,61,50,344,146,1204,244,2390,286,4423,266,59,47,503,151,1222,231,2639,250
2.1,North Delridge,3935,250,369,176,151,88,21,28,49,42,23,33,58,70,218,126,44,46,27,29,37,40,110,101,3566,241,1731,163,79,83,266,148,459,150,927,183,1835,201,123,107,106,87,506,166,1100,214
2.2,High Point,4056,345,983,224,283,139,90,86,96,79,36,36,61,65,700,184,347,170,132,75,198,124,23,30,3073,359,1460,217,95,61,318,120,545,157,502,148,1613,230,182,74,407,157,317,134,707,155
2.3,Riverview,3269,213,226,87,98,62,28,37,23,26,47,37,0,12,128,77,35,32,10,13,77,67,6,13,3043,233,1569,210,221,85,339,169,605,159,404,100,1474,108,99,63,273,94,536,118,566,111
2.4,Roxhill/Westwood,9147,468,1108,322,509,173,109,93,163,116,153,92,84,62,599,200,200,123,161,99,185,90,53,56,8039,477,3808,294,442,181,772,186,1212,237,1382,196,4231,329,372,177,571,146,1450,276,1838,274
2.5,Highland Park,4299,339,481,141,309,132,34,41,20,35,101,67,154,100,172,84,65,54,21,33,76,54,10,19,3818,361,1920,261,216,102,366,150,773,198,565,142,1898,183,235,104,351,122,677,163,635,125
3.1,South Park,2657,408,510,188,295,170,123,112,76,71,83,62,13,18,215,100,87,74,35,37,93,63,0,17,2147,395,1204,307,358,240,239,110,361,98,246,101,943,167,203,89,188,101,330,97,222,104
3.2,Georgetown,957,153,136,92,74,55,11,16,18,42,28,27,17,19,62,47,3,6,0,12,50,43,9,16,821,129,506,88,99,80,105,66,244,81,58,46,315,73,57,29,19,24,109,44,130,64
3.3,Duwamish/SODO,1984,359,526,204,378,206,101,92,167,119,103,83,7,16,148,121,50,54,22,38,13,17,63,50,1458,224,854,207,92,70,97,62,210,88,455,171,604,100,47,34,98,67,163,65,296,82
3.4,South Beacon Hill/NewHolly,9267,527,1594,340,733,189,298,113,222,126,72,73,141,86,861,218,494,162,180,104,168,113,19,31,7673,538,3532,362,1025,236,840,229,745,191,922,177,4141,360,881,181,1065,214,900,199,1295,255
3.5,Beacon Hill,7079,588,619,202,280,127,105,103,37,71,40,42,98,73,339,142,180,124,1,18,95,65,63,55,6460,594,3223,389,637,233,519,165,943,249,1124,266,3237,301,930,262,713,175,652,185,942,224
3.6,North Beacon Hill/Jefferson Park,10229,520,1401,321,617,192,214,118,143,93,137,98,123,105,784,238,347,167,119,74,150,95,168,100,8828,552,4661,470,786,245,1001,259,1210,262,1664,279,4167,327,946,285,751,190,864,204,1606,249
4.1,Rainier Beach,9895,593,1473,383,610,229,167,99,158,100,144,111,141,107,863,252,437,173,211,123,121,98,94,71,8422,668,4102,445,507,182,928,262,1436,303,1231,256,4320,383,727,210,861,227,1426,272,1306,222
4.2,Columbia City,11684,560,1672,351,782,229,273,147,169,135,292,141,48,49,890,230,257,102,210,132,315,161,108,88,10012,663,4830,455,1006,298,873,230,1037,230,1914,254,5182,434,696,160,668,173,1530,289,2288,304
4.3,Seward Park,6340,358,743,302,373,200,188,175,17,29,93,68,75,61,370,151,96,75,100,74,83,49,91,93,5597,265,2599,194,154,72,419,89,655,154,1371,164,2998,178,211,82,427,127,757,158,1603,180
4.4,Mt. Baker/North Rainier,3991,376,541,224,281,132,35,37,102,63,75,77,69,89,260,130,53,47,138,112,13,21,56,69,3450,306,1608,197,76,65,110,63,348,157,1074,154,1842,183,145,72,99,55,264,124,1334,139
5.1,Madrona/Leschi,7304,380,523,237,277,164,0,21,38,49,99,111,140,114,246,102,11,22,0,21,44,41,191,93,6781,381,3236,306,64,52,218,113,445,189,2509,242,3545,303,68,94,295,218,735,199,2447,268
5.2,Judkins Park,2131,214,519,154,192,99,50,44,60,48,4,7,78,69,327,108,209,89,51,33,15,23,52,35,1612,229,920,221,53,56,148,90,314,115,405,134,692,120,132,73,101,52,141,66,318,103
5.3,Central Area/Squire Park,12741,602,1364,266,510,179,63,63,94,75,195,107,158,89,854,201,177,98,140,105,254,109,283,107,11377,591,5617,464,279,123,607,196,1379,285,3352,334,5760,405,241,104,433,136,1534,284,3552,327
6.1,First Hill,9123,555,1962,337,956,222,260,154,253,129,246,99,197,99,1006,227,236,96,222,124,237,95,311,139,7161,498,3821,406,137,87,397,152,807,194,2480,332,3340,316,180,90,322,127,855,186,1983,274
6.2,Capitol Hill,16556,707,1772,321,925,227,142,93,166,92,351,151,266,134,847,236,30,34,194,138,233,122,390,165,14784,702,8088,578,268,141,574,236,2653,539,4593,486,6696,545,60,64,321,156,2084,409,4231,513
6.3,North Capitol Hill,3366,205,217,114,105,84,0,12,26,29,0,12,79,80,112,72,2,5,2,5,43,40,65,62,3149,200,1794,176,91,100,74,75,429,146,1200,149,1355,142,0,12,86,65,137,78,1132,143
6.4,Miller Park,5287,294,492,175,227,102,0,17,32,38,51,37,144,72,265,127,72,50,47,49,71,63,75,48,4795,227,2580,195,28,30,191,102,481,133,1880,148,2215,182,37,33,102,67,318,96,1758,165
6.5,Madison Park,4049,257,152,108,35,31,0,17,0,17,25,28,10,16,117,102,0,17,0,17,34,37,83,96,3897,288,1721,262,0,17,64,48,240,148,1417,219,2176,224,22,36,117,67,449,164,1588,229
7.1,Montlake/Portage Bay,7115,305,266,111,94,58,14,19,0,21,3,14,77,54,172,103,0,21,0,21,56,76,116,74,6849,308,3317,246,29,30,198,116,500,144,2590,247,3532,211,2,18,184,84,478,120,2868,223
7.2,University District,4611,557,1021,310,480,169,118,140,40,45,81,50,241,121,541,286,47,58,76,104,177,232,241,140,3590,466,2092,389,19,40,150,82,501,290,1422,244,1498,223,0,29,84,66,274,124,1140,197
7.3,Ravenna/Bryant,15722,487,1256,274,709,219,8,31,94,65,163,108,444,181,547,157,15,46,68,59,110,55,354,119,14466,434,6883,317,106,63,581,204,1013,199,5183,314,7583,338,112,75,479,126,1098,195,5894,311
7.4,Wedgwood/View Ridge,10933,362,469,133,300,110,36,38,23,35,176,89,65,45,169,70,16,28,16,27,59,44,78,48,10464,359,5059,234,78,54,396,141,884,179,3701,253,5405,246,89,66,556,160,1091,177,3669,255
7.5,Laurelhurst/Sand Point,7125,323,520,178,239,109,22,43,65,77,76,49,76,48,281,124,17,28,65,47,99,97,100,54,6605,316,3055,233,8,21,70,47,345,131,2632,243,3550,201,59,42,132,68,535,153,2824,201
8.1,Northgate/Maple Leaf,9787,436,1167,257,525,160,36,50,93,75,113,66,283,115,642,172,53,50,146,113,247,124,196,100,8620,485,4351,358,314,141,527,171,1161,247,2349,264,4269,312,253,105,572,171,1078,184,2366,243
8.2,Olympic Hills/Victory Heights,11009,469,1205,305,542,195,173,121,77,68,128,94,164,119,663,225,253,132,132,158,135,94,143,74,9804,485,4945,365,265,93,610,180,1294,238,2776,308,4859,324,312,154,739,190,1133,255,2675,291
8.3,Cedar Park/Meadowbrook,9235,431,1154,238,516,157,128,76,148,95,129,65,111,53,638,175,152,100,105,73,219,106,162,69,8081,470,4066,358,193,94,713,300,1124,208,2036,219,4015,247,200,112,505,173,940,201,2370,250
9.1,Broadview/Bitter Lake,10340,651,1542,551,611,309,100,82,156,172,201,128,154,104,931,309,94,79,279,193,379,162,179,96,8798,442,3823,272,290,146,371,127,1092,188,2070,239,4975,322,286,146,775,171,1639,260,2275,292
9.2,Licton Springs,6673,485,832,224,331,145,131,116,20,27,100,60,80,67,501,165,62,54,84,73,106,65,249,128,5841,474,2829,279,120,82,370,149,801,183,1538,268,3012,306,119,77,318,138,818,211,1757,305
9.3,Greenwood/Phinney Ridge,18035,539,1276,254,542,150,67,56,94,64,240,105,141,72,734,192,47,65,230,115,175,78,282,125,16759,580,7992,397,359,141,823,163,1996,292,4814,336,8767,378,203,92,703,174,2149,276,5712,342
9.4,Green Lake,10812,562,666,219,367,160,15,29,105,98,128,65,119,83,299,113,71,50,18,33,76,72,134,66,10146,587,5351,446,49,42,271,100,739,213,4292,428,4795,369,34,38,304,138,910,218,3547,333
9.5,Haller Lake,7425,329,702,238,237,110,75,63,15,27,109,87,38,42,465,172,99,90,135,99,199,117,32,38,6723,329,3415,265,148,74,565,156,1333,229,1369,234,3308,268,172,93,707,177,968,186,1461,222
