area_id,area_name,b19129001,b19129001_moe,b19129002,b19129002_moe,b19129003,b19129003_moe,b19129004,b19129004_moe,b19129005,b19129005_moe,b19129006,b19129006_moe,b19129007,b19129007_moe
2.3,Riverview,103206900,14066415,1831900,1679006,25001800,10402876,36120900,10093478,9146600,4655964,27775100,15252831,3330700,3306425
2.4,Roxhill/Westwood,125259500,19225739,4462600,2550127,30344800,7347605,54303800,17148080,21249600,12243102,8320600,5256105,6578100,4533330
2.5,Highland Park,108948900,18882720,3381000,1999248,17725100,6938090,53219600,18265395,7246400,4765460,15795200,7928657,11581600,5566805
3.4,South Beacon Hill/NewHolly,153559700,14791670,5828900,3290501,26533300,6295317,39955900,11841380,22276300,8850917,33903500,11103727,25061900,13056153
3.5,Beacon Hill,186461200,30136970,7764100,4749861,41593900,16295565,71953400,29566354,9798500,4747328,21431200,9986820,33920300,17178099
3.6,North Beacon Hill/Jefferson Park,79485400,13213559,3672000,2143290,14290300,7280088,34046800,9145711,3451700,3590917,20571500,8871459,3453000,3279268
4.1,Rainier Beach,119520100,18925241,9601400,5665856,40071900,14104587,27510200,13001294,14418700,7985733,16878100,9149111,11039800,6865467
4.2,Columbia City,228158400,41900520,30124200,27175456,41944100,14042642,106190400,26277118,24622900,14574050,18267400,8081738,7009500,4252834
4.3,Seward Park,106888700,20868815,1094200,677578,36823100,18622790,44042200,13468671,16005600,12013020,3732700,2984029,5190900,4627666
7.4,Wedgwood/View Ridge,112940800,19895349,3271500,2401550,37111300,17964499,55050700,12584843,7418300,6323361,7268100,5457952,2820800,2751121
9.4,Green Lake,169245800,27444343,4444400,3398270,30245900,12380002,107437100,23814885,3514600,2863060,15913200,17016914,7690500,9149747
