area_id,area_name,b23003001,b23003001_moe,b23003002,b23003002_moe,b23003003,b23003003_moe,b23003004,b23003004_moe,b23003005,b23003005_moe,b23003006,b23003006_moe,b23003007,b23003007_moe,b23003008,b23003008_moe,b23003009,b23003009_moe,b23003010,b23003010_moe,b23003011,b23003011_moe,b23003012,b23003012_moe,b23003013,b23003013_moe,b23003014,b23003014_moe,b23003015,b23003015_moe,b23003016,b23003016_moe,b23003017,b23003017_moe,b23003018,b23003018_moe,b23003019,b23003019_moe,b23003020,b23003020_moe,b23003021,b23003021_moe,b23003022,b23003022_moe,b23003023,b23003023_moe,b23003024,b23003024_moe,b23003025,b23003025_moe,b23003026,b23003026_moe,b23003027,b23003027_moe,b23003028,b23003028_moe,b23003029,b23003029_moe,b23003030,b23003030_moe
7.4,Wedgwood/View Ridge,4580,254,1690,151,458,106,319,91,0,27,319,91,309,89,10,29,139,59,250,82,154,65,0,27,154,65,154,65,0,27,96,65,982,152,778,141,0,27,778,141,778,141,0,27,204,75,2890,248,2238,254,0,27,2238,254,2160,250,78,49,652,142
7.5,Laurelhurst/Sand Point,3590,274,1271,146,306,100,184,69,0,21,184,69,184,69,0,21,122,81,197,77,131,69,0,21,131,69,109,59,22,39,66,42,768,140,565,128,0,21,565,128,559,127,6,21,203,92,2319,277,1822,262,0,21,1822,262,1759,261,63,49,497,112
8.1,Northgate/Maple Leaf,4369,270,1152,188,472,141,292,128,0,24,292,128,292,128,0,24,180,82,193,75,108,68,0,24,108,68,108,68,0,24,85,47,487,145,416,143,0,24,416,143,416,143,0,24,71,48,3217,269,2665,257,0,24,2665,257,2482,249,183,90,552,165
8.2,Olympic Hills/Victory Heights,4971,361,1419,218,539,150,308,106,0,24,308,106,280,99,28,44,231,120,114,62,99,52,0,24,99,52,99,52,0,24,15,31,766,169,608,149,0,24,608,149,567,145,41,39,158,93,3552,319,3056,308,0,24,3056,308,3019,309,37,34,496,167
8.3,Cedar Park/Meadowbrook,4165,306,1160,199,500,156,372,127,0,27,372,127,372,127,0,27,128,79,150,62,91,52,0,27,91,52,79,51,12,27,59,42,510,141,350,117,0,27,350,117,287,102,63,53,160,93,3005,290,2495,269,0,27,2495,269,2317,272,178,107,510,159
9.1,Broadview/Bitter Lake,4410,405,1160,150,312,128,233,100,0,27,233,100,233,100,0,27,79,89,132,74,107,70,0,27,107,70,107,70,0,27,25,32,716,158,512,145,0,27,512,145,501,146,11,30,204,96,3250,409,2585,348,0,27,2585,348,2249,304,336,183,665,198
9.2,Licton Springs,3732,330,763,180,502,158,325,143,0,17,325,143,257,120,68,92,177,96,34,41,0,17,0,17,0,17,0,17,0,17,34,41,227,131,216,130,0,17,216,130,181,115,35,55,11,23,2969,332,2674,337,8,19,2666,336,2468,327,198,128,295,127
9.3,Greenwood/Phinney Ridge,9064,355,2363,195,816,155,644,140,0,29,644,140,614,138,30,38,172,76,440,141,299,127,0,29,299,127,277,129,22,36,141,78,1107,172,928,168,0,29,928,168,906,167,22,35,179,76,6701,361,5765,360,22,35,5743,362,5495,358,248,86,936,186
9.4,Green Lake,4996,389,1140,133,521,122,382,106,0,24,382,106,382,106,0,24,139,80,105,55,95,53,0,24,95,53,95,53,0,24,10,26,514,110,421,108,0,24,421,108,396,107,25,31,93,55,3856,384,3299,344,0,24,3299,344,3166,323,133,87,557,158
9.5,Haller Lake,3176,236,927,197,311,118,199,95,0,21,199,95,150,70,49,75,112,65,178,89,126,61,0,21,126,61,89,56,37,41,52,64,438,140,409,140,0,21,409,140,367,130,42,66,29,33,2249,272,1763,264,0,21,1763,264,1670,254,93,112,486,159
10.1,North Beach/Blue Ridge,3740,187,1190,159,335,99,243,89,0,21,243,89,221,84,22,28,92,50,142,61,66,66,0,21,66,66,66,66,0,21,76,55,713,147,533,134,0,21,533,134,452,123,81,84,180,80,2550,224,2284,223,0,21,2284,223,2205,218,79,48,266,87
10.2,Whittier Heights,4514,243,1169,152,550,148,447,128,0,24,447,128,423,124,24,28,103,67,229,94,142,82,0,24,142,82,142,82,0,24,87,52,390,115,353,107,0,24,353,107,353,107,0,24,37,35,3345,284,2918,303,0,24,2918,303,2749,314,169,109,427,153
10.3,Sunset Hill/Loyal Heights,5251,342,1388,165,565,144,473,141,0,24,473,141,438,140,35,58,92,55,198,77,117,62,0,24,117,62,117,62,0,24,81,52,625,131,492,120,0,24,492,120,459,121,33,37,133,69,3863,366,3361,357,0,24,3361,357,3192,356,169,88,502,137
10.4,Ballard,2662,325,383,97,217,112,110,85,0,17,110,85,110,85,0,17,107,96,14,25,14,25,0,17,14,25,14,25,0,17,0,17,152,68,144,69,0,17,144,69,119,55,25,40,8,15,2279,339,2086,343,0,17,2086,343,1981,320,105,96,193,116
11.1,Fremont,6366,410,860,118,451,122,303,97,0,24,303,97,288,95,15,30,148,101,150,74,116,72,0,24,116,72,89,72,27,39,34,38,259,92,214,88,0,24,214,88,214,88,0,24,45,46,5506,421,4891,404,0,24,4891,404,4705,408,186,95,615,173
11.2,Wallingford,6053,553,1065,140,496,113,380,114,0,27,380,114,380,114,0,27,116,64,171,79,156,77,0,27,156,77,156,77,0,27,15,29,398,99,324,90,0,27,324,90,308,89,16,28,74,48,4988,548,4206,534,0,27,4206,534,4072,523,134,70,782,202
11.3,Cascade/Eastlake,4588,472,332,101,249,114,235,119,0,21,235,119,235,119,0,21,14,29,0,21,0,21,0,21,0,21,0,21,0,21,0,21,83,71,83,71,0,21,83,71,83,71,0,21,0,21,4256,468,3649,436,13,27,3636,436,3408,427,228,134,607,198
12.1,Magnolia,4130,450,1487,183,455,133,252,102,0,24,252,102,223,100,29,33,203,94,298,115,187,107,0,24,187,107,173,104,14,28,111,70,734,151,515,144,0,24,515,144,491,141,24,33,219,100,2643,486,2005,345,0,24,2005,345,1973,344,32,32,638,227
12.2,Interbay,3799,314,784,173,300,134,219,108,0,21,219,108,196,106,23,32,81,74,110,53,83,47,0,21,83,47,83,47,0,21,27,32,374,112,326,112,0,21,326,112,326,112,0,21,48,43,3015,317,2603,298,0,21,2603,298,2421,290,182,86,412,132
12.3,Queen Anne,13372,744,2525,241,1123,216,786,186,0,40,786,186,762,186,24,42,337,133,330,136,237,124,0,40,237,124,237,124,0,40,93,65,1072,191,870,177,0,40,870,177,814,172,56,54,202,90,10847,744,9772,756,0,40,9772,756,9346,761,426,143,1075,227
13.1,Belltown,2781,354,223,75,156,46,132,25,0,21,132,25,132,25,0,21,24,41,14,25,14,25,0,21,14,25,14,25,0,21,0,21,53,57,53,57,0,21,53,57,26,40,27,46,0,21,2558,349,2289,350,0,21,2289,350,2178,342,111,71,269,104
13.2,Downtown Commercial Core,1054,155,60,67,60,67,38,61,0,12,38,61,38,61,0,12,22,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,994,151,758,162,0,12,758,162,626,143,132,95,236,81
13.3,Pioneer Square/International District,1232,183,235,78,94,42,89,42,0,17,89,42,89,42,0,17,5,16,63,54,43,46,0,17,43,46,43,46,0,17,20,28,78,41,72,39,0,17,72,39,54,33,18,24,6,16,997,169,753,156,0,17,753,156,734,158,19,26,244,78
