area_id,area_name,b23024001,b23024001_moe,b23024002,b23024002_moe,b23024003,b23024003_moe,b23024004,b23024004_moe,b23024005,b23024005_moe,b23024006,b23024006_moe,b23024007,b23024007_moe,b23024008,b23024008_moe,b23024009,b23024009_moe,b23024010,b23024010_moe,b23024011,b23024011_moe,b23024012,b23024012_moe,b23024013,b23024013_moe,b23024014,b23024014_moe,b23024015,b23024015_moe,b23024016,b23024016_moe,b23024017,b23024017_moe,b23024018,b23024018_moe,b23024019,b23024019_moe,b23024020,b23024020_moe,b23024021,b23024021_moe,b23024022,b23024022_moe,b23024023,b23024023_moe,b23024024,b23024024_moe,b23024025,b23024025_moe,b23024026,b23024026_moe,b23024027,b23024027_moe,b23024028,b23024028_moe,b23024029,b23024029_moe,b23024030,b23024030_moe,b23024031,b23024031_moe
5.2,Judkins Park,1781,215,302,143,53,37,26,30,0,12,26,30,26,30,0,12,27,25,249,149,139,95,0,12,139,95,93,68,46,38,110,85,1479,233,127,88,51,42,0,12,51,42,42,39,9,17,76,72,1352,231,1246,223,17,27,1229,231,1160,218,69,51,106,80
5.3,Central Area/Squire Park,12664,613,1659,357,323,123,14,25,0,24,14,25,0,24,14,25,309,123,1336,333,882,242,0,24,882,242,680,204,202,128,454,212,11005,580,777,209,455,160,6,23,449,160,397,148,52,66,322,127,10228,577,9394,570,8,26,9386,571,8999,559,387,153,834,202
6.1,First Hill,8996,545,2411,415,536,235,97,108,0,24,97,108,30,53,67,97,439,175,1875,350,911,219,0,24,911,219,794,208,117,85,964,249,6585,489,279,113,187,96,0,24,187,96,171,94,16,25,92,64,6306,472,6136,447,14,30,6122,445,5911,447,211,95,170,96
6.2,Capitol Hill,17964,722,2420,368,492,168,114,74,0,29,114,74,101,71,13,31,378,149,1928,339,1376,307,0,29,1376,307,1088,283,288,154,552,178,15544,729,609,165,440,155,0,29,440,155,427,153,13,26,169,94,14935,730,14154,696,28,37,14126,697,13596,668,530,237,781,241
6.3,North Capitol Hill,3114,224,215,115,0,12,0,12,0,12,0,12,0,12,0,12,0,12,215,115,111,81,0,12,111,81,92,77,19,28,104,84,2899,212,85,83,83,83,0,12,83,83,83,83,0,12,2,5,2814,234,2518,241,0,12,2518,241,2418,231,100,67,296,96
6.4,Miller Park,5168,279,564,165,141,112,5,16,0,17,5,16,0,17,5,16,136,106,423,121,242,97,0,17,242,97,185,88,57,42,181,89,4604,246,217,91,189,86,0,17,189,86,165,80,24,40,28,30,4387,250,3955,258,0,17,3955,258,3782,236,173,80,432,119
6.5,Madison Park,3067,244,153,107,10,16,10,16,0,17,10,16,10,16,0,17,0,17,143,103,69,53,0,17,69,53,51,48,18,27,74,94,2914,269,176,108,127,99,0,17,127,99,127,99,0,17,49,40,2738,305,2224,311,0,17,2224,311,2197,306,27,28,514,129
7.1,Montlake/Portage Bay,6997,453,520,186,18,23,0,21,0,21,0,21,0,21,0,21,18,23,502,186,321,171,0,21,321,171,289,165,32,53,181,89,6477,412,195,91,150,72,0,21,150,72,150,72,0,21,45,41,6282,413,5700,392,0,21,5700,392,5473,346,227,111,582,127
7.2,University District,9234,1202,4424,882,203,110,68,65,0,29,68,65,38,55,30,40,135,101,4221,873,2408,631,0,29,2408,631,1967,455,441,278,1813,450,4810,606,345,156,159,102,0,29,159,102,117,78,42,70,186,129,4465,552,4070,510,0,29,4070,510,3894,505,176,114,395,162
7.3,Ravenna/Bryant,16866,734,3151,503,282,147,98,84,0,32,98,84,91,86,7,26,184,134,2869,474,1689,341,0,32,1689,341,1385,312,304,136,1180,359,13715,529,364,111,230,96,0,32,230,96,201,91,29,41,134,65,13351,533,12071,525,20,35,12051,526,11720,518,331,116,1280,199
7.4,Wedgwood/View Ridge,9472,343,586,150,79,60,41,57,0,27,41,57,0,27,41,57,38,33,507,142,297,104,0,27,297,104,217,94,80,49,210,104,8886,340,329,120,236,100,0,27,236,100,220,97,16,32,93,67,8557,354,7161,357,0,27,7161,357,6955,352,206,79,1396,194
7.5,Laurelhurst/Sand Point,6785,363,851,268,86,110,5,20,0,21,5,20,5,20,0,21,81,103,765,246,444,184,0,21,444,184,318,152,126,110,321,166,5934,321,155,78,78,60,0,21,78,60,78,60,0,21,77,52,5779,321,4850,306,0,21,4850,306,4735,308,115,69,929,181
8.1,Northgate/Maple Leaf,9349,479,1379,326,189,88,56,42,0,24,56,42,35,34,21,28,133,73,1190,313,646,213,0,24,646,213,511,198,135,85,544,186,7970,470,468,136,317,125,0,24,317,125,295,122,22,30,151,74,7502,475,6709,468,40,52,6669,467,6384,454,285,112,793,174
8.2,Olympic Hills/Victory Heights,10201,565,1011,262,281,148,64,57,0,24,64,57,32,36,32,49,217,138,730,209,381,157,0,24,381,157,275,127,106,95,349,157,9190,576,521,160,281,100,0,24,281,100,266,97,15,30,240,117,8669,574,7922,555,0,24,7922,555,7660,557,262,119,747,179
8.3,Cedar Park/Meadowbrook,8609,454,1167,268,260,118,102,89,0,27,102,89,22,36,80,84,158,82,907,265,521,158,0,27,521,158,333,114,188,109,386,163,7442,486,476,147,307,128,0,27,307,128,230,105,77,78,169,76,6966,479,6154,467,17,27,6137,467,5851,465,286,116,812,185
9.1,Broadview/Bitter Lake,8399,710,1523,598,256,135,0,27,0,27,0,27,0,27,0,27,256,135,1267,593,845,428,0,27,845,428,401,150,444,407,422,293,6876,484,379,144,140,75,0,27,140,75,126,70,14,34,239,122,6497,477,5839,451,0,27,5839,451,5553,444,286,99,658,157
9.2,Licton Springs,7114,404,914,266,137,73,19,29,0,17,19,29,0,17,19,29,118,68,777,253,565,221,0,17,565,221,417,163,148,102,212,117,6200,382,206,126,140,111,0,17,140,111,89,76,51,82,66,56,5994,374,5639,368,38,50,5601,371,5351,368,250,117,355,129
9.3,Greenwood/Phinney Ridge,17319,530,1222,248,292,127,99,84,0,29,99,84,99,84,0,29,193,99,930,211,696,180,0,29,696,180,573,157,123,83,234,97,16097,554,617,154,354,116,0,29,354,116,307,111,47,39,263,94,15480,555,13932,534,22,35,13910,534,13222,548,688,156,1548,242
9.4,Green Lake,10549,549,828,239,228,122,81,58,0,24,81,58,81,58,0,24,147,106,600,194,375,135,0,24,375,135,334,125,41,43,225,106,9721,574,217,92,122,73,0,24,122,73,114,71,8,25,95,56,9504,583,8556,573,11,29,8545,571,8292,570,253,105,948,223
9.5,Haller Lake,6607,301,583,227,176,168,21,36,0,21,21,36,0,21,21,36,155,159,407,184,222,125,0,21,222,125,183,113,39,61,185,97,6024,329,410,195,310,182,0,21,310,182,267,181,43,39,100,70,5614,315,5054,354,0,21,5054,354,4764,342,290,146,560,161
10.1,North Beach/Blue Ridge,7690,319,516,161,98,71,32,51,0,21,32,51,16,42,16,30,66,62,418,154,250,125,0,21,250,125,221,120,29,30,168,78,7174,311,325,103,246,84,0,21,246,84,215,80,31,31,79,60,6849,303,6033,315,0,21,6033,315,5674,292,359,123,816,158
10.2,Whittier Heights,8864,362,540,181,57,57,3,18,0,24,3,18,3,18,0,24,54,57,483,156,350,129,0,24,350,129,233,111,117,94,133,82,8324,392,356,185,329,183,0,24,329,183,256,125,73,81,27,33,7968,393,7231,420,81,80,7150,404,6868,406,282,128,737,170
10.3,Sunset Hill/Loyal Heights,9862,511,657,214,46,50,14,29,0,24,14,29,14,29,0,24,32,45,611,206,396,154,0,24,396,154,314,145,82,48,215,107,9205,510,347,149,241,130,0,24,241,130,164,75,77,92,106,70,8858,518,7914,534,0,24,7914,534,7654,546,260,107,944,209
10.4,Ballard,5862,450,380,190,90,97,0,17,0,17,0,17,0,17,0,17,90,97,290,146,178,96,0,17,178,96,128,92,50,58,112,82,5482,455,134,85,98,70,0,17,98,70,98,70,0,17,36,40,5348,466,5047,487,0,17,5047,487,4863,455,184,116,301,130
11.1,Fremont,12991,456,1074,229,92,62,47,46,0,24,47,46,47,46,0,24,45,45,982,217,611,173,0,24,611,173,494,153,117,83,371,128,11917,470,456,161,354,139,0,24,354,139,334,140,20,34,102,92,11461,485,10629,482,73,86,10556,477,10071,480,485,135,832,212
11.2,Wallingford,12897,728,3129,497,325,155,146,118,0,27,146,118,135,116,11,35,179,105,2804,476,1884,359,0,27,1884,359,1644,338,240,145,920,270,9768,526,447,128,280,106,0,27,280,106,263,105,17,28,167,68,9321,511,8495,522,27,37,8468,519,8149,507,319,143,826,204
11.3,Cascade/Eastlake,10583,743,1878,530,569,227,35,40,0,21,35,40,3,19,32,41,534,221,1309,399,686,238,0,21,686,238,494,173,192,165,623,328,8705,697,435,163,232,117,0,21,232,117,184,98,48,62,203,109,8270,701,7822,701,13,27,7809,702,7622,691,187,114,448,142
12.1,Magnolia,7872,479,412,218,61,72,42,67,0,24,42,67,0,24,42,67,19,35,351,205,220,176,0,24,220,176,199,173,21,36,131,82,7460,419,292,104,195,88,0,24,195,88,167,85,28,32,97,59,7168,426,5863,356,75,72,5788,345,5569,335,219,93,1305,300
12.2,Interbay,7402,421,492,214,84,53,13,23,0,21,13,23,0,21,13,23,71,49,408,205,304,198,0,21,304,198,256,191,48,49,104,76,6910,370,389,148,232,112,0,21,232,112,221,109,11,21,157,91,6521,370,6039,340,7,18,6032,341,5596,364,436,184,482,148
12.3,Queen Anne,27067,966,2713,618,491,184,169,144,0,40,169,144,123,136,46,58,322,110,2222,564,1809,515,0,40,1809,515,1610,495,199,116,413,183,24354,784,1059,290,577,204,0,40,577,204,526,193,51,56,482,203,23295,788,21408,741,92,97,21316,740,20558,743,758,202,1887,291
13.1,Belltown,6864,499,1122,291,442,152,35,38,0,21,35,38,16,27,19,34,407,148,680,256,416,165,0,21,416,165,286,130,130,109,264,189,5742,497,255,133,80,74,0,21,80,74,80,74,0,21,175,119,5487,493,5160,477,52,66,5108,480,4951,479,157,89,327,195
13.2,Downtown Commercial Core,3116,308,892,275,614,214,73,65,0,12,73,65,24,32,49,55,541,206,278,134,146,79,0,12,146,79,87,63,59,47,132,97,2224,214,239,134,112,87,0,12,112,87,108,87,4,9,127,105,1985,236,1766,226,0,12,1766,226,1637,225,129,98,219,93
13.3,Pioneer Square/International District,3320,301,1040,226,422,124,31,30,0,17,31,30,16,20,15,23,391,121,618,218,360,127,0,17,360,127,226,96,134,87,258,142,2280,278,277,114,153,82,0,17,153,82,147,82,6,15,124,82,2003,254,1894,241,19,24,1875,241,1819,237,56,45,109,49
