area_id,area_name,b02013001,b02013001_moe
1.1,Arbor Heights,96,97
1.2,Fauntleroy/Seaview,114,136
1.3,West Seattle Junction/Genesee Hill,232,147
1.4,Alki/Admiral,24,43
2.1,North Delridge,148,153
2.2,High Point,77,85
2.3,Riverview,17,17
2.4,Roxhill/Westwood,833,424
2.5,Highland Park,141,110
3.1,South Park,132,160
3.2,Georgetown,109,125
3.3,Duwamish/SODO,58,94
3.4,South Beacon Hill/NewHolly,132,104
3.5,Beacon Hill,274,311
3.6,North Beacon Hill/Jefferson Park,286,233
4.1,Rainier Beach,666,537
4.2,Columbia City,220,149
4.3,Seward Park,59,51
4.4,Mt. Baker/North Rainier,14,22
5.1,Madrona/Leschi,196,136
5.2,Judkins Park,14,23
5.3,Central Area/Squire Park,189,135
6.1,First Hill,430,150
6.2,Capitol Hill,162,94
6.3,North Capitol Hill,56,63
6.4,Miller Park,82,62
6.5,Madison Park,35,56
7.1,Montlake/Portage Bay,150,115
7.2,University District,519,266
7.3,Ravenna/Bryant,240,136
7.4,Wedgwood/View Ridge,168,111
7.5,Laurelhurst/Sand Point,38,39
8.1,Northgate/Maple Leaf,335,227
8.2,Olympic Hills/Victory Heights,327,195
8.3,Cedar Park/Meadowbrook,675,338
9.1,Broadview/Bitter Lake,165,90
9.2,Licton Springs,288,198
9.3,Greenwood/Phinney Ridge,616,315
9.4,Green Lake,323,195
9.5,Haller Lake,183,125
10.1,North Beach/Blue Ridge,196,150
10.2,Whittier Heights,134,130
10.3,Sunset Hill/Loyal Heights,104,72
10.4,Ballard,143,144
11.1,Fremont,245,147
11.2,Wallingford,199,134
11.3,Cascade/Eastlake,283,205
12.1,Magnolia,113,128
12.2,Interbay,73,52
12.3,Queen Anne,765,315
13.1,Belltown,169,117
13.2,Downtown Commercial Core,199,120
13.3,Pioneer Square/International District,64,54
