area_id,area_name,b09002001,b09002001_moe,b09002002,b09002002_moe,b09002003,b09002003_moe,b09002004,b09002004_moe,b09002005,b09002005_moe,b09002006,b09002006_moe,b09002007,b09002007_moe,b09002008,b09002008_moe,b09002009,b09002009_moe,b09002010,b09002010_moe,b09002011,b09002011_moe,b09002012,b09002012_moe,b09002013,b09002013_moe,b09002014,b09002014_moe,b09002015,b09002015_moe,b09002016,b09002016_moe,b09002017,b09002017_moe,b09002018,b09002018_moe,b09002019,b09002019_moe,b09002020,b09002020_moe
3.6,North Beacon Hill/Jefferson Park,2521,320,1543,461,413,152,300,197,49,45,562,255,219,108,978,340,185,136,65,65,41,54,8,24,44,51,27,32,793,356,110,95,157,148,46,61,309,168,171,105
4.1,Rainier Beach,2904,504,1404,495,413,259,138,90,0,27,484,237,369,185,1500,466,240,164,13,31,39,50,0,27,25,48,163,122,1260,464,126,118,65,72,63,76,580,289,426,213
4.2,Columbia City,2790,444,2020,387,606,195,294,136,215,112,421,138,484,149,770,257,169,150,28,48,0,27,0,27,75,79,66,74,601,240,81,99,37,49,65,62,256,121,162,115
4.3,Seward Park,1668,260,1314,197,295,91,210,78,58,38,433,113,318,112,354,195,84,52,20,23,0,17,0,17,57,47,7,17,270,190,45,50,22,24,10,22,87,93,106,74
4.4,Mt. Baker/North Rainier,1116,159,706,224,128,92,66,51,22,33,162,93,328,177,410,160,122,89,7,11,0,17,0,17,103,87,12,18,288,162,0,17,53,80,0,17,127,79,108,80
5.1,Madrona/Leschi,1762,236,1348,239,392,181,243,84,62,48,387,127,264,94,414,216,18,30,0,21,0,21,0,21,0,21,18,30,396,218,70,74,19,33,122,124,108,83,77,65
5.2,Judkins Park,278,102,234,103,72,61,11,16,25,22,50,52,76,63,44,52,0,12,0,12,0,12,0,12,0,12,0,12,44,52,0,12,9,16,0,12,10,16,25,42
5.3,Central Area/Squire Park,2191,382,1318,269,454,165,219,100,40,40,412,136,193,94,873,340,207,139,41,45,32,55,14,30,86,70,34,42,666,305,23,33,81,72,30,37,212,153,320,184
6.1,First Hill,452,146,111,58,0,24,48,48,28,33,30,39,5,40,341,139,73,52,53,47,0,24,0,24,20,28,0,24,268,157,63,60,52,60,22,41,30,47,101,103
6.2,Capitol Hill,811,257,452,215,262,167,58,58,73,71,49,55,10,30,359,202,30,42,15,35,0,29,0,29,0,29,15,34,329,201,142,116,95,90,0,29,29,44,63,73
6.3,North Capitol Hill,319,98,319,98,97,71,23,23,23,24,89,47,87,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
6.4,Miller Park,1141,181,1017,168,178,71,139,67,86,48,330,80,284,66,124,103,22,26,0,17,0,17,0,17,0,17,22,26,102,100,41,48,36,52,0,17,7,18,18,20
6.5,Madison Park,883,202,796,197,82,91,83,51,0,17,444,138,187,85,87,61,8,14,0,17,0,17,0,17,8,14,0,17,79,59,0,17,0,17,15,24,16,25,48,43
7.1,Montlake/Portage Bay,1106,119,890,118,151,61,141,52,124,57,255,85,219,85,216,113,81,71,0,21,0,21,0,21,53,60,28,31,135,80,42,42,0,21,12,25,35,34,46,48
7.2,University District,536,102,473,94,154,139,40,46,0,29,150,81,129,75,63,46,13,32,13,32,0,29,0,29,0,29,0,29,50,41,5,27,0,29,14,33,16,28,15,31
7.3,Ravenna/Bryant,3902,266,3421,282,858,155,481,128,239,88,1092,177,751,164,481,175,84,66,37,47,10,33,5,31,8,31,24,38,397,163,28,39,107,73,0,32,106,72,156,95
7.4,Wedgwood/View Ridge,2963,209,2536,227,411,125,356,88,144,66,991,169,634,152,427,165,175,142,0,27,0,27,0,27,62,50,113,130,252,96,18,31,24,30,7,26,63,42,140,81
7.5,Laurelhurst/Sand Point,2485,264,2156,232,319,109,179,75,141,93,846,179,671,169,329,151,70,59,0,21,11,22,0,21,23,30,36,42,259,140,52,44,45,42,0,21,85,64,77,62
8.1,Northgate/Maple Leaf,1768,265,1413,237,394,146,146,82,192,81,351,115,330,112,355,166,46,37,9,26,0,24,0,24,12,28,25,30,309,161,40,35,69,70,12,28,98,94,90,73
8.2,Olympic Hills/Victory Heights,2101,256,1540,241,420,129,206,93,67,51,419,119,428,123,561,202,114,96,0,24,0,24,0,24,71,82,43,56,447,184,62,68,22,29,56,71,130,107,177,100
8.3,Cedar Park/Meadowbrook,1814,305,1273,245,239,95,167,66,88,50,324,118,455,165,541,217,42,64,0,27,0,27,0,27,19,38,23,38,499,218,191,105,0,27,64,74,138,80,106,85
9.1,Broadview/Bitter Lake,1923,271,1344,187,258,107,129,88,41,35,471,139,445,152,579,271,149,145,0,27,0,27,0,27,53,69,96,86,430,223,78,88,7,27,15,33,154,176,176,133
9.2,Licton Springs,1007,256,804,243,357,139,199,131,18,31,186,133,44,52,203,99,40,37,12,22,13,23,0,17,0,17,15,29,163,96,69,65,0,17,0,17,50,49,44,38
9.3,Greenwood/Phinney Ridge,3775,437,3355,445,870,246,471,114,249,97,1228,249,537,141,420,136,88,73,8,30,0,29,0,29,0,29,80,71,332,119,31,41,11,32,9,30,169,84,112,65
9.4,Green Lake,1708,189,1441,157,488,130,166,74,91,50,400,112,296,102,267,121,82,63,0,24,15,32,8,25,10,26,49,58,185,103,0,24,0,24,21,35,65,47,99,65
9.5,Haller Lake,1480,268,1251,261,224,96,224,111,125,56,465,148,213,109,229,94,95,60,36,43,0,21,0,21,25,32,34,32,134,80,3,16,4,16,26,35,73,53,28,32
10.1,North Beach/Blue Ridge,2072,273,1627,292,302,103,212,81,47,34,507,158,559,214,445,165,153,101,10,23,29,48,0,21,79,71,35,39,292,143,0,21,0,21,24,43,162,93,106,89
10.2,Whittier Heights,2081,286,1586,223,491,136,266,85,158,67,429,117,242,109,495,240,238,171,57,48,0,24,21,30,93,85,67,82,257,162,60,70,25,30,26,36,95,77,51,47
10.3,Sunset Hill/Loyal Heights,2275,219,1919,223,445,111,408,128,77,52,572,144,417,124,356,166,125,133,17,32,11,24,0,24,0,24,97,129,231,118,29,36,11,24,0,24,103,75,88,57
10.4,Ballard,540,123,431,123,215,102,49,48,42,49,55,53,70,71,109,75,0,17,0,17,0,17,0,17,0,17,0,17,109,75,0,17,0,17,0,17,0,17,109,75
11.1,Fremont,1491,213,1214,225,411,150,123,70,132,79,375,127,173,91,277,125,123,72,20,35,33,42,0,24,28,34,42,44,154,113,14,31,13,30,15,33,36,44,76,78
11.2,Wallingford,1794,214,1352,170,456,105,132,60,90,55,530,135,144,64,442,185,115,85,8,27,0,27,0,27,80,59,27,34,327,170,37,47,79,73,38,44,92,78,81,59
11.3,Cascade/Eastlake,402,132,188,103,144,89,0,21,44,53,0,21,0,21,214,123,52,84,0,21,52,84,0,21,0,21,0,21,162,90,62,74,0,21,0,21,13,37,87,77
12.1,Magnolia,2788,354,2620,353,509,172,299,119,267,105,967,188,578,172,168,105,94,81,0,24,0,24,14,29,15,29,65,76,74,69,0,24,0,24,0,24,0,24,74,69
12.2,Interbay,1231,248,1010,243,233,113,109,65,127,98,343,154,198,94,221,116,33,49,0,21,0,21,0,21,0,21,33,49,188,109,73,78,0,21,0,21,65,45,50,42
12.3,Queen Anne,4008,365,3493,383,1021,239,425,126,316,176,1068,232,663,173,515,196,83,62,14,43,0,40,0,40,44,47,25,48,432,188,134,107,94,91,16,44,71,68,117,90
13.1,Belltown,229,83,166,58,139,40,0,21,0,21,27,46,0,21,63,58,0,21,0,21,0,21,0,21,0,21,0,21,63,58,13,24,13,25,0,21,37,40,0,21
13.2,Downtown Commercial Core,60,68,60,68,21,26,39,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
13.3,Pioneer Square/International District,698,399,269,160,98,51,44,55,0,17,27,33,100,70,429,381,237,339,64,98,30,49,29,47,95,149,19,32,192,192,0,17,66,64,0,17,59,55,67,96
