area_id,area_name,b08201001,b08201001_moe,b08201002,b08201002_moe,b08201003,b08201003_moe,b08201004,b08201004_moe,b08201005,b08201005_moe,b08201006,b08201006_moe,b08201007,b08201007_moe,b08201008,b08201008_moe,b08201009,b08201009_moe,b08201010,b08201010_moe,b08201011,b08201011_moe,b08201012,b08201012_moe,b08201013,b08201013_moe,b08201014,b08201014_moe,b08201015,b08201015_moe,b08201016,b08201016_moe,b08201017,b08201017_moe,b08201018,b08201018_moe,b08201019,b08201019_moe,b08201020,b08201020_moe,b08201021,b08201021_moe,b08201022,b08201022_moe,b08201023,b08201023_moe,b08201024,b08201024_moe,b08201025,b08201025_moe,b08201026,b08201026_moe,b08201027,b08201027_moe,b08201028,b08201028_moe,b08201029,b08201029_moe,b08201030,b08201030_moe
3.2,Georgetown,630,55,84,73,289,86,180,81,40,41,37,25,372,77,84,73,232,86,39,38,13,17,4,7,140,75,0,12,36,33,87,57,17,29,0,12,61,51,0,12,4,7,39,45,0,12,18,24,57,31,0,12,17,12,15,19,10,17,15,19
3.3,Duwamish/SODO,944,90,83,61,449,125,291,87,61,41,60,35,445,104,77,64,282,86,78,51,8,13,0,12,291,85,6,10,90,60,151,61,34,26,10,17,110,94,0,12,77,81,29,29,4,7,0,12,98,44,0,12,0,12,33,31,15,23,50,29
3.4,South Beacon Hill/NewHolly,4531,190,491,125,1727,222,1394,233,571,140,348,111,928,201,360,104,440,143,109,87,12,26,7,21,924,218,64,51,506,158,283,122,64,45,7,26,1008,196,19,37,268,114,409,138,161,79,151,78,1671,226,48,52,513,145,593,144,334,112,183,84
3.5,Beacon Hill,2893,137,306,118,758,155,966,189,543,148,320,118,588,158,150,88,309,118,72,48,47,41,10,19,897,165,112,85,292,110,351,113,142,77,0,17,467,141,44,49,75,47,145,98,188,101,15,20,941,147,0,17,82,55,398,130,166,83,295,118
3.6,North Beacon Hill/Jefferson Park,5765,192,1102,235,2522,330,1627,239,386,133,128,81,1782,245,634,158,1022,217,112,61,14,33,0,24,1744,262,312,124,657,185,681,180,94,54,0,24,1232,269,148,150,553,198,373,142,148,94,10,27,1007,223,8,22,290,150,461,167,130,68,118,78
4.1,Rainier Beach,5403,197,533,156,2166,272,1560,246,869,217,275,97,1563,269,347,148,995,203,153,102,68,89,0,27,1619,279,140,82,526,182,670,189,254,145,29,32,794,195,0,27,175,120,358,136,228,103,33,42,1427,256,46,50,470,184,379,156,319,132,213,91
4.2,Columbia City,6493,254,928,211,2366,327,2171,280,759,218,269,115,1872,285,558,155,1045,239,213,81,35,58,21,39,2364,330,255,145,690,199,1070,233,241,111,108,75,1039,231,64,88,330,124,420,151,225,122,0,27,1218,194,51,43,301,124,468,126,258,113,140,76
4.3,Seward Park,3376,140,214,81,1232,183,1431,167,322,111,177,97,956,168,131,67,620,144,205,89,0,17,0,17,1140,178,65,47,324,114,574,127,144,86,33,30,513,145,18,22,115,50,265,93,38,29,77,92,767,135,0,17,173,82,387,110,140,69,67,48
4.4,Mt. Baker/North Rainier,2340,165,272,88,833,174,1009,187,198,84,28,32,764,190,178,63,412,143,166,97,8,21,0,17,713,143,63,45,202,91,373,98,75,46,0,17,436,144,0,17,148,106,227,113,49,39,12,20,427,111,31,35,71,44,243,95,66,49,16,26
5.1,Madrona/Leschi,4262,205,185,110,1697,286,1661,251,585,165,134,100,1219,251,80,58,969,226,86,53,32,42,52,82,1527,240,0,21,436,177,829,167,233,111,29,35,830,201,42,41,230,140,397,153,132,67,29,35,686,175,63,86,62,47,349,124,188,106,24,31
5.2,Judkins Park,1553,98,498,104,777,137,229,88,42,37,7,13,921,96,431,102,427,109,59,57,4,7,0,12,366,88,47,33,215,79,84,52,13,20,7,13,173,80,9,14,97,71,42,38,25,29,0,12,93,52,11,17,38,46,44,36,0,12,0,12
5.3,Central Area/Squire Park,8106,238,1517,255,4040,346,1914,260,490,140,145,79,3573,303,1029,214,2292,282,196,93,35,35,21,41,2665,301,287,118,1240,236,941,187,170,85,27,40,976,198,68,64,321,117,329,122,200,95,58,47,892,173,133,89,187,88,448,134,85,59,39,42
6.1,First Hill,7537,281,3591,318,3082,316,775,178,38,39,51,36,4897,323,2808,299,1945,269,109,76,0,24,35,31,2063,272,582,186,927,181,528,151,10,29,16,28,475,153,161,79,192,102,107,75,15,31,0,24,102,53,40,37,18,33,31,33,13,28,0,24
6.2,Capitol Hill,13942,322,5351,507,7265,549,1133,270,88,88,105,67,9152,507,4254,466,4672,463,109,74,74,87,43,43,3929,412,982,257,2101,337,832,227,14,33,0,29,681,264,81,95,390,198,148,129,0,29,62,59,180,80,34,48,102,68,44,61,0,29,0,29
6.3,North Capitol Hill,2363,123,351,132,1418,193,425,114,103,63,66,53,1229,175,300,132,830,177,70,78,16,25,13,20,900,160,51,51,521,140,277,86,51,35,0,12,108,76,0,12,35,43,15,23,15,23,43,49,126,37,0,12,32,28,63,34,21,31,10,16
6.4,Miller Park,3180,100,434,104,1464,178,1035,148,169,64,78,48,1112,161,241,80,808,151,53,40,10,20,0,17,1206,155,185,83,482,108,490,119,29,23,20,25,324,86,8,18,122,68,146,65,48,34,0,17,538,93,0,17,52,39,346,86,82,50,58,43
6.5,Madison Park,2679,129,148,98,1142,216,1109,204,215,84,65,44,1210,202,133,89,1003,211,74,48,0,17,0,17,981,152,15,24,107,68,737,155,100,68,22,33,198,116,0,17,18,27,109,104,71,45,0,17,290,75,0,17,14,22,189,76,44,35,43,32
7.1,Montlake/Portage Bay,4576,111,236,107,2249,210,1730,214,332,108,29,32,1707,213,133,74,1480,210,86,55,0,21,8,22,1880,210,89,65,580,177,1147,185,55,37,9,22,463,132,0,21,171,105,179,71,113,73,0,21,526,108,14,25,18,28,318,70,164,86,12,25
7.2,University District,5280,209,1986,243,2090,281,813,185,223,131,168,105,2635,301,1388,230,1198,250,18,38,13,33,18,41,1396,259,421,153,627,181,348,131,0,29,0,29,684,221,165,104,199,129,212,122,86,100,22,42,565,162,12,31,66,79,235,108,124,90,128,94
7.3,Ravenna/Bryant,9895,238,1247,218,3417,306,3717,297,992,189,522,161,3115,297,858,182,1887,245,303,129,15,37,52,50,3137,271,188,81,920,174,1694,233,287,105,48,61,1560,236,117,88,332,105,758,167,277,111,76,52,2083,209,84,66,278,82,962,150,413,117,346,134
7.4,Wedgwood/View Ridge,6148,153,286,97,2090,211,2657,228,898,153,217,82,1639,205,199,81,1225,186,188,80,27,34,0,27,2087,212,71,53,524,137,1190,177,273,90,29,29,1294,195,10,29,222,80,657,153,336,106,69,55,1128,130,6,26,119,62,622,99,262,89,119,52
7.5,Laurelhurst/Sand Point,4412,158,296,110,1551,196,1919,192,577,135,69,57,1287,189,210,92,908,157,169,115,0,21,0,21,1562,201,39,34,446,132,885,164,192,86,0,21,571,146,47,58,59,45,274,118,191,75,0,21,992,133,0,21,138,68,591,122,194,89,69,57
8.1,Northgate/Maple Leaf,6976,196,1438,235,3307,327,1773,229,349,118,109,53,3400,305,1251,224,1907,303,185,87,42,41,15,32,2082,270,126,76,932,224,875,183,126,57,23,30,804,184,61,52,253,133,357,111,124,83,9,26,690,137,0,24,215,122,356,78,57,39,62,41
8.2,Olympic Hills/Victory Heights,6737,204,775,209,2955,289,2268,256,566,158,173,72,2552,290,495,174,1778,259,202,90,65,82,12,28,2149,265,210,117,718,200,1072,202,122,66,27,42,1084,208,70,71,247,112,552,132,168,80,47,38,952,181,0,24,212,115,442,114,211,100,87,55
8.3,Cedar Park/Meadowbrook,5748,207,493,182,2645,265,1793,204,612,139,205,86,2480,273,447,179,1844,244,158,94,21,30,10,29,1680,211,30,41,509,148,869,148,258,87,14,31,823,181,0,27,170,117,369,122,216,86,68,52,765,132,16,30,122,62,397,93,117,51,113,74
9.1,Broadview/Bitter Lake,6683,218,1230,230,2724,314,1905,268,674,158,150,73,2988,295,988,197,1747,266,197,101,56,55,0,27,2110,271,225,142,611,176,940,203,258,103,76,58,847,188,17,36,238,110,460,150,97,55,35,39,738,141,0,27,128,94,308,98,263,116,39,40
9.2,Licton Springs,4422,146,419,131,2072,255,1534,248,298,130,99,67,1647,244,260,112,1252,222,135,97,0,17,0,17,1723,263,88,67,499,149,1025,232,99,91,12,23,779,165,71,71,267,117,232,106,151,82,58,51,273,110,0,17,54,42,142,90,48,52,29,32
9.3,Greenwood/Phinney Ridge,10923,235,783,177,5035,358,3892,319,965,184,248,92,3908,311,542,135,2992,293,263,93,87,66,24,32,3855,305,153,82,1177,204,2076,255,350,117,99,68,1757,242,72,70,465,143,848,180,353,113,19,33,1403,170,16,37,401,119,705,151,175,77,106,53
9.4,Green Lake,6673,219,740,169,2461,280,2659,283,652,196,161,77,2287,250,595,175,1505,214,157,96,30,32,0,24,2781,290,120,66,871,193,1549,250,197,118,44,43,865,186,15,31,73,54,541,130,212,120,24,35,740,131,10,26,12,29,412,94,213,101,93,58
9.5,Haller Lake,4467,139,358,155,1637,260,1919,264,384,118,169,84,1487,236,259,136,962,232,216,115,11,24,39,40,1882,233,48,45,547,157,1085,217,137,77,65,48,581,147,51,49,82,55,279,130,126,65,43,47,517,122,0,21,46,45,339,113,110,53,22,27
10.1,North Beach/Blue Ridge,5103,114,153,67,1814,209,2308,200,677,171,151,64,1470,167,70,43,1033,168,302,113,46,47,19,27,2050,199,64,48,557,136,1097,153,295,92,37,31,837,174,19,28,105,59,496,141,185,79,32,33,746,152,0,21,119,72,413,107,151,122,63,43
10.2,Whittier Heights,5610,116,402,133,2482,266,2194,264,471,149,61,43,1786,221,229,90,1241,211,263,113,53,66,0,24,2348,268,130,105,832,199,1195,187,178,84,13,28,923,189,26,30,333,129,447,135,93,60,24,28,553,111,17,29,76,51,289,78,147,84,24,31
10.3,Sunset Hill/Loyal Heights,6432,193,572,159,2549,287,2270,259,662,157,379,158,2342,260,461,154,1641,221,206,87,34,56,0,24,2212,235,76,56,746,167,1003,216,257,91,130,73,907,204,13,26,87,63,502,153,227,96,78,81,971,141,22,34,75,51,559,105,144,86,171,100
10.4,Ballard,4091,212,454,138,2430,296,1035,229,134,92,38,43,2033,281,410,132,1498,274,98,73,13,22,14,23,1497,281,33,38,802,249,614,216,24,32,24,37,387,126,11,18,60,44,233,101,83,80,0,17,174,79,0,17,70,65,90,58,14,25,0,17
11.1,Fremont,8389,231,865,201,4094,330,2710,288,607,139,113,64,3820,334,613,172,2778,313,407,164,8,23,14,29,3259,325,203,105,1146,216,1640,237,250,104,20,38,739,150,28,35,115,67,411,118,176,88,9,26,571,121,21,30,55,41,252,105,173,84,70,50
11.2,Wallingford,7409,188,1172,215,3256,296,2373,239,377,123,231,106,2916,282,805,185,1984,272,101,51,7,26,19,29,2425,250,270,100,847,186,1234,176,55,38,19,29,1073,207,66,70,279,116,521,123,153,101,54,52,995,155,31,41,146,72,517,126,162,68,139,90
11.3,Cascade/Eastlake,8722,431,3066,330,4784,448,643,174,151,107,78,86,5964,485,2604,341,3237,441,77,68,16,31,30,39,2378,360,381,127,1381,311,542,161,26,34,48,80,372,197,81,127,158,92,24,38,109,99,0,21,8,23,0,21,8,23,0,21,0,21,0,21
12.1,Magnolia,5548,152,248,127,1899,230,2668,254,508,125,225,125,1776,231,220,124,1306,199,207,106,33,40,10,24,2011,221,28,31,344,111,1379,202,205,78,55,44,830,186,0,24,117,78,531,150,136,70,46,72,931,160,0,24,132,92,551,125,134,68,114,91
12.2,Interbay,5251,185,412,156,2846,258,1829,246,129,71,35,37,2504,279,265,117,2095,264,144,85,0,21,0,21,1818,266,133,98,574,155,1053,220,41,36,17,33,423,156,14,28,123,74,266,127,20,27,0,21,506,131,0,21,54,43,366,115,68,55,18,27
12.3,Queen Anne,19175,394,2761,331,9977,537,5148,396,880,177,409,140,9559,527,2278,305,6924,506,254,121,49,55,54,52,6419,474,445,136,2537,371,3198,334,200,95,39,52,1412,239,30,46,413,137,606,160,292,100,71,68,1785,243,8,40,103,71,1090,216,339,120,245,110
13.1,Belltown,5934,298,2103,294,3147,347,621,162,63,66,0,21,4180,357,1790,279,2342,336,48,38,0,21,0,21,1537,284,313,133,753,218,454,160,17,33,0,21,171,60,0,21,52,60,119,12,0,21,0,21,46,61,0,21,0,21,0,21,46,61,0,21
13.2,Downtown Commercial Core,2452,178,1255,225,944,208,253,119,0,12,0,12,1911,238,1148,243,700,207,63,79,0,12,0,12,447,123,107,72,222,88,118,49,0,12,0,12,94,80,0,12,22,26,72,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
13.3,Pioneer Square/International District,3024,156,1919,195,907,182,188,80,0,17,10,20,2019,190,1467,195,515,150,27,26,0,17,10,20,650,154,403,132,189,89,58,39,0,17,0,17,182,79,49,45,123,62,10,19,0,17,0,17,173,80,0,17,80,65,93,63,0,17,0,17
