area_id,area_name,b08013001,b08013001_moe,b08013002,b08013002_moe,b08013003,b08013003_moe
1.1,Arbor Heights,91930,8508,49170,6185,42760,5942
1.2,Fauntleroy/Seaview,216800,20856,98530,11693,118270,16249
1.3,West Seattle Junction/Genesee Hill,244780,17689,108765,10413,136010,13640
1.4,Alki/Admiral,164830,15103,85815,10753,79015,10734
2.1,North Delridge,79320,14139,39760,7775,39560,9991
2.2,High Point,73175,13059,34495,7343,38680,8744
2.3,Riverview,70920,7739,32825,6702,38095,5884
2.4,Roxhill/Westwood,185635,16148,102225,14833,83410,12020
2.5,Highland Park,71130,13171,37165,7980,33965,8395
3.1,South Park,58585,15251,36620,13847,21965,5716
3.2,Georgetown,21475,5287,12650,4074,8825,3136
3.3,Duwamish/SODO,27570,5272,15935,4336,11630,2973
3.4,South Beacon Hill/NewHolly,170335,19776,85195,12647,85145,12723
3.5,Beacon Hill,124670,18586,67685,11595,56990,10772
3.6,North Beacon Hill/Jefferson Park,184770,20849,107250,15493,77515,11827
4.1,Rainier Beach,202595,19675,98430,15250,104165,11554
4.2,Columbia City,221635,23406,121020,19240,100620,12300
4.3,Seward Park,107400,10321,54255,7418,53145,6499
4.4,Mt. Baker/North Rainier,71190,14586,35935,9909,35255,8382
5.1,Madrona/Leschi,107505,11560,55315,7474,52190,8122
5.2,Judkins Park,31490,6032,20680,5983,10810,1968
5.3,Central Area/Squire Park,230475,17598,117710,13589,112770,11245
6.1,First Hill,150365,13841,83410,11885,66955,8853
6.2,Capitol Hill,346315,23544,189080,18319,157235,17892
6.3,North Capitol Hill,56700,7722,32600,7187,24100,5111
6.4,Miller Park,99935,8801,55980,7190,43965,7176
6.5,Madison Park,53760,8968,25200,5820,28560,7895
7.1,Montlake/Portage Bay,136995,15522,64710,10510,72285,10565
7.2,University District,173370,22195,85495,14579,87870,14375
7.3,Ravenna/Bryant,321445,20221,172635,16423,148820,14539
7.4,Wedgwood/View Ridge,183340,13395,103110,10502,80235,8231
7.5,Laurelhurst/Sand Point,115995,10198,54670,5860,61320,9186
8.1,Northgate/Maple Leaf,177290,16984,95075,12472,82210,11632
8.2,Olympic Hills/Victory Heights,229815,27598,119535,14448,110280,21235
8.3,Cedar Park/Meadowbrook,169115,18331,93820,14375,75290,10114
9.1,Broadview/Bitter Lake,152585,16550,75485,9005,77100,11935
9.2,Licton Springs,148635,17177,77480,10672,71155,13549
9.3,Greenwood/Phinney Ridge,340385,18452,173785,13915,166600,12287
9.4,Green Lake,199295,16350,113830,14200,85470,9147
9.5,Haller Lake,142075,16449,84970,13331,57110,9298
10.1,North Beach/Blue Ridge,150920,12419,78605,9124,72310,7928
10.2,Whittier Heights,193085,16283,98620,11926,94460,10916
10.3,Sunset Hill/Loyal Heights,212360,17718,105275,11068,107085,12378
10.4,Ballard,113130,16355,60630,11740,52500,12147
11.1,Fremont,252140,18059,135650,14970,116485,12703
11.2,Wallingford,210630,19712,108945,10743,101690,15394
11.3,Cascade/Eastlake,183005,19951,99265,13422,83735,14228
12.1,Magnolia,150175,13358,84155,8885,66020,8718
12.2,Interbay,148140,16431,73915,10813,74230,12025
12.3,Queen Anne,491630,28072,252230,22865,239405,19455
13.1,Belltown,105550,12999,62875,10248,42675,8647
13.2,Downtown Commercial Core,33975,5634,22985,4887,10990,3070
13.3,Pioneer Square/International District,46390,7730,27635,6509,18755,4108
