area_id,area_name,b11011001,b11011001_moe,b11011002,b11011002_moe,b11011003,b11011003_moe,b11011004,b11011004_moe,b11011005,b11011005_moe,b11011006,b11011006_moe,b11011007,b11011007_moe,b11011008,b11011008_moe,b11011009,b11011009_moe,b11011010,b11011010_moe,b11011011,b11011011_moe,b11011012,b11011012_moe,b11011013,b11011013_moe,b11011014,b11011014_moe,b11011015,b11011015_moe,b11011016,b11011016_moe,b11011017,b11011017_moe,b11011018,b11011018_moe,b11011019,b11011019_moe
1.1,Arbor Heights,2639,96,1585,134,1344,146,1269,146,75,42,0,17,241,88,72,47,51,34,21,36,0,17,169,72,169,72,0,17,0,17,1054,150,945,143,99,51,10,19
1.2,Fauntleroy/Seaview,6410,211,3390,270,2769,271,2530,230,239,120,0,24,621,167,74,52,74,52,0,24,0,24,547,165,398,136,149,94,0,24,3020,306,2032,255,988,198,0,24
1.3,West Seattle Junction/Genesee Hill,8391,238,4165,272,3281,247,2993,240,288,119,0,29,884,217,197,89,186,84,0,29,11,29,687,196,503,169,184,111,0,29,4226,341,2041,289,2174,276,11,30
1.4,Alki/Admiral,5786,190,2475,222,2184,215,1537,160,647,176,0,24,291,128,119,102,17,26,102,100,0,24,172,75,91,54,81,60,0,24,3311,257,1098,209,2213,256,0,24
2.1,North Delridge,2387,100,979,163,740,153,520,123,208,126,12,20,239,102,113,72,21,26,92,65,0,12,126,73,88,60,38,43,0,12,1408,207,773,177,635,160,0,12
2.2,High Point,2731,199,1514,206,818,135,683,130,124,74,11,21,696,197,42,38,33,33,9,18,0,17,654,194,379,113,275,156,0,17,1217,218,534,159,683,179,0,17
2.3,Riverview,1680,73,1096,109,638,110,618,105,0,12,20,24,458,101,146,82,146,82,0,12,0,12,312,99,248,90,64,59,0,12,584,120,553,117,31,24,0,12
2.4,Roxhill/Westwood,5489,176,2961,229,2031,239,1532,203,452,141,47,70,930,206,356,157,166,109,190,114,0,21,574,148,325,108,249,112,0,21,2528,231,1501,189,1027,204,0,21
2.5,Highland Park,2563,202,1348,186,979,190,764,148,215,123,0,21,369,133,101,67,60,51,41,46,0,21,268,112,232,109,36,36,0,21,1215,205,585,144,630,164,0,21
3.1,South Park,1323,80,823,106,494,116,348,89,138,87,8,18,329,100,98,65,90,64,8,17,0,17,231,102,153,77,78,72,0,17,500,117,342,108,158,89,0,17
3.2,Georgetown,630,55,190,74,162,67,121,43,41,47,0,12,28,30,28,30,10,17,18,24,0,12,0,12,0,12,0,12,0,12,440,79,273,75,167,60,0,12
3.3,Duwamish/SODO,944,90,317,99,236,86,120,55,116,90,0,12,81,55,0,12,0,12,0,12,0,12,81,55,41,31,40,47,0,12,627,124,153,54,474,113,0,12
3.4,South Beacon Hill/NewHolly,4531,190,3415,239,2124,218,1839,206,285,121,0,24,1291,243,399,140,331,118,68,67,0,24,892,221,678,178,214,133,0,24,1116,211,689,181,427,112,0,24
3.5,Beacon Hill,2893,137,1954,193,1437,189,1360,189,53,56,24,38,517,142,187,91,187,91,0,17,0,17,330,122,330,122,0,17,0,17,939,184,800,161,132,97,7,18
3.6,North Beacon Hill/Jefferson Park,5765,192,3324,252,2172,265,1642,217,530,183,0,24,1152,239,353,134,217,116,136,85,0,24,799,223,595,182,204,160,0,24,2441,254,962,215,1457,226,22,37
4.1,Rainier Beach,5403,197,3431,277,1843,253,1492,200,336,180,15,32,1588,299,404,165,171,102,217,127,16,34,1184,264,1078,245,106,101,0,27,1972,282,1237,223,695,214,40,49
4.2,Columbia City,6493,254,3753,316,2618,323,2034,254,571,208,13,31,1135,227,220,95,191,90,29,33,0,27,915,214,642,172,273,152,0,27,2740,328,1285,224,1455,264,0,27
4.3,Seward Park,3376,140,2162,160,1652,160,1534,147,118,82,0,17,510,125,196,88,86,47,100,76,10,19,314,105,275,95,39,48,0,17,1214,180,967,163,247,102,0,17
4.4,Mt. Baker/North Rainier,2340,165,1352,153,917,149,870,147,30,38,17,25,435,131,131,74,105,72,26,32,0,17,304,138,219,117,85,68,0,17,988,184,664,150,324,120,0,17
5.1,Madrona/Leschi,4262,205,2490,254,1993,241,1789,220,204,133,0,21,497,179,45,43,38,42,7,21,0,21,452,176,339,135,113,101,0,21,1772,276,1037,219,735,179,0,21
5.2,Judkins Park,1553,98,450,101,348,91,147,77,201,66,0,12,102,64,14,22,0,12,14,22,0,12,88,61,31,33,57,51,0,12,1103,115,173,63,930,122,0,12
5.3,Central Area/Squire Park,8106,238,2887,243,1971,215,1579,199,367,139,25,36,916,195,259,104,170,89,89,75,0,24,657,174,353,123,304,122,0,24,5219,301,1717,238,3487,298,15,32
6.1,First Hill,7537,281,1417,199,1020,174,81,64,939,174,0,24,397,107,177,79,0,24,177,79,0,24,220,103,100,73,114,76,6,24,6120,316,197,105,5923,315,0,24
6.2,Capitol Hill,13942,322,2188,369,1761,348,334,219,1427,314,0,29,427,169,89,83,0,29,89,83,0,29,338,148,30,53,308,143,0,29,11754,458,506,199,11248,479,0,29
6.3,North Capitol Hill,2363,123,727,127,682,121,557,111,125,73,0,12,45,43,0,12,0,12,0,12,0,12,45,43,45,43,0,12,0,12,1636,167,284,130,1326,180,26,29
6.4,Miller Park,3180,100,1365,136,1201,127,945,105,256,87,0,17,164,75,55,47,55,47,0,17,0,17,109,65,41,28,68,57,0,17,1815,146,614,118,1201,124,0,17
6.5,Madison Park,2679,129,1217,182,1070,178,853,159,217,74,0,17,147,80,37,36,20,24,17,27,0,17,110,76,76,50,34,38,0,17,1462,204,427,156,1035,175,0,17
7.1,Montlake/Portage Bay,4576,111,2107,213,1685,185,1375,128,310,133,0,21,422,147,113,61,75,51,27,33,11,22,309,127,151,71,158,111,0,21,2469,230,797,174,1591,211,81,65
7.2,University District,5280,209,1138,181,844,147,517,84,327,126,0,29,294,111,163,93,56,75,107,68,0,29,131,59,41,37,90,54,0,29,4142,265,557,169,3581,270,4,25
7.3,Ravenna/Bryant,9895,238,4872,251,4283,268,3811,252,433,127,39,36,589,147,91,55,57,43,34,45,0,32,498,136,399,130,99,54,0,32,5023,328,2654,273,2331,265,38,69
7.4,Wedgwood/View Ridge,6148,153,3927,197,3241,196,3128,193,105,50,8,27,686,160,220,105,178,90,42,57,0,27,466,125,367,105,99,75,0,27,2221,216,1550,192,617,120,54,53
7.5,Laurelhurst/Sand Point,4412,158,2695,190,2258,188,1938,183,320,104,0,21,437,135,131,73,109,69,22,26,0,21,306,115,170,82,100,54,36,52,1717,215,739,164,978,176,0,21
8.1,Northgate/Maple Leaf,6976,196,2868,271,2126,248,1311,150,815,202,0,24,742,188,266,113,85,53,181,102,0,24,476,160,287,127,189,98,0,24,4108,307,1123,182,2985,285,0,24
8.2,Olympic Hills/Victory Heights,6737,204,3632,274,2600,241,1988,196,597,198,15,30,1032,221,331,139,50,43,262,131,19,35,701,185,358,120,330,134,13,26,3105,296,1441,234,1664,256,0,24
8.3,Cedar Park/Meadowbrook,5748,207,2665,229,2082,207,1853,186,229,95,0,27,583,170,176,90,98,61,78,66,0,27,407,152,190,80,174,93,43,73,3083,280,1256,176,1827,250,0,27
9.1,Broadview/Bitter Lake,6683,218,2993,252,2385,234,1854,189,531,160,0,27,608,172,107,76,97,76,10,26,0,27,501,153,295,121,206,103,0,27,3690,294,1165,211,2525,263,0,27
9.2,Licton Springs,4422,146,1744,248,1394,242,990,214,401,158,3,13,350,112,66,45,53,42,13,24,0,17,284,103,152,85,132,69,0,17,2678,252,1111,216,1553,269,14,24
9.3,Greenwood/Phinney Ridge,10923,235,5397,306,4512,324,3901,289,602,164,9,30,885,173,183,88,77,52,106,76,0,29,702,158,507,136,195,100,0,29,5526,331,2547,271,2970,276,9,30
9.4,Green Lake,6673,219,2937,232,2451,221,1973,180,478,167,0,24,486,133,109,54,109,54,0,24,0,24,377,124,303,100,74,81,0,24,3736,275,1482,242,2254,250,0,24
9.5,Haller Lake,4467,139,2381,228,1948,247,1412,174,497,174,39,61,433,122,180,85,135,71,45,44,0,21,253,101,202,91,51,34,0,21,2086,249,1012,179,986,213,88,49
10.1,North Beach/Blue Ridge,5103,114,3159,193,2683,204,2390,189,293,107,0,21,476,136,115,72,77,48,38,51,0,21,361,121,257,106,104,82,0,21,1944,186,1483,180,461,119,0,21
10.2,Whittier Heights,5610,116,2878,246,2319,244,1752,198,567,186,0,24,559,179,197,110,123,92,74,54,0,24,362,134,225,105,137,85,0,24,2732,250,1546,215,1186,218,0,24
10.3,Sunset Hill/Loyal Heights,6432,193,3269,202,2751,216,2485,204,266,101,0,24,518,146,186,108,142,84,44,68,0,24,332,108,203,86,129,69,0,24,3163,266,1492,229,1659,253,12,26
10.4,Ballard,4091,212,1233,229,930,206,421,103,509,191,0,17,303,133,78,71,0,17,78,71,0,17,225,106,46,41,179,95,0,17,2858,276,459,145,2399,292,0,17
11.1,Fremont,8389,231,2776,260,2336,251,1691,202,645,166,0,24,440,122,148,79,88,61,60,52,0,24,292,106,152,80,140,71,0,24,5613,314,1630,243,3923,329,60,65
11.2,Wallingford,7409,188,2475,231,1992,192,1573,162,419,124,0,27,483,156,203,108,91,58,112,93,0,27,280,103,172,75,108,74,0,27,4934,280,1558,241,3324,259,52,47
11.3,Cascade/Eastlake,8722,431,1426,294,1060,245,193,97,867,235,0,21,366,188,206,169,0,21,206,169,0,21,160,80,54,51,106,65,0,21,7296,470,193,89,7103,459,0,21
12.1,Magnolia,5548,152,3302,225,3047,219,2833,201,202,111,12,25,255,102,86,57,73,56,13,27,0,24,169,86,169,86,0,24,0,24,2246,245,1605,213,629,153,12,25
12.2,Interbay,5251,185,2040,217,1713,207,997,154,716,175,0,21,327,116,52,63,39,59,13,30,0,21,275,101,121,63,145,77,9,23,3211,270,578,158,2633,279,0,21
12.3,Queen Anne,19175,394,6804,416,6098,412,3282,261,2816,355,0,40,706,184,184,84,81,58,103,71,0,40,522,168,246,112,276,131,0,40,12371,543,1770,265,10573,512,28,48
13.1,Belltown,5934,298,1111,234,1011,212,164,72,820,206,27,46,100,75,32,56,0,21,32,56,0,21,68,52,14,25,54,48,0,21,4823,309,71,67,4752,308,0,21
13.2,Downtown Commercial Core,2452,178,440,138,431,136,52,68,379,108,0,12,9,16,0,12,0,12,0,12,0,12,9,16,0,12,9,16,0,12,2012,225,28,31,1984,226,0,12
13.3,Pioneer Square/International District,3024,156,750,142,534,128,10,21,524,127,0,17,216,98,61,57,31,49,30,30,0,17,155,78,11,21,144,77,0,17,2274,185,69,52,2194,180,11,21
