area_id,area_name,b07003001,b07003001_moe,b07003002,b07003002_moe,b07003003,b07003003_moe,b07003004,b07003004_moe,b07003005,b07003005_moe,b07003006,b07003006_moe,b07003007,b07003007_moe,b07003008,b07003008_moe,b07003009,b07003009_moe,b07003010,b07003010_moe,b07003011,b07003011_moe,b07003012,b07003012_moe,b07003013,b07003013_moe,b07003014,b07003014_moe,b07003015,b07003015_moe,b07003016,b07003016_moe,b07003017,b07003017_moe,b07003018,b07003018_moe
8.1,Northgate/Maple Leaf,13150,587,6821,512,6329,371,10217,620,5296,446,4921,397,1901,422,995,286,906,200,529,275,293,170,236,127,364,156,171,123,193,96,139,98,66,49,73,70
8.2,Olympic Hills/Victory Heights,14452,661,7101,460,7351,511,12170,654,5885,423,6285,502,1357,381,724,217,633,226,306,153,140,113,166,100,461,227,233,133,228,120,158,156,119,144,39,37
8.3,Cedar Park/Meadowbrook,11967,595,5907,437,6060,394,9684,581,4960,418,4724,339,1185,419,433,183,752,275,474,177,134,75,340,156,427,219,224,111,203,126,197,107,156,86,41,43
9.1,Broadview/Bitter Lake,13492,731,6086,482,7406,439,11011,621,4963,408,6048,404,1409,406,653,216,756,236,519,221,219,97,300,164,509,245,237,129,272,153,44,47,14,33,30,43
9.2,Licton Springs,8822,483,4234,358,4588,365,6364,603,3038,373,3326,381,1639,429,799,226,840,298,210,122,70,60,140,97,342,160,187,110,155,91,267,221,140,125,127,117
9.3,Greenwood/Phinney Ridge,23303,759,11122,549,12181,474,19515,799,9356,534,10159,470,2640,460,1305,288,1335,270,438,148,148,68,290,113,508,200,237,115,271,105,202,126,76,57,126,89
9.4,Green Lake,13659,615,7118,517,6541,447,10823,703,5630,494,5193,448,1950,395,1128,281,822,210,268,177,121,93,147,96,464,233,175,89,289,173,154,125,64,65,90,72
9.5,Haller Lake,9697,513,4707,338,4990,369,7981,641,3973,360,4008,405,1231,381,574,231,657,226,296,153,106,64,190,131,109,90,54,48,55,51,80,84,0,21,80,84
10.1,North Beach/Blue Ridge,11445,459,5737,402,5708,307,10193,481,5065,395,5128,300,734,240,398,152,336,129,238,137,103,69,135,80,212,109,124,75,88,50,68,68,47,47,21,28
10.2,Whittier Heights,11515,437,5656,335,5859,301,9338,560,4721,376,4617,317,1441,385,546,179,895,262,225,198,168,187,57,59,385,196,164,100,221,132,126,84,57,46,69,48
10.3,Sunset Hill/Loyal Heights,13724,593,6647,388,7077,407,11571,542,5678,377,5893,331,1750,483,728,211,1022,326,144,102,106,91,38,36,149,99,102,71,47,46,110,86,33,37,77,77
10.4,Ballard,7053,526,3676,384,3377,420,4805,446,2403,326,2402,315,1466,450,781,283,685,261,234,178,63,83,171,160,441,143,360,120,81,50,107,128,69,77,38,61
11.1,Fremont,15346,540,7834,485,7512,501,11459,556,5843,449,5616,402,2484,390,1305,264,1179,284,300,132,149,86,151,85,849,286,409,201,440,153,254,117,128,68,126,72
11.2,Wallingford,16225,899,8502,588,7723,635,11040,610,5849,477,5191,359,3951,685,1963,487,1988,392,397,151,288,139,109,78,766,298,364,167,402,255,71,57,38,50,33,35
11.3,Cascade/Eastlake,12332,791,6773,647,5559,535,7423,688,4106,580,3317,410,2577,494,1377,336,1200,311,277,151,193,135,84,57,1907,506,1097,309,810,278,148,101,0,21,148,101
12.1,Magnolia,12374,608,5851,315,6523,514,10497,626,4934,316,5563,507,1175,329,553,173,622,187,49,70,14,29,35,48,602,385,340,191,262,213,51,52,10,24,41,42
12.2,Interbay,9925,518,4830,413,5095,378,7265,558,3354,359,3911,386,1675,416,799,253,876,251,120,103,98,81,22,41,822,343,536,243,286,129,43,61,43,61,0,21
12.3,Queen Anne,36648,1125,18041,967,18607,847,26359,1086,12898,781,13461,640,6008,794,3144,602,2864,516,1238,338,430,171,808,246,2649,476,1400,309,1249,281,394,167,169,93,225,99
13.1,Belltown,8266,580,4817,475,3449,381,5358,581,3045,427,2313,329,1203,314,648,233,555,202,350,210,223,169,127,79,1233,265,846,226,387,94,122,109,55,66,67,62
13.2,Downtown Commercial Core,3872,421,2436,348,1436,214,2357,330,1443,247,914,162,779,233,527,187,252,123,163,102,139,84,24,32,449,228,241,167,208,99,124,93,86,68,38,36
13.3,Pioneer Square/International District,5172,530,2991,339,2181,306,3974,513,2183,297,1791,313,784,202,527,157,257,104,126,87,87,77,39,41,247,105,172,90,75,47,41,35,22,26,19,25
