area_id,area_name,b19066001,b19066001_moe
1.1,Arbor Heights,631800,480507
1.2,Fauntleroy/Seaview,757600,735632
1.3,West Seattle Junction/Genesee Hill,2017600,986012
1.4,Alki/Admiral,1001800,742864
2.1,North Delridge,507300,409000
2.2,High Point,3217600,1446877
2.3,Riverview,340500,382701
2.4,Roxhill/Westwood,1062700,611495
2.5,Highland Park,1275900,792946
3.1,South Park,1025500,553316
3.2,Georgetown,502600,422127
3.3,Duwamish/SODO,61600,126582
3.4,South Beacon Hill/NewHolly,4171400,1467019
3.5,Beacon Hill,1282600,724579
3.6,North Beacon Hill/Jefferson Park,3685700,1210029
4.1,Rainier Beach,2436200,1030219
4.2,Columbia City,2918700,977670
4.3,Seward Park,1464700,774206
4.4,Mt. Baker/North Rainier,936800,578621
5.1,Madrona/Leschi,306600,309098
5.2,Judkins Park,1227300,571259
5.3,Central Area/Squire Park,2154800,944798
6.1,First Hill,4133500,1685519
6.2,Capitol Hill,1811500,974849
6.3,North Capitol Hill,135400,153280
6.4,Miller Park,951400,1211551
6.5,Madison Park,312700,306320
7.1,Montlake/Portage Bay,123400,143903
7.2,University District,955700,952581
7.3,Ravenna/Bryant,1622800,821159
7.4,Wedgwood/View Ridge,683200,390954
7.5,Laurelhurst/Sand Point,979400,606378
8.1,Northgate/Maple Leaf,1611300,966342
8.2,Olympic Hills/Victory Heights,1743500,856776
8.3,Cedar Park/Meadowbrook,1350800,662022
9.1,Broadview/Bitter Lake,1204000,595903
9.2,Licton Springs,2034000,1166868
9.3,Greenwood/Phinney Ridge,2283900,1143951
9.4,Green Lake,838500,793662
9.5,Haller Lake,1486200,794460
10.1,North Beach/Blue Ridge,427600,383849
10.2,Whittier Heights,580500,621193
10.3,Sunset Hill/Loyal Heights,996800,623223
10.4,Ballard,272600,311179
11.1,Fremont,1320900,929879
11.2,Wallingford,943800,818808
11.3,Cascade/Eastlake,2454500,1125845
12.1,Magnolia,712300,467993
12.2,Interbay,852600,643878
12.3,Queen Anne,4546800,1936053
13.1,Belltown,2623500,1122437
13.2,Downtown Commercial Core,2910100,1411641
13.3,Pioneer Square/International District,4079400,1083415
