Sex by Work Experience by Earnings (Asian Alone)
------------------------------------------------
Universe: Asian Alone Population 16 Years and Over

B20005D001 Total:
B20005D002  Male:
B20005D003   Worked full-time, year-round in the past 12 months:
B20005D004    No earnings
B20005D005    With earnings:
B20005D006     $1 to $2,499 or loss
B20005D007     $2,500 to $4,999
B20005D008     $5,000 to $7,499
B20005D009     $7,500 to $9,999
B20005D010     $10,000 to $12,499
B20005D011     $12,500 to $14,999
B20005D012     $15,000 to $17,499
B20005D013     $17,500 to $19,999
B20005D014     $20,000 to $22,499
B20005D015     $22,500 to $24,999
B20005D016     $25,000 to $29,999
B20005D017     $30,000 to $34,999
B20005D018     $35,000 to $39,999
B20005D019     $40,000 to $44,999
B20005D020     $45,000 to $49,999
B20005D021     $50,000 to $54,999
B20005D022     $55,000 to $64,999
B20005D023     $65,000 to $74,999
B20005D024     $75,000 to $99,999
B20005D025     $100,000 or more
B20005D026   Other:
B20005D027    No earnings
B20005D028    With earnings:
B20005D029     $1 to $2,499 or loss
B20005D030     $2,500 to $4,999
B20005D031     $5,000 to $7,499
B20005D032     $7,500 to $9,999
B20005D033     $10,000 to $12,499
B20005D034     $12,500 to $14,999
B20005D035     $15,000 to $17,499
B20005D036     $17,500 to $19,999
B20005D037     $20,000 to $22,499
B20005D038     $22,500 to $24,999
B20005D039     $25,000 to $29,999
B20005D040     $30,000 to $34,999
B20005D041     $35,000 to $39,999
B20005D042     $40,000 to $44,999
B20005D043     $45,000 to $49,999
B20005D044     $50,000 to $54,999
B20005D045     $55,000 to $64,999
B20005D046     $65,000 to $74,999
B20005D047     $75,000 to $99,999
B20005D048     $100,000 or more
B20005D049  Female:
B20005D050   Worked full-time, year-round in the past 12 months:
B20005D051    No earnings
B20005D052    With earnings:
B20005D053     $1 to $2,499 or loss
B20005D054     $2,500 to $4,999
B20005D055     $5,000 to $7,499
B20005D056     $7,500 to $9,999
B20005D057     $10,000 to $12,499
B20005D058     $12,500 to $14,999
B20005D059     $15,000 to $17,499
B20005D060     $17,500 to $19,999
B20005D061     $20,000 to $22,499
B20005D062     $22,500 to $24,999
B20005D063     $25,000 to $29,999
B20005D064     $30,000 to $34,999
B20005D065     $35,000 to $39,999
B20005D066     $40,000 to $44,999
B20005D067     $45,000 to $49,999
B20005D068     $50,000 to $54,999
B20005D069     $55,000 to $64,999
B20005D070     $65,000 to $74,999
B20005D071     $75,000 to $99,999
B20005D072     $100,000 or more
B20005D073   Other:
B20005D074    No earnings
B20005D075    With earnings:
B20005D076     $1 to $2,499 or loss
B20005D077     $2,500 to $4,999
B20005D078     $5,000 to $7,499
B20005D079     $7,500 to $9,999
B20005D080     $10,000 to $12,499
B20005D081     $12,500 to $14,999
B20005D082     $15,000 to $17,499
B20005D083     $17,500 to $19,999
B20005D084     $20,000 to $22,499
B20005D085     $22,500 to $24,999
B20005D086     $25,000 to $29,999
B20005D087     $30,000 to $34,999
B20005D088     $35,000 to $39,999
B20005D089     $40,000 to $44,999
B20005D090     $45,000 to $49,999
B20005D091     $50,000 to $54,999
B20005D092     $55,000 to $64,999
B20005D093     $65,000 to $74,999
B20005D094     $75,000 to $99,999
B20005D095     $100,000 or more
