area_id,area_name,b27020001,b27020001_moe,b27020002,b27020002_moe,b27020003,b27020003_moe,b27020004,b27020004_moe,b27020005,b27020005_moe,b27020006,b27020006_moe,b27020007,b27020007_moe,b27020008,b27020008_moe,b27020009,b27020009_moe,b27020010,b27020010_moe,b27020011,b27020011_moe,b27020012,b27020012_moe,b27020013,b27020013_moe,b27020014,b27020014_moe,b27020015,b27020015_moe,b27020016,b27020016_moe,b27020017,b27020017_moe
4.3,Seward Park,8589,543,6412,423,6074,418,5291,375,1421,312,338,125,2177,388,1257,212,1113,181,911,168,426,116,144,82,920,329,599,201,367,140,286,123,321,195
4.4,Mt. Baker/North Rainier,5483,466,4448,453,4092,338,3743,363,667,164,356,263,1035,273,584,251,534,238,303,147,263,203,50,82,451,203,390,177,134,87,256,167,61,60
5.1,Madrona/Leschi,9977,562,8997,597,8101,573,7221,556,1836,340,896,362,980,248,597,187,542,177,524,176,59,49,55,58,383,198,383,198,364,200,19,34,0,21
5.2,Judkins Park,2735,272,1699,237,1479,249,1086,205,513,145,220,100,1036,244,592,184,592,184,421,175,238,79,0,12,444,189,278,89,169,79,147,69,166,178
5.3,Central Area/Squire Park,16546,780,14162,742,12605,704,11078,631,2793,468,1557,325,2384,479,1116,259,969,238,765,211,354,149,147,89,1268,412,1079,387,793,248,305,308,189,123
6.1,First Hill,12940,727,10153,721,8868,649,7324,597,2562,359,1285,304,2787,415,1128,216,936,201,519,148,576,149,192,116,1659,357,1233,276,1044,247,205,135,426,196
6.2,Capitol Hill,20179,773,17134,745,14187,735,12816,730,2419,383,2947,498,3045,541,1095,283,914,260,840,255,174,105,181,123,1950,479,1549,384,1339,343,245,174,401,277
6.3,North Capitol Hill,3918,239,3524,245,3256,244,3080,269,356,90,268,145,394,142,260,102,260,102,260,102,84,83,0,12,134,86,134,86,134,86,17,26,0,12
6.4,Miller Park,7268,370,6664,348,6245,367,5492,285,1206,307,419,138,604,144,259,86,230,81,203,77,70,43,29,32,345,119,345,119,310,108,35,46,0,17
6.5,Madison Park,5099,381,4644,408,4555,407,4341,412,1088,202,89,58,455,179,301,137,301,137,250,122,113,79,0,17,154,97,134,91,134,91,33,47,20,32
7.1,Montlake/Portage Bay,9397,467,8508,466,7957,413,7688,431,1109,145,551,167,889,214,564,167,553,167,531,161,111,69,11,23,325,122,269,110,266,110,3,14,56,56
7.2,University District,19393,1384,16087,1336,14693,1300,14152,1298,964,279,1394,385,3306,479,1185,265,968,249,820,234,152,98,217,119,2121,415,1918,422,1902,424,77,57,203,117
7.3,Ravenna/Bryant,24600,831,21394,777,20074,762,19030,770,2589,283,1320,270,3206,554,1713,435,1674,434,1340,265,577,324,39,47,1493,373,1365,339,1287,332,102,72,128,89
7.4,Wedgwood/View Ridge,14935,464,12927,415,12149,425,11620,445,2216,205,778,220,2008,330,1063,190,933,182,864,177,201,91,130,104,945,264,860,252,830,244,71,63,85,68
7.5,Laurelhurst/Sand Point,10791,534,9124,562,8687,565,8091,551,1387,264,437,198,1667,364,883,224,876,224,809,218,270,94,7,21,784,273,771,262,700,262,104,71,13,26
8.1,Northgate/Maple Leaf,13239,595,10053,560,9046,546,7753,491,2460,354,1007,275,3186,439,1544,286,1259,289,1073,276,481,221,285,143,1642,364,1228,372,1137,366,171,126,414,203
8.2,Olympic Hills/Victory Heights,14590,681,11635,643,10434,585,9019,573,2469,394,1201,295,2955,574,1447,289,1213,249,971,235,494,155,234,123,1508,483,1128,400,967,369,238,129,380,249
8.3,Cedar Park/Meadowbrook,12033,596,9881,569,8786,540,7573,516,2095,322,1095,299,2152,427,877,222,715,173,558,146,302,102,162,125,1275,363,676,238,495,168,192,150,599,300
9.1,Broadview/Bitter Lake,13305,764,11151,733,10092,628,8395,595,3554,502,1059,367,2154,433,1214,288,1027,267,863,229,511,190,187,107,940,335,692,298,599,285,107,81,248,143
9.2,Licton Springs,8916,503,7362,497,6153,518,5449,561,1032,218,1209,320,1554,345,822,204,728,207,572,195,230,90,94,100,732,288,339,143,295,127,57,57,393,249
9.3,Greenwood/Phinney Ridge,23508,807,21140,783,19247,805,17707,672,3232,541,1893,325,2368,381,1312,232,1118,239,1005,224,373,125,194,102,1056,294,819,240,723,233,113,68,237,155
9.4,Green Lake,13753,613,12252,605,11346,625,10642,642,1782,334,906,247,1501,269,743,203,681,198,649,193,167,99,62,58,758,202,707,192,700,192,40,44,51,54
9.5,Haller Lake,9784,516,7613,434,6729,421,5844,408,1790,341,884,253,2171,403,1248,284,1015,235,891,216,340,116,233,154,923,338,551,214,436,183,132,95,372,219
10.1,North Beach/Blue Ridge,11516,481,10254,392,9594,419,8944,426,1710,261,660,185,1262,374,711,186,638,161,571,152,291,99,73,79,551,270,280,115,222,96,87,59,271,228
10.2,Whittier Heights,11717,428,10938,425,9788,461,9300,445,1222,275,1150,274,779,194,375,130,323,120,268,113,72,44,52,46,404,146,331,130,300,127,31,51,73,84
10.3,Sunset Hill/Loyal Heights,13970,595,12745,605,11674,466,10995,473,1732,260,1071,388,1225,249,782,211,733,204,681,191,145,79,49,47,443,176,326,148,312,145,14,28,117,84
10.4,Ballard,7123,503,6188,456,5726,460,5311,470,920,234,462,204,935,401,346,176,324,178,302,173,82,92,22,36,589,353,519,337,501,333,137,166,70,72
11.1,Fremont,15385,538,13896,513,12361,520,11541,524,1491,359,1535,354,1489,297,633,192,556,179,470,161,95,85,77,78,856,214,800,207,780,208,27,33,56,49
11.2,Wallingford,16358,901,14710,959,12974,673,12090,666,1815,306,1736,610,1648,295,697,178,536,151,468,139,167,86,161,93,951,241,843,224,828,224,52,40,108,69
11.3,Cascade/Eastlake,12372,808,10124,741,8807,683,7755,693,1777,286,1317,350,2248,538,679,208,503,163,426,142,120,84,176,133,1569,516,1397,498,1340,492,90,85,172,105
12.1,Magnolia,12491,624,10993,600,10555,603,10076,586,1847,284,438,213,1498,277,857,219,787,195,739,193,215,88,70,87,641,201,579,184,551,181,127,73,62,71
12.2,Interbay,9757,514,8410,497,7672,546,7308,557,1021,204,738,269,1347,387,709,247,647,241,574,239,284,158,62,76,638,251,570,243,570,243,14,26,68,98
12.3,Queen Anne,36820,1129,33095,1151,30713,1108,28785,1096,4685,523,2382,416,3725,466,1804,325,1732,318,1492,305,512,205,72,72,1921,377,1705,347,1610,335,129,113,216,123
13.1,Belltown,8214,581,6669,485,6003,429,4797,433,1748,279,666,238,1545,384,437,147,399,135,328,118,81,59,38,66,1108,360,1025,359,857,324,203,216,83,78
13.2,Downtown Commercial Core,3653,422,2980,393,2597,378,1695,274,1168,347,383,139,673,187,294,128,227,134,167,110,117,87,67,89,379,144,355,142,334,140,74,71,24,33
13.3,Pioneer Square/International District,5239,567,2769,390,2339,363,1298,250,1320,320,430,140,2470,361,1467,340,1395,342,400,127,1082,319,72,47,1003,231,622,186,394,125,311,150,381,135
