area_id,area_name,b18104001,b18104001_moe,b18104002,b18104002_moe,b18104003,b18104003_moe,b18104004,b18104004_moe,b18104005,b18104005_moe,b18104006,b18104006_moe,b18104007,b18104007_moe,b18104008,b18104008_moe,b18104009,b18104009_moe,b18104010,b18104010_moe,b18104011,b18104011_moe,b18104012,b18104012_moe,b18104013,b18104013_moe,b18104014,b18104014_moe,b18104015,b18104015_moe,b18104016,b18104016_moe,b18104017,b18104017_moe,b18104018,b18104018_moe,b18104019,b18104019_moe,b18104020,b18104020_moe,b18104021,b18104021_moe,b18104022,b18104022_moe,b18104023,b18104023_moe,b18104024,b18104024_moe,b18104025,b18104025_moe,b18104026,b18104026_moe,b18104027,b18104027_moe,b18104028,b18104028_moe,b18104029,b18104029_moe,b18104030,b18104030_moe,b18104031,b18104031_moe,b18104032,b18104032_moe,b18104033,b18104033_moe
3.2,Georgetown,1160,143,620,94,19,12,0,12,19,12,144,65,18,24,126,64,425,80,106,58,319,78,18,17,0,12,18,17,14,9,0,12,14,9,540,101,90,38,0,12,90,38,189,69,11,14,178,66,207,70,29,46,178,57,48,44,0,12,48,44,6,10,0,12,6,10
3.3,Duwamish/SODO,2322,378,1347,352,68,48,15,26,53,50,346,149,33,46,313,140,759,257,153,93,606,206,97,83,8,18,89,79,77,42,21,34,56,35,975,164,109,61,0,12,109,61,413,131,15,37,398,111,321,67,29,32,292,66,12,18,0,12,12,18,120,44,13,27,107,37
3.4,South Beacon Hill/NewHolly,14310,1112,6820,634,1600,343,9,22,1591,342,1806,308,32,43,1774,310,2727,293,118,60,2609,293,363,104,27,32,336,104,324,96,91,71,233,67,7490,746,1819,499,15,32,1804,497,1775,266,17,24,1758,264,2937,311,192,122,2745,321,387,106,34,33,353,103,572,140,130,80,442,117
3.5,Beacon Hill,8652,659,4302,479,467,146,0,17,467,146,1087,222,5,18,1082,222,2241,406,88,65,2153,409,279,116,31,34,248,114,228,81,24,30,204,76,4350,381,487,175,0,17,487,175,1229,234,1,12,1228,234,1750,232,43,38,1707,231,410,131,0,17,410,131,474,128,73,56,401,123
3.6,North Beacon Hill/Jefferson Park,12978,659,6701,545,723,228,45,48,678,227,2211,393,40,37,2171,394,3050,330,133,80,2917,330,373,146,30,45,343,137,344,117,118,77,226,94,6277,398,865,194,43,55,822,187,1566,254,0,24,1566,254,2732,276,97,83,2635,286,498,146,29,36,469,143,616,161,92,78,524,155
4.1,Rainier Beach,14157,980,6999,718,1646,471,0,27,1646,471,1649,344,3,22,1646,343,2967,341,146,92,2821,334,470,137,28,34,442,131,267,92,24,41,243,85,7158,536,1181,269,14,34,1167,268,1613,285,0,27,1613,285,3353,334,290,125,3063,333,533,158,93,84,440,126,478,123,130,88,348,108
4.2,Columbia City,15149,719,7096,543,1075,235,60,57,1015,234,1224,287,22,29,1202,290,4057,370,124,80,3933,368,477,135,86,79,391,113,263,101,50,40,213,91,8053,514,1135,239,31,39,1104,233,2128,320,77,99,2051,322,3752,358,186,98,3566,346,639,131,19,28,620,130,399,108,84,51,315,94
4.3,Seward Park,7957,501,3800,425,503,164,18,20,485,165,883,233,28,26,855,233,1889,202,22,25,1867,197,256,82,7,17,249,82,269,64,41,40,228,57,4157,267,623,137,0,17,623,137,695,163,16,25,679,162,2178,171,23,28,2155,169,320,107,27,42,293,101,341,135,65,91,276,78
4.4,Mt. Baker/North Rainier,5200,458,2465,246,478,154,0,17,478,154,336,171,0,17,336,171,1353,190,125,76,1228,176,172,79,13,21,159,74,126,67,20,26,106,63,2735,299,431,126,0,17,431,126,608,258,0,17,608,258,1397,144,53,55,1344,134,236,95,35,33,201,89,63,45,0,17,63,45
5.1,Madrona/Leschi,9253,506,4417,391,540,197,31,35,509,193,816,230,36,32,780,230,2449,274,62,49,2387,276,430,101,0,21,430,101,182,79,26,34,156,72,4836,413,636,182,0,21,636,182,1146,277,0,21,1146,277,2449,323,104,96,2345,275,341,113,0,21,341,113,264,100,23,53,241,100
5.2,Judkins Park,2643,275,1311,245,38,37,0,12,38,37,532,168,17,22,515,168,485,114,11,13,474,115,157,82,12,18,145,76,99,44,21,20,78,39,1332,176,160,100,0,12,160,100,358,101,14,23,344,98,447,101,42,39,405,90,131,58,9,14,122,58,236,78,88,62,148,58
5.3,Central Area/Squire Park,15634,728,7395,551,644,207,0,24,644,207,2705,478,61,64,2644,465,3548,335,217,116,3331,321,324,109,27,50,297,104,174,92,45,68,129,63,8239,551,761,179,0,24,761,179,3318,338,12,26,3306,338,3189,285,198,109,2991,270,554,169,18,33,536,172,417,109,144,80,273,92
6.1,First Hill,12702,725,6328,521,118,88,9,25,109,87,3499,401,11,27,3488,401,2036,353,156,112,1880,356,274,102,19,29,255,100,401,100,119,69,282,84,6374,489,132,73,0,24,132,73,3593,390,46,47,3547,386,1509,251,250,145,1259,200,436,120,24,29,412,114,704,141,71,44,633,134
6.2,Capitol Hill,19607,703,10274,641,163,118,0,29,163,118,5540,663,102,66,5438,661,4075,466,311,137,3764,477,294,134,9,33,285,132,202,83,13,33,189,81,9333,574,76,61,0,29,76,61,5663,531,50,70,5613,530,2839,384,122,93,2717,395,496,171,14,28,482,169,259,103,43,47,216,96
6.3,North Capitol Hill,3798,196,2129,179,131,56,0,12,131,56,485,163,0,12,485,163,1231,179,16,27,1215,177,224,94,12,20,212,92,58,39,0,12,58,39,1669,167,85,49,0,12,85,49,651,166,0,12,651,166,764,137,4,7,760,137,133,66,0,12,133,66,36,36,2,4,34,35
6.4,Miller Park,6841,408,3655,343,520,138,31,37,489,118,1241,225,0,17,1241,225,1604,170,99,88,1505,161,157,71,33,41,124,51,133,54,5,14,128,53,3186,254,420,140,30,37,390,114,1190,183,13,23,1177,179,1283,176,90,83,1193,152,209,58,7,16,202,57,84,35,7,18,77,36
6.5,Madison Park,4934,329,2114,276,345,112,0,17,345,112,254,206,0,17,254,206,1082,157,61,76,1021,174,298,96,0,17,298,96,135,67,0,17,135,67,2820,277,382,98,0,17,382,98,509,136,0,17,509,136,1272,191,32,30,1240,195,322,100,16,25,306,99,335,108,0,17,335,108
7.1,Montlake/Portage Bay,9063,471,4151,337,398,95,0,21,398,95,1408,280,21,28,1387,282,1828,202,65,45,1763,195,353,78,0,21,353,78,164,84,3,14,161,83,4912,365,408,110,0,21,408,110,2074,401,0,21,2074,401,1832,197,13,24,1819,198,403,92,13,24,390,93,195,76,0,21,195,76
7.2,University District,19181,1379,9546,967,266,96,18,49,248,85,7909,954,138,118,7771,916,1088,202,135,91,953,182,170,84,0,29,170,84,113,70,18,38,95,59,9635,886,131,90,0,29,131,90,8162,865,119,61,8043,866,972,185,80,71,892,176,139,68,0,29,139,68,231,248,95,224,136,109
7.3,Ravenna/Bryant,23055,815,11240,646,1143,177,31,36,1112,179,4784,602,133,100,4651,605,4351,261,83,62,4268,254,506,107,44,44,462,99,456,114,84,54,372,115,11815,551,1315,175,0,32,1315,175,4503,478,72,67,4431,466,4634,218,80,65,4554,218,619,136,13,34,606,133,744,125,49,40,695,122
7.4,Wedgwood/View Ridge,14113,442,6960,347,1058,166,65,42,993,164,1546,272,39,44,1507,270,3499,197,26,30,3473,196,556,105,36,37,520,102,301,81,57,44,244,75,7153,352,1186,170,55,61,1131,174,1373,225,15,30,1358,227,3400,211,49,37,3351,208,563,115,14,30,549,115,631,113,75,49,556,111
7.5,Laurelhurst/Sand Point,10121,550,4711,374,934,198,25,43,909,185,1123,239,22,30,1101,238,2093,188,31,52,2062,177,320,86,1,12,319,86,241,73,29,26,212,69,5410,383,1021,195,0,21,1021,195,1320,247,36,36,1284,245,2364,233,65,79,2299,222,389,92,0,21,389,92,316,92,53,43,263,86
8.1,Northgate/Maple Leaf,12554,559,6477,489,748,188,45,41,703,185,2306,373,64,60,2242,361,2768,287,123,75,2645,291,279,110,0,24,279,110,376,121,79,57,297,107,6077,357,456,136,0,24,456,136,1937,259,106,102,1831,267,2539,236,65,49,2474,232,324,113,35,42,289,106,821,178,183,82,638,158
8.2,Olympic Hills/Victory Heights,13801,625,6800,457,693,164,19,34,674,164,2422,386,60,57,2362,383,2899,259,143,91,2756,248,412,141,63,60,349,127,374,112,64,58,310,110,7001,498,764,182,0,24,764,182,2035,303,55,44,1980,303,3125,247,201,105,2924,251,462,122,0,24,462,122,615,140,100,65,515,136
8.3,Cedar Park/Meadowbrook,11433,591,5724,429,777,176,18,35,759,176,1784,324,38,42,1746,324,2647,227,116,62,2531,225,285,89,5,23,280,89,231,85,27,37,204,82,5709,389,652,164,0,27,652,164,1534,260,18,30,1516,259,2774,224,177,102,2597,232,393,99,47,43,346,88,356,95,42,37,314,88
9.1,Broadview/Bitter Lake,12833,781,5844,502,832,206,15,26,817,206,1517,311,52,51,1465,311,2602,276,137,98,2465,237,262,91,24,34,238,87,631,138,89,52,542,128,6989,443,672,177,0,27,672,177,1500,275,39,50,1461,276,3038,363,104,64,2934,356,572,188,72,73,500,178,1207,188,257,119,950,169
9.2,Licton Springs,8226,426,3951,313,275,148,0,17,275,148,1833,312,14,24,1819,314,1548,246,43,51,1505,248,202,84,0,17,202,84,93,67,0,17,93,67,4275,336,122,90,0,17,122,90,2297,366,57,55,2240,365,1456,255,62,61,1394,255,192,81,17,30,175,75,208,78,9,19,199,79
9.3,Greenwood/Phinney Ridge,21988,699,10495,526,1333,277,13,33,1320,277,3019,346,68,51,2951,339,5367,320,113,61,5254,321,347,103,14,33,333,102,429,125,104,70,325,106,11493,441,1201,198,19,35,1182,196,3514,346,0,29,3514,346,5672,290,182,88,5490,288,441,104,76,57,365,97,665,142,120,75,545,139
9.4,Green Lake,13064,596,6879,501,597,150,0,24,597,150,2893,425,16,31,2877,423,2692,308,136,101,2556,298,476,130,29,35,447,130,221,106,0,24,221,106,6185,434,467,122,0,24,467,122,2344,373,17,29,2327,373,2675,210,106,74,2569,208,313,123,0,24,313,123,386,99,36,37,350,95
9.5,Haller Lake,9190,417,4414,288,450,135,19,22,431,128,1256,223,54,58,1202,227,2216,226,101,82,2115,214,311,105,13,23,298,104,181,71,8,13,173,67,4776,361,587,175,0,21,587,175,1403,251,78,73,1325,240,1947,198,62,65,1885,179,459,145,34,54,425,140,380,123,24,40,356,103
10.1,North Beach/Blue Ridge,10956,453,5436,384,819,209,0,21,819,209,1242,200,30,33,1212,199,2677,176,109,74,2568,169,332,89,0,21,332,89,366,82,31,31,335,79,5520,302,770,184,0,21,770,184,1164,202,16,42,1148,196,2734,188,51,38,2683,186,377,86,3,18,374,86,475,96,33,48,442,84
10.2,Whittier Heights,10818,407,5216,313,603,187,12,26,591,185,1577,238,0,24,1577,238,2736,234,42,66,2694,247,213,72,0,24,213,72,87,53,32,43,55,40,5602,288,592,144,19,34,573,140,1779,222,76,82,1703,220,2769,208,60,54,2709,200,277,78,2,18,275,78,185,78,32,36,153,75
10.3,Sunset Hill/Loyal Heights,12993,565,6272,361,812,162,0,24,812,162,1644,272,34,47,1610,265,3132,225,46,40,3086,225,389,121,14,28,375,121,295,91,26,34,269,87,6721,385,567,161,0,24,567,161,1841,324,14,29,1827,325,3493,253,13,27,3480,255,382,101,0,24,382,101,438,120,63,51,375,115
10.4,Ballard,6859,504,3591,382,136,75,0,17,136,75,1944,436,0,17,1944,436,1275,240,37,43,1238,246,183,117,0,17,183,117,53,48,0,17,53,48,3268,409,184,91,0,17,184,91,1551,280,65,86,1486,291,1111,218,21,33,1090,212,235,110,0,17,235,110,187,111,18,30,169,109
11.1,Fremont,14771,515,7454,474,384,109,22,41,362,110,3369,462,108,88,3261,440,3262,291,89,84,3173,288,289,109,41,58,248,84,150,64,0,24,150,64,7317,486,557,159,23,42,534,159,3545,387,42,47,3503,386,2845,267,54,53,2791,273,159,74,0,24,159,74,211,96,60,65,151,75
11.2,Wallingford,15623,891,8092,583,553,120,15,33,538,120,4125,570,26,29,4099,570,2885,288,106,61,2779,281,373,74,8,28,365,75,156,114,7,29,149,114,7531,629,584,141,2,24,582,142,3710,593,23,33,3687,592,2636,227,285,135,2351,199,208,71,35,46,173,64,393,100,37,34,356,100
11.3,Cascade/Eastlake,12114,775,6576,625,21,34,0,21,21,34,3474,545,137,150,3337,466,2556,358,299,129,2257,349,384,132,23,56,361,123,141,67,8,24,133,67,5538,535,131,82,0,21,131,82,2986,428,73,76,2913,426,1890,296,177,118,1713,280,301,100,16,31,285,97,230,102,75,58,155,85
12.1,Magnolia,11683,578,5448,303,912,206,16,29,896,204,788,178,0,24,788,178,2879,217,66,51,2813,219,430,120,0,24,430,120,439,106,56,61,383,96,6235,506,1068,244,14,29,1054,246,1155,447,0,24,1155,447,3021,222,14,28,3007,222,392,104,10,25,382,105,599,149,104,84,495,117
12.2,Interbay,9342,472,4408,379,375,157,19,35,356,151,1595,327,37,45,1558,331,2065,236,52,42,2013,235,185,79,0,21,185,79,188,85,2,17,186,84,4934,386,474,189,0,21,474,189,1635,277,75,92,1560,266,2196,249,23,31,2173,245,208,84,0,21,208,84,421,108,81,54,340,94
12.3,Queen Anne,35121,1110,17144,954,1352,235,17,44,1335,232,7068,840,96,66,6972,839,7226,504,367,174,6859,464,918,193,13,38,905,192,580,150,41,46,539,147,17977,834,1036,204,0,40,1036,204,7939,771,88,68,7851,768,6843,404,245,113,6598,398,1255,207,89,77,1166,208,904,160,110,68,794,160
13.1,Belltown,8049,566,4600,465,0,21,0,21,0,21,1828,398,19,32,1809,398,2310,305,330,125,1980,308,306,120,0,21,306,120,156,103,15,29,141,100,3449,381,64,59,0,21,64,59,1303,296,11,28,1292,295,1618,250,117,70,1501,246,371,117,0,21,371,117,93,79,31,39,62,66
13.2,Downtown Commercial Core,3581,393,2154,316,0,12,0,12,0,12,645,189,95,82,550,157,1269,214,344,141,925,200,148,91,42,44,106,68,92,51,24,33,68,44,1427,213,0,12,0,12,0,12,498,158,10,17,488,155,713,145,162,102,551,121,105,82,11,26,94,78,111,54,19,30,92,52
13.3,Pioneer Square/International District,4937,440,2899,310,219,167,0,17,219,167,613,142,0,17,613,142,1452,212,315,118,1137,175,301,103,35,39,266,96,314,111,87,76,227,89,2038,258,206,124,0,17,206,124,510,137,43,58,467,132,783,131,114,53,669,124,253,119,71,72,182,99,286,74,41,38,245,76
