area_id,area_name,c27008001,c27008001_moe,c27008002,c27008002_moe,c27008003,c27008003_moe,c27008004,c27008004_moe,c27008005,c27008005_moe,c27008006,c27008006_moe,c27008007,c27008007_moe,c27008008,c27008008_moe,c27008009,c27008009_moe,c27008010,c27008010_moe,c27008011,c27008011_moe,c27008012,c27008012_moe,c27008013,c27008013_moe,c27008014,c27008014_moe,c27008015,c27008015_moe,c27008016,c27008016_moe,c27008017,c27008017_moe,c27008018,c27008018_moe,c27008019,c27008019_moe,c27008020,c27008020_moe,c27008021,c27008021_moe
1.1,Arbor Heights,6251,299,3071,189,645,129,0,17,645,129,2060,132,12,22,2048,132,366,67,44,60,322,66,3180,221,669,128,0,17,669,128,2052,150,12,22,2040,149,459,77,18,25,441,75
1.2,Fauntleroy/Seaview,13653,592,6300,420,1193,192,14,28,1179,191,4471,358,71,75,4400,354,636,125,45,40,591,128,7353,381,1322,211,0,24,1322,211,4975,258,14,28,4961,259,1056,113,43,42,1013,119
1.3,West Seattle Junction/Genesee Hill,17521,592,8151,473,1563,256,14,34,1549,255,5685,375,16,36,5669,377,903,157,68,53,835,157,9370,472,1905,265,57,86,1848,252,6312,355,31,42,6281,358,1153,176,37,46,1116,177
1.4,Alki/Admiral,11124,577,5012,353,772,164,0,24,772,164,3496,270,35,43,3461,270,744,168,11,23,733,167,6112,494,979,268,0,24,979,268,4032,339,46,46,3986,337,1101,161,11,23,1090,163
2.1,North Delridge,4749,359,2318,254,367,136,0,12,367,136,1822,188,50,62,1772,201,129,61,0,12,129,61,2431,230,308,132,0,12,308,132,1913,194,11,16,1902,195,210,70,0,12,210,70
2.2,High Point,6452,416,3118,309,987,230,0,17,987,230,2002,254,4,14,1998,254,129,70,0,17,129,70,3334,340,687,173,0,17,687,173,2314,286,0,17,2314,286,333,126,22,38,311,124
2.3,Riverview,4685,295,2538,223,617,145,0,12,617,145,1755,219,10,17,1745,219,166,47,11,16,155,47,2147,191,423,119,27,45,396,117,1538,133,0,12,1538,133,186,47,8,12,178,52
2.4,Roxhill/Westwood,12524,701,6020,495,1218,295,47,45,1171,298,4278,383,43,41,4235,382,524,118,69,51,455,118,6504,510,1305,296,41,47,1264,290,4541,401,105,60,4436,401,658,114,52,42,606,115
2.5,Highland Park,5814,462,3105,315,633,171,12,23,621,170,2105,236,30,38,2075,239,367,107,14,26,353,110,2709,283,440,170,0,21,440,170,1818,198,35,34,1783,199,451,126,14,27,437,130
3.1,South Park,4310,608,2208,488,574,182,6,16,568,183,1495,379,5,16,1490,379,139,72,0,17,139,72,2102,348,747,260,0,17,747,260,1268,197,6,16,1262,197,87,37,0,17,87,37
3.2,Georgetown,1184,151,631,98,30,21,0,12,30,21,569,99,15,19,554,106,32,20,0,12,32,20,553,106,103,38,15,19,88,32,396,88,27,33,369,94,54,44,0,12,54,44
3.3,Duwamish/SODO,2332,380,1347,352,68,48,0,12,68,48,1105,282,0,12,1105,282,174,108,0,12,174,108,985,163,119,61,0,12,119,61,734,147,0,12,734,147,132,47,0,12,132,47
3.4,South Beacon Hill/NewHolly,15604,1277,7367,703,2147,447,0,24,2147,447,4533,435,0,24,4533,435,687,123,12,29,675,123,8237,824,2566,624,22,44,2544,618,4712,421,0,24,4712,421,959,158,9,26,950,156
3.5,Beacon Hill,9332,700,4656,499,821,224,9,21,812,223,3328,422,32,33,3296,418,507,123,28,31,479,127,4676,426,813,204,9,20,804,203,2979,292,36,35,2943,290,884,155,10,20,874,158
3.6,North Beacon Hill/Jefferson Park,14180,731,7455,613,1477,294,0,24,1477,294,5261,493,26,48,5235,497,717,154,39,47,678,153,6725,418,1313,228,6,24,1307,228,4298,328,65,58,4233,332,1114,177,63,57,1051,181
4.1,Rainier Beach,15144,983,7512,721,2159,457,0,27,2159,457,4616,473,51,49,4565,478,737,154,75,51,662,156,7632,559,1655,334,0,27,1655,334,4966,383,85,84,4881,379,1011,161,97,77,914,159
4.2,Columbia City,16249,808,7708,597,1687,315,19,38,1668,310,5281,458,70,63,5211,469,740,162,58,51,682,154,8541,537,1623,309,19,38,1604,304,5880,437,38,45,5842,438,1038,156,46,46,992,150
4.3,Seward Park,8589,543,4168,468,871,226,49,59,822,224,2772,328,31,37,2741,328,525,84,45,37,480,89,4421,284,887,161,11,14,876,161,2873,197,12,14,2861,197,661,169,19,21,642,159
4.4,Mt. Baker/North Rainier,5483,466,2653,251,666,155,0,17,666,155,1689,231,0,17,1689,231,298,112,0,17,298,112,2830,319,526,132,0,17,526,132,2005,230,0,17,2005,230,299,102,17,26,282,98
5.1,Madrona/Leschi,9977,562,4775,398,898,205,0,21,898,205,3265,324,11,22,3254,324,612,114,48,41,564,114,5202,444,1002,220,0,21,1002,220,3595,365,53,45,3542,365,605,129,33,37,572,132
5.2,Judkins Park,2735,272,1394,249,121,72,16,26,105,66,1017,220,0,12,1017,220,256,90,8,12,248,89,1341,179,169,101,30,33,139,96,805,121,16,26,789,115,367,82,0,12,367,82
