area_id,area_name,b09010001,b09010001_moe,b09010002,b09010002_moe,b09010003,b09010003_moe,b09010004,b09010004_moe,b09010005,b09010005_moe,b09010006,b09010006_moe,b09010007,b09010007_moe,b09010008,b09010008_moe,b09010009,b09010009_moe,b09010010,b09010010_moe,b09010011,b09010011_moe,b09010012,b09010012_moe,b09010013,b09010013_moe
1.1,Arbor Heights,1314,164,121,96,121,96,39,45,0,17,82,83,0,17,1193,137,1186,138,1046,160,107,73,33,43,7,17
1.2,Fauntleroy/Seaview,2515,276,60,47,60,47,60,47,0,24,0,24,0,24,2455,276,2447,277,1964,249,39,42,444,211,8,22
1.3,West Seattle Junction/Genesee Hill,3468,288,127,99,127,99,86,89,0,29,41,53,0,29,3341,296,3278,288,2536,279,73,61,669,238,63,69
1.4,Alki/Admiral,1751,281,70,81,70,81,47,74,23,41,0,24,0,24,1681,264,1618,250,1431,253,11,23,176,97,63,81
2.1,North Delridge,675,220,0,12,0,12,0,12,0,12,0,12,0,12,675,220,675,220,559,206,42,39,74,66,0,12
2.2,High Point,1674,263,918,312,918,312,405,372,0,17,513,257,0,17,756,249,756,249,394,212,43,49,319,160,0,17
2.3,Riverview,1040,211,319,250,319,250,192,235,0,12,127,109,0,12,721,151,721,151,416,117,141,92,164,109,0,12
2.4,Roxhill/Westwood,2523,392,657,302,657,302,419,269,28,30,210,142,0,21,1866,359,1856,358,1364,311,142,122,350,135,10,23
2.5,Highland Park,1073,239,199,130,199,130,119,111,37,63,43,40,0,21,874,256,874,256,459,205,139,120,276,156,0,21
3.1,South Park,1321,348,818,371,802,371,350,302,17,29,435,311,16,31,503,158,503,158,408,149,61,52,34,43,0,17
3.2,Georgetown,133,44,10,18,10,18,0,12,10,18,0,12,0,12,123,44,123,44,123,44,0,12,0,12,0,12
3.3,Duwamish/SODO,187,37,33,58,33,58,0,12,0,12,33,58,0,12,154,56,154,56,139,58,0,12,15,21,0,12
3.4,South Beacon Hill/NewHolly,4710,901,2410,904,2410,904,1773,852,66,63,571,297,0,24,2300,453,2300,453,1486,365,181,137,633,341,0,24
3.5,Beacon Hill,1634,272,507,192,507,192,377,195,30,105,100,94,0,17,1127,265,1127,265,857,239,166,113,104,83,0,17
3.6,North Beacon Hill/Jefferson Park,2782,319,867,319,867,319,178,127,126,133,563,312,0,24,1915,463,1915,463,1374,448,88,64,453,234,0,24
4.1,Rainier Beach,3814,578,1320,435,1320,435,584,296,76,99,660,342,0,27,2494,607,2494,607,1279,542,226,171,989,456,0,27
4.2,Columbia City,3308,497,985,373,985,373,363,225,186,150,436,237,0,27,2323,392,2224,397,1775,388,18,37,431,174,99,107
