area_id,area_name,b19202001,b19202001_moe
1.1,Arbor Heights,113879,20755
1.2,Fauntleroy/Seaview,112381,19535
1.3,West Seattle Junction/Genesee Hill,145516,18312
1.4,Alki/Admiral,94929,15351
2.1,North Delridge,56917,11002
2.2,High Point,53418,29940
2.3,Riverview,59722,21100
2.4,Roxhill/Westwood,148654,16804
2.5,Highland Park,26009,6861
3.1,South Park,33889,8407
3.2,Georgetown,27134,4878
3.3,Duwamish/SODO,54602,8031
3.4,South Beacon Hill/NewHolly,90511,37645
3.5,Beacon Hill,100171,60398
3.6,North Beacon Hill/Jefferson Park,103605,13413
4.1,Rainier Beach,83237,15813
4.2,Columbia City,99147,30843
4.3,Seward Park,105250,27581
4.4,Mt. Baker/North Rainier,53125,14657
5.1,Madrona/Leschi,139854,43593
5.2,Judkins Park,29103,6586
5.3,Central Area/Squire Park,204028,32666
6.1,First Hill,133050,16652
6.2,Capitol Hill,166341,14589
6.3,North Capitol Hill,61818,18669
6.4,Miller Park,126068,51280
6.5,Madison Park,53688,16792
7.1,Montlake/Portage Bay,123550,11887
7.2,University District,57419,13528
7.3,Ravenna/Bryant,294413,36205
7.4,Wedgwood/View Ridge,205827,30525
7.5,Laurelhurst/Sand Point,96528,12089
8.1,Northgate/Maple Leaf,120307,12213
8.2,Olympic Hills/Victory Heights,111275,13800
8.3,Cedar Park/Meadowbrook,199074,33008
9.1,Broadview/Bitter Lake,95572,24046
9.2,Licton Springs,111828,14231
9.3,Greenwood/Phinney Ridge,319171,36601
9.4,Green Lake,207587,33646
9.5,Haller Lake,89396,17077
10.1,North Beach/Blue Ridge,165057,23948
10.2,Whittier Heights,116965,11082
10.3,Sunset Hill/Loyal Heights,96022,13576
10.4,Ballard,54813,7502
11.1,Fremont,167344,10921
11.2,Wallingford,212453,32999
11.3,Cascade/Eastlake,141511,21059
12.1,Magnolia,123378,26510
12.2,Interbay,103076,12157
12.3,Queen Anne,412666,42101
13.1,Belltown,99093,18143
13.2,Downtown Commercial Core,32500,10860
13.3,Pioneer Square/International District,42230,9163
