area_id,area_name,b99194001,b99194001_moe,b99194002,b99194002_moe,b99194003,b99194003_moe,b99194004,b99194004_moe,b99194005,b99194005_moe,b99194006,b99194006_moe,b99194007,b99194007_moe,b99194008,b99194008_moe
1.1,Arbor Heights,1054,-1,820,-1,37,-1,8,-1,27,-1,25,-1,34,-1,103,-1
1.2,Fauntleroy/Seaview,3020,-1,2766,-1,0,-1,31,-1,34,-1,14,-1,63,-1,112,-1
1.3,West Seattle Junction/Genesee Hill,4226,-1,3526,-1,43,-1,93,-1,39,-1,82,-1,97,-1,346,-1
1.4,Alki/Admiral,3311,-1,2905,-1,16,-1,49,-1,40,-1,13,-1,57,-1,231,-1
2.1,North Delridge,1408,-1,1235,-1,0,-1,14,-1,0,-1,20,-1,43,-1,96,-1
2.2,High Point,1217,-1,974,-1,15,-1,13,-1,0,-1,42,-1,0,-1,173,-1
2.3,Riverview,584,-1,504,-1,0,-1,16,-1,0,-1,26,-1,9,-1,29,-1
2.4,Roxhill/Westwood,2528,-1,2079,-1,26,-1,28,-1,43,-1,48,-1,74,-1,230,-1
2.5,Highland Park,1215,-1,923,-1,32,-1,23,-1,23,-1,0,-1,19,-1,195,-1
3.1,South Park,500,-1,349,-1,0,-1,0,-1,8,-1,29,-1,14,-1,100,-1
3.2,Georgetown,440,-1,344,-1,4,-1,0,-1,8,-1,10,-1,35,-1,39,-1
3.3,Duwamish/SODO,627,-1,511,-1,18,-1,21,-1,30,-1,0,-1,15,-1,32,-1
3.4,South Beacon Hill/NewHolly,1116,-1,844,-1,12,-1,12,-1,9,-1,42,-1,68,-1,129,-1
3.5,Beacon Hill,939,-1,681,-1,35,-1,13,-1,0,-1,46,-1,59,-1,105,-1
3.6,North Beacon Hill/Jefferson Park,2441,-1,2008,-1,79,-1,32,-1,21,-1,88,-1,14,-1,199,-1
4.1,Rainier Beach,1972,-1,1717,-1,92,-1,0,-1,0,-1,34,-1,0,-1,129,-1
4.2,Columbia City,2740,-1,2347,-1,62,-1,35,-1,9,-1,6,-1,22,-1,259,-1
4.3,Seward Park,1214,-1,996,-1,25,-1,7,-1,27,-1,13,-1,10,-1,136,-1
4.4,Mt. Baker/North Rainier,988,-1,753,-1,31,-1,0,-1,18,-1,12,-1,0,-1,174,-1
5.1,Madrona/Leschi,1772,-1,1477,-1,28,-1,23,-1,13,-1,49,-1,33,-1,149,-1
5.2,Judkins Park,1103,-1,826,-1,36,-1,0,-1,0,-1,0,-1,47,-1,194,-1
5.3,Central Area/Squire Park,5219,-1,4330,-1,93,-1,40,-1,50,-1,134,-1,188,-1,384,-1
6.1,First Hill,6120,-1,4961,-1,148,-1,109,-1,21,-1,70,-1,93,-1,718,-1
6.2,Capitol Hill,11754,-1,10310,-1,258,-1,211,-1,41,-1,148,-1,180,-1,606,-1
