area_id,area_name,b16001001,b16001001_moe,b16001002,b16001002_moe,b16001003,b16001003_moe,b16001004,b16001004_moe,b16001005,b16001005_moe,b16001006,b16001006_moe,b16001007,b16001007_moe,b16001008,b16001008_moe,b16001009,b16001009_moe,b16001010,b16001010_moe,b16001011,b16001011_moe,b16001012,b16001012_moe,b16001013,b16001013_moe,b16001014,b16001014_moe,b16001015,b16001015_moe,b16001016,b16001016_moe,b16001017,b16001017_moe,b16001018,b16001018_moe,b16001019,b16001019_moe,b16001020,b16001020_moe,b16001021,b16001021_moe,b16001022,b16001022_moe,b16001023,b16001023_moe,b16001024,b16001024_moe,b16001025,b16001025_moe,b16001026,b16001026_moe,b16001027,b16001027_moe,b16001028,b16001028_moe,b16001029,b16001029_moe,b16001030,b16001030_moe,b16001031,b16001031_moe,b16001032,b16001032_moe,b16001033,b16001033_moe,b16001034,b16001034_moe,b16001035,b16001035_moe,b16001036,b16001036_moe,b16001037,b16001037_moe,b16001038,b16001038_moe,b16001039,b16001039_moe,b16001040,b16001040_moe,b16001041,b16001041_moe,b16001042,b16001042_moe,b16001043,b16001043_moe,b16001044,b16001044_moe,b16001045,b16001045_moe,b16001046,b16001046_moe,b16001047,b16001047_moe,b16001048,b16001048_moe,b16001049,b16001049_moe,b16001050,b16001050_moe,b16001051,b16001051_moe,b16001052,b16001052_moe,b16001053,b16001053_moe,b16001054,b16001054_moe,b16001055,b16001055_moe,b16001056,b16001056_moe,b16001057,b16001057_moe,b16001058,b16001058_moe,b16001059,b16001059_moe,b16001060,b16001060_moe,b16001061,b16001061_moe,b16001062,b16001062_moe,b16001063,b16001063_moe,b16001064,b16001064_moe,b16001065,b16001065_moe,b16001066,b16001066_moe,b16001067,b16001067_moe,b16001068,b16001068_moe,b16001069,b16001069_moe,b16001070,b16001070_moe,b16001071,b16001071_moe,b16001072,b16001072_moe,b16001073,b16001073_moe,b16001074,b16001074_moe,b16001075,b16001075_moe,b16001076,b16001076_moe,b16001077,b16001077_moe,b16001078,b16001078_moe,b16001079,b16001079_moe,b16001080,b16001080_moe,b16001081,b16001081_moe,b16001082,b16001082_moe,b16001083,b16001083_moe,b16001084,b16001084_moe,b16001085,b16001085_moe,b16001086,b16001086_moe,b16001087,b16001087_moe,b16001088,b16001088_moe,b16001089,b16001089_moe,b16001090,b16001090_moe,b16001091,b16001091_moe,b16001092,b16001092_moe,b16001093,b16001093_moe,b16001094,b16001094_moe,b16001095,b16001095_moe,b16001096,b16001096_moe,b16001097,b16001097_moe,b16001098,b16001098_moe,b16001099,b16001099_moe,b16001100,b16001100_moe,b16001101,b16001101_moe,b16001102,b16001102_moe,b16001103,b16001103_moe,b16001104,b16001104_moe,b16001105,b16001105_moe,b16001106,b16001106_moe,b16001107,b16001107_moe,b16001108,b16001108_moe,b16001109,b16001109_moe,b16001110,b16001110_moe,b16001111,b16001111_moe,b16001112,b16001112_moe,b16001113,b16001113_moe,b16001114,b16001114_moe,b16001115,b16001115_moe,b16001116,b16001116_moe,b16001117,b16001117_moe,b16001118,b16001118_moe,b16001119,b16001119_moe
1.1,Arbor Heights,5810,258,5193,313,242,137,213,121,29,40,42,38,42,38,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,75,65,75,65,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,21,0,17,11,21,9,19,9,19,0,17,26,31,13,22,13,25,86,83,20,32,66,67,67,72,27,42,40,61,0,17,0,17,0,17,0,17,0,17,0,17,27,40,0,17,27,40,0,17,0,17,0,17,0,17,0,17,0,17,16,29,16,29,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,29,16,29,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1.2,Fauntleroy/Seaview,12872,589,11701,614,304,168,228,127,76,67,22,24,10,23,12,25,0,24,0,24,0,24,32,35,15,29,17,31,9,22,9,22,0,24,152,90,111,71,41,43,0,24,0,24,0,24,0,24,0,24,0,24,70,59,70,59,0,24,0,24,0,24,0,24,18,25,16,30,2,18,100,152,100,152,0,24,61,64,31,37,30,33,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,119,84,85,66,34,37,41,41,36,37,5,20,14,30,0,24,14,30,14,29,14,29,0,24,0,24,0,24,0,24,47,63,47,63,0,24,0,24,0,24,0,24,70,92,70,92,0,24,0,24,0,24,0,24,24,43,24,43,0,24,17,35,8,23,9,23,0,24,0,24,0,24,2,18,2,18,0,24,0,24,0,24,0,24,18,33,18,33,0,24,14,30,14,30,0,24,23,42,23,42,0,24,0,24,0,24,0,24
1.3,West Seattle Junction/Genesee Hill,17051,622,15028,662,392,193,261,163,131,78,191,139,132,104,59,96,0,29,0,29,0,29,68,66,68,66,0,29,0,29,0,29,0,29,81,60,62,51,19,38,0,29,0,29,0,29,0,29,0,29,0,29,64,74,64,74,0,29,75,84,28,38,47,81,209,174,106,92,103,90,35,41,35,41,0,29,22,44,12,31,10,30,65,80,53,79,12,31,11,30,11,30,0,29,10,30,10,30,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,69,51,52,44,17,37,47,45,37,39,10,29,118,92,92,82,26,37,31,49,0,29,31,49,8,22,0,29,8,22,0,29,0,29,0,29,60,66,60,66,0,29,0,29,0,29,0,29,170,128,110,96,60,52,15,35,15,35,0,29,48,66,0,29,48,66,174,169,159,168,15,26,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,7,28,0,29,7,28,17,36,17,36,0,29,36,49,31,51,5,26,0,29,0,29,0,29
1.4,Alki/Admiral,10630,475,9297,515,385,254,339,250,46,42,185,228,185,228,0,24,0,24,0,24,0,24,54,67,54,67,0,24,0,24,0,24,0,24,218,135,177,124,41,48,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,90,149,0,24,90,149,6,21,6,21,0,24,0,24,0,24,0,24,4,19,4,19,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,12,25,12,25,0,24,51,45,51,45,0,24,0,24,0,24,0,24,15,29,15,29,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,76,86,61,83,15,29,28,33,15,30,13,28,37,44,19,34,18,32,53,71,29,47,24,36,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,119,124,119,124,0,24,0,24,0,24,0,24
2.1,North Delridge,4387,280,3389,406,207,167,36,39,171,160,30,34,15,24,15,24,0,12,0,12,0,12,0,12,0,12,0,12,52,63,52,63,0,12,47,70,47,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,157,223,101,139,56,84,57,81,37,52,20,41,54,45,43,42,11,19,1,2,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,33,0,12,24,33,0,12,0,12,0,12,139,126,109,114,30,36,109,139,35,45,74,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,107,157,107,157,0,12,0,12,0,12,0,12
2.2,High Point,5917,439,3838,465,87,85,17,25,70,74,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,22,29,9,18,13,26,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,23,41,9,18,14,28,73,82,58,79,15,30,72,78,72,78,0,17,46,58,0,17,46,58,202,139,60,76,142,95,0,17,0,17,0,17,0,17,0,17,0,17,88,100,54,63,34,40,426,212,215,170,211,129,26,49,26,49,0,17,202,134,140,99,62,53,39,48,0,17,39,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,773,245,369,205,404,218,0,17,0,17,0,17
2.3,Riverview,4430,272,3499,275,114,92,69,65,45,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,35,21,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,10,15,0,12,23,35,23,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,9,15,10,16,126,156,63,92,63,72,0,12,0,12,0,12,31,55,20,36,11,19,91,91,15,24,76,87,189,185,99,135,90,66,0,12,0,12,0,12,186,107,99,82,87,68,17,28,9,15,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,10,16,0,12,94,137,67,94,27,43,0,12,0,12,0,12
2.4,Roxhill/Westwood,11695,653,7583,543,2122,616,1030,336,1092,386,42,33,32,29,10,23,59,94,30,49,29,49,13,26,13,26,0,21,0,21,0,21,0,21,25,32,25,32,0,21,0,21,0,21,0,21,0,21,0,21,0,21,12,26,0,21,12,26,0,21,0,21,0,21,0,21,0,21,0,21,9,22,0,21,9,22,0,21,0,21,0,21,0,21,0,21,0,21,49,81,23,42,26,45,0,21,0,21,0,21,0,21,0,21,0,21,50,78,0,21,50,78,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,311,235,86,90,225,164,66,80,66,80,0,21,29,33,29,33,0,21,105,128,37,57,68,90,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,142,110,52,54,90,84,5,20,5,20,0,21,545,261,263,179,282,150,161,127,107,100,54,59,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,14,29,14,29,0,21,0,21,0,21,0,21,353,234,243,156,110,143,0,21,0,21,0,21
2.5,Highland Park,5490,406,3734,399,479,250,286,160,193,123,0,21,0,21,0,21,0,21,0,21,0,21,13,24,13,24,0,21,0,21,0,21,0,21,57,72,31,35,26,46,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,18,34,18,34,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,581,317,317,246,264,182,4,18,0,21,4,18,294,183,161,132,133,100,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,310,179,218,140,92,47,0,21,0,21,0,21
3.1,South Park,4021,516,1664,235,1462,552,600,268,862,398,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,24,14,24,0,17,242,145,31,40,211,146,10,23,0,17,10,23,0,17,0,17,0,17,118,93,36,42,82,63,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,237,140,83,64,154,96,0,17,0,17,0,17,52,59,10,19,42,50,203,223,185,198,18,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,19,27,19,27,0,17,0,17,0,17,0,17
