area_id,area_name,b18102001,b18102001_moe,b18102002,b18102002_moe,b18102003,b18102003_moe,b18102004,b18102004_moe,b18102005,b18102005_moe,b18102006,b18102006_moe,b18102007,b18102007_moe,b18102008,b18102008_moe,b18102009,b18102009_moe,b18102010,b18102010_moe,b18102011,b18102011_moe,b18102012,b18102012_moe,b18102013,b18102013_moe,b18102014,b18102014_moe,b18102015,b18102015_moe,b18102016,b18102016_moe,b18102017,b18102017_moe,b18102018,b18102018_moe,b18102019,b18102019_moe,b18102020,b18102020_moe,b18102021,b18102021_moe,b18102022,b18102022_moe,b18102023,b18102023_moe,b18102024,b18102024_moe,b18102025,b18102025_moe,b18102026,b18102026_moe,b18102027,b18102027_moe,b18102028,b18102028_moe,b18102029,b18102029_moe,b18102030,b18102030_moe,b18102031,b18102031_moe,b18102032,b18102032_moe,b18102033,b18102033_moe,b18102034,b18102034_moe,b18102035,b18102035_moe,b18102036,b18102036_moe,b18102037,b18102037_moe,b18102038,b18102038_moe,b18102039,b18102039_moe
8.2,Olympic Hills/Victory Heights,14590,681,7181,468,381,123,0,24,381,123,693,164,0,24,693,164,2422,386,0,24,2422,386,2899,259,46,40,2853,253,412,141,88,59,324,127,374,112,164,78,210,97,7409,519,408,162,0,24,408,162,764,182,0,24,764,182,2035,303,27,47,2008,291,3125,247,64,53,3061,245,462,122,2,21,460,122,615,140,187,106,428,116
8.3,Cedar Park/Meadowbrook,12033,596,5914,436,190,78,0,27,190,78,777,176,0,27,777,176,1784,324,10,26,1774,323,2647,227,89,86,2558,232,285,89,36,30,249,85,231,85,81,70,150,60,6119,412,410,132,0,27,410,132,652,164,0,27,652,164,1534,260,0,27,1534,260,2774,224,64,68,2710,231,393,99,16,33,377,92,356,95,41,43,315,88
9.1,Broadview/Bitter Lake,13305,764,6134,499,290,122,0,27,290,122,832,206,0,27,832,206,1517,311,0,27,1517,311,2602,276,54,53,2548,277,262,91,15,26,247,89,631,138,270,101,361,112,7171,451,182,150,0,27,182,150,672,177,23,42,649,181,1500,275,0,27,1500,275,3038,363,15,31,3023,362,572,188,0,27,572,188,1207,188,189,90,1018,192
9.2,Licton Springs,8916,503,4334,363,383,166,27,43,356,158,275,148,0,17,275,148,1833,312,18,31,1815,313,1548,246,17,42,1531,248,202,84,49,44,153,78,93,67,19,33,74,61,4582,374,307,146,0,17,307,146,122,90,0,17,122,90,2297,366,0,17,2297,366,1456,255,39,40,1417,249,192,81,28,33,164,74,208,78,40,32,168,77
9.3,Greenwood/Phinney Ridge,23508,807,11219,542,724,161,11,32,713,159,1333,277,0,29,1333,277,3019,346,16,37,3003,346,5367,320,131,78,5236,317,347,103,52,43,295,93,429,125,168,94,261,82,12289,518,796,243,0,29,796,243,1201,198,0,29,1201,198,3514,346,7,29,3507,347,5672,290,53,66,5619,285,441,104,25,47,416,103,665,142,73,51,592,138
9.4,Green Lake,13753,613,7131,514,252,89,0,24,252,89,597,150,0,24,597,150,2893,425,16,30,2877,427,2692,308,50,82,2642,299,476,130,11,29,465,129,221,106,46,39,175,102,6622,450,437,126,0,24,437,126,467,122,0,24,467,122,2344,373,13,29,2331,375,2675,210,95,71,2580,210,313,123,64,84,249,86,386,99,76,43,310,90
9.5,Haller Lake,9784,516,4752,336,338,170,0,21,338,170,450,135,0,21,450,135,1256,223,0,21,1256,223,2216,226,54,41,2162,227,311,105,68,41,243,95,181,71,33,28,148,60,5032,373,256,121,0,21,256,121,587,175,0,21,587,175,1403,251,0,21,1403,251,1947,198,28,26,1919,201,459,145,21,22,438,146,380,123,18,25,362,123
10.1,North Beach/Blue Ridge,11516,481,5763,401,327,90,0,21,327,90,819,209,0,21,819,209,1242,200,0,21,1242,200,2677,176,125,62,2552,173,332,89,8,22,324,89,366,82,32,28,334,84,5753,325,233,99,0,21,233,99,770,184,0,21,770,184,1164,202,13,27,1151,199,2734,188,60,44,2674,188,377,86,10,23,367,85,475,96,84,56,391,97
10.2,Whittier Heights,11717,428,5728,329,512,146,0,24,512,146,603,187,0,24,603,187,1577,238,0,24,1577,238,2736,234,117,97,2619,227,213,72,0,24,213,72,87,53,15,32,72,48,5989,316,387,129,0,24,387,129,592,144,0,24,592,144,1779,222,0,24,1779,222,2769,208,15,28,2754,211,277,78,0,24,277,78,185,78,31,39,154,72
10.3,Sunset Hill/Loyal Heights,13970,595,6797,390,525,136,0,24,525,136,812,162,0,24,812,162,1644,272,10,24,1634,273,3132,225,63,45,3069,228,389,121,58,65,331,110,295,91,96,57,199,78,7173,405,452,126,0,24,452,126,567,161,0,24,567,161,1841,324,13,25,1828,324,3493,253,53,51,3440,262,382,101,11,25,371,99,438,120,159,100,279,84
10.4,Ballard,7123,503,3672,386,81,67,0,17,81,67,136,75,0,17,136,75,1944,436,11,18,1933,438,1275,240,34,39,1241,232,183,117,0,17,183,117,53,48,0,17,53,48,3451,395,183,98,0,17,183,98,184,91,0,17,184,91,1551,280,0,17,1551,280,1111,218,0,17,1111,218,235,110,0,17,235,110,187,111,76,85,111,91
11.1,Fremont,15385,538,7849,487,395,153,0,24,395,153,384,109,0,24,384,109,3369,462,0,24,3369,462,3262,291,33,38,3229,290,289,109,17,30,272,107,150,64,26,33,124,59,7536,502,219,96,0,24,219,96,557,159,0,24,557,159,3545,387,0,24,3545,387,2845,267,15,30,2830,266,159,74,0,24,159,74,211,96,22,34,189,87
11.2,Wallingford,16358,901,8576,593,484,120,0,27,484,120,553,120,0,27,553,120,4125,570,49,63,4076,571,2885,288,15,24,2870,289,373,74,38,42,335,77,156,114,20,27,136,114,7782,636,251,98,0,27,251,98,584,141,0,27,584,141,3710,593,38,65,3672,594,2636,227,18,28,2618,229,208,71,0,27,208,71,393,100,117,65,276,90
11.3,Cascade/Eastlake,12372,808,6745,649,169,105,0,21,169,105,21,34,0,21,21,34,3474,545,112,148,3362,465,2556,358,69,57,2487,359,384,132,15,29,369,131,141,67,30,32,111,62,5627,552,89,77,0,21,89,77,131,82,0,21,131,82,2986,428,10,24,2976,428,1890,296,38,42,1852,289,301,100,16,31,285,97,230,102,82,70,148,71
12.1,Magnolia,12491,624,5850,317,402,145,0,24,402,145,912,206,0,24,912,206,788,178,0,24,788,178,2879,217,166,110,2713,214,430,120,34,37,396,117,439,106,75,50,364,95,6641,543,406,136,0,24,406,136,1068,244,0,24,1068,244,1155,447,0,24,1155,447,3021,222,34,40,2987,228,392,104,35,51,357,102,599,149,102,69,497,144
12.2,Interbay,9757,514,4594,410,186,100,0,21,186,100,375,157,0,21,375,157,1595,327,0,21,1595,327,2065,236,0,21,2065,236,185,79,0,21,185,79,188,85,49,42,139,80,5163,394,229,107,0,21,229,107,474,189,0,21,474,189,1635,277,0,21,1635,277,2196,249,36,36,2160,251,208,84,15,29,193,83,421,108,48,42,373,98
12.3,Queen Anne,36820,1129,18112,968,968,238,14,43,954,237,1352,235,20,48,1332,230,7068,840,22,42,7046,843,7226,504,136,102,7090,504,918,193,26,43,892,188,580,150,186,90,394,131,18708,865,731,193,0,40,731,193,1036,204,0,40,1036,204,7939,771,99,134,7840,713,6843,404,177,111,6666,416,1255,207,43,49,1212,204,904,160,165,80,739,153
13.1,Belltown,8214,581,4765,472,165,50,0,21,165,50,0,21,0,21,0,21,1828,398,0,21,1828,398,2310,305,68,52,2242,312,306,120,0,21,306,120,156,103,12,25,144,100,3449,381,0,21,0,21,0,21,64,59,0,21,64,59,1303,296,0,21,1303,296,1618,250,31,37,1587,249,371,117,0,21,371,117,93,79,0,21,93,79
13.2,Downtown Commercial Core,3653,422,2221,340,67,70,0,12,67,70,0,12,0,12,0,12,645,189,0,12,645,189,1269,214,93,92,1176,245,148,91,0,12,148,91,92,51,19,31,73,46,1432,215,5,11,0,12,5,11,0,12,0,12,0,12,498,158,0,12,498,158,713,145,71,51,642,151,105,82,0,12,105,82,111,54,0,12,111,54
13.3,Pioneer Square/International District,5239,567,3033,364,134,103,0,17,134,103,219,167,0,17,219,167,613,142,0,17,613,142,1452,212,117,87,1335,206,301,103,45,58,256,87,314,111,125,83,189,83,2206,315,168,119,0,17,168,119,206,124,0,17,206,124,510,137,0,17,510,137,783,131,40,31,743,128,253,119,109,89,144,77,286,74,51,48,235,66
