area_id,area_name,b22007001,b22007001_moe,b22007002,b22007002_moe,b22007003,b22007003_moe,b22007004,b22007004_moe,b22007005,b22007005_moe,b22007006,b22007006_moe,b22007007,b22007007_moe,b22007008,b22007008_moe,b22007009,b22007009_moe,b22007010,b22007010_moe,b22007011,b22007011_moe,b22007012,b22007012_moe,b22007013,b22007013_moe,b22007014,b22007014_moe,b22007015,b22007015_moe,b22007016,b22007016_moe,b22007017,b22007017_moe,b22007018,b22007018_moe,b22007019,b22007019_moe,b22007020,b22007020_moe,b22007021,b22007021_moe,b22007022,b22007022_moe,b22007023,b22007023_moe,b22007024,b22007024_moe,b22007025,b22007025_moe,b22007026,b22007026_moe,b22007027,b22007027_moe,b22007028,b22007028_moe,b22007029,b22007029_moe,b22007030,b22007030_moe,b22007031,b22007031_moe,b22007032,b22007032_moe,b22007033,b22007033_moe,b22007034,b22007034_moe,b22007035,b22007035_moe,b22007036,b22007036_moe,b22007037,b22007037_moe,b22007038,b22007038_moe,b22007039,b22007039_moe,b22007040,b22007040_moe,b22007041,b22007041_moe,b22007042,b22007042_moe,b22007043,b22007043_moe
3.2,Georgetown,190,74,37,32,9,12,9,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,30,28,30,0,12,10,17,18,24,0,12,0,12,0,12,0,12,0,12,0,12,153,67,153,67,0,12,30,44,87,48,87,48,0,12,36,26,36,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
3.3,Duwamish/SODO,317,99,33,25,15,17,7,11,8,12,0,12,0,12,0,12,0,12,0,12,0,12,18,24,0,12,0,12,0,12,0,12,0,12,18,24,6,10,0,12,0,12,12,22,284,98,221,79,11,17,11,14,179,70,179,70,0,12,20,22,20,22,0,12,63,52,0,12,0,12,0,12,0,12,0,12,63,52,0,12,18,26,38,45,7,14
3.4,South Beacon Hill/NewHolly,3415,239,901,210,542,146,61,63,215,106,187,100,187,100,0,24,79,53,53,49,26,29,359,147,91,69,10,23,81,67,0,24,0,24,268,135,31,32,228,131,9,22,0,24,2514,236,1582,206,125,62,280,95,777,162,604,157,173,74,400,123,392,124,8,26,932,205,308,119,9,26,107,63,84,68,108,76,624,181,63,56,275,119,152,100,134,81
3.5,Beacon Hill,1954,193,287,86,183,69,12,22,39,40,39,40,39,40,0,17,93,56,73,51,20,30,104,62,36,39,17,31,0,17,6,22,13,25,68,51,18,33,50,45,0,17,0,17,1667,205,1254,197,125,64,238,117,627,178,596,174,31,38,264,115,127,73,137,108,413,144,151,88,8,18,33,35,49,42,61,72,262,118,0,17,109,76,92,69,61,69
3.6,North Beacon Hill/Jefferson Park,3324,252,648,180,229,105,84,66,59,51,74,70,64,69,10,26,12,25,12,25,0,24,419,148,103,76,12,30,10,24,68,69,13,30,316,153,55,63,231,145,30,46,0,24,2676,281,1943,253,165,98,274,121,1202,224,1189,225,13,30,302,127,260,110,42,61,733,194,250,122,0,24,144,93,91,72,15,31,483,167,46,59,259,137,113,78,65,53
4.1,Rainier Beach,3431,277,811,225,337,136,92,86,47,61,105,82,77,75,28,40,93,63,48,47,45,48,474,180,98,76,48,62,50,48,0,27,0,27,376,170,106,83,179,129,63,79,28,52,2620,315,1506,261,113,62,417,165,625,178,598,176,27,34,351,145,330,140,21,34,1114,274,306,155,34,42,151,113,121,97,0,27,808,220,51,65,545,195,178,100,34,50
4.2,Columbia City,3753,316,646,188,277,128,78,73,113,84,65,60,40,48,25,37,21,31,21,31,0,27,369,143,97,71,29,30,68,64,0,27,0,27,272,135,65,61,156,108,0,27,51,48,3107,325,2341,311,167,74,451,169,1365,230,1291,226,74,64,358,138,322,135,36,39,766,193,123,69,12,28,44,45,52,45,15,30,643,182,30,36,356,140,257,128,0,27
4.3,Seward Park,2162,160,159,69,47,34,20,29,13,20,9,18,9,18,0,17,5,16,5,16,0,17,112,61,29,27,10,19,19,22,0,17,0,17,83,57,5,16,38,46,14,24,26,29,2003,156,1605,160,121,49,450,118,856,154,835,150,21,25,178,70,168,68,10,21,398,113,167,89,0,17,116,72,7,16,44,57,231,87,15,20,113,48,103,67,0,17
4.4,Mt. Baker/North Rainier,1352,153,128,61,40,41,0,17,16,25,24,31,0,17,24,31,0,17,0,17,0,17,88,53,61,51,11,22,50,54,0,17,0,17,27,32,0,17,27,32,0,17,0,17,1224,166,877,140,54,41,177,94,584,113,540,100,44,44,62,46,62,46,0,17,347,134,70,54,0,17,55,48,0,17,15,24,277,135,13,21,224,131,40,40,0,17
5.1,Madrona/Leschi,2490,254,124,96,19,28,11,23,0,21,0,21,0,21,0,21,8,19,8,19,0,21,105,91,0,21,0,21,0,21,0,21,0,21,105,91,45,70,60,77,0,21,0,21,2366,246,1974,240,125,70,459,141,1244,210,1156,210,88,98,146,65,132,64,14,26,392,153,45,43,0,21,0,21,27,38,18,30,347,149,38,35,267,141,42,38,0,21
5.2,Judkins Park,450,101,46,31,26,25,19,20,0,12,7,13,7,13,0,12,0,12,0,12,0,12,20,21,0,12,0,12,0,12,0,12,0,12,20,21,9,14,11,16,0,12,0,12,404,102,322,89,41,23,105,81,157,62,137,61,20,26,19,23,19,23,0,12,82,59,14,22,0,12,14,22,0,12,0,12,68,55,0,12,30,29,38,46,0,12
5.3,Central Area/Squire Park,2887,243,366,135,85,61,13,27,20,36,52,54,19,29,33,56,0,24,0,24,0,24,281,126,46,56,14,30,0,24,32,53,0,24,235,117,99,81,108,72,28,50,0,24,2521,233,1886,215,61,45,461,128,1241,191,1198,188,43,42,123,68,123,68,0,24,635,156,213,95,0,24,175,90,38,54,0,24,422,135,42,49,241,102,123,79,16,27
6.1,First Hill,1417,199,334,98,115,55,59,36,43,42,13,29,13,29,0,24,0,24,0,24,0,24,219,84,67,48,11,27,56,45,0,24,0,24,152,89,43,49,68,63,29,43,12,33,1083,186,905,168,178,63,85,52,627,155,619,154,8,24,15,25,15,25,0,24,178,85,110,69,7,24,10,26,68,65,25,41,68,54,12,31,56,48,0,24,0,24
6.2,Capitol Hill,2188,369,237,136,65,73,0,29,17,38,48,68,48,68,0,29,0,29,0,29,0,29,172,117,13,31,0,29,13,31,0,29,0,29,159,116,43,55,116,108,0,29,0,29,1951,359,1696,345,102,70,291,117,1294,334,1262,331,32,57,9,30,9,30,0,29,255,139,76,83,0,29,76,83,0,29,0,29,179,116,27,39,78,68,74,94,0,29
6.3,North Capitol Hill,727,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,727,127,682,121,56,42,244,134,337,123,315,118,22,34,45,50,45,50,0,12,45,43,0,12,0,12,0,12,0,12,0,12,45,43,17,26,28,32,0,12,0,12
6.4,Miller Park,1365,136,41,41,11,20,0,17,0,17,11,20,11,20,0,17,0,17,0,17,0,17,30,36,19,32,0,17,19,32,0,17,0,17,11,20,0,17,11,20,0,17,0,17,1324,126,1190,123,55,40,273,76,776,129,754,127,22,25,86,47,86,47,0,17,134,65,36,30,12,22,15,22,0,17,9,20,98,61,0,17,90,60,8,17,0,17
6.5,Madison Park,1217,182,15,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,24,0,17,0,17,0,17,0,17,0,17,15,24,0,17,15,24,0,17,0,17,1202,179,1070,178,189,67,321,83,553,144,526,143,27,29,7,14,7,14,0,17,132,77,37,36,0,17,9,15,28,34,0,17,95,74,18,27,64,56,0,17,13,21
7.1,Montlake/Portage Bay,2107,213,60,47,8,21,8,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,52,45,21,34,0,21,21,34,0,21,0,21,31,37,0,21,31,37,0,21,0,21,2047,211,1677,186,209,70,325,105,1052,166,1031,166,21,29,91,48,87,48,4,19,370,139,92,56,0,21,43,40,49,42,0,21,278,124,8,21,89,51,172,113,9,21
7.2,University District,1138,181,35,43,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,35,43,31,41,0,29,13,33,18,38,0,29,4,26,0,29,4,26,0,29,0,29,1103,177,844,147,28,40,136,69,630,142,598,141,32,44,50,42,50,42,0,29,259,105,132,86,13,32,26,34,70,71,23,45,127,60,0,29,56,41,71,53,0,29
7.3,Ravenna/Bryant,4872,251,87,58,29,41,0,32,29,41,0,32,0,32,0,32,0,32,0,32,0,32,58,47,14,30,0,32,8,31,6,31,0,32,44,47,10,33,34,46,0,32,0,32,4785,251,4254,266,341,103,684,155,2843,261,2818,261,25,38,386,112,381,111,5,30,531,143,77,54,20,41,26,41,31,37,0,32,454,132,6,31,278,102,157,87,13,30
7.4,Wedgwood/View Ridge,3927,197,53,44,45,44,0,27,0,27,33,39,33,39,0,27,12,28,12,28,0,27,8,27,8,27,0,27,0,27,8,27,0,27,0,27,0,27,0,27,0,27,0,27,3874,200,3196,200,320,85,851,146,1734,190,1628,178,106,64,291,93,282,92,9,28,678,160,212,105,0,27,96,73,66,62,50,48,466,125,66,44,264,91,104,62,32,47
7.5,Laurelhurst/Sand Point,2695,190,102,52,19,23,12,23,0,21,7,21,7,21,0,21,0,21,0,21,0,21,83,48,17,25,17,25,0,21,0,21,0,21,66,45,0,21,66,45,0,21,0,21,2593,185,2239,189,133,61,671,146,1271,163,1205,168,66,48,164,69,155,68,9,18,354,123,114,70,13,23,63,47,38,43,0,21,240,102,6,20,124,68,110,72,0,21
8.1,Northgate/Maple Leaf,2868,271,210,104,83,60,21,38,43,46,0,24,0,24,0,24,19,27,19,27,0,24,127,84,0,24,0,24,0,24,0,24,0,24,127,84,43,44,55,61,9,26,20,40,2658,284,2043,254,203,90,462,146,1270,210,1223,207,47,66,108,54,95,50,13,29,615,168,266,113,20,27,104,68,138,95,4,22,349,145,17,29,245,127,67,54,20,41
8.2,Olympic Hills/Victory Heights,3632,274,501,154,133,67,70,59,16,29,32,35,32,35,0,24,15,32,15,32,0,24,368,146,136,101,0,24,77,77,59,64,0,24,232,116,48,66,93,74,91,64,0,24,3131,272,2467,236,242,92,463,141,1507,199,1475,199,32,39,255,96,252,96,3,22,664,185,195,103,39,66,93,77,63,50,0,24,469,156,90,81,123,72,197,96,59,77
8.3,Cedar Park/Meadowbrook,2665,229,266,126,88,49,18,27,37,37,6,26,6,26,0,27,27,32,27,32,0,27,178,115,23,32,0,27,0,27,23,32,0,27,155,113,38,58,102,81,3,25,12,30,2399,212,1994,203,183,67,411,118,1283,188,1172,175,111,80,117,54,117,54,0,27,405,132,153,86,15,33,43,45,34,36,61,64,252,99,0,27,147,78,105,76,0,27
9.1,Broadview/Bitter Lake,2993,252,207,113,19,32,0,27,11,29,0,27,0,27,0,27,8,31,8,31,0,27,188,109,10,26,0,27,10,26,0,27,0,27,178,108,82,88,81,67,15,31,0,27,2786,246,2366,230,283,105,413,117,1474,193,1332,190,142,69,196,99,196,99,0,27,420,137,97,76,0,27,81,75,16,35,0,27,323,114,53,44,196,102,66,52,8,27
9.2,Licton Springs,1744,248,144,81,48,45,0,17,0,17,38,42,38,42,0,17,10,20,10,20,0,17,96,66,0,17,0,17,0,17,0,17,0,17,96,66,17,30,21,25,58,55,0,17,1600,243,1346,240,92,60,280,116,912,209,912,209,0,17,62,42,62,42,0,17,254,92,66,45,0,17,55,42,11,22,0,17,188,84,17,31,66,57,105,63,0,17
9.3,Greenwood/Phinney Ridge,5397,306,304,121,88,68,18,40,8,29,12,34,12,34,0,29,50,57,50,57,0,29,216,105,41,41,14,34,17,33,10,31,0,29,175,99,86,77,23,36,66,62,0,29,5093,323,4424,323,298,97,970,177,2909,300,2826,296,83,57,247,90,228,87,19,34,669,147,142,82,8,30,53,49,81,72,0,29,527,134,50,54,337,103,132,67,8,30
9.4,Green Lake,2937,232,64,52,48,44,21,34,15,31,12,29,12,29,0,24,0,24,0,24,0,24,16,30,0,24,0,24,0,24,0,24,0,24,16,30,0,24,0,24,16,30,0,24,2873,232,2403,221,91,55,510,154,1695,199,1652,199,43,35,107,62,98,57,9,28,470,131,109,54,8,25,74,42,10,22,17,36,361,121,15,33,205,84,129,95,12,28
9.5,Haller Lake,2381,228,262,105,123,86,10,23,22,27,91,80,91,80,0,21,0,21,0,21,0,21,139,65,32,38,13,22,19,31,0,21,0,21,107,58,3,16,88,51,0,21,16,25,2119,245,1825,251,131,57,402,130,1165,227,1165,227,0,21,127,66,91,55,36,35,294,108,148,76,15,18,96,60,19,32,18,33,146,84,10,21,120,78,16,27,0,21
10.1,North Beach/Blue Ridge,3159,193,104,57,71,51,0,21,13,27,49,48,49,48,0,21,9,25,9,25,0,21,33,33,0,21,0,21,0,21,0,21,0,21,33,33,8,21,11,25,14,27,0,21,3055,199,2612,205,301,80,548,134,1557,213,1443,200,114,68,206,74,206,74,0,21,443,132,115,72,10,22,94,65,11,18,0,21,328,118,27,33,177,82,124,79,0,21
10.2,Whittier Heights,2878,246,118,85,43,43,0,24,10,24,33,40,33,40,0,24,0,24,0,24,0,24,75,77,24,34,0,24,24,34,0,24,0,24,51,63,14,27,37,61,0,24,0,24,2760,246,2276,244,130,58,325,89,1706,242,1706,242,0,24,115,67,115,67,0,24,484,155,173,105,14,28,144,98,15,30,0,24,311,114,31,51,194,82,86,60,0,24
10.3,Sunset Hill/Loyal Heights,3269,202,111,77,53,46,33,37,5,21,0,24,0,24,0,24,15,29,15,29,0,24,58,65,44,63,0,24,0,24,44,63,0,24,14,29,0,24,14,29,0,24,0,24,3158,213,2698,209,200,80,433,129,1876,214,1820,212,56,43,189,85,173,82,16,28,460,136,142,89,0,24,54,43,78,75,10,23,318,108,53,42,164,80,101,63,0,24
10.4,Ballard,1233,229,17,27,17,27,0,17,17,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1216,226,913,203,39,47,160,87,714,206,695,201,19,32,0,17,0,17,0,17,303,133,78,71,19,30,0,17,59,64,0,17,225,106,0,17,116,76,109,98,0,17
11.1,Fremont,2776,260,82,54,35,43,19,37,16,33,0,24,0,24,0,24,0,24,0,24,0,24,47,41,25,33,0,24,17,33,8,24,0,24,22,32,15,32,7,24,0,24,0,24,2694,259,2301,247,37,39,532,157,1659,237,1634,233,25,36,73,52,73,52,0,24,393,114,123,73,0,24,123,73,0,24,0,24,270,100,33,39,178,79,59,49,0,24
11.2,Wallingford,2475,231,73,72,10,27,0,27,10,27,0,27,0,27,0,27,0,27,0,27,0,27,63,72,0,27,0,27,0,27,0,27,0,27,63,72,0,27,63,72,0,27,0,27,2402,219,1982,193,107,54,335,101,1397,174,1397,174,0,27,143,60,129,56,14,33,420,140,203,108,8,27,73,42,85,90,37,47,217,80,26,33,139,62,52,45,0,27
11.3,Cascade/Eastlake,1426,294,135,89,77,59,59,51,0,21,18,34,18,34,0,21,0,21,0,21,0,21,58,68,0,21,0,21,0,21,0,21,0,21,58,68,0,21,58,68,0,21,0,21,1291,292,983,240,97,49,255,125,631,211,631,211,0,21,0,21,0,21,0,21,308,186,206,169,81,127,58,97,67,67,0,21,102,74,11,25,70,67,21,31,0,21
12.1,Magnolia,3302,225,29,34,29,34,29,34,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,3273,225,3018,220,246,86,831,177,1858,220,1792,221,66,50,83,51,61,42,22,35,255,102,86,57,31,38,45,43,0,24,10,23,169,86,0,24,101,68,68,61,0,24
12.2,Interbay,2040,217,42,39,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,42,39,0,21,0,21,0,21,0,21,0,21,42,39,9,21,33,33,0,21,0,21,1998,216,1713,207,109,63,420,140,1102,202,1102,202,0,21,82,57,82,57,0,21,285,110,52,63,0,21,52,63,0,21,0,21,233,92,0,21,191,89,42,33,0,21
12.3,Queen Anne,6804,416,184,92,121,77,34,48,14,40,73,72,73,72,0,40,0,40,0,40,0,40,63,59,0,40,0,40,0,40,0,40,0,40,63,59,0,40,28,45,35,51,0,40,6620,406,5977,408,516,148,1329,260,3844,367,3795,364,49,55,288,115,235,90,53,75,643,177,184,84,0,40,103,68,81,62,0,40,459,160,25,48,219,115,183,107,32,51
13.1,Belltown,1111,234,62,58,62,58,13,25,27,46,22,37,22,37,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,1049,230,949,207,122,99,95,54,732,189,732,189,0,21,0,21,0,21,0,21,100,75,32,56,0,21,32,56,0,21,0,21,68,52,14,25,54,48,0,21,0,21
13.2,Downtown Commercial Core,440,138,47,45,47,45,47,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,393,127,384,125,60,46,78,39,212,110,212,110,0,12,34,41,34,41,0,12,9,16,0,12,0,12,0,12,0,12,0,12,9,16,0,12,0,12,9,16,0,12
13.3,Pioneer Square/International District,750,142,341,108,247,87,139,70,56,41,52,35,52,35,0,17,0,17,0,17,0,17,94,65,39,51,8,19,31,49,0,17,0,17,55,41,6,15,49,39,0,17,0,17,409,104,287,89,37,49,51,35,185,69,167,67,18,22,14,19,8,18,6,16,122,75,22,28,0,17,0,17,8,18,14,23,100,68,0,17,58,54,0,17,42,43
