area_id,area_name,b27011001,b27011001_moe,b27011002,b27011002_moe,b27011003,b27011003_moe,b27011004,b27011004_moe,b27011005,b27011005_moe,b27011006,b27011006_moe,b27011007,b27011007_moe,b27011008,b27011008_moe,b27011009,b27011009_moe,b27011010,b27011010_moe,b27011011,b27011011_moe,b27011012,b27011012_moe,b27011013,b27011013_moe,b27011014,b27011014_moe,b27011015,b27011015_moe,b27011016,b27011016_moe,b27011017,b27011017_moe,b27011018,b27011018_moe,b27011019,b27011019_moe,b27011020,b27011020_moe,b27011021,b27011021_moe,b27011022,b27011022_moe,b27011023,b27011023_moe,b27011024,b27011024_moe,b27011025,b27011025_moe,b27011026,b27011026_moe,b27011027,b27011027_moe,b27011028,b27011028_moe,b27011029,b27011029_moe,b27011030,b27011030_moe,b27011031,b27011031_moe,b27011032,b27011032_moe,b27011033,b27011033_moe,b27011034,b27011034_moe,b27011035,b27011035_moe
1.1,Arbor Heights,4937,206,3839,210,3650,209,3470,211,3143,229,3127,228,89,47,327,123,180,76,180,76,174,76,172,75,0,17,189,83,189,83,60,39,58,39,10,17,129,72,0,17,0,17,0,17,0,17,0,17,1098,144,453,107,377,97,324,93,92,47,76,54,645,81,643,81,488,93,628,80,2,13
1.2,Fauntleroy/Seaview,11138,465,8563,493,8268,481,7901,451,7144,461,7144,461,179,99,757,256,367,128,367,128,287,117,310,121,0,24,295,117,295,117,205,104,185,100,20,34,90,61,0,24,0,24,0,24,0,24,0,24,2575,298,1250,244,1027,205,809,175,291,119,223,116,1325,173,1325,173,971,174,1309,173,0,24
1.3,West Seattle Junction/Genesee Hill,14053,488,10566,527,10150,533,9691,515,9154,511,9019,510,218,138,537,186,459,120,459,120,401,117,350,108,0,29,416,138,388,135,244,102,244,102,0,29,144,88,28,34,28,34,0,29,28,34,0,29,3487,364,1918,300,1663,291,1119,219,633,227,255,141,1569,201,1569,201,1296,201,1558,201,0,29
1.4,Alki/Admiral,9373,440,6589,364,6126,363,5761,376,5307,362,5258,355,180,91,454,202,365,206,365,206,327,208,276,131,0,24,463,179,463,179,301,133,275,128,26,33,162,120,0,24,0,24,0,24,0,24,0,24,2784,325,1304,244,1113,225,1057,214,134,77,191,98,1480,199,1480,199,1069,189,1480,199,0,24
2.1,North Delridge,4074,254,3284,275,2994,262,2910,265,2588,246,2571,243,114,77,322,185,84,52,84,52,44,35,84,52,0,12,290,134,267,131,194,122,152,110,42,64,73,71,23,34,23,34,23,34,23,34,0,12,790,161,558,150,522,145,363,130,159,87,36,39,232,67,232,67,82,45,232,67,0,12
2.2,High Point,4778,387,3269,310,2945,289,2907,291,2711,285,2318,288,483,189,196,93,38,33,38,33,30,30,38,33,0,17,324,144,324,144,140,97,49,42,93,89,184,107,0,17,0,17,0,17,0,17,0,17,1509,291,1085,267,905,234,347,139,634,214,180,119,424,135,424,135,93,55,424,135,0,17
2.3,Riverview,3645,225,2927,226,2654,220,2575,209,2131,191,2067,200,85,59,444,146,79,49,79,49,79,49,71,49,0,12,273,104,273,104,106,66,106,66,0,12,167,90,0,12,0,12,0,12,0,12,0,12,718,132,445,120,295,107,172,87,141,69,150,92,273,69,273,69,165,55,273,69,0,12
2.4,Roxhill/Westwood,10001,567,7628,483,7037,429,6797,431,5757,425,5540,416,304,154,1040,238,240,109,240,109,180,85,227,104,0,21,591,212,565,209,212,98,132,76,80,62,353,185,26,43,0,21,0,21,0,21,26,43,2373,314,1457,283,911,189,622,152,345,124,546,210,916,152,916,152,546,113,916,152,0,21
2.5,Highland Park,4741,339,3264,287,3049,285,2866,274,2345,264,2286,272,137,65,521,174,183,73,183,73,145,69,117,53,0,21,215,120,196,112,82,75,82,75,20,36,114,83,19,32,19,32,0,21,19,32,0,21,1477,275,861,239,654,202,323,122,331,144,207,104,616,160,602,161,357,129,602,161,14,27
3.1,South Park,2989,436,2342,415,2107,433,2065,435,1277,292,1101,222,260,140,788,320,42,36,42,36,42,36,39,36,0,17,235,109,235,109,90,63,66,46,29,45,145,89,0,17,0,17,0,17,0,17,0,17,647,143,463,125,298,104,170,71,181,83,165,81,184,62,184,62,42,48,184,62,0,17
3.2,Georgetown,1051,136,766,121,741,110,707,115,564,105,560,105,67,47,143,80,34,23,34,23,23,16,34,23,0,12,25,27,25,27,8,12,0,12,8,12,17,25,0,12,0,12,0,12,0,12,0,12,285,104,233,101,96,55,22,24,87,55,137,80,52,43,52,43,35,41,52,43,0,12
3.3,Duwamish/SODO,2145,375,1405,216,1325,194,1243,197,956,141,889,161,99,88,287,148,82,56,82,56,63,47,57,47,0,12,80,74,80,74,46,38,6,10,40,36,34,57,0,12,0,12,0,12,0,12,0,12,740,240,516,170,385,92,105,46,280,85,131,130,224,101,224,101,102,56,224,101,0,12
3.4,South Beacon Hill/NewHolly,10891,687,7445,610,6615,583,6351,582,4933,480,4563,479,483,157,1418,401,264,90,264,90,212,81,148,74,0,24,830,216,830,216,449,164,235,103,214,114,381,149,0,24,0,24,0,24,0,24,0,24,3446,415,2064,365,1493,331,750,235,923,256,571,193,1382,202,1357,204,632,149,1319,197,25,33
3.5,Beacon Hill,7698,598,5273,549,4954,562,4770,545,4165,499,3984,514,221,93,605,234,184,112,184,112,164,105,101,70,0,17,319,159,319,159,158,95,58,45,100,82,161,96,0,17,0,17,0,17,0,17,0,17,2425,280,1218,260,873,223,528,152,372,189,345,145,1207,164,1182,158,496,147,1170,158,25,42
3.6,North Beacon Hill/Jefferson Park,11390,576,8293,576,7776,557,7620,550,6079,446,5755,458,568,250,1541,379,156,85,156,85,112,70,156,85,0,24,517,199,500,200,286,155,214,145,72,59,214,123,17,36,17,36,0,24,17,36,0,24,3097,372,1439,311,1018,250,651,183,495,189,421,168,1658,211,1658,211,496,162,1606,215,0,24
4.1,Rainier Beach,11330,677,7703,573,6825,535,6639,538,5566,573,5391,576,346,145,1073,321,186,95,186,95,168,89,174,92,0,27,878,277,878,277,358,141,252,110,106,94,520,238,0,27,0,27,0,27,0,27,0,27,3627,451,2065,366,1529,290,591,216,1016,295,536,218,1562,207,1544,202,739,181,1544,202,18,43
4.2,Columbia City,12939,637,9373,676,8244,600,7940,593,6462,568,5982,565,562,195,1478,427,304,109,292,106,218,95,262,102,12,30,1129,283,1104,284,563,208,457,197,106,81,541,207,25,37,25,37,16,33,25,37,0,27,3566,375,2117,316,1488,251,708,179,867,218,629,187,1449,202,1449,202,742,166,1435,200,0,27
4.3,Seward Park,6831,421,4863,334,4540,322,4286,308,3825,235,3690,235,286,112,461,206,254,80,254,80,200,69,207,65,0,17,323,103,317,100,211,84,165,71,63,45,106,62,6,16,6,16,0,17,6,16,0,17,1968,305,1042,249,825,175,632,148,227,98,217,139,926,196,926,196,552,124,895,197,0,17
4.4,Mt. Baker/North Rainier,4291,413,3120,381,2856,325,2739,331,2525,305,2435,288,113,85,214,121,117,60,117,60,75,43,92,55,0,17,264,190,264,190,152,120,53,43,99,108,112,153,0,17,0,17,0,17,0,17,0,17,1171,203,691,157,648,151,474,152,230,103,43,50,480,126,480,126,221,80,480,126,0,17
5.1,Madrona/Leschi,8077,452,5946,420,5624,407,5342,414,4729,339,4583,337,175,119,613,278,282,99,282,99,201,91,250,92,0,21,322,180,308,179,183,132,166,129,17,32,125,108,14,30,14,30,0,21,14,30,0,21,2131,312,1210,273,1126,250,964,228,244,160,84,91,921,166,921,166,699,158,921,166,0,21
5.2,Judkins Park,2445,248,1517,232,1383,225,1330,219,1061,128,1018,122,90,63,269,185,53,43,36,34,15,18,36,34,17,27,134,57,134,57,101,49,74,46,36,26,33,32,0,12,0,12,0,12,0,12,0,12,928,167,358,122,302,124,195,96,129,81,56,76,570,100,570,100,124,56,570,100,0,12
5.3,Central Area/Squire Park,14229,623,11043,592,10381,573,10091,570,8838,544,8682,540,287,118,1253,289,290,108,290,108,209,87,280,106,0,24,662,220,662,220,407,180,236,100,190,156,255,126,0,24,0,24,0,24,0,24,0,24,3186,384,2007,322,1698,300,1154,238,740,213,309,143,1179,194,1179,194,780,188,1174,193,0,24
6.1,First Hill,12452,712,8177,546,7576,524,7407,521,6048,441,5883,423,191,128,1359,315,169,65,146,61,119,53,126,55,23,42,601,183,589,182,443,163,297,122,153,108,146,90,12,27,12,27,12,27,12,27,0,24,4275,468,2641,439,2313,399,1531,357,890,208,328,156,1634,196,1634,196,941,156,1634,196,0,24
6.2,Capitol Hill,19368,682,16484,703,15618,664,15294,679,12541,713,12347,708,393,161,2753,522,324,147,310,145,269,144,297,143,14,35,866,280,854,278,412,225,387,221,67,72,442,182,12,33,12,33,12,33,12,33,0,29,2884,383,1969,324,1684,292,1021,212,787,215,285,143,915,216,880,194,493,168,880,194,35,92
