area_id,area_name,b25035001,b25035001_moe
1.1,Arbor Heights,3905,4
1.2,Fauntleroy/Seaview,3905,4
1.3,West Seattle Junction/Genesee Hill,5851,7
1.4,Alki/Admiral,3925,9
2.1,North Delridge,1964,17
2.2,High Point,3973,12
2.3,Riverview,1965,5
2.4,Roxhill/Westwood,5889,5
2.5,Highland Park,3941,7
3.1,South Park,1952,5
3.3,Duwamish/SODO,1956,10
3.4,South Beacon Hill/NewHolly,5944,7
3.5,Beacon Hill,3918,7
3.6,North Beacon Hill/Jefferson Park,3923,17
4.1,Rainier Beach,5870,7
4.2,Columbia City,5875,12
4.3,Seward Park,3905,5
5.1,Madrona/Leschi,1958,7
5.2,Judkins Park,1987,7
5.3,Central Area/Squire Park,3915,12
6.1,First Hill,7874,14
6.2,Capitol Hill,7827,26
6.3,North Capitol Hill,1942,9
6.5,Madison Park,1951,6
7.1,Montlake/Portage Bay,1954,8
7.2,University District,1961,14
7.3,Ravenna/Bryant,7826,6
7.4,Wedgwood/View Ridge,7819,6
7.5,Laurelhurst/Sand Point,3914,17
8.1,Northgate/Maple Leaf,5898,12
8.2,Olympic Hills/Victory Heights,5893,7
8.3,Cedar Park/Meadowbrook,7846,11
9.1,Broadview/Bitter Lake,5901,7
9.2,Licton Springs,3965,7
9.3,Greenwood/Phinney Ridge,3935,9
9.4,Green Lake,1969,5
9.5,Haller Lake,3929,4
10.1,North Beach/Blue Ridge,5863,6
10.2,Whittier Heights,3896,8
10.3,Sunset Hill/Loyal Heights,1952,5
10.4,Ballard,1982,6
11.1,Fremont,5882,11
11.2,Wallingford,3940,8
11.3,Cascade/Eastlake,5960,6
12.1,Magnolia,3901,5
12.2,Interbay,3934,5
12.3,Queen Anne,9828,13
13.1,Belltown,3979,6
13.2,Downtown Commercial Core,1990,4
13.3,Pioneer Square/International District,1963,28
