area_id,area_name,b00001001,b00001001_moe
1.1,Arbor Heights,542,-1
1.2,Fauntleroy/Seaview,838,-1
1.3,West Seattle Junction/Genesee Hill,1168,-1
1.4,Alki/Admiral,658,-1
2.1,North Delridge,254,-1
2.2,High Point,382,-1
2.3,Riverview,374,-1
2.4,Roxhill/Westwood,887,-1
2.5,Highland Park,351,-1
3.1,South Park,318,-1
3.2,Georgetown,98,-1
3.3,Duwamish/SODO,221,-1
3.4,South Beacon Hill/NewHolly,957,-1
3.5,Beacon Hill,539,-1
3.6,North Beacon Hill/Jefferson Park,750,-1
4.1,Rainier Beach,697,-1
4.2,Columbia City,1039,-1
4.3,Seward Park,761,-1
4.4,Mt. Baker/North Rainier,337,-1
5.1,Madrona/Leschi,581,-1
5.2,Judkins Park,245,-1
5.3,Central Area/Squire Park,1149,-1
6.1,First Hill,1183,-1
6.2,Capitol Hill,974,-1
6.3,North Capitol Hill,232,-1
6.4,Miller Park,646,-1
6.5,Madison Park,341,-1
7.1,Montlake/Portage Bay,678,-1
7.2,University District,1498,-1
7.3,Ravenna/Bryant,2023,-1
7.4,Wedgwood/View Ridge,1267,-1
7.5,Laurelhurst/Sand Point,768,-1
8.1,Northgate/Maple Leaf,927,-1
8.2,Olympic Hills/Victory Heights,933,-1
8.3,Cedar Park/Meadowbrook,1062,-1
9.1,Broadview/Bitter Lake,945,-1
9.2,Licton Springs,492,-1
9.3,Greenwood/Phinney Ridge,1834,-1
9.4,Green Lake,940,-1
9.5,Haller Lake,655,-1
10.1,North Beach/Blue Ridge,920,-1
10.2,Whittier Heights,731,-1
10.3,Sunset Hill/Loyal Heights,880,-1
10.4,Ballard,328,-1
11.1,Fremont,929,-1
11.2,Wallingford,1293,-1
11.3,Cascade/Eastlake,641,-1
12.1,Magnolia,773,-1
12.2,Interbay,603,-1
12.3,Queen Anne,2403,-1
13.1,Belltown,384,-1
13.2,Downtown Commercial Core,294,-1
13.3,Pioneer Square/International District,430,-1
