area_id,area_name,b03002001,b03002001_moe,b03002002,b03002002_moe,b03002003,b03002003_moe,b03002004,b03002004_moe,b03002005,b03002005_moe,b03002006,b03002006_moe,b03002007,b03002007_moe,b03002008,b03002008_moe,b03002009,b03002009_moe,b03002010,b03002010_moe,b03002011,b03002011_moe,b03002012,b03002012_moe,b03002013,b03002013_moe,b03002014,b03002014_moe,b03002015,b03002015_moe,b03002016,b03002016_moe,b03002017,b03002017_moe,b03002018,b03002018_moe,b03002019,b03002019_moe,b03002020,b03002020_moe,b03002021,b03002021_moe
1.1,Arbor Heights,6254,299,5913,339,4935,355,41,38,111,127,424,142,0,17,12,22,390,216,0,17,390,216,341,185,213,133,28,47,0,17,0,17,0,17,29,31,71,93,34,56,37,43
1.2,Fauntleroy/Seaview,13775,587,13091,611,11843,622,176,112,38,35,539,164,57,82,0,24,438,177,13,27,425,177,684,297,451,270,41,49,12,25,19,35,0,24,101,134,60,80,0,24,60,80
1.3,West Seattle Junction/Genesee Hill,18076,645,17439,644,15271,639,328,172,134,114,846,237,52,77,0,29,808,241,38,48,770,239,637,257,426,211,0,29,17,36,0,29,0,29,168,137,26,48,26,48,0,29
1.4,Alki/Admiral,11229,569,10678,528,9397,513,304,173,28,37,462,161,22,56,0,24,465,216,0,24,465,216,551,325,482,314,0,24,21,35,24,40,0,24,24,43,0,24,0,24,0,24
2.1,North Delridge,4760,357,4406,372,3206,431,434,329,0,12,524,281,0,12,13,22,229,127,0,12,229,127,354,148,161,101,0,12,42,49,0,12,0,12,135,147,16,26,0,12,16,26
2.2,High Point,6489,426,6261,432,2557,364,2132,408,8,20,1332,293,22,38,0,17,210,115,0,17,210,115,228,122,138,88,0,17,0,17,0,17,0,17,55,79,35,37,15,23,20,24
2.3,Riverview,4691,295,4406,263,2385,258,532,243,44,67,997,224,59,53,0,12,389,174,0,12,389,174,285,175,268,181,0,12,0,12,0,12,0,12,17,17,0,12,0,12,0,12
2.4,Roxhill/Westwood,12555,705,9703,657,6556,542,1066,346,83,125,1431,345,134,117,5,19,428,160,36,48,392,141,2852,665,1823,684,21,35,18,34,24,32,0,21,700,409,266,138,92,83,174,104
2.5,Highland Park,5836,461,5036,435,2976,327,457,158,37,47,1246,370,60,123,0,21,260,178,0,21,260,178,800,318,593,305,52,62,0,21,0,21,0,21,67,61,88,72,74,69,14,26
3.1,South Park,4402,608,2473,271,1119,221,209,127,28,47,757,225,214,219,0,17,146,114,0,17,146,114,1929,592,1655,585,0,17,0,17,0,17,0,17,132,160,142,221,0,17,142,221
