area_id,area_name,b25012001,b25012001_moe,b25012002,b25012002_moe,b25012003,b25012003_moe,b25012004,b25012004_moe,b25012005,b25012005_moe,b25012006,b25012006_moe,b25012007,b25012007_moe,b25012008,b25012008_moe,b25012009,b25012009_moe,b25012010,b25012010_moe,b25012011,b25012011_moe,b25012012,b25012012_moe,b25012013,b25012013_moe,b25012014,b25012014_moe,b25012015,b25012015_moe,b25012016,b25012016_moe,b25012017,b25012017_moe
1.1,Arbor Heights,2639,96,2173,132,635,84,603,78,214,79,124,56,265,69,32,30,1538,123,466,107,122,60,122,60,47,47,33,37,42,29,0,17,344,104
1.2,Fauntleroy/Seaview,6410,211,4581,249,1269,161,1203,158,427,149,117,66,659,173,66,54,3312,237,1829,241,299,123,272,122,141,101,16,29,115,67,27,33,1530,213
1.3,West Seattle Junction/Genesee Hill,8391,238,4963,275,1492,170,1476,170,500,134,238,92,738,135,16,30,3471,268,3428,333,573,189,526,191,258,147,84,75,184,100,47,53,2855,322
1.4,Alki/Admiral,5786,190,3091,242,716,107,716,107,176,81,124,107,416,109,0,24,2375,238,2695,240,281,95,281,95,137,79,0,24,144,69,0,24,2414,236
2.1,North Delridge,2387,100,1294,174,269,87,241,87,123,69,73,49,45,52,28,42,1025,182,1093,168,197,116,197,116,130,112,14,23,53,43,0,12,896,170
2.2,High Point,2731,199,1098,171,326,110,297,105,123,87,71,51,103,74,29,41,772,166,1633,227,560,163,543,162,138,118,119,59,286,131,17,30,1073,222
2.3,Riverview,1680,73,1161,125,363,80,279,75,72,35,59,45,148,66,84,79,798,129,519,122,259,96,259,96,57,52,32,48,170,78,0,12,260,97
2.4,Roxhill/Westwood,5489,176,2881,214,817,156,746,159,261,91,70,56,415,123,71,45,2064,186,2608,233,700,164,666,155,158,75,203,91,305,124,34,43,1908,258
2.5,Highland Park,2563,202,1290,156,371,109,357,109,126,76,98,64,133,81,14,25,919,144,1273,220,230,120,205,121,79,81,24,32,102,69,25,29,1043,203
3.1,South Park,1323,80,610,110,255,82,218,67,73,42,25,28,120,53,37,35,355,93,713,122,303,95,268,96,26,32,137,76,105,67,35,32,410,112
3.2,Georgetown,630,55,195,59,46,29,25,25,10,17,0,12,15,19,21,19,149,60,435,76,41,47,41,47,34,44,0,12,7,11,0,12,394,81
3.3,Duwamish/SODO,944,90,494,93,60,37,60,37,6,11,5,10,49,33,0,12,434,78,450,116,64,75,64,75,0,12,0,12,64,75,0,12,386,104
3.4,South Beacon Hill/NewHolly,4531,190,2403,205,971,169,865,168,189,91,204,90,472,139,106,56,1432,178,2128,233,1037,186,949,180,145,102,304,133,500,152,88,68,1091,205
3.5,Beacon Hill,2893,137,2074,222,653,147,594,142,150,89,139,81,305,100,59,49,1421,174,819,197,279,118,254,110,182,108,26,30,46,42,25,28,540,171
3.6,North Beacon Hill/Jefferson Park,5765,192,2583,244,863,203,751,193,296,133,53,77,402,146,112,81,1720,236,3182,273,799,168,765,169,300,137,312,112,153,85,34,59,2383,246
4.1,Rainier Beach,5403,197,3197,260,979,202,753,186,124,74,71,63,558,171,226,96,2218,250,2206,294,906,228,758,212,180,113,291,168,287,153,148,111,1300,258
4.2,Columbia City,6493,254,3378,280,1026,164,910,161,404,135,169,74,337,114,116,73,2352,247,3115,312,716,195,643,193,223,135,152,107,268,109,73,51,2399,305
4.3,Seward Park,3376,140,2646,140,782,119,747,120,205,74,133,57,409,122,35,31,1864,179,730,135,233,83,215,85,82,48,91,60,42,34,18,22,497,122
4.4,Mt. Baker/North Rainier,2340,165,1640,130,581,110,505,106,166,97,62,52,277,82,76,53,1059,151,700,146,178,90,178,90,0,17,0,17,178,90,0,17,522,139
5.1,Madrona/Leschi,4262,205,2999,239,844,169,770,139,297,113,100,56,373,97,74,96,2155,220,1263,209,408,165,408,165,252,148,59,83,97,65,0,21,855,186
5.2,Judkins Park,1553,98,417,95,98,59,98,59,69,56,0,12,29,40,0,12,319,81,1136,129,75,51,75,51,16,26,11,18,48,35,0,12,1061,129
5.3,Central Area/Squire Park,8106,238,3478,250,744,143,717,138,376,118,99,61,242,92,27,32,2734,239,4628,310,577,168,498,154,99,69,148,105,251,110,79,80,4051,304
6.1,First Hill,7537,281,1118,179,20,28,20,28,12,26,6,24,2,24,0,24,1098,178,6419,309,316,96,293,89,168,84,0,24,125,77,23,43,6103,311
6.2,Capitol Hill,13942,322,2655,326,111,88,111,88,70,72,0,29,41,53,0,29,2544,319,11287,402,522,184,522,184,424,192,17,38,81,68,0,29,10765,437
6.3,North Capitol Hill,2363,123,1181,173,158,59,141,51,42,40,31,26,68,33,17,26,1023,183,1182,192,18,34,18,34,18,34,0,12,0,12,0,12,1164,182
6.4,Miller Park,3180,100,1539,129,514,78,487,82,86,54,88,49,313,69,27,34,1025,131,1641,131,175,78,175,78,116,66,31,29,28,26,0,17,1466,146
6.5,Madison Park,2679,129,1515,141,386,96,386,96,15,25,42,39,329,88,0,17,1129,144,1164,153,124,95,124,95,67,86,41,36,16,25,0,17,1040,188
7.1,Montlake/Portage Bay,4576,111,2427,160,618,91,609,91,224,72,99,48,286,74,9,22,1809,161,2149,176,85,54,85,54,33,32,13,25,39,41,0,21,2064,176
7.2,University District,5280,209,774,113,299,59,299,59,94,87,43,47,162,75,0,29,475,112,4506,235,64,45,64,45,43,43,4,26,17,32,0,29,4442,237
7.3,Ravenna/Bryant,9895,238,5892,251,1933,164,1925,165,618,143,350,93,957,136,8,31,3959,253,4003,299,454,94,438,91,333,87,42,45,63,44,16,37,3549,296
7.4,Wedgwood/View Ridge,6148,153,4860,199,1625,165,1563,164,378,99,209,79,976,155,62,49,3235,196,1288,178,239,75,239,75,78,52,44,36,117,64,0,27,1049,160
7.5,Laurelhurst/Sand Point,4412,158,2853,202,1127,154,1104,154,228,92,152,66,724,143,23,24,1726,185,1559,212,236,88,236,88,95,55,45,44,96,67,0,21,1323,197
8.1,Northgate/Maple Leaf,6976,196,2723,187,711,104,707,103,273,83,140,58,294,86,4,22,2012,185,4253,238,494,168,465,166,211,109,60,61,194,115,29,42,3759,239
8.2,Olympic Hills/Victory Heights,6737,204,3497,241,855,132,831,133,287,102,50,40,494,117,24,35,2642,235,3240,292,595,168,534,160,169,105,65,51,300,142,61,59,2645,281
8.3,Cedar Park/Meadowbrook,5748,207,2854,179,730,134,704,129,272,88,72,43,360,114,26,33,2124,184,2894,245,498,156,437,154,222,132,81,56,134,68,61,64,2396,250
9.1,Broadview/Bitter Lake,6683,218,3285,224,824,136,814,135,203,89,40,41,571,132,10,29,2461,230,3398,253,411,165,411,165,107,94,91,69,213,135,0,27,2987,258
9.2,Licton Springs,4422,146,1802,240,327,127,327,127,165,85,35,42,127,86,0,17,1475,214,2620,254,463,149,463,149,368,140,0,17,95,75,0,17,2157,263
9.3,Greenwood/Phinney Ridge,10923,235,6353,313,1904,182,1783,175,692,140,222,77,869,163,121,66,4449,295,4570,322,671,169,599,159,114,72,206,115,279,97,72,71,3899,302
9.4,Green Lake,6673,219,3442,241,1052,128,1008,125,408,106,106,56,494,107,44,39,2390,237,3231,254,140,86,140,86,100,79,0,24,40,39,0,24,3091,257
9.5,Haller Lake,4467,139,2687,222,503,122,503,122,140,73,129,79,234,94,0,21,2184,210,1780,238,502,152,478,150,174,78,36,35,268,133,24,29,1278,216
10.1,North Beach/Blue Ridge,5103,114,3604,180,737,134,717,132,227,81,61,41,429,101,20,34,2867,158,1499,180,566,170,548,167,140,78,81,61,327,126,18,27,933,153
10.2,Whittier Heights,5610,116,3010,236,940,129,928,128,448,114,206,76,274,95,12,27,2070,209,2600,254,438,150,438,150,177,93,37,61,224,110,0,24,2162,248
10.3,Sunset Hill/Loyal Heights,6432,193,4062,235,1205,146,1171,146,402,119,187,74,582,129,34,33,2857,243,2370,246,264,105,249,99,161,95,0,24,88,59,15,29,2106,244
10.4,Ballard,4091,212,926,189,229,88,229,88,163,97,14,25,52,39,0,17,697,167,3165,293,170,93,155,88,54,61,0,17,101,59,15,25,2995,281
11.1,Fremont,8389,231,3272,278,654,110,654,110,314,104,111,61,229,82,0,24,2618,276,5117,318,331,107,331,107,192,87,41,44,98,60,0,24,4786,327
11.2,Wallingford,7409,188,2998,202,851,113,839,115,389,104,121,54,329,83,12,29,2147,190,4411,250,296,101,296,101,120,64,54,68,122,59,0,27,4115,236
