area_id,area_name,b25102001,b25102001_moe,b25102002,b25102002_moe,b25102003,b25102003_moe,b25102004,b25102004_moe,b25102005,b25102005_moe,b25102006,b25102006_moe,b25102007,b25102007_moe,b25102008,b25102008_moe,b25102009,b25102009_moe,b25102010,b25102010_moe,b25102011,b25102011_moe,b25102012,b25102012_moe,b25102013,b25102013_moe,b25102014,b25102014_moe,b25102015,b25102015_moe
1.1,Arbor Heights,2173,132,1663,143,7,16,96,57,24,29,642,125,894,123,0,17,510,104,60,61,36,30,22,25,61,36,317,82,14,25
1.2,Fauntleroy/Seaview,4581,249,3540,266,0,24,81,56,105,66,595,176,2759,277,0,24,1041,154,53,48,91,62,18,33,116,67,763,154,0,24
1.3,West Seattle Junction/Genesee Hill,4963,275,3819,262,67,46,71,52,208,102,600,168,2855,246,18,31,1144,187,82,90,81,59,49,51,256,126,676,147,0,29
1.4,Alki/Admiral,3091,242,2118,232,37,62,17,31,47,47,262,124,1755,235,0,24,973,172,33,39,29,36,0,24,118,74,793,161,0,24
2.1,North Delridge,1294,174,1039,161,47,60,43,36,43,40,325,150,564,128,17,26,255,81,14,22,0,12,0,12,50,50,191,72,0,12
2.2,High Point,1098,171,936,156,0,17,89,77,23,26,421,127,389,110,14,25,162,97,22,38,0,17,10,20,99,84,31,33,0,17
2.3,Riverview,1161,125,941,130,36,46,72,43,45,32,422,112,366,94,0,12,220,66,20,22,8,13,32,30,58,34,102,51,0,12
2.4,Roxhill/Westwood,2881,214,2277,224,107,64,212,85,201,72,965,167,789,163,3,18,604,115,43,35,101,56,11,26,246,82,203,80,0,21
2.5,Highland Park,1290,156,1098,154,0,21,102,88,48,47,576,143,353,114,19,31,192,89,30,27,0,21,18,31,64,47,80,69,0,21
3.1,South Park,610,110,446,97,38,36,85,53,105,59,179,64,39,30,0,17,164,67,71,60,15,22,17,24,7,17,31,32,23,35
3.2,Georgetown,195,59,174,60,0,12,61,42,10,17,78,44,18,25,7,12,21,22,0,12,0,12,0,12,17,20,4,8,0,12
3.3,Duwamish/SODO,494,93,344,84,0,12,28,24,22,29,74,40,206,74,14,25,150,47,10,15,24,26,30,33,23,18,63,41,0,12
3.4,South Beacon Hill/NewHolly,2403,205,1752,201,56,41,119,60,17,31,479,115,1032,197,49,41,651,128,57,44,48,37,0,24,205,69,332,99,9,26
3.5,Beacon Hill,2074,222,1375,232,9,19,126,97,40,48,338,115,844,203,18,31,699,156,41,42,18,26,16,29,168,89,449,125,7,18
3.6,North Beacon Hill/Jefferson Park,2583,244,1884,239,75,53,114,90,167,91,521,161,995,222,12,25,699,143,58,49,47,38,58,48,173,79,363,115,0,24
4.1,Rainier Beach,3197,260,2576,267,96,60,291,144,118,70,928,210,1134,230,9,26,621,137,53,45,62,54,14,30,200,84,279,98,13,30
