area_id,area_name,b02010001,b02010001_moe
1.1,Arbor Heights,204,166
1.2,Fauntleroy/Seaview,202,158
1.3,West Seattle Junction/Genesee Hill,286,163
1.4,Alki/Admiral,154,80
2.1,North Delridge,102,77
2.2,High Point,38,40
2.3,Riverview,158,111
2.4,Roxhill/Westwood,247,151
2.5,Highland Park,87,74
3.1,South Park,149,121
3.2,Georgetown,36,30
3.3,Duwamish/SODO,83,133
3.4,South Beacon Hill/NewHolly,369,218
3.5,Beacon Hill,132,94
3.6,North Beacon Hill/Jefferson Park,402,224
4.1,Rainier Beach,606,407
4.2,Columbia City,373,172
4.3,Seward Park,228,137
4.4,Mt. Baker/North Rainier,324,206
5.1,Madrona/Leschi,344,247
5.2,Judkins Park,39,46
5.3,Central Area/Squire Park,486,323
6.1,First Hill,616,201
6.2,Capitol Hill,573,179
6.3,North Capitol Hill,117,134
6.4,Miller Park,79,44
6.5,Madison Park,9,15
7.1,Montlake/Portage Bay,113,92
7.2,University District,420,172
7.3,Ravenna/Bryant,432,166
7.4,Wedgwood/View Ridge,183,111
7.5,Laurelhurst/Sand Point,162,110
8.1,Northgate/Maple Leaf,341,209
8.2,Olympic Hills/Victory Heights,267,129
8.3,Cedar Park/Meadowbrook,284,151
9.1,Broadview/Bitter Lake,420,211
9.2,Licton Springs,176,174
9.3,Greenwood/Phinney Ridge,691,258
9.4,Green Lake,41,36
9.5,Haller Lake,167,91
10.1,North Beach/Blue Ridge,262,143
10.2,Whittier Heights,75,56
10.3,Sunset Hill/Loyal Heights,225,195
10.4,Ballard,30,36
11.1,Fremont,210,125
11.2,Wallingford,304,119
11.3,Cascade/Eastlake,470,185
12.1,Magnolia,79,76
12.2,Interbay,225,146
12.3,Queen Anne,683,233
13.1,Belltown,201,97
13.2,Downtown Commercial Core,138,109
13.3,Pioneer Square/International District,103,58
