area_id,area_name,b19126001,b19126001_moe,b19126002,b19126002_moe,b19126003,b19126003_moe,b19126004,b19126004_moe,b19126005,b19126005_moe,b19126006,b19126006_moe,b19126007,b19126007_moe,b19126008,b19126008_moe,b19126009,b19126009_moe,b19126010,b19126010_moe,b19126011,b19126011_moe
1.3,West Seattle Junction/Genesee Hill,203069,12663,226539,31670,273115,41979,199289,54572,117572,42612,116524,76323,189107,243492,96137,45834,127500,47427,127260,91286,144521,159569
2.1,North Delridge,79276,17956,91929,55676,121842,30576,88354,32034,50982,11796,66354,37367,66354,91648,67500,71046,37321,30661,34688,6768,53640,16813
2.3,Riverview,84800,9430,99211,19122,111889,8530,84853,6266,42188,25143,99167,44346,98542,72749,127650,73744,30921,12128,22000,26894,33125,41828
2.4,Roxhill/Westwood,143800,15780,150632,22570,143557,35499,151390,30099,91889,26629,139780,30708,137500,29039,123747,81325,58115,19639,55920,29971,73352,61624
3.1,South Park,45558,6559,60333,12753,53264,14349,61722,10567,28007,8594,60500,25353,54722,60425,60625,49402,23295,7638,22955,16063,33625,26998
3.4,South Beacon Hill/NewHolly,96367,14965,103153,22946,106192,43048,104588,35524,71071,24520,77914,26394,67442,51601,111131,80488,67237,39786,44101,78274,111378,40782
3.6,North Beacon Hill/Jefferson Park,184895,19679,213841,38788,220823,110765,212515,46713,116016,44994,173986,43854,149520,77043,175428,62332,100626,61083,56859,39830,132925,70063
4.1,Rainier Beach,50417,9608,56667,33710,50839,35457,95409,53478,43565,20127,51069,8612,47083,18084,52390,21973,27191,15241,25676,23218,33355,78244
4.2,Columbia City,61167,14892,91250,19440,91676,23246,82101,39989,30431,18921,9640,23145,8475,769,34375,17161,35341,23579,30819,41768,49063,35940
4.3,Seward Park,164932,25392,192000,28641,197477,69864,155517,72755,116930,21185,114418,24913,96667,13948,115071,33543,131278,25658,111459,129198,131977,86031
4.4,Mt. Baker/North Rainier,104216,19680,154604,15631,149792,36679,165156,25024,65329,35774,59107,78065,58393,81721,150333,264171,77727,56110,58269,54187,93261,55650
5.3,Central Area/Squire Park,140016,49660,221568,31924,221337,45247,217792,64369,102125,34684,100323,53966,82612,67927,76819,78083,88084,40797,106940,71459,101142,44614
7.4,Wedgwood/View Ridge,114643,24397,133083,11688,145000,37280,125000,32788,72500,20826,76364,97051,70417,112977,187760,133178,63125,22022,110536,72371,59196,16998
8.2,Olympic Hills/Victory Heights,127983,29520,175737,27495,168125,51252,171385,23282,81214,16060,98147,47311,133814,54670,96169,37924,76948,16636,71241,90986,79448,12091
9.3,Greenwood/Phinney Ridge,64688,30669,81618,30481,85284,69633,81250,32170,50417,28388,16094,19145,40104,46143,9196,7690,61250,33131,87946,136969,60882,31400
9.5,Haller Lake,78220,15951,83849,11001,83418,29683,84391,21386,49938,6265,49625,11929,61250,22528,18077,38546,50184,18585,23529,8314,50919,11639
10.3,Sunset Hill/Loyal Heights,116061,9072,119744,11162,140568,20869,100324,30422,72407,23407,71968,27957,71563,2262,138333,110193,79327,71226,99219,73316,27266,95327
12.3,Queen Anne,130455,14902,150000,37259,174938,47440,120865,9837,69583,23123,99375,32055,112500,40221,98864,62344,66458,6941,67188,23209,61705,23477
13.3,Pioneer Square/International District,27500,7043,31429,21240,42841,5099,27837,22641,21111,8616,12460,60577,11573,37785,63036,61497,21250,7169,18750,8891,23750,8992
