area_id,area_name,b07012001,b07012001_moe,b07012002,b07012002_moe,b07012003,b07012003_moe,b07012004,b07012004_moe,b07012005,b07012005_moe,b07012006,b07012006_moe,b07012007,b07012007_moe,b07012008,b07012008_moe,b07012009,b07012009_moe,b07012010,b07012010_moe,b07012011,b07012011_moe,b07012012,b07012012_moe,b07012013,b07012013_moe,b07012014,b07012014_moe,b07012015,b07012015_moe,b07012016,b07012016_moe,b07012017,b07012017_moe,b07012018,b07012018_moe,b07012019,b07012019_moe,b07012020,b07012020_moe,b07012021,b07012021_moe,b07012022,b07012022_moe,b07012023,b07012023_moe,b07012024,b07012024_moe
9.1,Broadview/Bitter Lake,13147,753,2084,613,706,263,10357,610,10779,621,1337,377,606,264,8836,604,1315,414,341,263,59,59,915,308,507,219,212,137,0,27,295,147,502,244,180,121,41,43,281,161,44,47,14,33,0,27,30,43
9.2,Licton Springs,8731,479,1206,325,602,338,6923,488,6325,602,691,218,404,287,5230,607,1622,426,197,132,134,107,1291,352,210,122,35,55,0,17,175,111,333,159,123,88,42,62,168,112,241,198,160,172,22,38,59,56
9.3,Greenwood/Phinney Ridge,23087,756,1634,311,1300,321,20153,837,19349,802,1143,256,1026,301,17180,854,2601,456,214,120,156,75,2231,425,427,147,75,58,81,77,271,112,508,200,141,119,25,35,342,143,202,126,61,57,12,33,129,107
9.4,Green Lake,13602,616,997,263,564,176,12041,646,10775,701,628,199,407,157,9740,677,1945,395,138,82,114,69,1693,378,264,177,43,43,21,29,200,165,464,233,97,65,22,32,345,222,154,125,91,122,0,24,63,50
9.5,Haller Lake,9685,514,1058,352,517,218,8110,505,7973,641,812,336,493,209,6668,585,1229,381,156,128,0,21,1073,344,294,153,2,17,13,25,279,151,109,90,19,33,0,21,90,76,80,84,69,82,11,22,0,21
10.1,North Beach/Blue Ridge,11403,466,691,225,701,345,10011,452,10151,491,444,181,653,343,9054,454,734,240,96,91,35,34,603,214,238,137,89,68,13,27,136,86,212,109,31,37,0,21,181,99,68,68,31,53,0,21,37,45
10.2,Whittier Heights,11511,437,667,222,432,160,10412,443,9336,560,479,208,216,96,8641,543,1440,385,100,82,135,116,1205,317,224,198,22,29,59,66,143,135,385,196,56,72,0,24,329,195,126,84,10,23,22,40,94,76
10.3,Sunset Hill/Loyal Heights,13704,593,1037,306,528,205,12139,545,11565,542,779,255,283,128,10503,555,1750,483,148,99,212,159,1390,400,144,102,14,29,33,43,97,75,144,98,81,75,0,24,63,63,101,86,15,29,0,24,86,82
10.4,Ballard,6976,511,567,254,382,178,6027,478,4728,435,266,164,166,116,4296,420,1466,450,174,129,92,81,1200,418,234,178,0,17,92,99,142,142,441,143,54,58,32,35,355,129,107,128,73,116,0,17,34,52
11.1,Fremont,15306,538,1303,278,658,256,13345,523,11429,554,762,224,370,216,10297,505,2474,390,223,110,169,112,2082,382,300,132,96,74,17,33,187,118,849,286,150,88,77,68,622,261,254,117,72,55,25,34,157,96
11.2,Wallingford,16166,899,3634,592,1261,397,11271,520,10995,609,1469,321,667,246,8859,519,3937,684,1597,464,370,201,1970,400,397,151,254,134,27,36,116,85,766,298,287,171,186,166,293,107,71,57,27,47,11,28,33,35
11.3,Cascade/Eastlake,12175,791,2397,583,840,287,8938,687,7327,685,1582,502,411,188,5334,572,2560,495,410,157,357,204,1793,407,249,144,120,95,0,21,129,96,1891,504,238,161,72,58,1581,443,148,101,47,77,0,21,101,67
12.1,Magnolia,12350,608,567,281,274,137,11509,594,10483,626,452,268,233,138,9798,561,1172,329,98,82,41,43,1033,319,42,71,0,24,0,24,42,71,602,385,0,24,0,24,602,385,51,52,17,31,0,24,34,44
12.2,Interbay,9634,508,623,237,214,109,8797,489,7131,547,386,169,116,67,6629,526,1668,415,122,88,98,91,1448,374,111,102,5,21,0,21,106,101,681,338,67,94,0,21,614,325,43,61,43,61,0,21,0,21
12.3,Queen Anne,34665,1059,3106,647,1613,375,29946,978,25473,1073,1447,383,1067,314,22959,1026,5688,783,1153,408,237,163,4298,622,860,298,218,143,101,99,541,224,2267,453,241,127,163,116,1863,417,377,167,47,61,45,62,285,150
13.1,Belltown,8165,571,1351,378,554,199,6260,474,5324,582,993,344,452,190,3879,488,1203,314,196,123,29,32,978,269,310,207,66,66,11,22,233,195,1206,263,96,79,20,32,1090,264,122,109,0,21,42,51,80,99
13.2,Downtown Commercial Core,3633,416,1095,341,294,149,2244,296,2322,337,728,262,162,106,1432,248,642,220,166,97,109,96,367,172,105,91,63,78,0,12,42,43,440,228,99,70,23,53,318,212,124,93,39,61,0,12,85,69
13.3,Pioneer Square/International District,5159,532,2208,527,579,206,2372,301,3974,513,1887,487,462,191,1625,249,771,206,176,102,50,42,545,185,126,87,37,53,35,52,54,49,247,105,97,77,32,35,118,78,41,35,11,22,0,17,30,29
