area_id,area_name,b25055001,b25055001_moe,b25055002,b25055002_moe,b25055003,b25055003_moe,b25055004,b25055004_moe,b25055005,b25055005_moe,b25055006,b25055006_moe,b25055007,b25055007_moe,b25055008,b25055008_moe,b25055009,b25055009_moe,b25055010,b25055010_moe,b25055011,b25055011_moe,b25055012,b25055012_moe,b25055013,b25055013_moe
10.2,Whittier Heights,2582,252,2230,241,35,59,2195,232,273,97,0,24,273,97,65,46,0,24,65,46,14,28,0,24,14,28
10.3,Sunset Hill/Loyal Heights,2358,245,1720,237,0,24,1720,237,309,118,14,27,295,116,232,101,0,24,232,101,97,49,0,24,97,49
10.4,Ballard,3086,290,2436,268,0,17,2436,268,282,91,0,17,282,91,241,109,27,43,214,100,127,87,35,39,92,87
11.1,Fremont,5117,318,4548,315,0,24,4548,315,405,156,0,24,405,156,129,68,0,24,129,68,35,38,0,24,35,38
11.2,Wallingford,4389,249,3812,261,0,27,3812,261,327,130,0,27,327,130,34,36,0,27,34,36,216,70,151,61,65,46
11.3,Cascade/Eastlake,7681,422,6486,438,90,105,6396,425,662,187,47,57,615,179,346,129,24,34,322,127,187,80,65,39,122,73
12.1,Magnolia,1213,200,971,187,0,24,971,187,130,72,0,24,130,72,38,39,0,24,38,39,74,45,0,24,74,45
12.2,Interbay,2933,255,2438,241,0,21,2438,241,258,109,0,21,258,109,68,52,0,21,68,52,169,72,0,21,169,72
12.3,Queen Anne,11427,498,9564,479,8,40,9556,479,861,233,0,40,861,233,445,153,55,75,390,141,557,120,312,90,245,93
13.1,Belltown,4242,334,3426,310,19,34,3407,311,530,173,0,21,530,173,220,94,0,21,220,94,66,52,0,21,66,52
13.2,Downtown Commercial Core,1959,198,1396,193,30,36,1366,195,379,129,0,12,379,129,91,61,14,22,77,56,93,51,16,25,77,45
13.3,Pioneer Square/International District,2828,165,1435,162,8,18,1427,162,574,122,11,22,563,122,366,108,0,17,366,108,453,88,54,45,399,79
