area_id,area_name,b14004001,b14004001_moe,b14004002,b14004002_moe,b14004003,b14004003_moe,b14004004,b14004004_moe,b14004005,b14004005_moe,b14004006,b14004006_moe,b14004007,b14004007_moe,b14004008,b14004008_moe,b14004009,b14004009_moe,b14004010,b14004010_moe,b14004011,b14004011_moe,b14004012,b14004012_moe,b14004013,b14004013_moe,b14004014,b14004014_moe,b14004015,b14004015_moe,b14004016,b14004016_moe,b14004017,b14004017_moe,b14004018,b14004018_moe,b14004019,b14004019_moe,b14004020,b14004020_moe,b14004021,b14004021_moe,b14004022,b14004022_moe,b14004023,b14004023_moe,b14004024,b14004024_moe,b14004025,b14004025_moe,b14004026,b14004026_moe,b14004027,b14004027_moe,b14004028,b14004028_moe,b14004029,b14004029_moe,b14004030,b14004030_moe,b14004031,b14004031_moe,b14004032,b14004032_moe,b14004033,b14004033_moe
3.2,Georgetown,1066,135,601,96,37,30,0,12,4,7,0,12,33,29,53,64,0,12,0,12,0,12,53,64,511,121,0,12,17,23,123,59,371,107,465,89,62,38,0,12,40,26,14,23,8,13,3,9,0,12,0,12,3,9,0,12,400,87,15,19,33,39,99,65,253,77
3.3,Duwamish/SODO,2265,367,1374,352,17,25,0,12,0,12,17,25,0,12,77,79,0,12,0,12,64,75,13,19,1280,363,53,33,75,56,232,129,920,338,891,147,29,31,0,12,24,30,5,10,0,12,80,41,0,12,39,42,41,32,0,12,782,149,18,32,58,34,253,129,453,85
3.4,South Beacon Hill/NewHolly,11616,804,5668,491,646,177,0,24,389,144,202,110,55,45,38,39,0,24,21,34,17,31,0,24,4984,442,448,155,545,139,632,213,3359,314,5948,508,705,190,0,24,366,141,203,104,136,92,59,48,0,24,17,30,31,41,11,25,5184,451,277,148,286,118,872,176,3749,363
3.5,Beacon Hill,7993,612,4041,449,156,90,0,17,81,59,56,51,19,25,53,50,0,17,31,41,0,17,22,30,3832,447,181,90,245,100,674,166,2732,413,3952,320,249,112,8,19,144,99,70,51,27,33,20,27,0,17,13,26,7,19,0,17,3683,293,81,57,130,83,865,194,2607,263
3.6,North Beacon Hill/Jefferson Park,11680,599,6079,513,387,160,16,33,245,150,112,71,14,28,187,98,0,24,95,81,75,58,17,33,5505,478,67,60,376,167,1324,306,3738,339,5601,345,294,129,0,24,158,97,100,72,36,43,29,35,0,24,0,24,14,27,15,33,5278,347,133,80,303,118,1008,204,3834,313
4.1,Rainier Beach,11997,736,5815,547,370,185,0,27,175,120,63,102,132,101,31,40,0,27,19,37,12,31,0,27,5414,491,443,192,466,216,914,261,3591,350,6182,436,578,208,0,27,311,155,69,89,198,119,77,60,0,27,58,52,0,27,19,33,5527,423,205,125,425,138,750,210,4147,368
4.2,Columbia City,13648,701,6423,534,293,128,0,27,162,110,87,55,44,41,65,52,0,27,0,27,0,27,65,52,6065,507,271,108,247,111,728,240,4819,430,7225,488,603,193,0,27,271,133,162,112,170,97,35,41,0,27,0,27,0,27,35,41,6587,486,153,95,575,204,1120,237,4739,433
4.3,Seward Park,7227,467,3376,359,193,94,0,17,112,62,52,54,29,49,83,114,0,17,71,113,5,14,7,16,3100,304,36,47,147,84,501,146,2416,225,3851,266,146,69,0,17,58,40,39,35,49,41,49,40,0,17,23,29,0,17,26,26,3656,262,159,82,96,57,490,134,2911,228
4.4,Mt. Baker/North Rainier,4517,425,2140,221,59,47,0,17,17,27,0,17,42,39,113,101,0,17,44,49,0,17,69,87,1968,230,153,82,37,36,238,167,1540,181,2377,282,186,119,0,17,106,95,66,55,14,23,109,95,0,17,0,17,93,91,16,26,2082,207,73,52,96,59,247,126,1666,161
5.1,Madrona/Leschi,8388,452,3976,360,198,112,0,21,76,52,17,29,105,86,0,21,0,21,0,21,0,21,0,21,3778,361,51,46,288,177,435,160,3004,318,4412,365,254,136,0,21,70,49,138,116,46,41,75,50,0,21,34,34,18,31,23,29,4083,422,128,69,305,216,581,150,3069,343
5.2,Judkins Park,2607,266,1319,243,112,75,0,12,53,51,11,17,48,51,27,34,0,12,20,31,0,12,7,13,1180,238,0,12,105,79,343,153,732,139,1288,144,68,36,0,12,36,31,23,28,9,15,49,48,0,12,37,45,12,19,0,12,1171,159,33,31,80,43,170,74,888,122
5.3,Central Area/Squire Park,14682,644,6903,534,375,135,0,24,125,77,204,108,46,46,460,213,0,24,176,178,219,127,65,49,6068,457,76,55,337,130,1662,323,3993,364,7779,512,528,182,0,24,134,89,313,152,81,57,668,203,0,24,272,126,310,135,86,86,6583,420,206,108,462,137,1832,280,4083,339
6.1,First Hill,14289,734,7759,551,821,297,0,24,389,210,350,128,82,59,899,202,0,24,664,163,219,107,16,33,6039,506,80,64,633,171,1889,256,3437,405,6530,492,758,311,0,24,333,253,340,131,85,67,1333,219,0,24,1177,212,82,46,74,55,4439,413,52,56,403,180,1350,236,2634,318
6.2,Capitol Hill,19469,680,10177,625,1083,293,0,29,290,181,661,218,132,110,318,131,0,29,214,112,91,62,13,34,8776,620,31,60,622,222,3690,611,4433,488,9292,567,1001,267,0,29,379,151,576,205,46,59,487,161,0,29,247,120,155,94,85,77,7804,545,27,47,1088,244,3218,505,3471,431
6.3,North Capitol Hill,3611,195,2017,186,82,85,0,12,0,12,82,85,0,12,26,21,0,12,13,20,0,12,13,22,1909,188,19,36,86,59,304,124,1500,194,1594,160,134,91,0,12,0,12,96,85,38,34,27,33,0,12,0,12,17,28,10,16,1433,166,10,16,117,72,421,145,885,141
6.4,Miller Park,6190,333,3338,295,215,84,0,17,47,47,87,55,81,49,90,54,0,17,0,17,61,44,29,31,3033,282,152,67,294,116,772,153,1815,211,2852,241,246,89,0,17,43,40,139,75,64,44,128,55,0,17,67,45,39,32,22,24,2478,220,86,51,176,80,726,140,1490,194
6.5,Madison Park,4324,260,1815,265,16,26,0,17,0,17,16,26,0,17,20,24,0,17,0,17,0,17,20,24,1779,269,41,38,13,21,225,204,1500,181,2509,225,130,66,0,17,45,42,59,48,26,32,0,17,0,17,0,17,0,17,0,17,2379,212,67,42,100,71,305,124,1907,229
7.1,Montlake/Portage Bay,8372,444,3832,326,374,172,0,21,177,144,168,84,29,35,34,33,0,21,17,27,17,29,0,21,3424,293,78,46,148,94,881,203,2317,202,4540,346,402,146,0,21,247,134,131,69,24,29,195,94,14,25,98,67,56,45,27,32,3943,309,21,26,455,212,1087,224,2380,212
7.2,University District,18904,1381,9329,967,6407,904,20,37,5958,902,392,115,37,45,133,56,0,29,133,56,0,29,0,29,2789,453,17,28,575,278,852,324,1345,213,9575,881,6788,711,37,57,6430,714,304,152,17,29,434,209,7,28,383,204,44,42,0,29,2353,528,26,38,619,434,382,141,1326,310
7.3,Ravenna/Bryant,21118,796,10371,635,2680,497,0,32,1891,460,664,188,125,67,196,95,0,32,148,87,17,39,31,44,7495,396,254,103,486,188,1591,271,5164,275,10747,529,2341,389,0,32,1603,345,594,209,144,65,340,107,0,32,131,58,113,71,96,66,8066,384,247,85,636,164,1426,259,5757,250
7.4,Wedgwood/View Ridge,12438,398,6095,306,508,203,0,27,293,175,177,88,38,40,85,61,0,27,34,45,30,43,21,36,5502,268,180,85,216,104,796,173,4310,213,6343,319,370,107,0,27,172,78,161,68,37,37,78,47,0,27,13,31,37,32,28,30,5895,297,346,122,208,102,782,182,4559,233
7.5,Laurelhurst/Sand Point,8601,405,3944,296,583,190,0,21,227,151,236,95,120,86,124,79,0,21,81,60,31,37,12,22,3237,270,161,82,178,151,376,121,2522,210,4657,308,529,173,0,21,234,122,191,84,104,72,114,76,0,21,53,58,15,29,46,45,4014,305,265,101,271,181,556,133,2922,235
8.1,Northgate/Maple Leaf,11663,478,5951,440,868,286,9,23,394,211,322,131,143,102,64,50,0,24,35,43,20,31,9,26,5019,412,160,69,477,192,1111,242,3271,314,5712,325,665,181,0,24,331,148,217,94,117,60,221,119,0,24,144,116,54,54,23,32,4826,331,81,58,235,113,956,197,3554,298
8.2,Olympic Hills/Victory Heights,12699,546,6241,425,631,222,0,24,283,161,265,149,83,64,173,130,0,24,30,37,93,116,50,46,5437,412,132,69,307,119,1444,341,3554,270,6458,403,634,184,15,31,318,131,141,86,160,71,177,101,0,24,89,85,62,50,26,32,5647,366,201,76,308,136,1117,235,4021,288
8.3,Cedar Park/Meadowbrook,10470,511,5204,390,387,133,0,27,173,94,122,86,92,54,92,60,0,27,49,44,43,43,0,27,4725,359,231,88,160,90,1237,324,3097,232,5266,348,549,179,0,27,205,143,236,102,108,63,82,49,0,27,31,37,24,32,27,34,4635,325,158,93,168,98,870,180,3439,228
9.1,Broadview/Bitter Lake,11957,720,5230,477,452,192,0,27,237,150,194,122,21,32,162,177,0,27,82,91,80,94,0,27,4616,424,159,97,259,133,665,194,3533,322,6727,412,526,167,0,27,206,115,162,90,158,81,152,107,0,27,31,42,98,95,23,34,6049,419,148,93,174,78,829,257,4898,367
9.2,Licton Springs,8030,384,3778,292,256,118,14,25,73,60,143,91,26,32,139,117,0,17,104,114,9,19,26,29,3383,292,50,51,369,221,1165,250,1799,244,4252,327,416,174,0,17,112,83,109,81,195,132,184,121,0,17,80,92,92,68,12,22,3652,285,48,53,456,239,1456,285,1692,221
9.3,Greenwood/Phinney Ridge,19981,586,9412,430,712,184,0,29,210,91,380,150,122,64,61,64,0,29,0,29,0,29,61,64,8639,439,150,77,418,137,2011,310,6060,362,10569,399,836,181,19,33,244,106,378,124,195,102,133,73,0,29,50,45,55,57,28,33,9600,397,150,66,519,172,2268,311,6663,325
9.4,Green Lake,12317,556,6465,479,682,248,0,24,181,96,428,208,73,52,63,52,0,24,26,35,19,31,18,37,5720,429,162,86,368,134,1882,339,3308,307,5852,401,733,230,0,24,196,78,412,176,125,110,150,74,0,24,33,33,74,50,43,40,4969,358,88,56,395,177,1234,272,3252,260
9.5,Haller Lake,8265,322,4028,264,295,142,0,21,128,97,66,51,101,92,59,48,0,21,19,23,40,44,0,21,3674,291,55,40,165,88,838,204,2616,239,4237,299,308,127,0,21,116,99,146,87,46,43,50,43,0,21,0,21,29,35,21,30,3879,273,45,59,300,149,812,199,2722,240
10.1,North Beach/Blue Ridge,9785,399,4829,323,271,101,0,21,75,47,151,89,45,39,54,48,0,21,24,41,22,30,8,20,4504,330,210,131,248,104,722,151,3324,200,4956,257,282,108,0,21,48,40,98,63,136,82,65,51,0,21,33,41,12,27,20,26,4609,244,205,92,204,128,769,163,3431,207
10.2,Whittier Heights,9968,380,4841,314,301,140,0,24,25,29,160,105,116,97,64,51,0,24,0,24,0,24,64,51,4476,294,146,94,220,138,1253,217,2857,237,5127,267,491,171,0,24,93,84,238,134,160,87,39,47,0,24,24,43,0,24,15,29,4597,292,114,63,249,119,1175,210,3059,247
10.3,Sunset Hill/Loyal Heights,11912,546,5540,322,487,153,0,24,195,111,204,113,88,51,37,37,0,24,22,29,0,24,15,29,5016,315,80,51,242,141,981,202,3713,244,6372,379,553,171,0,24,83,52,382,152,88,69,130,83,0,24,18,34,10,24,102,74,5689,380,212,110,351,242,997,206,4129,267
10.4,Ballard,6703,474,3522,380,265,136,0,17,124,78,141,90,0,17,52,51,0,17,0,17,34,42,18,29,3205,375,50,48,183,124,1462,389,1510,271,3181,385,146,81,0,17,15,25,113,80,18,22,102,97,0,17,0,17,80,89,22,35,2933,399,64,59,264,177,1079,264,1526,275
11.1,Fremont,14107,489,7199,467,729,230,0,24,108,82,431,168,190,113,234,125,0,24,78,82,134,90,22,33,6236,457,34,39,365,144,2326,383,3511,328,6908,463,671,197,0,24,227,107,382,154,62,51,358,161,0,24,71,92,240,123,47,48,5879,448,130,107,430,187,2195,281,3124,287
11.2,Wallingford,14597,871,7613,584,1715,401,0,27,1358,367,299,108,58,56,236,122,0,27,125,86,111,83,0,27,5662,423,47,40,724,287,1526,241,3365,315,6984,611,1733,391,0,27,1320,349,338,141,75,53,202,104,0,27,76,72,66,49,60,52,5049,379,37,32,468,197,1442,237,3102,227
11.3,Cascade/Eastlake,12053,772,6597,625,615,229,0,21,291,165,244,143,80,70,579,320,0,21,332,293,217,135,30,52,5403,447,14,26,160,80,2230,335,2999,360,5456,530,578,177,0,21,193,106,283,136,102,73,426,201,0,21,274,180,107,72,45,45,4452,475,28,36,313,124,1829,359,2282,318
12.1,Magnolia,10003,474,4736,230,126,66,0,24,63,46,0,24,63,52,81,80,0,24,0,24,0,24,81,80,4529,245,117,65,88,67,682,176,3642,247,5267,440,140,80,0,24,37,34,79,70,24,28,344,415,0,24,275,409,35,42,34,42,4783,254,84,76,56,48,673,154,3970,236
12.2,Interbay,8918,441,4329,353,290,125,0,21,159,105,72,63,59,47,118,130,0,21,105,128,0,21,13,24,3921,320,60,58,319,128,1167,271,2375,264,4589,310,290,124,0,21,68,70,45,39,177,107,310,153,0,21,143,104,107,101,60,48,3989,325,100,64,111,66,1182,267,2596,258
12.3,Queen Anne,33451,1027,16157,925,879,215,0,40,516,176,282,124,81,57,1387,532,0,40,1068,515,290,143,29,50,13891,681,252,114,824,219,4184,515,8631,503,17294,813,1410,362,0,40,827,319,360,136,223,102,1420,393,5,37,1161,376,139,88,115,95,14464,602,219,106,1132,275,4323,486,8790,446
13.1,Belltown,8037,551,4652,468,238,148,0,21,48,65,135,100,55,71,264,190,0,21,197,168,47,54,20,34,4150,442,0,21,214,173,1239,324,2697,315,3385,375,235,118,0,21,67,63,50,51,118,84,206,117,0,21,168,109,25,32,13,24,2944,346,0,21,264,139,729,201,1951,275
13.2,Downtown Commercial Core,3815,401,2384,334,122,98,0,12,0,12,111,91,11,18,33,36,0,12,0,12,0,12,33,36,2229,339,0,12,191,114,482,174,1556,267,1431,213,41,40,0,12,0,12,13,22,28,33,24,28,0,12,0,12,13,22,11,16,1366,209,0,12,48,45,424,160,894,208
13.3,Pioneer Square/International District,4607,318,2729,249,70,50,0,17,56,47,11,21,3,16,45,45,0,17,27,43,0,17,18,20,2614,239,30,34,178,88,360,111,2046,235,1878,216,138,67,0,17,57,45,39,41,42,34,27,43,0,17,27,43,0,17,0,17,1713,201,46,41,87,52,300,102,1280,165
