area_id,area_name,b16005001,b16005001_moe,b16005002,b16005002_moe,b16005003,b16005003_moe,b16005004,b16005004_moe,b16005005,b16005005_moe,b16005006,b16005006_moe,b16005007,b16005007_moe,b16005008,b16005008_moe,b16005009,b16005009_moe,b16005010,b16005010_moe,b16005011,b16005011_moe,b16005012,b16005012_moe,b16005013,b16005013_moe,b16005014,b16005014_moe,b16005015,b16005015_moe,b16005016,b16005016_moe,b16005017,b16005017_moe,b16005018,b16005018_moe,b16005019,b16005019_moe,b16005020,b16005020_moe,b16005021,b16005021_moe,b16005022,b16005022_moe,b16005023,b16005023_moe,b16005024,b16005024_moe,b16005025,b16005025_moe,b16005026,b16005026_moe,b16005027,b16005027_moe,b16005028,b16005028_moe,b16005029,b16005029_moe,b16005030,b16005030_moe,b16005031,b16005031_moe,b16005032,b16005032_moe,b16005033,b16005033_moe,b16005034,b16005034_moe,b16005035,b16005035_moe,b16005036,b16005036_moe,b16005037,b16005037_moe,b16005038,b16005038_moe,b16005039,b16005039_moe,b16005040,b16005040_moe,b16005041,b16005041_moe,b16005042,b16005042_moe,b16005043,b16005043_moe,b16005044,b16005044_moe,b16005045,b16005045_moe
3.2,Georgetown,1160,143,862,143,760,153,56,54,24,26,32,47,0,12,0,12,46,45,46,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,298,101,10,19,120,107,10,17,81,74,29,41,0,12,4,8,4,8,0,12,0,12,0,12,164,91,51,32,53,42,60,36,0,12,0,12,0,12,0,12,0,12,0,12
3.3,Duwamish/SODO,2371,376,1724,302,1550,273,39,33,28,35,8,16,3,7,0,12,19,26,19,26,0,12,0,12,0,12,116,72,98,74,0,12,18,20,0,12,0,12,0,12,0,12,0,12,0,12,647,243,214,145,141,139,51,43,0,12,50,68,40,54,10,22,0,12,0,12,10,22,0,12,264,113,38,31,151,61,73,66,2,11,18,25,11,18,7,16,0,12,0,12
3.4,South Beacon Hill/NewHolly,14310,1112,6476,626,4282,594,140,81,140,81,0,24,0,24,0,24,21,29,12,25,9,22,0,24,0,24,1079,269,822,230,176,113,81,51,0,24,954,346,337,195,475,237,98,75,44,44,7834,971,347,129,78,52,65,39,13,27,0,24,0,24,49,36,16,21,26,36,7,21,0,24,5368,811,1457,377,1048,247,2164,415,699,238,1992,624,491,238,1006,370,408,193,87,75
3.5,Beacon Hill,8677,661,4038,526,2822,448,221,185,221,185,0,17,0,17,0,17,113,86,110,86,3,14,0,17,0,17,823,216,731,202,83,72,9,22,0,17,59,84,59,84,0,17,0,17,0,17,4639,637,370,181,139,169,43,61,38,59,30,71,28,47,102,109,64,56,38,64,0,17,0,17,3775,629,1158,305,961,255,1323,402,333,192,253,168,64,53,50,61,71,74,68,66
3.6,North Beacon Hill/Jefferson Park,13052,659,7875,595,5967,626,443,211,343,192,46,63,54,79,0,24,112,90,93,74,19,35,0,24,0,24,979,301,810,294,99,75,70,59,0,24,374,169,189,182,140,158,45,75,0,24,5177,524,302,135,620,294,171,117,183,133,246,209,20,47,98,79,98,79,0,24,0,24,0,24,3700,447,779,270,1088,273,1417,358,416,188,457,185,121,105,143,117,193,146,0,24
4.1,Rainier Beach,14176,977,9874,898,8233,847,508,273,414,246,76,66,18,37,0,27,67,70,51,65,0,27,16,33,0,27,753,433,633,371,84,75,36,50,0,27,313,251,276,236,0,27,37,58,0,27,4302,581,258,151,503,270,141,121,112,101,205,187,45,55,74,83,29,40,28,51,0,27,17,35,2625,432,1162,316,648,246,620,197,195,94,842,382,179,109,283,185,260,188,120,126
4.2,Columbia City,15434,778,10104,734,8432,703,424,184,403,177,21,40,0,27,0,27,117,78,98,72,19,30,0,27,0,27,1041,318,716,280,183,103,142,103,0,27,90,113,39,61,51,61,0,27,0,27,5330,665,338,133,490,296,127,101,65,53,298,241,0,27,182,121,81,62,57,66,44,44,0,27,3006,516,815,229,894,242,983,270,314,146,1314,459,254,163,723,333,337,224,0,27
4.3,Seward Park,8158,537,5985,406,5188,391,307,168,307,168,0,17,0,17,0,17,111,76,102,75,9,18,0,17,0,17,187,120,157,114,21,24,9,18,0,17,192,105,192,105,0,17,0,17,0,17,2173,401,363,133,371,280,136,137,0,17,171,147,64,102,179,121,74,47,89,91,0,17,16,27,995,184,358,111,194,83,325,124,118,68,265,137,74,53,112,70,71,59,8,18
4.4,Mt. Baker/North Rainier,5202,458,4186,443,3727,496,133,87,109,84,24,37,0,17,0,17,158,114,131,113,0,17,27,31,0,17,168,119,168,119,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1016,254,229,111,75,82,0,17,42,40,0,17,33,52,34,39,21,33,13,20,0,17,0,17,491,125,151,85,121,69,206,115,13,21,187,199,66,83,103,111,0,17,18,25
5.1,Madrona/Leschi,9385,499,8398,554,7785,593,268,158,222,140,33,40,13,28,0,21,198,120,198,120,0,21,0,21,0,21,90,64,90,64,0,21,0,21,0,21,57,57,41,50,16,32,0,21,0,21,987,249,511,213,82,66,64,59,18,31,0,21,0,21,120,90,120,90,0,21,0,21,0,21,242,106,168,83,19,29,48,43,7,22,32,59,0,21,32,59,0,21,0,21
5.2,Judkins Park,2772,286,1679,240,1365,250,38,41,38,41,0,12,0,12,0,12,36,42,36,42,0,12,0,12,0,12,214,108,123,75,40,31,46,41,5,9,26,33,26,33,0,12,0,12,0,12,1093,247,102,60,111,171,0,12,30,47,81,123,0,12,55,58,21,30,34,49,0,12,0,12,768,192,270,127,87,63,242,87,169,87,57,75,16,28,12,18,18,29,11,16
5.3,Central Area/Squire Park,15813,730,13388,701,12581,735,286,127,225,109,56,46,5,22,0,24,311,116,269,107,26,34,16,34,0,24,152,119,143,116,9,26,0,24,0,24,58,72,58,72,0,24,0,24,0,24,2425,480,654,181,400,173,215,110,121,119,51,67,13,23,285,123,214,99,54,64,0,24,17,35,536,225,347,193,121,93,32,32,36,37,550,364,148,101,286,269,116,98,0,24
6.1,First Hill,14487,744,11464,718,10254,718,448,142,396,138,40,48,12,26,0,24,467,190,390,180,44,47,33,42,0,24,286,105,228,96,36,42,22,35,0,24,9,29,9,29,0,24,0,24,0,24,3023,422,490,146,444,238,198,159,98,76,80,59,68,77,431,181,312,151,76,77,43,48,0,24,1253,318,431,174,440,160,261,116,121,78,405,173,192,116,108,78,85,71,20,36
6.2,Capitol Hill,19665,701,16642,745,15290,789,493,195,429,182,64,72,0,29,0,29,579,218,507,206,28,39,44,55,0,29,207,110,161,100,32,44,14,34,0,29,73,77,73,77,0,29,0,29,0,29,3023,539,1073,286,364,297,143,137,204,277,17,39,0,29,693,270,537,238,123,124,33,43,0,29,624,279,311,142,265,212,48,94,0,29,269,205,91,117,88,99,90,107,0,29
6.3,North Capitol Hill,3798,196,3404,205,3218,236,51,47,51,47,0,12,0,12,0,12,71,58,61,52,10,18,0,12,0,12,64,55,64,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,394,142,257,126,13,20,13,20,0,12,0,12,0,12,55,53,55,53,0,12,0,12,0,12,69,52,52,47,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12
6.4,Miller Park,6894,407,6291,394,6072,419,103,66,80,56,23,38,0,17,0,17,76,50,51,34,13,23,12,21,0,17,40,31,35,30,5,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,603,144,200,72,16,22,8,18,8,18,0,17,0,17,192,88,156,84,12,21,17,18,7,16,182,99,77,59,81,54,24,29,0,17,13,19,9,19,4,16,0,17,0,17
6.5,Madison Park,4943,328,4484,362,4208,343,65,50,41,33,12,20,12,20,0,17,176,104,176,104,0,17,0,17,0,17,35,40,35,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,459,180,84,54,11,18,11,18,0,17,0,17,0,17,187,110,172,108,0,17,15,25,0,17,148,138,93,105,18,29,33,47,4,11,29,35,0,17,18,29,11,19,0,17
7.1,Montlake/Portage Bay,9065,471,8176,472,7857,477,125,92,125,92,0,21,0,21,0,21,176,80,151,81,15,28,10,23,0,21,6,22,6,22,0,21,0,21,0,21,12,24,12,24,0,21,0,21,0,21,889,214,349,136,100,89,89,85,11,23,0,21,0,21,216,97,186,82,30,36,0,21,0,21,224,123,77,60,81,64,50,49,16,29,0,21,0,21,0,21,0,21,0,21
7.2,University District,19198,1379,15892,1337,13395,1297,551,253,506,248,45,41,0,29,0,29,501,180,483,176,0,29,18,38,0,29,1399,331,1141,277,244,116,14,32,0,29,46,53,42,52,0,29,4,25,0,29,3306,479,578,213,117,100,117,100,0,29,0,29,0,29,328,148,247,110,0,29,63,98,18,38,2199,451,997,223,905,237,269,199,28,41,84,71,37,31,11,33,17,37,19,40
7.3,Ravenna/Bryant,23083,819,19925,755,18326,742,504,156,480,154,10,29,14,34,0,32,572,187,517,175,55,59,0,32,0,32,485,181,342,151,102,95,41,45,0,32,38,42,38,42,0,32,0,32,0,32,3158,548,1101,293,116,80,99,77,5,31,12,34,0,32,592,209,447,167,106,87,39,59,0,32,1230,451,647,309,433,174,150,94,0,32,119,81,80,71,18,42,21,36,0,32
7.4,Wedgwood/View Ridge,14184,443,12183,411,11157,459,295,117,233,100,16,31,46,43,0,27,271,110,271,110,0,27,0,27,0,27,376,135,338,135,38,38,0,27,0,27,84,69,84,69,0,27,0,27,0,27,2001,330,455,118,84,62,39,49,37,37,8,27,0,27,497,169,347,130,136,105,14,31,0,27,897,245,530,173,226,110,141,90,0,27,68,76,36,45,9,28,23,42,0,27
7.5,Laurelhurst/Sand Point,10139,551,8482,578,7865,580,145,90,134,90,10,24,0,21,1,12,179,93,140,81,24,31,15,27,0,21,293,158,293,158,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,1657,364,380,144,148,150,105,92,43,70,0,21,0,21,281,129,207,97,55,51,19,33,0,21,755,257,481,195,165,95,52,55,57,48,93,130,78,129,7,20,0,21,8,21
8.1,Northgate/Maple Leaf,12617,560,9478,534,8499,529,369,178,317,173,41,32,11,28,0,24,210,94,200,92,10,26,0,24,0,24,335,156,293,145,35,38,7,24,0,24,65,74,20,35,45,68,0,24,0,24,3139,425,657,220,292,227,44,51,123,108,54,72,71,74,480,183,296,122,94,93,73,60,17,33,1154,273,589,271,353,151,212,161,0,24,556,267,246,163,225,117,69,92,16,34
8.2,Olympic Hills/Victory Heights,13808,625,10853,618,9883,626,496,181,351,145,43,44,102,72,0,24,88,87,32,36,7,24,49,80,0,24,336,151,285,115,21,28,25,39,5,26,50,64,32,42,18,34,0,24,0,24,2955,574,609,187,301,257,59,49,85,83,46,74,111,153,237,175,140,99,9,25,26,43,62,78,1481,398,515,192,621,299,327,131,18,27,327,211,45,56,240,183,42,50,0,24
8.3,Cedar Park/Meadowbrook,11514,593,9364,557,8634,538,314,225,205,115,50,69,59,80,0,27,153,106,141,104,0,27,12,28,0,27,216,124,204,122,6,26,6,28,0,27,47,57,47,57,0,27,0,27,0,27,2150,423,391,114,489,281,74,61,87,65,129,91,199,141,358,168,224,123,98,71,15,28,21,33,630,215,165,110,318,142,131,78,16,35,282,199,141,131,104,104,37,53,0,27
9.1,Broadview/Bitter Lake,13154,757,10946,705,10044,728,239,106,193,104,17,35,29,40,0,27,283,125,235,112,48,60,0,27,0,27,220,106,174,98,32,41,13,26,1,24,160,179,160,179,0,27,0,27,0,27,2208,442,325,115,176,131,65,58,36,43,75,92,0,27,499,190,229,112,194,130,76,91,0,27,772,299,381,215,221,122,162,105,8,29,436,235,260,189,162,141,14,29,0,27
9.2,Licton Springs,8315,423,6753,430,6074,453,311,186,277,189,23,25,8,19,3,13,147,99,108,82,25,28,14,24,0,17,221,114,160,95,61,64,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1562,347,299,136,458,220,179,141,217,147,62,71,0,17,118,163,13,22,35,55,70,109,0,17,622,193,228,120,241,127,100,67,53,58,65,69,0,17,65,69,0,17,0,17
9.3,Greenwood/Phinney Ridge,22196,705,19869,687,18785,706,363,154,316,147,31,47,16,36,0,29,332,137,309,134,23,38,0,29,0,29,359,126,311,133,48,87,0,29,0,29,30,57,30,57,0,29,0,29,0,29,2327,364,852,212,321,191,174,139,83,72,50,51,14,32,418,164,300,110,47,49,71,76,0,29,619,151,249,96,296,87,74,58,0,29,117,88,86,57,11,32,20,45,0,29
9.4,Green Lake,13131,597,11639,584,10715,609,345,164,265,155,46,43,18,30,16,31,420,164,390,163,16,28,14,30,0,24,159,82,141,75,0,24,18,35,0,24,0,24,0,24,0,24,0,24,0,24,1492,266,510,178,100,72,78,64,22,37,0,24,0,24,372,141,314,121,58,75,0,24,0,24,474,152,243,102,110,75,108,73,13,22,36,47,36,47,0,24,0,24,0,24
9.5,Haller Lake,9202,414,7029,422,6435,462,167,125,91,77,76,100,0,21,0,21,116,80,116,80,0,21,0,21,0,21,235,108,188,102,47,43,0,21,0,21,76,79,76,79,0,21,0,21,0,21,2173,403,362,138,256,247,113,109,65,66,51,65,27,44,364,241,324,237,5,18,35,57,0,21,922,185,471,165,282,129,155,91,14,24,269,187,141,117,105,94,23,37,0,21
10.1,North Beach/Blue Ridge,10959,453,9714,404,9197,405,240,114,197,112,43,43,0,21,0,21,80,46,59,40,21,27,0,21,0,21,197,104,153,93,31,31,13,27,0,21,0,21,0,21,0,21,0,21,0,21,1245,375,372,119,338,288,223,150,115,146,0,21,0,21,249,110,160,80,73,53,16,30,0,21,209,100,92,66,56,48,61,41,0,21,77,78,69,77,8,21,0,21,0,21
10.2,Whittier Heights,10903,426,10140,436,9425,458,336,179,268,127,0,24,35,58,33,55,152,88,136,83,0,24,16,29,0,24,193,100,138,80,15,29,40,47,0,24,34,40,15,32,0,24,19,34,0,24,763,189,352,116,37,59,20,35,0,24,17,32,0,24,154,88,114,72,40,52,0,24,0,24,200,105,100,78,65,59,35,53,0,24,20,39,20,39,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,12999,565,11786,591,11181,572,214,123,198,120,0,24,16,32,0,24,237,122,177,115,47,41,13,26,0,24,154,99,149,99,5,20,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1213,250,523,162,45,41,12,25,0,24,33,40,0,24,359,157,280,138,79,73,0,24,0,24,269,137,165,91,54,77,50,54,0,24,17,33,0,24,17,33,0,24,0,24
10.4,Ballard,6909,509,5965,466,5568,471,152,149,133,144,19,30,0,17,0,17,172,107,157,112,15,24,0,17,0,17,33,36,25,41,0,17,8,17,0,17,40,65,0,17,20,33,20,33,0,17,944,401,178,114,73,99,0,17,0,17,58,96,15,25,456,315,404,299,52,62,0,17,0,17,215,209,178,183,0,17,0,17,37,61,22,35,22,35,0,17,0,17,0,17
11.1,Fremont,14884,517,13409,520,12688,521,323,120,292,120,31,39,0,24,0,24,230,113,213,110,17,33,0,24,0,24,130,91,79,73,35,44,16,33,0,24,38,64,38,64,0,24,0,24,0,24,1475,296,521,177,125,77,86,66,22,33,0,24,17,34,356,132,356,132,0,24,0,24,0,24,391,160,273,136,60,41,38,62,20,30,82,94,55,67,0,24,9,26,18,36
11.2,Wallingford,15650,891,14002,948,12898,867,275,135,224,125,34,36,17,35,0,27,457,173,457,173,0,27,0,27,0,27,364,145,249,117,94,61,21,30,0,27,8,27,8,27,0,27,0,27,0,27,1648,295,605,174,139,97,137,96,0,27,2,21,0,27,249,105,190,94,18,31,21,33,20,37,617,215,336,131,235,155,31,33,15,31,38,40,26,37,12,31,0,27,0,27
11.3,Cascade/Eastlake,12163,778,9921,722,9271,710,260,122,216,110,44,51,0,21,0,21,177,87,159,82,0,21,18,33,0,21,213,107,188,100,13,37,12,29,0,21,0,21,0,21,0,21,0,21,0,21,2242,536,743,441,129,86,97,75,21,37,11,32,0,21,495,208,401,179,78,89,16,36,0,21,717,234,342,159,168,109,159,113,48,72,158,121,135,117,18,33,0,21,5,20
12.1,Magnolia,11782,591,10280,560,9527,532,242,171,242,171,0,24,0,24,0,24,337,161,321,156,16,29,0,24,0,24,157,124,106,98,0,24,51,59,0,24,17,32,17,32,0,24,0,24,0,24,1502,277,699,202,118,101,64,68,54,69,0,24,0,24,400,141,357,132,43,47,0,24,0,24,269,79,190,77,79,54,0,24,0,24,16,32,0,24,16,32,0,24,0,24
12.2,Interbay,9607,481,8247,482,7692,515,189,108,168,105,11,22,10,20,0,21,330,151,319,149,0,21,0,21,11,28,36,43,36,43,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,1360,384,390,149,142,93,86,71,56,59,0,21,0,21,414,198,258,125,141,124,0,21,15,29,293,189,122,112,68,68,103,85,0,21,121,170,39,56,0,21,39,56,43,61
12.3,Queen Anne,35366,1110,31679,1121,29880,1127,633,210,586,205,31,44,16,39,0,40,609,151,522,140,56,58,31,49,0,40,511,166,439,152,39,46,33,67,0,40,46,63,27,58,19,48,0,40,0,40,3687,469,1362,261,285,175,98,100,136,117,14,43,37,93,838,212,753,203,34,46,34,47,17,46,934,288,641,252,153,95,140,106,0,40,268,199,193,123,66,87,9,38,0,40
13.1,Belltown,8101,564,6556,472,6057,472,205,116,179,112,26,31,0,21,0,21,219,119,197,114,0,21,22,38,0,21,63,58,63,58,0,21,0,21,0,21,12,25,12,25,0,21,0,21,0,21,1545,384,541,171,84,97,46,73,38,66,0,21,0,21,286,117,252,110,19,34,15,29,0,21,490,279,284,152,195,231,11,24,0,21,144,188,57,132,87,133,0,21,0,21
13.2,Downtown Commercial Core,3815,401,3080,378,2881,366,33,38,33,38,0,12,0,12,0,12,136,98,136,98,0,12,0,12,0,12,22,27,22,27,0,12,0,12,0,12,8,11,8,11,0,12,0,12,0,12,735,202,206,115,53,73,0,12,0,12,53,73,0,12,257,129,199,114,58,50,0,12,0,12,148,116,13,22,97,102,0,12,38,60,71,55,47,45,0,12,24,33,0,12
13.3,Pioneer Square/International District,4956,439,2514,315,2176,268,17,30,17,30,0,17,0,17,0,17,11,19,11,19,0,17,0,17,0,17,281,181,143,84,112,119,17,23,9,18,29,47,0,17,0,17,29,47,0,17,2442,353,178,91,79,67,57,61,11,22,11,22,0,17,111,79,81,55,11,20,9,19,10,19,1752,237,198,79,258,96,597,137,699,150,322,290,180,211,97,79,45,56,0,17
