area_id,area_name,b10060001,b10060001_moe,b10060002,b10060002_moe,b10060003,b10060003_moe,b10060004,b10060004_moe,b10060005,b10060005_moe,b10060006,b10060006_moe,b10060007,b10060007_moe,b10060008,b10060008_moe,b10060009,b10060009_moe,b10060010,b10060010_moe,b10060011,b10060011_moe,b10060012,b10060012_moe,b10060013,b10060013_moe,b10060014,b10060014_moe,b10060015,b10060015_moe,b10060016,b10060016_moe
3.4,South Beacon Hill/NewHolly,756,241,670,216,117,68,106,66,11,24,553,200,86,116,86,116,0,24,86,116,0,24,0,24,0,24,0,24,0,24,0,24
3.5,Beacon Hill,388,142,388,142,35,35,18,25,17,30,353,134,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
3.6,North Beacon Hill/Jefferson Park,376,165,321,161,55,52,23,43,32,41,266,151,55,63,34,59,0,24,34,59,21,33,0,24,0,24,0,24,0,24,0,24
4.1,Rainier Beach,594,187,501,170,132,104,99,94,33,44,369,151,93,139,93,139,93,139,0,27,0,27,0,27,0,27,0,27,0,27,0,27
4.2,Columbia City,232,104,189,99,61,57,17,39,44,48,128,84,43,51,16,33,0,27,16,33,27,47,0,27,0,27,0,27,0,27,0,27
4.3,Seward Park,116,61,116,61,14,23,14,23,0,17,102,60,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
4.4,Mt. Baker/North Rainier,138,74,138,74,77,66,77,66,0,17,61,55,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
5.1,Madrona/Leschi,43,53,43,53,0,21,0,21,0,21,43,53,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
5.2,Judkins Park,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
5.3,Central Area/Squire Park,94,86,78,80,6,23,0,24,6,23,72,80,0,24,0,24,0,24,0,24,0,24,16,40,16,40,16,40,0,24,0,24
6.1,First Hill,34,45,23,43,23,43,23,43,0,24,0,24,11,26,0,24,0,24,0,24,11,26,0,24,0,24,0,24,0,24,0,24
6.2,Capitol Hill,35,92,35,92,0,29,0,29,0,29,35,92,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
6.3,North Capitol Hill,17,26,17,26,17,26,0,12,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
6.4,Miller Park,57,67,57,67,57,67,0,17,57,67,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
6.5,Madison Park,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
7.1,Montlake/Portage Bay,50,58,50,58,18,34,0,21,18,34,32,51,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
7.2,University District,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
7.3,Ravenna/Bryant,49,46,33,38,0,32,0,32,0,32,33,38,16,37,16,37,0,32,16,37,0,32,0,32,0,32,0,32,0,32,0,32
7.4,Wedgwood/View Ridge,127,91,127,91,30,37,30,37,0,27,97,77,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
7.5,Laurelhurst/Sand Point,71,69,71,69,10,22,10,22,0,21,61,65,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
8.1,Northgate/Maple Leaf,109,77,62,55,23,30,0,24,23,30,39,46,47,57,27,47,27,47,0,24,20,41,0,24,0,24,0,24,0,24,0,24
8.2,Olympic Hills/Victory Heights,197,125,125,87,12,29,0,24,12,29,113,86,53,86,0,24,0,24,0,24,53,86,19,35,0,24,0,24,0,24,19,35
8.3,Cedar Park/Meadowbrook,191,112,145,82,16,34,0,27,16,34,129,79,0,27,0,27,0,27,0,27,0,27,46,77,0,27,0,27,0,27,46,77
9.1,Broadview/Bitter Lake,31,44,31,44,0,27,0,27,0,27,31,44,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
9.2,Licton Springs,45,62,45,62,0,17,0,17,0,17,45,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
9.3,Greenwood/Phinney Ridge,269,118,208,113,75,71,13,33,62,63,133,85,61,68,61,68,61,68,0,29,0,29,0,29,0,29,0,29,0,29,0,29
9.4,Green Lake,74,64,74,64,14,30,14,30,0,24,60,65,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
9.5,Haller Lake,203,135,119,60,32,38,16,25,16,33,87,58,84,128,0,21,0,21,0,21,84,128,0,21,0,21,0,21,0,21,0,21
10.1,North Beach/Blue Ridge,92,79,83,77,83,77,22,37,61,69,0,21,9,23,0,21,0,21,0,21,9,23,0,21,0,21,0,21,0,21,0,21
10.2,Whittier Heights,25,45,25,45,25,45,25,45,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,121,79,91,65,13,27,0,24,13,27,78,61,30,50,0,24,0,24,0,24,30,50,0,24,0,24,0,24,0,24,0,24
10.4,Ballard,52,66,0,17,0,17,0,17,0,17,0,17,52,66,15,25,0,17,15,25,37,61,0,17,0,17,0,17,0,17,0,17
11.1,Fremont,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
11.2,Wallingford,25,43,25,43,0,27,0,27,0,27,25,43,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
11.3,Cascade/Eastlake,8,21,8,21,0,21,0,21,0,21,8,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
12.1,Magnolia,26,43,26,43,0,24,0,24,0,24,26,43,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
12.2,Interbay,94,124,7,18,0,21,0,21,0,21,7,18,87,126,43,63,0,21,43,63,44,64,0,21,0,21,0,21,0,21,0,21
12.3,Queen Anne,131,84,131,84,12,43,0,40,12,43,119,82,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
13.1,Belltown,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
13.2,Downtown Commercial Core,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
13.3,Pioneer Square/International District,34,31,0,17,0,17,0,17,0,17,0,17,34,31,7,18,7,18,0,17,27,30,0,17,0,17,0,17,0,17,0,17
