Sex by Work Experience by Earnings (White Alone, Not Hispanic or Latino)
------------------------------------------------------------------------
Universe: White Alone, Not Hispanic or Latino Population 16 Years and Over

B20005H001 Total:
B20005H002  Male:
B20005H003   Worked full-time, year-round in the past 12 months:
B20005H004    No earnings
B20005H005    With earnings:
B20005H006     $1 to $2,499 or loss
B20005H007     $2,500 to $4,999
B20005H008     $5,000 to $7,499
B20005H009     $7,500 to $9,999
B20005H010     $10,000 to $12,499
B20005H011     $12,500 to $14,999
B20005H012     $15,000 to $17,499
B20005H013     $17,500 to $19,999
B20005H014     $20,000 to $22,499
B20005H015     $22,500 to $24,999
B20005H016     $25,000 to $29,999
B20005H017     $30,000 to $34,999
B20005H018     $35,000 to $39,999
B20005H019     $40,000 to $44,999
B20005H020     $45,000 to $49,999
B20005H021     $50,000 to $54,999
B20005H022     $55,000 to $64,999
B20005H023     $65,000 to $74,999
B20005H024     $75,000 to $99,999
B20005H025     $100,000 or more
B20005H026   Other:
B20005H027    No earnings
B20005H028    With earnings:
B20005H029     $1 to $2,499 or loss
B20005H030     $2,500 to $4,999
B20005H031     $5,000 to $7,499
B20005H032     $7,500 to $9,999
B20005H033     $10,000 to $12,499
B20005H034     $12,500 to $14,999
B20005H035     $15,000 to $17,499
B20005H036     $17,500 to $19,999
B20005H037     $20,000 to $22,499
B20005H038     $22,500 to $24,999
B20005H039     $25,000 to $29,999
B20005H040     $30,000 to $34,999
B20005H041     $35,000 to $39,999
B20005H042     $40,000 to $44,999
B20005H043     $45,000 to $49,999
B20005H044     $50,000 to $54,999
B20005H045     $55,000 to $64,999
B20005H046     $65,000 to $74,999
B20005H047     $75,000 to $99,999
B20005H048     $100,000 or more
B20005H049  Female:
B20005H050   Worked full-time, year-round in the past 12 months:
B20005H051    No earnings
B20005H052    With earnings:
B20005H053     $1 to $2,499 or loss
B20005H054     $2,500 to $4,999
B20005H055     $5,000 to $7,499
B20005H056     $7,500 to $9,999
B20005H057     $10,000 to $12,499
B20005H058     $12,500 to $14,999
B20005H059     $15,000 to $17,499
B20005H060     $17,500 to $19,999
B20005H061     $20,000 to $22,499
B20005H062     $22,500 to $24,999
B20005H063     $25,000 to $29,999
B20005H064     $30,000 to $34,999
B20005H065     $35,000 to $39,999
B20005H066     $40,000 to $44,999
B20005H067     $45,000 to $49,999
B20005H068     $50,000 to $54,999
B20005H069     $55,000 to $64,999
B20005H070     $65,000 to $74,999
B20005H071     $75,000 to $99,999
B20005H072     $100,000 or more
B20005H073   Other:
B20005H074    No earnings
B20005H075    With earnings:
B20005H076     $1 to $2,499 or loss
B20005H077     $2,500 to $4,999
B20005H078     $5,000 to $7,499
B20005H079     $7,500 to $9,999
B20005H080     $10,000 to $12,499
B20005H081     $12,500 to $14,999
B20005H082     $15,000 to $17,499
B20005H083     $17,500 to $19,999
B20005H084     $20,000 to $22,499
B20005H085     $22,500 to $24,999
B20005H086     $25,000 to $29,999
B20005H087     $30,000 to $34,999
B20005H088     $35,000 to $39,999
B20005H089     $40,000 to $44,999
B20005H090     $45,000 to $49,999
B20005H091     $50,000 to $54,999
B20005H092     $55,000 to $64,999
B20005H093     $65,000 to $74,999
B20005H094     $75,000 to $99,999
B20005H095     $100,000 or more
