area_id,area_name,b19121001,b19121001_moe,b19121002,b19121002_moe,b19121003,b19121003_moe,b19121004,b19121004_moe,b19121005,b19121005_moe
1.1,Arbor Heights,200686,17368,80838,27170,148727,40178,245461,20000,247857,53376
1.2,Fauntleroy/Seaview,234191,19824,86014,80793,185281,37633,247991,37561,372961,176476
1.3,West Seattle Junction/Genesee Hill,198049,15312,82668,38718,137324,21130,253723,32913,275614,60334
1.4,Alki/Admiral,231839,31695,103278,53391,190625,23060,269409,38095,330149,147570
2.3,Riverview,84800,9430,37500,33323,65375,62522,83529,8588,215721,120027
2.4,Roxhill/Westwood,212376,18657,100209,62013,144346,30487,254605,38819,229286,31663
2.5,Highland Park,73243,4478,28056,9465,54500,29680,74187,12457,121771,13259
3.1,South Park,45558,6559,11094,1084,26071,5703,60488,12222,84167,59466
3.3,Duwamish/SODO,70313,34262,12143,52567,62292,67948,75391,62873,90938,27076
3.4,South Beacon Hill/NewHolly,143251,16661,55226,31741,84296,17523,171211,34535,288593,62468
3.5,Beacon Hill,159792,36635,56294,47463,141528,65594,174215,96292,223049,96838
3.6,North Beacon Hill/Jefferson Park,184895,19679,71386,38387,131023,43704,206138,37915,254275,104852
4.1,Rainier Beach,62981,11783,28167,49687,39453,12117,83558,19825,83411,16984
4.2,Columbia City,190492,27386,63828,35560,102756,28464,293648,64703,266140,67329
4.3,Seward Park,164932,25392,49792,15595,121354,45590,232771,36003,170202,34785
4.4,Mt. Baker/North Rainier,104216,19680,35093,18298,74219,27648,161964,11800,150583,69848
5.1,Madrona/Leschi,78938,18301,52955,100053,46862,68346,95222,33221,190104,129839
5.2,Judkins Park,52500,8923,19531,21887,53125,18724,55930,15354,70341,67049
5.3,Central Area/Squire Park,242666,51032,98192,112083,196138,60185,326987,40144,421635,346938
6.1,First Hill,17009,27779,13063,51196,11492,12407,41413,13143,40313,27059
6.4,Miller Park,171949,14794,89000,47495,134500,44471,189028,35006,156000,72028
6.5,Madison Park,164402,24000,119712,90294,152125,50424,167284,54595,54423,298559
7.1,Montlake/Portage Bay,111173,14271,237981,226470,109554,124184,97857,21592,152266,186442
7.2,University District,95565,25854,160313,116918,70577,22297,97097,44539,195921,108812
7.3,Ravenna/Bryant,499069,48319,227127,156380,389912,85716,558791,59459,565352,96511
7.4,Wedgwood/View Ridge,468970,44024,284160,85203,386720,110057,502990,40077,656486,190569
7.5,Laurelhurst/Sand Point,152839,15003,67788,7088,143438,49534,166250,38149,227574,167277
8.1,Northgate/Maple Leaf,232358,35383,93066,86394,178047,49088,275616,44439,369326,105048
8.2,Olympic Hills/Victory Heights,127983,29520,43003,14415,102813,25148,160024,21050,227119,104191
8.3,Cedar Park/Meadowbrook,372800,27646,282782,198408,223615,29565,434467,35259,504625,190955
9.1,Broadview/Bitter Lake,288217,33608,131799,52630,221197,56525,359842,45200,371449,182407
9.2,Licton Springs,157676,21354,55446,37684,133738,20951,182573,44328,171944,73510
9.3,Greenwood/Phinney Ridge,591768,41455,216822,115413,498276,70244,664418,45010,640602,261756
9.4,Green Lake,121530,10884,37750,65097,61667,45127,150192,43975,182857,125996
9.5,Haller Lake,154470,29866,90938,38234,97796,24855,185214,27125,275274,86239
10.1,North Beach/Blue Ridge,310130,27923,164438,101406,280636,53246,329457,43262,432289,155127
10.2,Whittier Heights,185230,13885,134000,201566,160982,31623,215208,35169,352781,199294
10.3,Sunset Hill/Loyal Heights,202833,16945,117404,24317,144108,31212,231450,15223,235705,164233
11.1,Fremont,207976,24449,118656,132424,196573,64276,235116,34948,234184,277877
11.2,Wallingford,378642,60700,123352,127137,265884,85675,447190,66148,356161,354156
12.1,Magnolia,180542,15604,80263,104735,146375,28858,202031,27193,177102,61306
12.2,Interbay,83413,15658,60556,34109,63141,16532,100298,20706,92344,49564
12.3,Queen Anne,382509,47080,154524,90163,365030,124531,431447,83693,403482,140646
13.2,Downtown Commercial Core,166667,110089,14330,48207,225192,138235,224135,43800,217361,119634
13.3,Pioneer Square/International District,27500,7043,12222,1990,18359,9971,60000,16759,29219,42710
