area_id,area_name,b99084001,b99084001_moe,b99084002,b99084002_moe,b99084003,b99084003_moe,b99084004,b99084004_moe,b99084005,b99084005_moe
1.1,Arbor Heights,3608,-1,3320,-1,100,-1,3220,-1,288,-1
1.2,Fauntleroy/Seaview,8102,-1,7376,-1,638,-1,6738,-1,726,-1
1.3,West Seattle Junction/Genesee Hill,10157,-1,9516,-1,396,-1,9120,-1,641,-1
1.4,Alki/Admiral,6063,-1,5594,-1,295,-1,5299,-1,469,-1
2.1,North Delridge,2950,-1,2767,-1,138,-1,2629,-1,183,-1
2.2,High Point,2805,-1,2649,-1,220,-1,2429,-1,156,-1
2.3,Riverview,2666,-1,2569,-1,357,-1,2212,-1,97,-1
2.4,Roxhill/Westwood,6860,-1,6630,-1,729,-1,5901,-1,230,-1
2.5,Highland Park,2999,-1,2872,-1,417,-1,2455,-1,127,-1
3.1,South Park,2078,-1,1998,-1,454,-1,1544,-1,80,-1
3.2,Georgetown,745,-1,724,-1,87,-1,637,-1,21,-1
3.3,Duwamish/SODO,1357,-1,1283,-1,116,-1,1167,-1,74,-1
3.4,South Beacon Hill/NewHolly,6375,-1,6254,-1,875,-1,5379,-1,121,-1
3.5,Beacon Hill,4981,-1,4867,-1,590,-1,4277,-1,114,-1
3.6,North Beacon Hill/Jefferson Park,7629,-1,7468,-1,757,-1,6711,-1,161,-1
4.1,Rainier Beach,6803,-1,6505,-1,594,-1,5911,-1,298,-1
4.2,Columbia City,8119,-1,7777,-1,631,-1,7146,-1,342,-1
4.3,Seward Park,4312,-1,4044,-1,543,-1,3501,-1,268,-1
4.4,Mt. Baker/North Rainier,2812,-1,2571,-1,329,-1,2242,-1,241,-1
5.1,Madrona/Leschi,5629,-1,5137,-1,433,-1,4704,-1,492,-1
5.2,Judkins Park,1400,-1,1311,-1,255,-1,1056,-1,89,-1
5.3,Central Area/Squire Park,10248,-1,9675,-1,797,-1,8878,-1,573,-1
6.1,First Hill,7493,-1,7145,-1,699,-1,6446,-1,348,-1
6.2,Capitol Hill,15387,-1,14672,-1,1020,-1,13652,-1,715,-1
6.3,North Capitol Hill,2643,-1,2476,-1,142,-1,2334,-1,167,-1
6.4,Miller Park,4367,-1,4069,-1,308,-1,3761,-1,298,-1
6.5,Madison Park,2609,-1,2337,-1,147,-1,2190,-1,272,-1
7.1,Montlake/Portage Bay,6254,-1,5840,-1,197,-1,5643,-1,414,-1
7.2,University District,8748,-1,8006,-1,1196,-1,6810,-1,742,-1
7.3,Ravenna/Bryant,14032,-1,13045,-1,1107,-1,11938,-1,987,-1
7.4,Wedgwood/View Ridge,8014,-1,7479,-1,497,-1,6982,-1,535,-1
7.5,Laurelhurst/Sand Point,5366,-1,4938,-1,289,-1,4649,-1,428,-1
8.1,Northgate/Maple Leaf,7405,-1,7193,-1,542,-1,6651,-1,212,-1
8.2,Olympic Hills/Victory Heights,8321,-1,7954,-1,766,-1,7188,-1,367,-1
8.3,Cedar Park/Meadowbrook,6652,-1,6244,-1,701,-1,5543,-1,408,-1
9.1,Broadview/Bitter Lake,6212,-1,5704,-1,356,-1,5348,-1,508,-1
9.2,Licton Springs,5766,-1,5603,-1,376,-1,5227,-1,163,-1
9.3,Greenwood/Phinney Ridge,14331,-1,13234,-1,973,-1,12261,-1,1097,-1
9.4,Green Lake,8989,-1,8123,-1,484,-1,7639,-1,866,-1
9.5,Haller Lake,5352,-1,5104,-1,436,-1,4668,-1,248,-1
10.1,North Beach/Blue Ridge,6380,-1,6016,-1,515,-1,5501,-1,364,-1
10.2,Whittier Heights,7518,-1,7078,-1,383,-1,6695,-1,440,-1
10.3,Sunset Hill/Loyal Heights,8331,-1,7744,-1,439,-1,7305,-1,587,-1
10.4,Ballard,5109,-1,4536,-1,468,-1,4068,-1,573,-1
11.1,Fremont,11095,-1,10414,-1,696,-1,9718,-1,681,-1
11.2,Wallingford,10480,-1,9739,-1,908,-1,8831,-1,741,-1
11.3,Cascade/Eastlake,8419,-1,7996,-1,772,-1,7224,-1,423,-1
12.1,Magnolia,6233,-1,5767,-1,469,-1,5298,-1,466,-1
12.2,Interbay,6486,-1,6097,-1,519,-1,5578,-1,389,-1
12.3,Queen Anne,24210,-1,22071,-1,1769,-1,20302,-1,2139,-1
13.1,Belltown,5539,-1,5075,-1,374,-1,4701,-1,464,-1
13.2,Downtown Commercial Core,1921,-1,1686,-1,161,-1,1525,-1,235,-1
13.3,Pioneer Square/International District,2313,-1,2116,-1,206,-1,1910,-1,197,-1
