area_id,area_name,b17009001,b17009001_moe,b17009002,b17009002_moe,b17009003,b17009003_moe,b17009004,b17009004_moe,b17009005,b17009005_moe,b17009006,b17009006_moe,b17009007,b17009007_moe,b17009008,b17009008_moe,b17009009,b17009009_moe,b17009010,b17009010_moe,b17009011,b17009011_moe,b17009012,b17009012_moe,b17009013,b17009013_moe,b17009014,b17009014_moe,b17009015,b17009015_moe,b17009016,b17009016_moe,b17009017,b17009017_moe,b17009018,b17009018_moe,b17009019,b17009019_moe,b17009020,b17009020_moe,b17009021,b17009021_moe
1.1,Arbor Heights,1601,251,161,72,0,17,0,17,0,17,144,70,38,44,106,61,17,19,0,17,17,19,1440,233,932,192,602,122,330,116,250,92,158,67,92,69,258,93,256,93,2,13
1.2,Fauntleroy/Seaview,4272,560,555,200,17,31,0,24,17,31,111,69,52,44,59,53,427,186,272,139,155,121,3717,471,1931,368,1313,235,618,218,1055,247,708,176,347,149,731,154,675,148,56,45
1.3,West Seattle Junction/Genesee Hill,5872,526,886,259,95,101,95,101,0,29,296,128,142,97,154,89,495,179,296,148,199,121,4986,507,2650,364,1987,279,663,176,1250,321,727,178,523,229,1086,218,979,207,107,78
1.4,Alki/Admiral,4348,391,571,190,26,34,26,34,0,24,255,127,63,35,192,124,290,139,177,108,113,89,3777,333,2070,291,1641,241,429,149,813,207,592,178,221,95,894,170,812,168,82,76
2.1,North Delridge,2008,325,343,180,66,97,0,12,66,97,142,76,44,41,98,71,135,94,94,61,41,44,1665,290,1096,271,805,195,291,135,414,142,316,120,98,68,155,83,149,84,6,6
2.2,High Point,1821,365,720,258,38,49,0,17,38,49,194,129,98,83,96,103,488,188,313,146,175,130,1101,259,699,225,512,165,187,115,157,83,85,61,72,56,245,124,209,113,36,37
2.3,Riverview,1061,240,155,76,12,17,0,12,12,17,86,50,29,33,57,39,57,44,10,17,47,42,906,220,583,144,300,90,283,127,250,117,180,82,70,54,73,41,65,39,8,12
2.4,Roxhill/Westwood,3630,397,520,198,56,74,56,74,0,21,207,104,102,58,105,76,257,127,87,50,170,118,3110,322,1923,284,1365,213,558,186,677,171,495,140,182,89,510,128,423,107,87,65
2.5,Highland Park,1619,307,543,187,41,48,18,31,23,36,129,90,67,60,62,51,373,159,245,107,128,107,1076,226,517,172,393,127,124,67,239,89,186,89,53,54,320,120,306,114,14,25
3.1,South Park,1004,335,336,165,7,18,0,17,7,18,180,154,40,45,140,152,149,73,138,71,11,18,668,216,421,152,174,71,247,124,172,98,73,56,99,83,75,52,75,52,0,17
