area_id,area_name,b25117001,b25117001_moe,b25117002,b25117002_moe,b25117003,b25117003_moe,b25117004,b25117004_moe,b25117005,b25117005_moe,b25117006,b25117006_moe,b25117007,b25117007_moe,b25117008,b25117008_moe,b25117009,b25117009_moe,b25117010,b25117010_moe,b25117011,b25117011_moe,b25117012,b25117012_moe,b25117013,b25117013_moe,b25117014,b25117014_moe,b25117015,b25117015_moe,b25117016,b25117016_moe,b25117017,b25117017_moe,b25117018,b25117018_moe,b25117019,b25117019_moe,b25117020,b25117020_moe,b25117021,b25117021_moe
1.1,Arbor Heights,2639,96,2173,132,1442,147,14,24,432,105,285,81,0,17,0,17,0,17,0,17,0,17,466,107,143,73,0,17,248,85,75,61,0,17,0,17,0,17,0,17,0,17
1.2,Fauntleroy/Seaview,6410,211,4581,249,3222,289,0,24,767,165,555,153,0,24,37,42,0,24,0,24,0,24,1829,241,311,112,18,32,1197,204,168,97,0,24,67,79,0,24,16,29,52,60
1.3,West Seattle Junction/Genesee Hill,8391,238,4963,275,2825,270,48,40,1081,214,891,175,0,29,71,74,22,32,14,32,11,29,3428,333,800,223,56,45,2230,291,282,117,0,29,35,45,0,29,12,31,13,32
1.4,Alki/Admiral,5786,190,3091,242,1559,180,19,34,1146,227,322,109,0,24,0,24,0,24,13,28,32,54,2695,240,572,167,32,41,1795,216,207,84,0,24,19,35,0,24,70,72,0,24
2.1,North Delridge,2387,100,1294,174,884,171,0,12,354,128,56,54,0,12,0,12,0,12,0,12,0,12,1093,168,267,119,0,12,797,172,16,24,0,12,0,12,0,12,13,21,0,12
2.2,High Point,2731,199,1098,171,439,109,39,41,438,154,182,83,0,17,0,17,0,17,0,17,0,17,1633,227,497,139,0,17,1106,211,19,33,0,17,0,17,0,17,11,20,0,17
2.3,Riverview,1680,73,1161,125,537,125,49,36,428,104,111,50,0,12,36,33,0,12,0,12,0,12,519,122,169,95,7,10,316,97,0,12,0,12,27,46,0,12,0,12,0,12
2.4,Roxhill/Westwood,5489,176,2881,214,1317,174,9,22,1053,175,453,116,0,21,22,30,0,21,27,34,0,21,2608,233,380,128,9,23,2097,230,99,60,0,21,10,23,0,21,0,21,13,27
2.5,Highland Park,2563,202,1290,156,726,152,0,21,469,122,95,57,0,21,0,21,0,21,0,21,0,21,1273,220,155,86,25,29,1055,218,38,43,0,21,0,21,0,21,0,21,0,21
3.1,South Park,1323,80,610,110,374,95,0,17,212,78,24,24,0,17,0,17,0,17,0,17,0,17,713,122,234,96,0,17,468,121,0,17,0,17,0,17,0,17,0,17,11,22
3.2,Georgetown,630,55,195,59,110,49,7,12,66,41,12,18,0,12,0,12,0,12,0,12,0,12,435,76,138,67,0,12,297,85,0,12,0,12,0,12,0,12,0,12,0,12
3.3,Duwamish/SODO,944,90,494,93,165,60,24,27,200,66,105,46,0,12,0,12,0,12,0,12,0,12,450,116,51,36,0,12,391,111,8,15,0,12,0,12,0,12,0,12,0,12
3.4,South Beacon Hill/NewHolly,4531,190,2403,205,1363,190,71,49,609,124,338,97,0,24,10,23,0,24,0,24,12,30,2128,233,753,200,6,23,1186,216,119,84,0,24,56,71,0,24,0,24,8,22
3.5,Beacon Hill,2893,137,2074,222,960,193,21,29,627,163,451,124,0,17,12,23,0,17,3,14,0,17,819,197,285,127,0,17,368,144,146,76,0,17,0,17,0,17,0,17,20,31
3.6,North Beacon Hill/Jefferson Park,5765,192,2583,244,1456,221,74,51,608,172,430,124,0,24,0,24,0,24,15,32,0,24,3182,273,681,176,0,24,2360,274,141,100,0,24,0,24,0,24,0,24,0,24
4.1,Rainier Beach,5403,197,3197,260,1759,239,82,77,785,219,502,168,0,27,50,46,0,27,19,37,0,27,2206,294,539,217,21,27,1539,247,92,86,0,27,15,32,0,27,0,27,0,27
4.2,Columbia City,6493,254,3378,280,2124,262,7,25,881,198,349,118,0,27,17,34,0,27,0,27,0,27,3115,312,597,160,7,28,2424,305,62,47,0,27,0,27,0,27,0,27,25,35
4.3,Seward Park,3376,140,2646,140,1800,156,0,17,486,120,325,90,0,17,8,18,0,17,27,44,0,17,730,135,79,51,12,22,598,131,41,32,0,17,0,17,0,17,0,17,0,17
