area_id,area_name,b25123001,b25123001_moe,b25123002,b25123002_moe,b25123003,b25123003_moe,b25123004,b25123004_moe,b25123005,b25123005_moe,b25123006,b25123006_moe,b25123007,b25123007_moe,b25123008,b25123008_moe,b25123009,b25123009_moe,b25123010,b25123010_moe,b25123011,b25123011_moe,b25123012,b25123012_moe,b25123013,b25123013_moe
4.4,Mt. Baker/North Rainier,2340,165,1640,130,433,140,0,17,0,17,0,17,1207,143,700,146,379,115,11,22,0,17,0,17,310,141
5.1,Madrona/Leschi,4262,205,2999,239,1061,217,0,21,0,21,0,21,1938,243,1263,209,642,187,15,27,0,21,0,21,606,170
5.2,Judkins Park,1553,98,417,95,189,83,0,12,0,12,0,12,228,73,1136,129,531,117,119,60,0,12,0,12,486,119
5.3,Central Area/Squire Park,8106,238,3478,250,1133,166,11,29,23,32,0,24,2311,253,4628,310,1884,270,155,94,35,56,0,24,2554,307
6.1,First Hill,7537,281,1118,179,410,129,12,28,0,24,0,24,696,141,6419,309,3154,348,145,92,15,32,0,24,3105,309
6.2,Capitol Hill,13942,322,2655,326,877,228,11,32,0,29,0,29,1767,281,11287,402,4869,500,227,133,69,113,0,29,6122,494
6.3,North Capitol Hill,2363,123,1181,173,390,122,0,12,0,12,0,12,791,153,1182,192,387,132,0,12,0,12,0,12,795,167
6.4,Miller Park,3180,100,1539,129,416,108,23,35,0,17,0,17,1100,121,1641,131,537,129,11,20,0,17,0,17,1093,149
6.5,Madison Park,2679,129,1515,141,450,116,0,17,0,17,0,17,1065,164,1164,153,400,127,34,38,0,17,0,17,730,157
7.1,Montlake/Portage Bay,4576,111,2427,160,724,156,0,21,0,21,0,21,1703,160,2149,176,864,208,0,21,0,21,0,21,1285,182
7.2,University District,5280,209,774,113,84,61,0,29,0,29,0,29,690,117,4506,235,2560,327,155,89,118,112,0,29,1673,310
7.3,Ravenna/Bryant,9895,238,5892,251,1205,195,26,38,0,32,0,32,4661,250,4003,299,2320,273,87,68,0,32,0,32,1596,236
7.4,Wedgwood/View Ridge,6148,153,4860,199,1288,193,12,30,0,27,0,27,3560,227,1288,178,511,137,18,32,0,27,0,27,759,150
7.5,Laurelhurst/Sand Point,4412,158,2853,202,799,153,0,21,0,21,0,21,2054,205,1559,212,710,162,31,34,0,21,0,21,818,180
8.1,Northgate/Maple Leaf,6976,196,2723,187,944,171,0,24,0,24,0,24,1779,190,4253,238,2369,285,103,67,0,24,0,24,1781,275
8.2,Olympic Hills/Victory Heights,6737,204,3497,241,1287,220,0,24,0,24,0,24,2210,230,3240,292,1318,228,100,100,0,24,0,24,1822,277
8.3,Cedar Park/Meadowbrook,5748,207,2854,179,826,172,0,27,0,27,0,27,2028,178,2894,245,1284,216,28,40,0,27,0,27,1582,211
9.1,Broadview/Bitter Lake,6683,218,3285,224,953,200,140,98,0,27,0,27,2192,227,3398,253,1832,297,91,69,0,27,0,27,1475,247
9.2,Licton Springs,4422,146,1802,240,486,164,33,34,0,17,0,17,1283,211,2620,254,1075,228,49,60,17,30,0,17,1479,259
9.3,Greenwood/Phinney Ridge,10923,235,6353,313,1950,238,51,61,0,29,0,29,4352,299,4570,322,1647,268,120,73,83,79,0,29,2720,305
9.4,Green Lake,6673,219,3442,241,1051,197,16,30,0,24,0,24,2375,225,3231,254,1247,207,69,70,0,24,0,24,1915,268
9.5,Haller Lake,4467,139,2687,222,957,201,28,45,31,51,0,21,1671,211,1780,238,837,214,45,54,0,21,0,21,898,189
10.1,North Beach/Blue Ridge,5103,114,3604,180,1248,188,0,21,0,21,0,21,2356,194,1499,180,526,135,26,28,0,21,0,21,947,183
10.2,Whittier Heights,5610,116,3010,236,887,182,0,24,37,61,0,24,2086,213,2600,254,767,183,12,27,0,24,0,24,1821,257
10.3,Sunset Hill/Loyal Heights,6432,193,4062,235,966,195,0,24,46,75,0,24,3050,245,2370,246,985,195,24,28,0,24,0,24,1361,227
10.4,Ballard,4091,212,926,189,482,155,0,17,0,17,0,17,444,147,3165,293,1013,232,190,133,0,17,0,17,1962,293
11.1,Fremont,8389,231,3272,278,972,201,0,24,0,24,0,24,2300,256,5117,318,1856,308,55,67,0,24,0,24,3206,334
11.2,Wallingford,7409,188,2998,202,939,155,16,28,0,27,0,27,2043,203,4411,250,2305,265,43,45,0,27,0,27,2063,248
11.3,Cascade/Eastlake,8722,431,914,176,309,113,14,29,0,21,0,21,591,148,7808,430,3120,400,319,168,31,51,0,21,4338,455
12.1,Magnolia,5548,152,4234,252,1345,219,0,24,0,24,0,24,2889,238,1314,210,494,136,45,71,0,24,0,24,775,183
12.2,Interbay,5251,185,2230,221,722,194,0,21,0,21,0,21,1508,195,3021,259,1174,212,0,21,42,70,0,21,1805,257
12.3,Queen Anne,19175,394,7628,391,2513,327,0,40,26,57,0,40,5089,346,11547,494,4102,440,152,102,23,53,0,40,7270,505
13.1,Belltown,5934,298,1587,279,513,197,19,38,0,21,0,21,1055,207,4347,335,1345,258,160,101,24,40,0,21,2818,320
13.2,Downtown Commercial Core,2452,178,444,105,156,66,34,38,0,12,0,12,254,81,2008,197,851,219,118,80,11,19,0,12,1028,201
13.3,Pioneer Square/International District,3024,156,144,59,26,25,3,16,0,17,0,17,115,53,2880,161,1192,160,243,86,15,21,0,17,1430,184
